,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:00,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
1,Совершил посадку в 00:42,Совершил посадку в 00:42,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
2,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:42,Совершил посадку в 00:42,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
4,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 00:19,Совершил посадку в 00:19,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А06
6,00:45,Грозный,,UT 1400ЮТэйр,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 00:38,Совершил посадку в 00:38,,UT 1400ЮТэйр,ПрилетелВыдача багажа: лента А04
8,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
9,Совершил посадку в 03:13,Совершил посадку в 03:13,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
10,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
11,Совершил посадку в 03:57,Совершил посадку в 03:57,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
12,05:00,Якутск,,R3 479Якутия,ПрилетелВыдача багажа: лента А06
13,Совершил посадку в 04:53,Совершил посадку в 04:53,,R3 479Якутия,ПрилетелВыдача багажа: лента А06
14,05:00,Якутск,,R3 9734Якутия,Нет актуальной информации о статусе
15,,,,R3 9734Якутия,Нет актуальной информации о статусе
16,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 05:09,Совершил посадку в 05:09,,DP 420Победа,ПрилетелВыдача багажа: лента А05
