,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:00 14 июня,Москва,,U6 299Уральские авиалинии,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 00:54 15 июня,Совершил посадку в 00:54 15 июня,,U6 299Уральские авиалинии,ПрилетелВыдача багажа: лента 7
2,22:25 14 июня,Сочи,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 8
3,Совершил посадку в 01:04 15 июня,Совершил посадку в 01:04 15 июня,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 8
4,23:20 14 июня,Калининград,,U6 404Уральские авиалинии,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 03:09 15 июня,Совершил посадку в 03:09 15 июня,,U6 404Уральские авиалинии,ПрилетелВыдача багажа: лента 8
6,00:00,Белгород,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 23:26 14 июня,Совершил посадку в 23:26 14 июня,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 7
8,00:00,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
9,Совершил посадку в 23:54 14 июня,Совершил посадку в 23:54 14 июня,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
10,00:00,Сочи,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 00:07,Совершил посадку в 00:07,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 10
12,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 00:44,Совершил посадку в 00:44,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
14,01:05,Чебоксары,,7R 876РусЛайн,
15,Отменен,Отменен,,7R 876РусЛайн,
16,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 01:25,Совершил посадку в 01:25,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
18,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 01:29,Совершил посадку в 01:29,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
20,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 03:29,Совершил посадку в 03:29,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
22,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
23,Совершил посадку в 03:06,Совершил посадку в 03:06,,DP 403Победа,ПрилетелВыдача багажа: лента 10
24,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 7
25,Совершил посадку в 03:12,Совершил посадку в 03:12,,DP 6541Победа,ПрилетелВыдача багажа: лента 7
26,03:25,Анапа,,SU 2978Аэрофлот,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 03:16,Совершил посадку в 03:16,,SU 2978Аэрофлот,ПрилетелВыдача багажа: лента 9
28,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
29,Совершил посадку в 07:52,Совершил посадку в 07:52,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
30,04:10,Москва,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 03:42,Совершил посадку в 03:42,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 8
32,04:15,Воронеж,,"7R 547, UT 4547РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
33,Совершил посадку в 03:57,Совершил посадку в 03:57,,"7R 547, UT 4547РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
34,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 04:03,Совершил посадку в 04:03,,DP 405Победа,ПрилетелВыдача багажа: лента 8
36,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 04:23,Совершил посадку в 04:23,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
38,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
39,Совершил посадку в 04:37,Совершил посадку в 04:37,,DP 515Победа,ПрилетелВыдача багажа: лента 10
40,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
41,Совершил посадку в 04:45,Совершил посадку в 04:45,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
42,05:05,Сочи,,"EO 142, N4 142Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
43,Совершил посадку в 05:00,Совершил посадку в 05:00,,"EO 142, N4 142Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
44,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 8
45,Совершил посадку в 05:52,Совершил посадку в 05:52,,DP 339Победа,ПрилетелВыдача багажа: лента 8
46,05:20,Ханты-Мансийск,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 9
47,Совершил посадку в 04:49,Совершил посадку в 04:49,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 9
48,05:20,Москва,,"S7 1171, EY 8718, B2 171, LY 8921, EK 7863S7 Airlines, Etihad Airways, Белавиа, El Al, Emirates",ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 05:04,Совершил посадку в 05:04,,"S7 1171, EY 8718, B2 171, LY 8921, EK 7863S7 Airlines, Etihad Airways, Белавиа, El Al, Emirates",ПрилетелВыдача багажа: лента 8
50,05:20,Симферополь,,N4 132Nordwind,ПрилетелВыдача багажа: лента 8
51,Совершил посадку в 06:28,Совершил посадку в 06:28,,N4 132Nordwind,ПрилетелВыдача багажа: лента 8
52,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
53,Совершил посадку в 05:27,Совершил посадку в 05:27,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
54,05:40,Даламан,,ZF 420Azur Air,Нет актуальной информации о статусе
55,,,,ZF 420Azur Air,Нет актуальной информации о статусе
56,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 9
57,Совершил посадку в 05:58,Совершил посадку в 05:58,,DP 564Победа,ПрилетелВыдача багажа: лента 9
58,06:25,Москва,,"SU 1436, KL 2855, LO 4475Аэрофлот, KLM, Lot",ПрилетелВыдача багажа: лента 10
59,Совершил посадку в 05:49,Совершил посадку в 05:49,,"SU 1436, KL 2855, LO 4475Аэрофлот, KLM, Lot",ПрилетелВыдача багажа: лента 10
60,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 7
61,Совершил посадку в 05:55,Совершил посадку в 05:55,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 7
62,08:35,Симферополь,,FV 5610Россия,ПрилетелВыдача багажа: лента 10
63,Совершил посадку в 08:42,Совершил посадку в 08:42,,FV 5610Россия,ПрилетелВыдача багажа: лента 10
64,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
65,Совершил посадку в 09:31,Совершил посадку в 09:31,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
66,10:30,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 8
67,Совершил посадку в 09:58,Совершил посадку в 09:58,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 8
68,10:45,Уфа,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
69,Совершил посадку в 10:30,Совершил посадку в 10:30,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
70,10:50,Каир,,RL 292Royal Flight,"ПрилетелВыдача багажа: лента 2,3"
71,Совершил посадку в 11:45,Совершил посадку в 11:45,,RL 292Royal Flight,"ПрилетелВыдача багажа: лента 2,3"
72,11:10,Симферополь,,WZ 727Red Wings,ПрилетелВыдача багажа: лента 10
73,Совершил посадку в 10:50,Совершил посадку в 10:50,,WZ 727Red Wings,ПрилетелВыдача багажа: лента 10
74,11:10,Москва,,"SU 1410, AZ 3021, JU 7068, KL 3200Аэрофлот, Alitalia, Air Serbia, KLM",ПрилетелВыдача багажа: лента 9
75,Совершил посадку в 10:55,Совершил посадку в 10:55,,"SU 1410, AZ 3021, JU 7068, KL 3200Аэрофлот, Alitalia, Air Serbia, KLM",ПрилетелВыдача багажа: лента 9
76,12:10,Надым,,YC 212Ямал,ПрилетелВыдача багажа: лента 9
77,Совершил посадку в 12:04,Совершил посадку в 12:04,,YC 212Ямал,ПрилетелВыдача багажа: лента 9
78,12:10,Чита,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 8
79,Совершил посадку в 12:11,Совершил посадку в 12:11,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 8
80,12:25,Анапа,,RL 326Royal Flight,ПрилетелВыдача багажа: лента 10
81,Совершил посадку в 12:33,Совершил посадку в 12:33,,RL 326Royal Flight,ПрилетелВыдача багажа: лента 10
