,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,21:40 11 апр,Стамбул,,N4 704Nordwind,D,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 00:13 12 апр,Совершил посадку в 00:13 12 апр,,N4 704Nordwind,D,ПрилетелВыдача багажа: лента 7
2,00:05 12 апр,Мурманск,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 3
3,Совершил посадку в 23:51 11 апр,Совершил посадку в 23:51 11 апр,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 3
4,00:15 12 апр,Сочи,,"SU 1131, JU 7041Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
5,Совершил посадку в 23:46 11 апр,Совершил посадку в 23:46 11 апр,,"SU 1131, JU 7041Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
6,00:20 12 апр,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
7,Совершил посадку в 23:53 11 апр,Совершил посадку в 23:53 11 апр,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
8,00:25,Санкт-Петербург,,"SU 31, JU 7028Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
9,Совершил посадку в 00:07,Совершил посадку в 00:07,,"SU 31, JU 7028Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
10,00:55,Анталья,,SU 2147Аэрофлот,D,ПрилетелВыдача багажа: лента 9
11,Совершил посадку в 00:42,Совершил посадку в 00:42,,SU 2147Аэрофлот,D,ПрилетелВыдача багажа: лента 9
12,00:55,Сочи,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 3
13,Совершил посадку в 00:45,Совершил посадку в 00:45,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 3
14,00:55,Сочи,,FV 5510Россия,D,
15,Отменен,Отменен,,FV 5510Россия,D,
16,01:00,Мале,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 8
17,Совершил посадку в 00:09,Совершил посадку в 00:09,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 8
18,01:15,Сочи,,FV 5504Россия,D,ПрилетелВыдача багажа: лента 1
19,Совершил посадку в 01:09,Совершил посадку в 01:09,,FV 5504Россия,D,ПрилетелВыдача багажа: лента 1
20,04:05,Стамбул,,"SU 2139, JU 7008Аэрофлот, Air Serbia",D,ПрилетелВыдача багажа: лента 6
21,Совершил посадку в 03:41,Совершил посадку в 03:41,,"SU 2139, JU 7008Аэрофлот, Air Serbia",D,ПрилетелВыдача багажа: лента 6
22,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
23,Совершил посадку в 04:17,Совершил посадку в 04:17,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
24,04:45,Махачкала,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 5
25,Совершил посадку в 04:14,Совершил посадку в 04:14,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 5
26,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 4
27,Совершил посадку в 04:19,Совершил посадку в 04:19,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 4
28,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
29,Совершил посадку в 05:07,Совершил посадку в 05:07,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
30,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
31,Совершил посадку в 04:54,Совершил посадку в 04:54,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
32,05:30,Баку,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 8
33,Совершил посадку в 04:47,Совершил посадку в 04:47,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 8
34,05:35,Дели,,SU 233Аэрофлот,D,ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 05:09,Совершил посадку в 05:09,,SU 233Аэрофлот,D,ПрилетелВыдача багажа: лента 9
36,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 6
37,Совершил посадку в 05:43,Совершил посадку в 05:43,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 6
38,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
39,Совершил посадку в 05:41,Совершил посадку в 05:41,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
40,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
41,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
42,06:00,Стамбул,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 7
43,Совершил посадку в 05:45,Совершил посадку в 05:45,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 7
44,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 2
45,Совершил посадку в 05:31,Совершил посадку в 05:31,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 2
46,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
47,Совершил посадку в 05:49,Совершил посадку в 05:49,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
48,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
49,Совершил посадку в 05:53,Совершил посадку в 05:53,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
50,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 5
51,Совершил посадку в 05:56,Совершил посадку в 05:56,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 5
52,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
53,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
54,06:15,Хошимин,,VN 5065Vietnam Airlines,,Нет актуальной информации о статусе
55,,,,VN 5065Vietnam Airlines,,Нет актуальной информации о статусе
56,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 2
57,Совершил посадку в 06:15,Совершил посадку в 06:15,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 2
58,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
59,Совершил посадку в 06:13,Совершил посадку в 06:13,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
60,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 2
61,Совершил посадку в 06:02,Совершил посадку в 06:02,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 2
62,06:30,Омск,,"SU 1763, JU 7012Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
63,Совершил посадку в 06:17,Совершил посадку в 06:17,,"SU 1763, JU 7012Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
64,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
65,Совершил посадку в 06:19,Совершил посадку в 06:19,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
66,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 4
67,Совершил посадку в 06:32,Совершил посадку в 06:32,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 4
68,06:35,Орск,,EO 564Pegas Fly,D,ПрилетелВыдача багажа: лента 4
69,Совершил посадку в 06:32,Совершил посадку в 06:32,,EO 564Pegas Fly,D,ПрилетелВыдача багажа: лента 4
70,06:35,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
71,Совершил посадку в 07:00,Совершил посадку в 07:00,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
72,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
73,Совершил посадку в 06:50,Совершил посадку в 06:50,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
74,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 1
75,Совершил посадку в 10:39,Совершил посадку в 10:39,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 1
76,06:45,Екатеринбург,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 2
77,Совершил посадку в 06:52,Совершил посадку в 06:52,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 2
78,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
79,Совершил посадку в 13:27,Совершил посадку в 13:27,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
80,06:55,Виктория,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 6
81,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 6
82,07:00,Оренбург,,EO 730Pegas Fly,D,ПрилетелВыдача багажа: лента 3
83,Совершил посадку в 06:41,Совершил посадку в 06:41,,EO 730Pegas Fly,D,ПрилетелВыдача багажа: лента 3
84,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 3
85,Совершил посадку в 06:41,Совершил посадку в 06:41,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 3
86,07:05,Ташкент,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 7
87,Совершил посадку в 06:45,Совершил посадку в 06:45,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 7
88,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
89,Совершил посадку в 07:09,Совершил посадку в 07:09,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
90,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 2
91,Совершил посадку в 07:17,Совершил посадку в 07:17,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 2
92,07:15,Санкт-Петербург,,"SU 33, JU 7029Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
93,Совершил посадку в 06:55,Совершил посадку в 06:55,,"SU 33, JU 7029Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
94,07:20,Самара,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
95,Совершил посадку в 07:07,Совершил посадку в 07:07,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
96,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
97,Совершил посадку в 07:19,Совершил посадку в 07:19,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
98,07:30,Екатеринбург,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
99,Совершил посадку в 07:26,Совершил посадку в 07:26,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
100,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 5
101,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 5
102,07:45,Ростов-на-Дону,,"SU 1165, JU 7050Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
103,Совершил посадку в 07:14,Совершил посадку в 07:14,,"SU 1165, JU 7050Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
104,07:50,Волгоград,,"SU 1185, JU 7018Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
105,Совершил посадку в 07:21,Совершил посадку в 07:21,,"SU 1185, JU 7018Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
106,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 3
107,Совершил посадку в 07:50,Совершил посадку в 07:50,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 3
108,07:55,Бишкек,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 8
109,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 8
110,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
111,Совершил посадку в 07:52,Совершил посадку в 07:52,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
112,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 08:05,Совершил посадку в 08:05,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
114,08:10,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
115,Совершил посадку в 07:40,Совершил посадку в 07:40,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
116,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
117,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
118,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
119,Совершил посадку в 08:16,Совершил посадку в 08:16,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
120,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 2
121,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 2
122,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
123,Совершил посадку в 08:24,Совершил посадку в 08:24,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
124,08:30,Краснодар,,"SU 1275, JU 7051Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
125,Совершил посадку в 08:21,Совершил посадку в 08:21,,"SU 1275, JU 7051Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
126,08:35,Казань,,"SU 1199, JU 7062Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
127,Совершил посадку в 08:13,Совершил посадку в 08:13,,"SU 1199, JU 7062Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
128,08:35,Омск,,"SU 1639, JU 7013Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
129,Совершил посадку в 08:28,Совершил посадку в 08:28,,"SU 1639, JU 7013Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
130,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
131,Совершил посадку в 08:15,Совершил посадку в 08:15,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
132,08:45,Сочи,,"SU 1141, JU 7044Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
133,Совершил посадку в 08:32,Совершил посадку в 08:32,,"SU 1141, JU 7044Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
134,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
135,Совершил посадку в 08:36,Совершил посадку в 08:36,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
136,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 4
137,Совершил посадку в 08:41,Совершил посадку в 08:41,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 4
138,09:00,Рига,,BT 424Air Baltic,D,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 09:03,Совершил посадку в 09:03,,BT 424Air Baltic,D,ПрилетелВыдача багажа: лента 6
140,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 3
141,Совершил посадку в 09:10,Совершил посадку в 09:10,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 3
142,09:20,Новокузнецк,,"EO 262, N4 262Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
143,Совершил посадку в 09:26,Совершил посадку в 09:26,,"EO 262, N4 262Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
144,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
145,Совершил посадку в 09:06,Совершил посадку в 09:06,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
146,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 1
147,Совершил посадку в 09:36,Совершил посадку в 09:36,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 1
148,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 09:18,Совершил посадку в 09:18,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
150,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
151,Совершил посадку в 09:22,Совершил посадку в 09:22,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
152,10:05,Красноярск,,"EO 294, N4 294Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 10:05,Совершил посадку в 10:05,,"EO 294, N4 294Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
154,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
155,Совершил посадку в 10:33,Совершил посадку в 10:33,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
156,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 2
157,Совершил посадку в 10:19,Совершил посадку в 10:19,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 2
158,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 10:46,Совершил посадку в 10:46,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
160,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 2
161,Совершил посадку в 10:36,Совершил посадку в 10:36,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 2
162,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
163,Совершил посадку в 10:43,Совершил посадку в 10:43,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
164,10:40,Санкт-Петербург,,"SU 7, JU 7000Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
165,Совершил посадку в 10:25,Совершил посадку в 10:25,,"SU 7, JU 7000Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
166,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 3
167,Совершил посадку в 10:30,Совершил посадку в 10:30,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 3
168,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 1
169,Совершил посадку в 11:01,Совершил посадку в 11:01,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 1
170,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 10:48,Совершил посадку в 10:48,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
172,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 11:13,Совершил посадку в 11:13,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 2
174,11:45,Нью-Йорк,,SU 103Аэрофлот,D,ПрилетелВыдача багажа: лента 8
175,Совершил посадку в 11:34,Совершил посадку в 11:34,,SU 103Аэрофлот,D,ПрилетелВыдача багажа: лента 8
176,11:45,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
177,Совершил посадку в 11:38,Совершил посадку в 11:38,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
178,11:45,Нижнекамск,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
179,Совершил посадку в 13:07,Совершил посадку в 13:07,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
180,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 4
181,Совершил посадку в 11:28,Совершил посадку в 11:28,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 4
182,12:00,Анталья,,FV 5860Россия,D,ПрилетелВыдача багажа: лента 7
