,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
22,00:15,Ростов-на-Дону,,SU 1677Аэрофлот,B,ПрилетелВыдача багажа: лента 2
23,Совершил посадку в 23:41 29 июня,Совершил посадку в 23:41 29 июня,,SU 1677Аэрофлот,B,ПрилетелВыдача багажа: лента 2
24,00:20,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
25,Совершил посадку в 00:01,Совершил посадку в 00:01,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
26,00:25,Санкт-Петербург,,"SU 31, AZ 4361, JU 7028Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
27,Совершил посадку в 23:59 29 июня,Совершил посадку в 23:59 29 июня,,"SU 31, AZ 4361, JU 7028Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
28,00:25,Сплит,,SU 2049Аэрофлот,D,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 00:07,Совершил посадку в 00:07,,SU 2049Аэрофлот,D,ПрилетелВыдача багажа: лента 9
30,00:30,Оренбург,,N4 530Nordwind,D,ПрилетелВыдача багажа: лента 2
31,Совершил посадку в 00:12,Совершил посадку в 00:12,,N4 530Nordwind,D,ПрилетелВыдача багажа: лента 2
32,00:35,Анталья,,ZF 9008Azur Air,D,Прилетел
33,Совершил посадку в 12:20,Совершил посадку в 12:20,,ZF 9008Azur Air,D,Прилетел
34,00:40,Сочи,,"SU 1131, JU 7041, KL 2859Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
35,Совершил посадку в 00:19,Совершил посадку в 00:19,,"SU 1131, JU 7041, KL 2859Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
36,00:50,Сочи,,"SU 1119, AZ 5552, KL 3197Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 2
37,Совершил посадку в 00:59,Совершил посадку в 00:59,,"SU 1119, AZ 5552, KL 3197Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 2
38,01:05,Краснодар,,N4 310Nordwind,D,ПрилетелВыдача багажа: лента 1
39,Совершил посадку в 03:56,Совершил посадку в 03:56,,N4 310Nordwind,D,ПрилетелВыдача багажа: лента 1
40,01:10,Санкт-Петербург,,"SU 45, JU 7032, AZ 5561Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 3
41,Совершил посадку в 00:51,Совершил посадку в 00:51,,"SU 45, JU 7032, AZ 5561Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 3
42,01:20,Екатеринбург,,"FV 6400, SU 6400Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
43,Совершил посадку в 00:46,Совершил посадку в 00:46,,"FV 6400, SU 6400Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
44,01:30,Симферополь,,"FV 6156, SU 6156Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
45,Совершил посадку в 01:06,Совершил посадку в 01:06,,"FV 6156, SU 6156Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
46,01:30,Амстердам,,"KL 905, SU 3206KLM, Аэрофлот",D,ПрилетелВыдача багажа: лента 8
47,Совершил посадку в 01:34,Совершил посадку в 01:34,,"KL 905, SU 3206KLM, Аэрофлот",D,ПрилетелВыдача багажа: лента 8
48,01:35,Симферополь,,FV 5586Россия,D,ПрилетелВыдача багажа: лента 2
49,Совершил посадку в 04:55,Совершил посадку в 04:55,,FV 5586Россия,D,ПрилетелВыдача багажа: лента 2
50,03:15,Дели,,AI 195Air India,F,Смена терминалаПрилетелВыдача багажа: лента 1-2
51,Совершил посадку в 02:49,Совершил посадку в 02:49,,AI 195Air India,F,Смена терминалаПрилетелВыдача багажа: лента 1-2
52,03:50,Самарканд,,SU 7107Аэрофлот,D,ПрилетелВыдача багажа: лента 7
53,Совершил посадку в 03:20,Совершил посадку в 03:20,,SU 7107Аэрофлот,D,ПрилетелВыдача багажа: лента 7
54,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
55,Совершил посадку в 04:11,Совершил посадку в 04:11,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
56,04:40,Сочи,,SU 1595Аэрофлот,B,
57,Отменен,Отменен,,SU 1595Аэрофлот,B,
58,04:55,Минеральные Воды,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
59,Совершил посадку в 04:23,Совершил посадку в 04:23,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
60,05:00,Екатеринбург,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 3
61,Совершил посадку в 04:20,Совершил посадку в 04:20,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 3
62,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 5
63,Совершил посадку в 04:27,Совершил посадку в 04:27,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 5
64,05:10,Санкт-Петербург,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 4
65,Совершил посадку в 04:43,Совершил посадку в 04:43,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 4
66,05:10,Мурманск,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
67,Совершил посадку в 05:09,Совершил посадку в 05:09,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
68,05:15,Анапа,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 6
69,Совершил посадку в 04:47,Совершил посадку в 04:47,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 6
70,05:15,Краснодар,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 3
71,Совершил посадку в 04:52,Совершил посадку в 04:52,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 3
72,05:15,Краснодар,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 3
73,Совершил посадку в 04:52,Совершил посадку в 04:52,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 3
74,05:20,Симферополь,,SU 1587Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
75,Совершил посадку в 04:40,Совершил посадку в 04:40,,SU 1587Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
76,05:25,Магнитогорск,,N4 340Nordwind,D,
77,Отменен,Отменен,,N4 340Nordwind,D,
78,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
79,Совершил посадку в 11:57,Совершил посадку в 11:57,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
80,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
81,Совершил посадку в 05:18,Совершил посадку в 05:18,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
82,06:00,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 8
83,Совершил посадку в 05:56,Совершил посадку в 05:56,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 8
84,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
85,Совершил посадку в 05:31,Совершил посадку в 05:31,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
86,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
87,Совершил посадку в 05:37,Совершил посадку в 05:37,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
88,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
89,Совершил посадку в 05:45,Совершил посадку в 05:45,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
90,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 1
91,Совершил посадку в 05:53,Совершил посадку в 05:53,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 1
92,06:10,Новосибирск,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
93,Совершил посадку в 05:35,Совершил посадку в 05:35,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
94,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 3
95,Совершил посадку в 05:40,Совершил посадку в 05:40,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 3
96,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 5
97,Совершил посадку в 05:50,Совершил посадку в 05:50,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 5
98,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
99,Совершил посадку в 06:03,Совершил посадку в 06:03,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
100,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 05:47,Совершил посадку в 05:47,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 2
102,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 06:01,Совершил посадку в 06:01,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
104,06:30,Омск,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
105,Совершил посадку в 05:58,Совершил посадку в 05:58,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
106,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
107,Совершил посадку в 06:05,Совершил посадку в 06:05,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
108,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
109,Совершил посадку в 06:14,Совершил посадку в 06:14,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
110,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
111,Совершил посадку в 06:09,Совершил посадку в 06:09,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
112,06:40,Анапа,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 6
113,Совершил посадку в 06:25,Совершил посадку в 06:25,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 6
114,06:40,Пермь,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
115,Совершил посадку в 06:28,Совершил посадку в 06:28,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
116,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
117,Совершил посадку в 06:19,Совершил посадку в 06:19,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
118,06:55,Ульяновск,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
119,Совершил посадку в 06:22,Совершил посадку в 06:22,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
120,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
121,Совершил посадку в 11:57,Совершил посадку в 11:57,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
122,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
123,Совершил посадку в 06:49,Совершил посадку в 06:49,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
124,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
125,Совершил посадку в 06:34,Совершил посадку в 06:34,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
126,07:10,Красноярск,,"SU 1481, KL 3271, AZ 5653Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
127,Совершил посадку в 06:43,Совершил посадку в 06:43,,"SU 1481, KL 3271, AZ 5653Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
128,07:15,Санкт-Петербург,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 4
129,Совершил посадку в 06:56,Совершил посадку в 06:56,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 4
130,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 07:02,Совершил посадку в 07:02,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
132,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 6
133,Совершил посадку в 07:05,Совершил посадку в 07:05,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 6
134,07:30,Екатеринбург,,"SU 1407, JU 7066, KL 3240Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
135,Совершил посадку в 06:59,Совершил посадку в 06:59,,"SU 1407, JU 7066, KL 3240Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
136,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
137,Совершил посадку в 07:07,Совершил посадку в 07:07,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
138,07:35,Барнаул,,"SU 1431, KL 3227, AZ 5667Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
139,Совершил посадку в 06:54,Совершил посадку в 06:54,,"SU 1431, KL 3227, AZ 5667Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
140,07:40,Нижний Новгород,,N4 398Nordwind,D,ПрилетелВыдача багажа: лента 2
141,Совершил посадку в 07:31,Совершил посадку в 07:31,,N4 398Nordwind,D,ПрилетелВыдача багажа: лента 2
142,07:45,Ростов-на-Дону,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
143,Совершил посадку в 07:17,Совершил посадку в 07:17,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
144,07:50,Волгоград,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
145,Совершил посадку в 07:25,Совершил посадку в 07:25,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
146,07:50,Омск,,"EO 542, N4 542Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
147,Совершил посадку в 07:56,Совершил посадку в 07:56,,"EO 542, N4 542Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
148,07:55,Бишкек,,"SU 1883, KL 2935, AZ 3037Аэрофлот, KLM, Alitalia",D,ПрилетелВыдача багажа: лента 8
149,Совершил посадку в 07:13,Совершил посадку в 07:13,,"SU 1883, KL 2935, AZ 3037Аэрофлот, KLM, Alitalia",D,ПрилетелВыдача багажа: лента 8
150,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
151,Совершил посадку в 07:36,Совершил посадку в 07:36,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
152,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 07:32,Совершил посадку в 07:32,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 3
154,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
155,Совершил посадку в 07:41,Совершил посадку в 07:41,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
156,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 9
157,Совершил посадку в 07:38,Совершил посадку в 07:38,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 9
158,08:15,Уфа,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 3
159,Совершил посадку в 07:52,Совершил посадку в 07:52,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 3
160,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 5
161,Совершил посадку в 07:48,Совершил посадку в 07:48,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 5
162,08:20,Ош,,SU 1897Аэрофлот,D,ПрилетелВыдача багажа: лента 7
163,Совершил посадку в 08:03,Совершил посадку в 08:03,,SU 1897Аэрофлот,D,ПрилетелВыдача багажа: лента 7
164,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
165,Совершил посадку в 08:06,Совершил посадку в 08:06,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
166,08:25,Кайо-Коко,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 8-9
167,Совершил посадку в 09:35,Совершил посадку в 09:35,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 8-9
168,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
169,Совершил посадку в 08:17,Совершил посадку в 08:17,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
170,08:30,Краснодар,,"SU 1275, KL 3210, JU 7051Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 08:34,Совершил посадку в 08:34,,"SU 1275, KL 3210, JU 7051Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
172,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 07:58,Совершил посадку в 07:58,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
174,08:35,Казань,,"SU 1199, JU 7062, KL 3176Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
175,Совершил посадку в 08:02,Совершил посадку в 08:02,,"SU 1199, JU 7062, KL 3176Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
176,08:35,Омск,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
177,Совершил посадку в 08:13,Совершил посадку в 08:13,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
178,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
179,Совершил посадку в 08:15,Совершил посадку в 08:15,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
180,08:45,Кемерово,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
181,Совершил посадку в 08:21,Совершил посадку в 08:21,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
182,08:45,Сочи,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
183,Совершил посадку в 08:23,Совершил посадку в 08:23,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
184,08:50,Ереван,,SU 1867Аэрофлот,D,ПрилетелВыдача багажа: лента 8
185,Совершил посадку в 08:08,Совершил посадку в 08:08,,SU 1867Аэрофлот,D,ПрилетелВыдача багажа: лента 8
186,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
187,Совершил посадку в 08:31,Совершил посадку в 08:31,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
188,08:55,Екатеринбург,,"SU 1437, LO 4476, KL 2872, JU 7026Аэрофлот, Lot, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 08:29,Совершил посадку в 08:29,,"SU 1437, LO 4476, KL 2872, JU 7026Аэрофлот, Lot, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
190,09:00,Душанбе,,SU 7105Аэрофлот,D,ПрилетелВыдача багажа: лента 9
191,Совершил посадку в 08:40,Совершил посадку в 08:40,,SU 7105Аэрофлот,D,ПрилетелВыдача багажа: лента 9
192,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
193,Совершил посадку в 08:26,Совершил посадку в 08:26,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
194,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
195,Совершил посадку в 09:09,Совершил посадку в 09:09,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
196,09:25,Горно-Алтайск,,DP 6552Победа,D,ПрилетелВыдача багажа: лента 3-4
197,Совершил посадку в 08:55,Совершил посадку в 08:55,,DP 6552Победа,D,ПрилетелВыдача багажа: лента 3-4
198,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
199,Совершил посадку в 08:59,Совершил посадку в 08:59,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
200,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
201,Совершил посадку в 09:03,Совершил посадку в 09:03,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
202,09:35,Минеральные Воды,,"SU 1301, KL 3286Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
203,Совершил посадку в 09:08,Совершил посадку в 09:08,,"SU 1301, KL 3286Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
204,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
205,Совершил посадку в 09:34,Совершил посадку в 09:34,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
206,09:40,Новый Уренгой,,N4 232Nordwind,D,Нет актуальной информации о статусе
207,,,,N4 232Nordwind,D,Нет актуальной информации о статусе
208,09:45,Волгоград,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
209,Совершил посадку в 09:12,Совершил посадку в 09:12,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
210,09:45,Горно-Алтайск,,N4 718Nordwind,D,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 09:47,Совершил посадку в 09:47,,N4 718Nordwind,D,ПрилетелВыдача багажа: лента 4
212,09:55,Самарканд,,SU 1987Аэрофлот,D,ПрилетелВыдача багажа: лента 7
213,Совершил посадку в 09:25,Совершил посадку в 09:25,,SU 1987Аэрофлот,D,ПрилетелВыдача багажа: лента 7
214,10:00,Нижневартовск,,SU 1473Аэрофлот,B,ПрилетелВыдача багажа: лента 1
215,Совершил посадку в 09:38,Совершил посадку в 09:38,,SU 1473Аэрофлот,B,ПрилетелВыдача багажа: лента 1
216,10:05,Краснодар,,"FV 6088, SU 6088Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
217,Совершил посадку в 09:29,Совершил посадку в 09:29,,"FV 6088, SU 6088Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
218,10:05,Красноярск,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 13:08,Совершил посадку в 13:08,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 2
220,10:10,Хабаровск,,N4 79Nordwind,D,ПрилетелВыдача багажа: лента 2
