,Время,Направление,Unnamed: 2,Рейс,Статус
0,09:10 30 мар,Норильск,,S7 2582S7 Airlines,Прилетел
1,Совершил посадку в 09:46 31 мар,Совершил посадку в 09:46 31 мар,,S7 2582S7 Airlines,Прилетел
2,00:20,Краснодар,,"S7 2078, QR 5706S7 Airlines, Qatar Airways",Прилетел
3,Совершил посадку в 02:48,Совершил посадку в 02:48,,"S7 2078, QR 5706S7 Airlines, Qatar Airways",Прилетел
4,00:25,Мюнхен,,LH 2530Lufthansa,Нет актуальной информации о статусе
5,,,,LH 2530Lufthansa,Нет актуальной информации о статусе
6,00:55,Вена,,OS 605Austrian,Нет актуальной информации о статусе
7,,,,OS 605Austrian,Нет актуальной информации о статусе
8,01:50,Анталья,,PC 1580Pegasus,Нет актуальной информации о статусе
9,,,,PC 1580Pegasus,Нет актуальной информации о статусе
10,02:55,Цюрих,,LX 1324Swiss,Нет актуальной информации о статусе
11,,,,LX 1324Swiss,Нет актуальной информации о статусе
12,05:30,Уфа,,"S7 1132, TP 8151, EY 8728, SQ 1924, LY 8914, EK 7864, QR 5760S7 Airlines, Tap, Etihad Airways, Singapore Airlines, El Al, Emirates, Qatar Airways",Прилетел
13,Совершил посадку в 05:09,Совершил посадку в 05:09,,"S7 1132, TP 8151, EY 8728, SQ 1924, LY 8914, EK 7864, QR 5760S7 Airlines, Tap, Etihad Airways, Singapore Airlines, El Al, Emirates, Qatar Airways",Прилетел
14,06:00,Ош,,U6 2910Уральские авиалинии,Нет актуальной информации о статусе
15,,,,U6 2910Уральские авиалинии,Нет актуальной информации о статусе
16,06:00,Сингапур,,S7 4408S7 Airlines,Прилетел
17,Совершил посадку в 06:14,Совершил посадку в 06:14,,S7 4408S7 Airlines,Прилетел
18,06:00,Сингапур,,"SQ 362, NZ 3362Singapore Airlines, Air New Zealand",Прилетел
19,Совершил посадку в 06:14,Совершил посадку в 06:14,,"SQ 362, NZ 3362Singapore Airlines, Air New Zealand",Прилетел
20,06:15,Нижний Новгород,,"S7 1100, KC 1569S7 Airlines, Air Astana",Прилетел
21,Совершил посадку в 06:03,Совершил посадку в 06:03,,"S7 1100, KC 1569S7 Airlines, Air Astana",Прилетел
22,06:20,Самара,,"S7 1080, B2 180, QR 5712, KC 1438, LY 8930, EY 8652, TP 8149S7 Airlines, Белавиа, Qatar Airways, Air Astana, El Al, Etihad Airways, Tap",Прилетел
23,Совершил посадку в 06:08,Совершил посадку в 06:08,,"S7 1080, B2 180, QR 5712, KC 1438, LY 8930, EY 8652, TP 8149S7 Airlines, Белавиа, Qatar Airways, Air Astana, El Al, Etihad Airways, Tap",Прилетел
24,06:35,Казань,,"S7 1060, KC 1440, EY 8657, LY 8968, QR 5715, B2 160, TP 8139S7 Airlines, Air Astana, Etihad Airways, El Al, Qatar Airways, Белавиа, Tap",Прилетел
25,Совершил посадку в 06:18,Совершил посадку в 06:18,,"S7 1060, KC 1440, EY 8657, LY 8968, QR 5715, B2 160, TP 8139S7 Airlines, Air Astana, Etihad Airways, El Al, Qatar Airways, Белавиа, Tap",Прилетел
26,06:35,Бишкек,,U6 2804Уральские авиалинии,Прилетел
27,Совершил посадку в 06:30,Совершил посадку в 06:30,,U6 2804Уральские авиалинии,Прилетел
28,06:35,Манама,,GF 12Gulf Air,Нет актуальной информации о статусе
29,,,,GF 12Gulf Air,Нет актуальной информации о статусе
30,06:40,Ульяновск,,"S7 1184, QR 5636, EK 7894S7 Airlines, Qatar Airways, Emirates",Прилетел
31,Совершил посадку в 06:33,Совершил посадку в 06:33,,"S7 1184, QR 5636, EK 7894S7 Airlines, Qatar Airways, Emirates",Прилетел
32,06:45,Новосибирск,,"S7 2502, B2 152, LY 8978, QR 5739, EY 8693, TP 8157S7 Airlines, Белавиа, El Al, Qatar Airways, Etihad Airways, Tap",Прилетел
33,Совершил посадку в 06:36,Совершил посадку в 06:36,,"S7 2502, B2 152, LY 8978, QR 5739, EY 8693, TP 8157S7 Airlines, Белавиа, El Al, Qatar Airways, Etihad Airways, Tap",Прилетел
34,06:45,Екатеринбург,,"S7 1172, EK 7862, EY 8721, SQ 1914, A3 3513, B2 172, QR 5756, TP 8145, LY 8942S7 Airlines, Emirates, Etihad Airways, Singapore Airlines, Aegean Airlines, Белавиа, Qatar Airways, Tap, El Al",Прилетел
