,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
1,Совершил посадку в 00:05,Совершил посадку в 00:05,,S7 2078S7 Airlines,Прилетел
2,00:20,Краснодар,,LY 8910El Al,Прилетел
3,Совершил посадку в 00:05,Совершил посадку в 00:05,,LY 8910El Al,Прилетел
4,01:45,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
5,Совершил посадку в 02:16,Совершил посадку в 02:16,,LH 1452Lufthansa,Прилетел
6,05:30,Уфа,,"SQ 1924, LY 8914, EK 7864, EY 8728Singapore Airlines, El Al, Emirates, Etihad Airways",Прилетел
7,Совершил посадку в 05:06,Совершил посадку в 05:06,,"SQ 1924, LY 8914, EK 7864, EY 8728Singapore Airlines, El Al, Emirates, Etihad Airways",Прилетел
8,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
9,Совершил посадку в 05:06,Совершил посадку в 05:06,,S7 1132S7 Airlines,Прилетел
10,05:35,Новосибирск,,6R 543Алроса,Прилетел
11,Совершил посадку в 05:29,Совершил посадку в 05:29,,6R 543Алроса,Прилетел
12,06:00,Ош,,U6 8910Уральские авиалинии,Прилетел
13,Совершил посадку в 06:05,Совершил посадку в 06:05,,U6 8910Уральские авиалинии,Прилетел
14,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
15,Совершил посадку в 05:57,Совершил посадку в 05:57,,S7 1100S7 Airlines,Прилетел
16,06:15,Самарканд,,U6 8464Уральские авиалинии,Прилетел
17,Совершил посадку в 06:59,Совершил посадку в 06:59,,U6 8464Уральские авиалинии,Прилетел
18,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
19,Совершил посадку в 06:08,Совершил посадку в 06:08,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
20,06:25,Нур-Султан (Астана),,U6 8028Уральские авиалинии,Прилетел
21,Совершил посадку в 07:06,Совершил посадку в 07:06,,U6 8028Уральские авиалинии,Прилетел
22,06:35,Казань,,"KC 1440, EY 8657Air Astana, Etihad Airways",Прилетел
23,Совершил посадку в 06:17,Совершил посадку в 06:17,,"KC 1440, EY 8657Air Astana, Etihad Airways",Прилетел
24,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
25,Совершил посадку в 06:17,Совершил посадку в 06:17,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
26,06:35,Казань,,LY 8968El Al,Прилетел
27,Совершил посадку в 06:17,Совершил посадку в 06:17,,LY 8968El Al,Прилетел
28,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
29,Совершил посадку в 06:21,Совершил посадку в 06:21,,S7 1184S7 Airlines,Прилетел
30,06:45,Екатеринбург,,"S7 1172, B2 172, EY 8721S7 Airlines, Белавиа, Etihad Airways",Прилетел
