,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:20 23 июня,Симферополь,,U6 576Уральские авиалинии,Прилетел
1,Совершил посадку в 01:25 24 июня,Совершил посадку в 01:25 24 июня,,U6 576Уральские авиалинии,Прилетел
2,20:50 23 июня,Анапа,,U6 158Уральские авиалинии,Прилетел
3,Совершил посадку в 01:48 24 июня,Совершил посадку в 01:48 24 июня,,U6 158Уральские авиалинии,Прилетел
4,22:20 23 июня,Симферополь,,U6 2792Уральские авиалинии,Прилетел
5,Совершил посадку в 03:46 24 июня,Совершил посадку в 03:46 24 июня,,U6 2792Уральские авиалинии,Прилетел
6,23:25 23 июня,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
7,Совершил посадку в 00:07 24 июня,Совершил посадку в 00:07 24 июня,,LH 1452Lufthansa,Прилетел
8,23:40 23 июня,Ростов-на-Дону,,"S7 2126, AT 9024S7 Airlines, Royal Air Maroc",Прилетел
9,Совершил посадку в 00:04 24 июня,Совершил посадку в 00:04 24 июня,,"S7 2126, AT 9024S7 Airlines, Royal Air Maroc",Прилетел
10,23:40 23 июня,Симферополь,,U6 2842Уральские авиалинии,Прилетел
11,Совершил посадку в 00:16 24 июня,Совершил посадку в 00:16 24 июня,,U6 2842Уральские авиалинии,Прилетел
12,23:45 23 июня,Калининград,,U6 74Уральские авиалинии,Прилетел
13,Совершил посадку в 00:48 24 июня,Совершил посадку в 00:48 24 июня,,U6 74Уральские авиалинии,Прилетел
14,23:55 23 июня,Санкт-Петербург,,"S7 1020, EK 7816, A3 3522, AT 9010S7 Airlines, Emirates, Aegean Airlines, Royal Air Maroc",Прилетел
15,Совершил посадку в 01:04 24 июня,Совершил посадку в 01:04 24 июня,,"S7 1020, EK 7816, A3 3522, AT 9010S7 Airlines, Emirates, Aegean Airlines, Royal Air Maroc",Прилетел
16,00:05,Самара,,5N 270Smartavia,Прилетел
17,Совершил посадку в 23:47 23 июня,Совершил посадку в 23:47 23 июня,,5N 270Smartavia,Прилетел
18,00:05,Казань,,U6 121Уральские авиалинии,Прилетел
19,Совершил посадку в 00:56,Совершил посадку в 00:56,,U6 121Уральские авиалинии,Прилетел
20,00:20,Анапа,,"S7 2108, EK 7912, KC 1508S7 Airlines, Emirates, Air Astana",Прилетел
21,Совершил посадку в 00:17,Совершил посадку в 00:17,,"S7 2108, EK 7912, KC 1508S7 Airlines, Emirates, Air Astana",Прилетел
22,00:20,Геленджик,,RT 234ЮВТ Аэро,
23,Отменен,Отменен,,RT 234ЮВТ Аэро,
24,00:20,Ларнака,,WZ 5072Red Wings,Прилетел
25,Совершил посадку в 00:28,Совершил посадку в 00:28,,WZ 5072Red Wings,Прилетел
26,00:20,Краснодар,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
27,Совершил посадку в 00:32,Совершил посадку в 00:32,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
28,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
29,Совершил посадку в 00:32,Совершил посадку в 00:32,,5N 272Smartavia,Прилетел
30,00:35,Тиват,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
31,,,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
32,00:45,Калуга,,U6 9118Уральские авиалинии,Прилетел
33,Совершил посадку в 01:20,Совершил посадку в 01:20,,U6 9118Уральские авиалинии,Прилетел
34,01:05,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
35,Совершил посадку в 00:58,Совершил посадку в 00:58,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
36,01:15,Калининград,,U6 76Уральские авиалинии,Прилетел
37,Совершил посадку в 04:40,Совершил посадку в 04:40,,U6 76Уральские авиалинии,Прилетел
38,01:35,Симферополь,,U6 48Уральские авиалинии,Прилетел
39,Совершил посадку в 01:28,Совершил посадку в 01:28,,U6 48Уральские авиалинии,Прилетел
40,01:50,Сочи,,"S7 2050, LY 8874, KC 1560, AT 9004S7 Airlines, El Al, Air Astana, Royal Air Maroc",Прилетел
41,Совершил посадку в 02:59,Совершил посадку в 02:59,,"S7 2050, LY 8874, KC 1560, AT 9004S7 Airlines, El Al, Air Astana, Royal Air Maroc",Прилетел
42,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
43,Совершил посадку в 03:07,Совершил посадку в 03:07,,S7 2014S7 Airlines,Прилетел
44,02:50,Краснодар,,S7 2086S7 Airlines,Прилетел
45,Совершил посадку в 02:29,Совершил посадку в 02:29,,S7 2086S7 Airlines,Прилетел
46,04:55,Воронеж,,S7 1124S7 Airlines,Прилетел
47,Совершил посадку в 06:02,Совершил посадку в 06:02,,S7 1124S7 Airlines,Прилетел
48,05:30,Уфа,,"S7 1132, AT 9022, LY 8914, SQ 1924, EY 8728, EK 7864S7 Airlines, Royal Air Maroc, El Al, Singapore Airlines, Etihad Airways, Emirates",Прилетел
49,Совершил посадку в 05:06,Совершил посадку в 05:06,,"S7 1132, AT 9022, LY 8914, SQ 1924, EY 8728, EK 7864S7 Airlines, Royal Air Maroc, El Al, Singapore Airlines, Etihad Airways, Emirates",Прилетел
50,05:35,Минеральные Воды,,Y7 1082Нордстар,Прилетел
51,Совершил посадку в 05:22,Совершил посадку в 05:22,,Y7 1082Нордстар,Прилетел
52,05:35,Челябинск,,"U6 609, B2 409Уральские авиалинии, Белавиа",Прилетел
53,Совершил посадку в 05:50,Совершил посадку в 05:50,,"U6 609, B2 409Уральские авиалинии, Белавиа",Прилетел
54,06:10,Симферополь,,WZ 316Red Wings,Прилетел
55,Совершил посадку в 06:10,Совершил посадку в 06:10,,WZ 316Red Wings,Прилетел
56,06:15,Нижний Новгород,,"S7 1100, AT 9030, A3 3556, EY 8630S7 Airlines, Royal Air Maroc, Aegean Airlines, Etihad Airways",Прилетел
57,Совершил посадку в 05:57,Совершил посадку в 05:57,,"S7 1100, AT 9030, A3 3556, EY 8630S7 Airlines, Royal Air Maroc, Aegean Airlines, Etihad Airways",Прилетел
58,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652, LY 8930, AT 9014, A3 3540S7 Airlines, Белавиа, Air Astana, Etihad Airways, El Al, Royal Air Maroc, Aegean Airlines",Прилетел
59,Совершил посадку в 06:01,Совершил посадку в 06:01,,"S7 1080, B2 180, KC 1438, EY 8652, LY 8930, AT 9014, A3 3540S7 Airlines, Белавиа, Air Astana, Etihad Airways, El Al, Royal Air Maroc, Aegean Airlines",Прилетел
60,06:20,Симферополь,,U6 8Уральские авиалинии,Прилетел
61,Совершил посадку в 07:26,Совершил посадку в 07:26,,U6 8Уральские авиалинии,Прилетел
62,06:35,Казань,,"S7 1060, LY 8968, A3 3512, EY 8657, KC 1440, B2 160S7 Airlines, El Al, Aegean Airlines, Etihad Airways, Air Astana, Белавиа",Прилетел
63,Совершил посадку в 06:08,Совершил посадку в 06:08,,"S7 1060, LY 8968, A3 3512, EY 8657, KC 1440, B2 160S7 Airlines, El Al, Aegean Airlines, Etihad Airways, Air Astana, Белавиа",Прилетел
64,06:40,Ульяновск,,"S7 1184, EK 7894S7 Airlines, Emirates",Прилетел
65,Совершил посадку в 06:25,Совершил посадку в 06:25,,"S7 1184, EK 7894S7 Airlines, Emirates",Прилетел
66,06:45,Екатеринбург,,"S7 1172, A3 3513, EY 8721, SQ 1914, B2 172, EK 7862, LY 8942S7 Airlines, Aegean Airlines, Etihad Airways, Singapore Airlines, Белавиа, Emirates, El Al",Прилетел
67,Совершил посадку в 06:19,Совершил посадку в 06:19,,"S7 1172, A3 3513, EY 8721, SQ 1914, B2 172, EK 7862, LY 8942S7 Airlines, Aegean Airlines, Etihad Airways, Singapore Airlines, Белавиа, Emirates, El Al",Прилетел
68,06:45,Новосибирск,,"S7 2502, B2 152, AT 9006, EY 8693, LY 8978S7 Airlines, Белавиа, Royal Air Maroc, Etihad Airways, El Al",Прилетел
69,Совершил посадку в 06:21,Совершил посадку в 06:21,,"S7 2502, B2 152, AT 9006, EY 8693, LY 8978S7 Airlines, Белавиа, Royal Air Maroc, Etihad Airways, El Al",Прилетел
70,06:50,Пенза,,S7 1194S7 Airlines,Прилетел
71,Совершил посадку в 06:31,Совершил посадку в 06:31,,S7 1194S7 Airlines,Прилетел
72,06:50,Санкт-Петербург,,"S7 1026, AT 9018, EY 8664S7 Airlines, Royal Air Maroc, Etihad Airways",Прилетел
73,Совершил посадку в 06:47,Совершил посадку в 06:47,,"S7 1026, AT 9018, EY 8664S7 Airlines, Royal Air Maroc, Etihad Airways",Прилетел
74,06:55,Барнаул,,WZ 440Red Wings,Прилетел
75,Совершил посадку в 06:24,Совершил посадку в 06:24,,WZ 440Red Wings,Прилетел
76,07:00,Калининград,,S7 1216S7 Airlines,Прилетел
77,Совершил посадку в 06:44,Совершил посадку в 06:44,,S7 1216S7 Airlines,Прилетел
78,07:00,Екатеринбург,,"U6 264, B2 464Уральские авиалинии, Белавиа",Прилетел
