,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,00:05 9 апр,Мурманск,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 2
1,Совершил посадку в 23:44 8 апр,Совершил посадку в 23:44 8 апр,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 2
2,00:05,Париж,,"AF 1654, DL 8644Air France, Delta Airlines",E,Нет актуальной информации о статусе
3,,,,"AF 1654, DL 8644Air France, Delta Airlines",E,Нет актуальной информации о статусе
4,00:15 9 апр,Сочи,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 5
5,Совершил посадку в 23:35 8 апр,Совершил посадку в 23:35 8 апр,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 5
6,00:15 9 апр,Сочи,,JU 7041Air Serbia,B,ПрилетелВыдача багажа: лента 5
7,Совершил посадку в 23:35 8 апр,Совершил посадку в 23:35 8 апр,,JU 7041Air Serbia,B,ПрилетелВыдача багажа: лента 5
8,00:20 9 апр,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
9,Совершил посадку в 23:55 8 апр,Совершил посадку в 23:55 8 апр,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
10,00:20,Челябинск,,SU 1427Аэрофлот,B,Нет актуальной информации о статусе
11,,,,SU 1427Аэрофлот,B,Нет актуальной информации о статусе
12,00:25 9 апр,Санкт-Петербург,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 6
13,Совершил посадку в 23:52 8 апр,Совершил посадку в 23:52 8 апр,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 6
14,00:25 9 апр,Санкт-Петербург,,JU 7028Air Serbia,B,ПрилетелВыдача багажа: лента 6
15,Совершил посадку в 23:52 8 апр,Совершил посадку в 23:52 8 апр,,JU 7028Air Serbia,B,ПрилетелВыдача багажа: лента 6
16,00:30,Санкт-Петербург,,YC 9722Ямал,A,Нет актуальной информации о статусе
17,,,,YC 9722Ямал,A,Нет актуальной информации о статусе
18,00:55,Анталья,,SU 2147Аэрофлот,D,ПрилетелВыдача багажа: лента 7
19,Совершил посадку в 00:28,Совершил посадку в 00:28,,SU 2147Аэрофлот,D,ПрилетелВыдача багажа: лента 7
20,01:30,Амстердам,,KL 905KLM,D,ПрилетелВыдача багажа: лента 9
21,Совершил посадку в 01:07,Совершил посадку в 01:07,,KL 905KLM,D,ПрилетелВыдача багажа: лента 9
22,01:50,Сочи,,FV 5510Россия,D,ПрилетелВыдача багажа: лента 1
23,Совершил посадку в 01:49,Совершил посадку в 01:49,,FV 5510Россия,D,ПрилетелВыдача багажа: лента 1
24,04:05,Стамбул,,SU 2139Аэрофлот,D,ПрилетелВыдача багажа: лента 6
25,Совершил посадку в 03:21,Совершил посадку в 03:21,,SU 2139Аэрофлот,D,ПрилетелВыдача багажа: лента 6
26,04:05,Стамбул,,JU 7008Air Serbia,D,ПрилетелВыдача багажа: лента 6
27,Совершил посадку в 03:21,Совершил посадку в 03:21,,JU 7008Air Serbia,D,ПрилетелВыдача багажа: лента 6
28,04:20,Ижевск,,SU 1295Аэрофлот,B,Нет актуальной информации о статусе
29,,,,SU 1295Аэрофлот,B,Нет актуальной информации о статусе
30,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
31,Совершил посадку в 04:04,Совершил посадку в 04:04,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
32,04:35,Сыктывкар,,SU 1397Аэрофлот,B,Нет актуальной информации о статусе
33,,,,SU 1397Аэрофлот,B,Нет актуальной информации о статусе
34,04:50,Ростов-на-Дону,,SU 1675Аэрофлот,B,Нет актуальной информации о статусе
35,,,,SU 1675Аэрофлот,B,Нет актуальной информации о статусе
36,04:50,Архангельск,,SU 1335Аэрофлот,B,Нет актуальной информации о статусе
37,,,,SU 1335Аэрофлот,B,Нет актуальной информации о статусе
38,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 3
39,Совершил посадку в 04:12,Совершил посадку в 04:12,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 3
40,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
41,Совершил посадку в 05:07,Совершил посадку в 05:07,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
42,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
43,Совершил посадку в 04:59,Совершил посадку в 04:59,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
44,05:25,Магнитогорск,,N4 340Nordwind,D,ПрилетелВыдача багажа: лента 4
45,Совершил посадку в 05:02,Совершил посадку в 05:02,,N4 340Nordwind,D,ПрилетелВыдача багажа: лента 4
46,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
47,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
48,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
49,Совершил посадку в 05:32,Совершил посадку в 05:32,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
50,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
51,Совершил посадку в 05:56,Совершил посадку в 05:56,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
52,06:00,Стамбул,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 9
54,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 1
55,Совершил посадку в 05:36,Совершил посадку в 05:36,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 1
56,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
57,Совершил посадку в 05:41,Совершил посадку в 05:41,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
58,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
59,Совершил посадку в 05:47,Совершил посадку в 05:47,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
60,06:05,Челябинск,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
61,,,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
62,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 1
63,Совершил посадку в 05:58,Совершил посадку в 05:58,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 1
64,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 5
65,Совершил посадку в 05:39,Совершил посадку в 05:39,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 5
66,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 4
67,Совершил посадку в 06:05,Совершил посадку в 06:05,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 4
68,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
69,Совершил посадку в 06:10,Совершил посадку в 06:10,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
70,06:20,Тюмень,,SU 1503Аэрофлот,B,Нет актуальной информации о статусе
71,,,,SU 1503Аэрофлот,B,Нет актуальной информации о статусе
72,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
73,Совершил посадку в 06:07,Совершил посадку в 06:07,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
74,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
75,Совершил посадку в 06:02,Совершил посадку в 06:02,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
76,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 3
77,Совершил посадку в 06:14,Совершил посадку в 06:14,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 3
78,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 3
79,Совершил посадку в 06:14,Совершил посадку в 06:14,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 3
80,06:30,Магнитогорск,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
81,,,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
82,06:35,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
83,Совершил посадку в 06:53,Совершил посадку в 06:53,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
