,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:20 24 апр,Краснодар,,S7 2078S7 Airlines,Прилетел
1,Совершил посадку в 00:07 25 апр,Совершил посадку в 00:07 25 апр,,S7 2078S7 Airlines,Прилетел
2,22:10 24 апр,Ереван,,IO 770ИрАэро,Прилетел
3,Совершил посадку в 01:40 25 апр,Совершил посадку в 01:40 25 апр,,IO 770ИрАэро,Прилетел
4,23:40 24 апр,Симферополь,,U6 2842Уральские авиалинии,Прилетел
5,Совершил посадку в 00:10 25 апр,Совершил посадку в 00:10 25 апр,,U6 2842Уральские авиалинии,Прилетел
6,23:55 24 апр,Санкт-Петербург,,S7 1020S7 Airlines,Прилетел
7,Совершил посадку в 00:16 25 апр,Совершил посадку в 00:16 25 апр,,S7 1020S7 Airlines,Прилетел
8,00:20,Краснодар,,LY 8910El Al,Прилетел
9,Совершил посадку в 00:07,Совершил посадку в 00:07,,LY 8910El Al,Прилетел
10,00:20,Анапа,,EK 7912Emirates,Прилетел
11,Совершил посадку в 00:12,Совершил посадку в 00:12,,EK 7912Emirates,Прилетел
12,00:20,Анапа,,S7 2108S7 Airlines,Прилетел
13,Совершил посадку в 00:12,Совершил посадку в 00:12,,S7 2108S7 Airlines,Прилетел
14,00:20,Анапа,,KC 1508Air Astana,Прилетел
15,Совершил посадку в 00:12,Совершил посадку в 00:12,,KC 1508Air Astana,Прилетел
16,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
17,Совершил посадку в 00:15,Совершил посадку в 00:15,,5N 272Smartavia,Прилетел
18,00:35,Калининград,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
19,Совершил посадку в 00:19,Совершил посадку в 00:19,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
20,00:55,Минеральные Воды,,U6 584Уральские авиалинии,Прилетел
21,Совершил посадку в 00:41,Совершил посадку в 00:41,,U6 584Уральские авиалинии,Прилетел
22,01:35,Анталья,,U6 3558Уральские авиалинии,Прилетел
23,Совершил посадку в 01:17,Совершил посадку в 01:17,,U6 3558Уральские авиалинии,Прилетел
24,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
25,Совершил посадку в 01:26,Совершил посадку в 01:26,,S7 2014S7 Airlines,Прилетел
26,01:50,Сочи,,S7 2050S7 Airlines,Прилетел
27,Совершил посадку в 01:40,Совершил посадку в 01:40,,S7 2050S7 Airlines,Прилетел
28,01:50,Сочи,,"KC 1560, LY 8874Air Astana, El Al",Прилетел
29,Совершил посадку в 01:40,Совершил посадку в 01:40,,"KC 1560, LY 8874Air Astana, El Al",Прилетел
30,04:00,Лондон,,BA 882British Airways,
31,Отменен,Отменен,,BA 882British Airways,
32,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
33,Совершил посадку в 05:06,Совершил посадку в 05:06,,S7 1132S7 Airlines,Прилетел
34,05:30,Уфа,,"SQ 1924, EK 7864, EY 8728, LY 8914Singapore Airlines, Emirates, Etihad Airways, El Al",Прилетел
35,Совершил посадку в 05:06,Совершил посадку в 05:06,,"SQ 1924, EK 7864, EY 8728, LY 8914Singapore Airlines, Emirates, Etihad Airways, El Al",Прилетел
36,05:35,Новосибирск,,6R 543Алроса,Прилетел
37,Совершил посадку в 05:22,Совершил посадку в 05:22,,6R 543Алроса,Прилетел
38,06:00,Сингапур,,SQ 362Singapore Airlines,Прилетел
39,Совершил посадку в 05:54,Совершил посадку в 05:54,,SQ 362Singapore Airlines,Прилетел
40,06:00,Сингапур,,S7 4408S7 Airlines,Прилетел
41,Совершил посадку в 05:54,Совершил посадку в 05:54,,S7 4408S7 Airlines,Прилетел
42,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
43,Совершил посадку в 05:57,Совершил посадку в 05:57,,S7 1100S7 Airlines,Прилетел
44,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
45,Совершил посадку в 06:01,Совершил посадку в 06:01,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
46,06:35,Казань,,LY 8968El Al,Прилетел
47,Совершил посадку в 06:14,Совершил посадку в 06:14,,LY 8968El Al,Прилетел
48,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
49,Совершил посадку в 06:14,Совершил посадку в 06:14,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
50,06:35,Казань,,"KC 1440, EY 8657Air Astana, Etihad Airways",Прилетел
51,Совершил посадку в 06:14,Совершил посадку в 06:14,,"KC 1440, EY 8657Air Astana, Etihad Airways",Прилетел
52,06:35,Бишкек,,U6 8804Уральские авиалинии,Прилетел
53,Совершил посадку в 06:44,Совершил посадку в 06:44,,U6 8804Уральские авиалинии,Прилетел
54,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
55,Совершил посадку в 06:22,Совершил посадку в 06:22,,S7 1184S7 Airlines,Прилетел
56,06:45,Екатеринбург,,"S7 1172, B2 172, SQ 1914, EK 7862S7 Airlines, Белавиа, Singapore Airlines, Emirates",Прилетел
57,Совершил посадку в 06:27,Совершил посадку в 06:27,,"S7 1172, B2 172, SQ 1914, EK 7862S7 Airlines, Белавиа, Singapore Airlines, Emirates",Прилетел
58,06:45,Екатеринбург,,LY 8942El Al,Прилетел
59,Совершил посадку в 06:27,Совершил посадку в 06:27,,LY 8942El Al,Прилетел
60,06:45,Екатеринбург,,EY 8721Etihad Airways,Прилетел
61,Совершил посадку в 06:27,Совершил посадку в 06:27,,EY 8721Etihad Airways,Прилетел
62,06:45,Новосибирск,,"S7 2502, B2 152, EY 8693S7 Airlines, Белавиа, Etihad Airways",Прилетел
63,Совершил посадку в 06:32,Совершил посадку в 06:32,,"S7 2502, B2 152, EY 8693S7 Airlines, Белавиа, Etihad Airways",Прилетел
64,06:50,Санкт-Петербург,,S7 1026S7 Airlines,Прилетел
65,Совершил посадку в 06:48,Совершил посадку в 06:48,,S7 1026S7 Airlines,Прилетел
66,06:50,Санкт-Петербург,,EY 8664Etihad Airways,Прилетел
67,Совершил посадку в 06:48,Совершил посадку в 06:48,,EY 8664Etihad Airways,Прилетел
68,07:00,Мурманск,,EK 7882Emirates,Прилетел
69,Совершил посадку в 07:09,Совершил посадку в 07:09,,EK 7882Emirates,Прилетел
70,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
71,Совершил посадку в 07:09,Совершил посадку в 07:09,,S7 1228S7 Airlines,Прилетел
72,07:00,Мурманск,,"KC 1458, EY 8672Air Astana, Etihad Airways",Прилетел
73,Совершил посадку в 07:09,Совершил посадку в 07:09,,"KC 1458, EY 8672Air Astana, Etihad Airways",Прилетел
74,07:05,Омск,,U6 388Уральские авиалинии,Прилетел
75,Совершил посадку в 08:03,Совершил посадку в 08:03,,U6 388Уральские авиалинии,Прилетел
76,07:10,Челябинск,,U6 609Уральские авиалинии,Прилетел
77,Совершил посадку в 07:15,Совершил посадку в 07:15,,U6 609Уральские авиалинии,Прилетел
78,07:20,Екатеринбург,,U6 264Уральские авиалинии,Прилетел
79,Совершил посадку в 07:09,Совершил посадку в 07:09,,U6 264Уральские авиалинии,Прилетел
80,07:20,Ростов-на-Дону,,"KC 1498, EY 8712, S7 2128, EK 7834Air Astana, Etihad Airways, S7 Airlines, Emirates",Прилетел
81,Совершил посадку в 07:12,Совершил посадку в 07:12,,"KC 1498, EY 8712, S7 2128, EK 7834Air Astana, Etihad Airways, S7 Airlines, Emirates",Прилетел
82,07:20,Краснодар,,LY 8900El Al,Прилетел
83,Совершил посадку в 07:15,Совершил посадку в 07:15,,LY 8900El Al,Прилетел
84,07:20,Краснодар,,S7 2080S7 Airlines,Прилетел
85,Совершил посадку в 07:15,Совершил посадку в 07:15,,S7 2080S7 Airlines,Прилетел
86,07:20,Красноярск,,"S7 2544, B2 154S7 Airlines, Белавиа",Прилетел
87,Совершил посадку в 07:22,Совершил посадку в 07:22,,"S7 2544, B2 154S7 Airlines, Белавиа",Прилетел
88,07:20,Красноярск,,"EK 7944, EY 8640Emirates, Etihad Airways",Прилетел
89,Совершил посадку в 07:22,Совершил посадку в 07:22,,"EK 7944, EY 8640Emirates, Etihad Airways",Прилетел
90,07:20,Новокузнецк,,S7 2626S7 Airlines,Прилетел
91,Совершил посадку в 07:29,Совершил посадку в 07:29,,S7 2626S7 Airlines,Прилетел
92,07:20,Новокузнецк,,"SQ 1960, EK 7966, LY 8884, EY 8676, QR 5731Singapore Airlines, Emirates, El Al, Etihad Airways, Qatar Airways",Прилетел
93,Совершил посадку в 07:29,Совершил посадку в 07:29,,"SQ 1960, EK 7966, LY 8884, EY 8676, QR 5731Singapore Airlines, Emirates, El Al, Etihad Airways, Qatar Airways",Прилетел
94,07:25,Пермь,,S7 1160S7 Airlines,Прилетел
95,Совершил посадку в 07:04,Совершил посадку в 07:04,,S7 1160S7 Airlines,Прилетел
96,07:25,Касабланка,,AT 220Royal Air Maroc,
97,Отменен,Отменен,,AT 220Royal Air Maroc,
98,07:30,Омск,,"SQ 1934, EY 8688Singapore Airlines, Etihad Airways",Прилетел
99,Совершил посадку в 07:03,Совершил посадку в 07:03,,"SQ 1934, EY 8688Singapore Airlines, Etihad Airways",Прилетел
100,07:30,Омск,,S7 2566S7 Airlines,Прилетел
101,Совершил посадку в 07:03,Совершил посадку в 07:03,,S7 2566S7 Airlines,Прилетел
102,07:30,Омск,,QR 5738Qatar Airways,Прилетел
103,Совершил посадку в 07:03,Совершил посадку в 07:03,,QR 5738Qatar Airways,Прилетел
