,Время,Направление,Unnamed: 2,Рейс,Статус
0,21:25 21 апр,Уфа,,U6 108Уральские авиалинии,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 03:37 22 апр,Совершил посадку в 03:37 22 апр,,U6 108Уральские авиалинии,ПрилетелВыдача багажа: лента 7
2,00:15,Анталья,,EO 1842ЦPegas Fly,Нет актуальной информации о статусе
3,,,,EO 1842ЦPegas Fly,Нет актуальной информации о статусе
4,00:15,Анталья,,N4 1842ЦNordwind,Нет актуальной информации о статусе
5,,,,N4 1842ЦNordwind,Нет актуальной информации о статусе
6,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
7,Совершил посадку в 00:31,Совершил посадку в 00:31,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
8,00:45,Сочи,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
9,Совершил посадку в 00:34,Совершил посадку в 00:34,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
10,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
11,Совершил посадку в 01:24,Совершил посадку в 01:24,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
12,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
13,Совершил посадку в 02:02,Совершил посадку в 02:02,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
14,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
15,Совершил посадку в 03:19,Совершил посадку в 03:19,,DP 403Победа,ПрилетелВыдача багажа: лента 10
16,03:50,Уфа,,N4 985Nordwind,ПрилетелВыдача багажа: лента 7
17,Совершил посадку в 03:03,Совершил посадку в 03:03,,N4 985Nordwind,ПрилетелВыдача багажа: лента 7
18,04:00,Бишкек,,U6 8986Уральские авиалинии,"ПрилетелВыдача багажа: лента 8,9"
19,Совершил посадку в 06:44,Совершил посадку в 06:44,,U6 8986Уральские авиалинии,"ПрилетелВыдача багажа: лента 8,9"
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:48,Совершил посадку в 03:48,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
22,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:48,Совершил посадку в 03:48,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
24,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 04:14,Совершил посадку в 04:14,,DP 405Победа,ПрилетелВыдача багажа: лента 9
26,04:15,Анталья,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
27,Совершил посадку в 04:15,Совершил посадку в 04:15,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
29,Совершил посадку в 04:44,Совершил посадку в 04:44,,DP 515Победа,ПрилетелВыдача багажа: лента 10
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
31,Совершил посадку в 04:53,Совершил посадку в 04:53,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
32,05:05,Сочи,,N4 142Nordwind,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 04:40,Совершил посадку в 04:40,,N4 142Nordwind,ПрилетелВыдача багажа: лента 9
34,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 04:48,Совершил посадку в 04:48,,DP 339Победа,ПрилетелВыдача багажа: лента 8
36,05:20,Москва,,"S7 1171, B2 171, EY 8718, EK 7863S7 Airlines, Белавиа, Etihad Airways, Emirates",ПрилетелВыдача багажа: лента 10
37,Совершил посадку в 05:01,Совершил посадку в 05:01,,"S7 1171, B2 171, EY 8718, EK 7863S7 Airlines, Белавиа, Etihad Airways, Emirates",ПрилетелВыдача багажа: лента 10
38,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 7
39,Совершил посадку в 05:56,Совершил посадку в 05:56,,DP 564Победа,ПрилетелВыдача багажа: лента 7
40,06:35,Ханты-Мансийск,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 9
41,Совершил посадку в 06:02,Совершил посадку в 06:02,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 9
42,09:15,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 10
43,Совершил посадку в 08:58,Совершил посадку в 08:58,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 10
44,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
45,Совершил посадку в 09:31,Совершил посадку в 09:31,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
46,09:45,Худжанд,,U6 8956Уральские авиалинии,ПрилетелВыдача багажа: лента 2
47,Совершил посадку в 09:44,Совершил посадку в 09:44,,U6 8956Уральские авиалинии,ПрилетелВыдача багажа: лента 2
48,11:00,Советский,,4G 9806Газпромавиа,Прилетел
49,Совершил посадку в 11:14,Совершил посадку в 11:14,,4G 9806Газпромавиа,Прилетел
50,11:10,Москва,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
51,Совершил посадку в 10:58,Совершил посадку в 10:58,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
