,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:00 1 апр,Уфа,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 01:31 2 апр,Совершил посадку в 01:31 2 апр,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
2,00:30,Анталья,,RL 8072Royal Flight,ПрилетелВыдача багажа: лента 2
3,Совершил посадку в 00:36,Совершил посадку в 00:36,,RL 8072Royal Flight,ПрилетелВыдача багажа: лента 2
4,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 00:30,Совершил посадку в 00:30,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
6,00:45,Нижний Новгород,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 00:20,Совершил посадку в 00:20,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 9
8,01:50,Анталья,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 3
9,Совершил посадку в 01:36,Совершил посадку в 01:36,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 3
10,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 01:26,Совершил посадку в 01:26,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
12,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 02:06,Совершил посадку в 02:06,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
14,02:50,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 02:36,Совершил посадку в 02:36,,FV 5604Россия,ПрилетелВыдача багажа: лента 8
16,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 02:59,Совершил посадку в 02:59,,DP 403Победа,ПрилетелВыдача багажа: лента 9
18,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
19,Совершил посадку в 03:43,Совершил посадку в 03:43,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
20,04:00,Красноярск,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 06:30,Совершил посадку в 06:30,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 10
22,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:39,Совершил посадку в 03:39,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
24,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
25,Совершил посадку в 03:39,Совершил посадку в 03:39,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
26,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 10
27,Совершил посадку в 04:33,Совершил посадку в 04:33,,DP 405Победа,ПрилетелВыдача багажа: лента 10
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 7
29,Совершил посадку в 04:29,Совершил посадку в 04:29,,DP 515Победа,ПрилетелВыдача багажа: лента 7
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 04:44,Совершил посадку в 04:44,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
32,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 05:03,Совершил посадку в 05:03,,DP 339Победа,ПрилетелВыдача багажа: лента 9
34,05:20,Москва,,"S7 1171, QR 5679, EY 8718, EK 7863, LY 8921, B2 171S7 Airlines, Qatar Airways, Etihad Airways, Emirates, El Al, Белавиа",ПрилетелВыдача багажа: лента 10
35,Совершил посадку в 05:55,Совершил посадку в 05:55,,"S7 1171, QR 5679, EY 8718, EK 7863, LY 8921, B2 171S7 Airlines, Qatar Airways, Etihad Airways, Emirates, El Al, Белавиа",ПрилетелВыдача багажа: лента 10
36,05:25,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 05:07,Совершил посадку в 05:07,,A4 213Азимут,ПрилетелВыдача багажа: лента 8
38,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 8
39,Совершил посадку в 06:05,Совершил посадку в 06:05,,DP 564Победа,ПрилетелВыдача багажа: лента 8
40,07:35,Бишкек,,U6 2986Уральские авиалинии,Нет актуальной информации о статусе
41,,,,U6 2986Уральские авиалинии,Нет актуальной информации о статусе
42,08:05,Ош,,U6 2904Уральские авиалинии,Нет актуальной информации о статусе
43,,,,U6 2904Уральские авиалинии,Нет актуальной информации о статусе
44,08:25,Новокузнецк,,WZ 1092Red Wings,ПрилетелВыдача багажа: лента 9
45,Совершил посадку в 08:24,Совершил посадку в 08:24,,WZ 1092Red Wings,ПрилетелВыдача багажа: лента 9
46,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
47,Совершил посадку в 09:36,Совершил посадку в 09:36,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
48,10:10,Куляб,,U6 8900Уральские авиалинии,ПрилетелВыдача багажа: лента 1
49,Совершил посадку в 11:54,Совершил посадку в 11:54,,U6 8900Уральские авиалинии,ПрилетелВыдача багажа: лента 1
50,10:30,Ханты-Мансийск,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
51,Совершил посадку в 10:23,Совершил посадку в 10:23,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
52,10:30,Худжанд,,7J 4917Таджик Эйр,
53,Отменен,Отменен,,7J 4917Таджик Эйр,
54,11:10,Москва,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
55,Совершил посадку в 11:05,Совершил посадку в 11:05,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
56,11:25,Новый Уренгой,,YC 222Ямал,ПрилетелВыдача багажа: лента 9
57,Совершил посадку в 11:17,Совершил посадку в 11:17,,YC 222Ямал,ПрилетелВыдача багажа: лента 9
58,12:10,Чита,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 10
59,Совершил посадку в 12:06,Совершил посадку в 12:06,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 10
60,12:30,Ноябрьск,,YC 250Ямал,ПрилетелВыдача багажа: лента 8
61,Совершил посадку в 12:17,Совершил посадку в 12:17,,YC 250Ямал,ПрилетелВыдача багажа: лента 8
62,12:40,Москва,,"U6 273, B2 473Уральские авиалинии, Белавиа",Нет актуальной информации о статусе
