,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:15 2 июня,Анталья,,N4 1842Nordwind,
1,Отменен,Отменен,,N4 1842Nordwind,
2,22:40 2 июня,Симферополь,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 03:16 3 июня,Совершил посадку в 03:16 3 июня,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 9
4,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 00:30,Совершил посадку в 00:30,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
6,01:40,Ларнака,,ZF 9674Azur Air,ПрилетелВыдача багажа: лента 2
7,Совершил посадку в 00:40,Совершил посадку в 00:40,,ZF 9674Azur Air,ПрилетелВыдача багажа: лента 2
8,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 01:14,Совершил посадку в 01:14,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
10,02:00,Сочи,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 01:31,Совершил посадку в 01:31,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 10
12,02:00,Анталья,,U6 1574Уральские авиалинии,
13,Отменен,Отменен,,U6 1574Уральские авиалинии,
14,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 02:04,Совершил посадку в 02:04,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 8
16,02:50,Ургенч,,WZ 4464Red Wings,ПрилетелВыдача багажа: лента 2
17,Совершил посадку в 02:40,Совершил посадку в 02:40,,WZ 4464Red Wings,ПрилетелВыдача багажа: лента 2
18,03:20,Сочи,,FV 5602Россия,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 03:04,Совершил посадку в 03:04,,FV 5602Россия,ПрилетелВыдача багажа: лента 10
20,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 02:54,Совершил посадку в 02:54,,DP 6541Победа,ПрилетелВыдача багажа: лента 7
22,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:06,Совершил посадку в 03:06,,DP 403Победа,ПрилетелВыдача багажа: лента 8
24,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 03:52,Совершил посадку в 03:52,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
26,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 7
27,Совершил посадку в 03:40,Совершил посадку в 03:40,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 7
28,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
29,Совершил посадку в 03:46,Совершил посадку в 03:46,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
30,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 03:46,Совершил посадку в 03:46,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
32,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 10
33,Совершил посадку в 04:08,Совершил посадку в 04:08,,DP 405Победа,ПрилетелВыдача багажа: лента 10
34,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 04:13,Совершил посадку в 04:13,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 8
36,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 04:31,Совершил посадку в 04:31,,DP 515Победа,ПрилетелВыдача багажа: лента 9
38,04:50,Симферополь,,WZ 7067Red Wings,ПрилетелВыдача багажа: лента 10
39,Совершил посадку в 04:45,Совершил посадку в 04:45,,WZ 7067Red Wings,ПрилетелВыдача багажа: лента 10
40,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
41,Совершил посадку в 04:49,Совершил посадку в 04:49,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
42,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
43,Совершил посадку в 04:53,Совершил посадку в 04:53,,DP 339Победа,ПрилетелВыдача багажа: лента 9
44,05:05,Сочи,,N4 142Nordwind,ПрилетелВыдача багажа: лента 10
45,Совершил посадку в 04:57,Совершил посадку в 04:57,,N4 142Nordwind,ПрилетелВыдача багажа: лента 10
46,05:20,Москва,,"S7 1171, EY 8718, EK 7863, B2 171S7 Airlines, Etihad Airways, Emirates, Белавиа",ПрилетелВыдача багажа: лента 8
47,Совершил посадку в 05:01,Совершил посадку в 05:01,,"S7 1171, EY 8718, EK 7863, B2 171S7 Airlines, Etihad Airways, Emirates, Белавиа",ПрилетелВыдача багажа: лента 8
48,05:30,Санкт-Петербург,,U6 226Уральские авиалинии,ПрилетелВыдача багажа: лента 9
49,Совершил посадку в 05:35,Совершил посадку в 05:35,,U6 226Уральские авиалинии,ПрилетелВыдача багажа: лента 9
50,05:40,Даламан,,ZF 420Azur Air,Нет актуальной информации о статусе
51,,,,ZF 420Azur Air,Нет актуальной информации о статусе
52,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 10
53,Совершил посадку в 06:06,Совершил посадку в 06:06,,DP 564Победа,ПрилетелВыдача багажа: лента 10
54,06:25,Москва,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 8
55,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 8
56,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 9
57,Совершил посадку в 06:03,Совершил посадку в 06:03,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 9
58,07:25,Ереван,,U6 8250Уральские авиалинии,ПрилетелВыдача багажа: лента 8
59,Совершил посадку в 07:27,Совершил посадку в 07:27,,U6 8250Уральские авиалинии,ПрилетелВыдача багажа: лента 8
