,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 23:31 19 июня,Совершил посадку в 23:31 19 июня,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
2,00:00,Самара,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 23:44 19 июня,Совершил посадку в 23:44 19 июня,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
4,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
5,Совершил посадку в 23:55 19 июня,Совершил посадку в 23:55 19 июня,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
6,00:15,Анталья,,EO 1818Pegas Fly,Нет актуальной информации о статусе
7,,,,EO 1818Pegas Fly,Нет актуальной информации о статусе
8,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
9,Совершил посадку в 00:19,Совершил посадку в 00:19,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
10,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
11,Совершил посадку в 00:50,Совершил посадку в 00:50,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
12,02:10,Бухара,,F7 6116I Fly,ПрилетелВыдача багажа: лента А10
13,Совершил посадку в 02:15,Совершил посадку в 02:15,,F7 6116I Fly,ПрилетелВыдача багажа: лента А10
14,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А06
15,Совершил посадку в 02:54,Совершил посадку в 02:54,,DP 188Победа,ПрилетелВыдача багажа: лента А06
16,03:15,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 03:03,Совершил посадку в 03:03,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
18,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
19,Совершил посадку в 03:36,Совершил посадку в 03:36,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
20,03:40,Анапа,,"ZF 458, UT 458Azur Air, ЮТэйр",Нет актуальной информации о статусе
21,,,,"ZF 458, UT 458Azur Air, ЮТэйр",Нет актуальной информации о статусе
22,03:40,Анапа,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 03:42,Совершил посадку в 03:42,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А05
24,04:10,Монастир,,BJ 888Nouvelair Tunisie,Нет актуальной информации о статусе
25,,,,BJ 888Nouvelair Tunisie,Нет актуальной информации о статусе
26,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
27,Совершил посадку в 04:07,Совершил посадку в 04:07,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
28,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
29,Совершил посадку в 04:38,Совершил посадку в 04:38,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
30,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 05:06,Совершил посадку в 05:06,,DP 420Победа,ПрилетелВыдача багажа: лента А05
32,05:25,Монастир,,BJ 832Nouvelair Tunisie,Нет актуальной информации о статусе
33,,,,BJ 832Nouvelair Tunisie,Нет актуальной информации о статусе
34,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 05:19,Совершил посадку в 05:19,,DP 472Победа,ПрилетелВыдача багажа: лента А06
36,06:05,Самара,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 05:48,Совершил посадку в 05:48,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
38,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
39,Совершил посадку в 06:08,Совершил посадку в 06:08,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
40,06:10,Канкун,,ZF 112Azur Air,ПрилетелВыдача багажа: лента А10
41,Совершил посадку в 07:06,Совершил посадку в 07:06,,ZF 112Azur Air,ПрилетелВыдача багажа: лента А10
42,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А07
43,Совершил посадку в 06:06,Совершил посадку в 06:06,,DP 434Победа,ПрилетелВыдача багажа: лента А07
44,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А05
45,Совершил посадку в 06:02,Совершил посадку в 06:02,,DP 406Победа,ПрилетелВыдача багажа: лента А05
46,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 06:30,Совершил посадку в 06:30,,DP 496Победа,ПрилетелВыдача багажа: лента А05
48,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А07
49,Совершил посадку в 06:50,Совершил посадку в 06:50,,DP 450Победа,ПрилетелВыдача багажа: лента А07
50,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А06
51,Совершил посадку в 06:54,Совершил посадку в 06:54,,DP 436Победа,ПрилетелВыдача багажа: лента А06
52,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
53,Совершил посадку в 07:13,Совершил посадку в 07:13,,DP 260Победа,ПрилетелВыдача багажа: лента А05
54,07:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А05
55,Совершил посадку в 07:47,Совершил посадку в 07:47,,DP 418Победа,ПрилетелВыдача багажа: лента А05
56,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
57,Совершил посадку в 07:20,Совершил посадку в 07:20,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
58,07:35,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А07
59,Совершил посадку в 07:24,Совершил посадку в 07:24,,DP 414Победа,ПрилетелВыдача багажа: лента А07
60,07:50,Курган,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
61,Совершил посадку в 07:34,Совершил посадку в 07:34,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
62,07:55,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А08
63,Совершил посадку в 07:36,Совершил посадку в 07:36,,DP 404Победа,ПрилетелВыдача багажа: лента А08
64,08:00,Тюмень,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
65,Совершил посадку в 08:03,Совершил посадку в 08:03,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
66,08:05,Красноярск,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
67,Совершил посадку в 07:59,Совершил посадку в 07:59,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
68,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А07
69,Совершил посадку в 07:44,Совершил посадку в 07:44,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А07
70,08:10,Уфа,,"UT 364, 7R 4364, TK 9049ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
71,Совершил посадку в 07:54,Совершил посадку в 07:54,,"UT 364, 7R 4364, TK 9049ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
72,08:15,Сургут,,"UT 248, TK 9031, 7R 4248ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
73,Совершил посадку в 08:18,Совершил посадку в 08:18,,"UT 248, TK 9031, 7R 4248ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
74,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
75,Совершил посадку в 08:11,Совершил посадку в 08:11,,DP 446Победа,ПрилетелВыдача багажа: лента А07
76,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
77,Совершил посадку в 08:50,Совершил посадку в 08:50,,DP 204Победа,ПрилетелВыдача багажа: лента А04
78,08:50,Махачкала,,"UT 560, 7R 4560, TK 9160ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
79,Совершил посадку в 18:11,Совершил посадку в 18:11,,"UT 560, 7R 4560, TK 9160ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
80,08:55,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А04
81,Совершил посадку в 08:39,Совершил посадку в 08:39,,A4 302Азимут,ПрилетелВыдача багажа: лента А04
82,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А05
83,Совершил посадку в 08:36,Совершил посадку в 08:36,,DP 160Победа,ПрилетелВыдача багажа: лента А05
84,09:05,Новосибирск,,DP 444Победа,ПрилетелВыдача багажа: лента А08
85,Совершил посадку в 09:06,Совершил посадку в 09:06,,DP 444Победа,ПрилетелВыдача багажа: лента А08
86,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А07
87,Совершил посадку в 09:10,Совершил посадку в 09:10,,DP 206Победа,ПрилетелВыдача багажа: лента А07
88,09:10,Ханты-Мансийск,,"UT 352, TK 9013, 7R 4352ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А08
89,Совершил посадку в 08:40,Совершил посадку в 08:40,,"UT 352, TK 9013, 7R 4352ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А08
90,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А05
91,Совершил посадку в 09:03,Совершил посадку в 09:03,,DP 454Победа,ПрилетелВыдача багажа: лента А05
92,09:25,Ростов-на-Дону,,A4 201Азимут,ПрилетелВыдача багажа: лента А07
93,Совершил посадку в 09:25,Совершил посадку в 09:25,,A4 201Азимут,ПрилетелВыдача багажа: лента А07
94,09:30,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
95,Совершил посадку в 09:13,Совершил посадку в 09:13,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
96,09:30,Тегеран,,W5 84Mahan Airlines,Нет актуальной информации о статусе
97,,,,W5 84Mahan Airlines,Нет актуальной информации о статусе
98,09:35,Санкт-Петербург,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
99,Совершил посадку в 09:23,Совершил посадку в 09:23,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
100,09:40,Сочи,,"UT 580, TK 9156, 7R 4580ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
101,Совершил посадку в 09:15,Совершил посадку в 09:15,,"UT 580, TK 9156, 7R 4580ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
102,09:40,Санкт-Петербург,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
103,Совершил посадку в 09:34,Совершил посадку в 09:34,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
104,09:50,Минеральные Воды,,UT 324ЮТэйр,ПрилетелВыдача багажа: лента А07
105,Совершил посадку в 09:19,Совершил посадку в 09:19,,UT 324ЮТэйр,ПрилетелВыдача багажа: лента А07
106,09:50,Когалым,,"UT 446, TK 9021ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
107,Совершил посадку в 09:31,Совершил посадку в 09:31,,"UT 446, TK 9021ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
108,09:55,Новый Уренгой,,UT 242ЮТэйр,ПрилетелВыдача багажа: лента А06
109,Совершил посадку в 09:27,Совершил посадку в 09:27,,UT 242ЮТэйр,ПрилетелВыдача багажа: лента А06
110,10:00,Анапа,,"DP 148, ZF 500, UT 500Победа, Azur Air, ЮТэйр",ПрилетелВыдача багажа: лента А06
111,Совершил посадку в 09:51,Совершил посадку в 09:51,,"DP 148, ZF 500, UT 500Победа, Azur Air, ЮТэйр",ПрилетелВыдача багажа: лента А06
112,10:00,Анапа,,ZF 4400Azur Air,ПрилетелВыдача багажа: лента А05
