,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:50 4 июня,Анапа,,U6 158Уральские авиалинии,Прилетел
1,Совершил посадку в 00:18 5 июня,Совершил посадку в 00:18 5 июня,,U6 158Уральские авиалинии,Прилетел
2,21:30 4 июня,Бухара,,IO 4426ИрАэро,Прилетел
3,Совершил посадку в 15:46 5 июня,Совершил посадку в 15:46 5 июня,,IO 4426ИрАэро,Прилетел
4,22:05 4 июня,Симферополь,,U6 522Уральские авиалинии,Прилетел
5,Совершил посадку в 01:52 5 июня,Совершил посадку в 01:52 5 июня,,U6 522Уральские авиалинии,Прилетел
6,22:10 4 июня,Ростов-на-Дону,,U6 142Уральские авиалинии,Прилетел
7,Совершил посадку в 01:50 5 июня,Совершил посадку в 01:50 5 июня,,U6 142Уральские авиалинии,Прилетел
8,22:20 4 июня,Симферополь,,U6 2792Уральские авиалинии,Прилетел
9,Совершил посадку в 01:31 5 июня,Совершил посадку в 01:31 5 июня,,U6 2792Уральские авиалинии,Прилетел
10,22:35 4 июня,Сочи,,U6 278Уральские авиалинии,Прилетел
11,Совершил посадку в 01:12 5 июня,Совершил посадку в 01:12 5 июня,,U6 278Уральские авиалинии,Прилетел
12,22:55 4 июня,Сочи,,U6 280Уральские авиалинии,Прилетел
13,Совершил посадку в 01:39 5 июня,Совершил посадку в 01:39 5 июня,,U6 280Уральские авиалинии,Прилетел
14,23:10 4 июня,Алматы,,"KC 875, S7 4764Air Astana, S7 Airlines",Прилетел
15,Совершил посадку в 00:40 5 июня,Совершил посадку в 00:40 5 июня,,"KC 875, S7 4764Air Astana, S7 Airlines",Прилетел
16,23:40 4 июня,Симферополь,,U6 2842Уральские авиалинии,Прилетел
17,Совершил посадку в 00:40 5 июня,Совершил посадку в 00:40 5 июня,,U6 2842Уральские авиалинии,Прилетел
18,23:55 4 июня,Санкт-Петербург,,"S7 1020, EK 7816S7 Airlines, Emirates",Прилетел
19,Совершил посадку в 00:35 5 июня,Совершил посадку в 00:35 5 июня,,"S7 1020, EK 7816S7 Airlines, Emirates",Прилетел
20,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
21,Совершил посадку в 00:08,Совершил посадку в 00:08,,5N 272Smartavia,Прилетел
22,00:20,Анапа,,KC 1508Air Astana,Прилетел
23,Совершил посадку в 00:14,Совершил посадку в 00:14,,KC 1508Air Astana,Прилетел
24,00:20,Анапа,,S7 2108S7 Airlines,Прилетел
25,Совершил посадку в 00:14,Совершил посадку в 00:14,,S7 2108S7 Airlines,Прилетел
26,00:20,Анапа,,EK 7912Emirates,Прилетел
27,Совершил посадку в 00:14,Совершил посадку в 00:14,,EK 7912Emirates,Прилетел
28,00:20,Краснодар,,LY 8910El Al,Прилетел
29,Совершил посадку в 00:17,Совершил посадку в 00:17,,LY 8910El Al,Прилетел
30,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
31,Совершил посадку в 00:17,Совершил посадку в 00:17,,S7 2078S7 Airlines,Прилетел
32,00:35,Калининград,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
33,Совершил посадку в 01:00,Совершил посадку в 01:00,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
34,01:05,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
35,Совершил посадку в 01:05,Совершил посадку в 01:05,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
36,01:10,Сочи,,"WZ 124, 5N 6124Red Wings, Smartavia",Прилетел
37,Совершил посадку в 01:14,Совершил посадку в 01:14,,"WZ 124, 5N 6124Red Wings, Smartavia",Прилетел
38,01:35,Сочи,,U6 422Уральские авиалинии,Прилетел
39,Совершил посадку в 02:40,Совершил посадку в 02:40,,U6 422Уральские авиалинии,Прилетел
40,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
41,Совершил посадку в 01:24,Совершил посадку в 01:24,,S7 2014S7 Airlines,Прилетел
42,01:50,Сочи,,S7 2050S7 Airlines,Прилетел
43,Совершил посадку в 01:40,Совершил посадку в 01:40,,S7 2050S7 Airlines,Прилетел
44,01:50,Сочи,,"KC 1560, LY 8874Air Astana, El Al",Прилетел
45,Совершил посадку в 01:40,Совершил посадку в 01:40,,"KC 1560, LY 8874Air Astana, El Al",Прилетел
46,01:55,Симферополь,,U6 48Уральские авиалинии,
47,Отменен,Отменен,,U6 48Уральские авиалинии,
48,02:05,Мурманск,,5N 1522Smartavia,Прилетел
