,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
26,04:35,Сыктывкар,,SU 1397Аэрофлот,B,Нет актуальной информации о статусе
27,,,,SU 1397Аэрофлот,B,Нет актуальной информации о статусе
28,04:45,Махачкала,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 4
29,Совершил посадку в 04:14,Совершил посадку в 04:14,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 4
30,04:50,Архангельск,,SU 1335Аэрофлот,B,Нет актуальной информации о статусе
31,,,,SU 1335Аэрофлот,B,Нет актуальной информации о статусе
32,04:50,Ростов-на-Дону,,SU 1675Аэрофлот,B,Нет актуальной информации о статусе
33,,,,SU 1675Аэрофлот,B,Нет актуальной информации о статусе
34,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 1
35,Совершил посадку в 04:31,Совершил посадку в 04:31,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 1
36,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 3
37,Совершил посадку в 05:03,Совершил посадку в 05:03,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 3
38,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
39,Совершил посадку в 04:50,Совершил посадку в 04:50,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
40,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 8
41,Совершил посадку в 04:59,Совершил посадку в 04:59,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 8
42,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
43,Совершил посадку в 05:15,Совершил посадку в 05:15,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
44,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 1
45,Совершил посадку в 05:28,Совершил посадку в 05:28,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 1
46,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
47,Совершил посадку в 05:55,Совершил посадку в 05:55,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
48,06:00,Стамбул,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 05:22,Совершил посадку в 05:22,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 8
50,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
51,Совершил посадку в 05:41,Совершил посадку в 05:41,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
52,06:05,Челябинск,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
53,,,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
54,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 4
55,Совершил посадку в 06:15,Совершил посадку в 06:15,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 4
56,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 1
57,Совершил посадку в 06:12,Совершил посадку в 06:12,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 1
58,06:15,Нижний Новгород,,"FV 6352, SU 6352Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
59,Совершил посадку в 05:38,Совершил посадку в 05:38,,"FV 6352, SU 6352Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
60,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
61,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
62,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
63,Совершил посадку в 07:26,Совершил посадку в 07:26,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
64,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
65,Совершил посадку в 06:01,Совершил посадку в 06:01,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
66,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 3
67,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 3
68,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
69,Совершил посадку в 06:08,Совершил посадку в 06:08,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
70,06:30,Магнитогорск,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
71,,,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
72,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 3
73,Совершил посадку в 05:59,Совершил посадку в 05:59,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 3
74,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
75,Совершил посадку в 06:22,Совершил посадку в 06:22,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
76,06:45,Нижнекамск,,SU 1251Аэрофлот,B,Нет актуальной информации о статусе
77,,,,SU 1251Аэрофлот,B,Нет актуальной информации о статусе
78,06:55,Виктория,,SU 2995Аэрофлот,D,Нет актуальной информации о статусе
79,,,,SU 2995Аэрофлот,D,Нет актуальной информации о статусе
80,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
81,Совершил посадку в 06:35,Совершил посадку в 06:35,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
82,07:00,Ульяновск,,SU 1389Аэрофлот,B,ПрилетелВыдача багажа: лента 6
83,Совершил посадку в 06:41,Совершил посадку в 06:41,,SU 1389Аэрофлот,B,ПрилетелВыдача багажа: лента 6
84,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 6
85,Совершил посадку в 06:53,Совершил посадку в 06:53,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 6
86,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
87,Совершил посадку в 06:50,Совершил посадку в 06:50,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
88,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
89,Совершил посадку в 07:22,Совершил посадку в 07:22,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
90,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 06:48,Совершил посадку в 06:48,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 4
92,07:20,Самара,,SU 1217Аэрофлот,B,ПрилетелВыдача багажа: лента 3
93,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 1217Аэрофлот,B,ПрилетелВыдача багажа: лента 3
94,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
95,Совершил посадку в 08:56,Совершил посадку в 08:56,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
96,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 7
97,Совершил посадку в 07:23,Совершил посадку в 07:23,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 7
98,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 2
99,Совершил посадку в 07:07,Совершил посадку в 07:07,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 2
100,07:30,Воронеж,,SU 1353Аэрофлот,B,Нет актуальной информации о статусе
101,,,,SU 1353Аэрофлот,B,Нет актуальной информации о статусе
102,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 07:34,Совершил посадку в 07:34,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
104,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 07:19,Совершил посадку в 07:19,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
106,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
107,Совершил посадку в 07:40,Совершил посадку в 07:40,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
108,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
109,Совершил посадку в 07:31,Совершил посадку в 07:31,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
110,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
111,Совершил посадку в 07:48,Совершил посадку в 07:48,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
112,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 07:53,Совершил посадку в 07:53,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
114,08:00,Челябинск,,SU 1533Аэрофлот,B,Нет актуальной информации о статусе
115,,,,SU 1533Аэрофлот,B,Нет актуальной информации о статусе
116,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
117,Совершил посадку в 07:38,Совершил посадку в 07:38,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
118,08:15,Екатеринбург,,U6 1Уральские авиалинии,D,
119,Отменен,Отменен,,U6 1Уральские авиалинии,D,
120,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
121,Совершил посадку в 08:11,Совершил посадку в 08:11,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
122,08:25,Белгород,,SU 1373Аэрофлот,B,Нет актуальной информации о статусе
123,,,,SU 1373Аэрофлот,B,Нет актуальной информации о статусе
124,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
125,Совершил посадку в 08:26,Совершил посадку в 08:26,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
126,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
127,Совершил посадку в 08:38,Совершил посадку в 08:38,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
128,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 6
129,Совершил посадку в 08:08,Совершил посадку в 08:08,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 6
130,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 2
131,Совершил посадку в 08:05,Совершил посадку в 08:05,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 2
132,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
133,Совершил посадку в 08:22,Совершил посадку в 08:22,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
134,08:40,Астрахань,,SU 1173Аэрофлот,B,Нет актуальной информации о статусе
135,,,,SU 1173Аэрофлот,B,Нет актуальной информации о статусе
136,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
137,Совершил посадку в 08:36,Совершил посадку в 08:36,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
138,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 1
139,Совершил посадку в 08:40,Совершил посадку в 08:40,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 1
140,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
141,Совершил посадку в 08:31,Совершил посадку в 08:31,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
142,09:00,Рига,,BT 424Air Baltic,E,Нет актуальной информации о статусе
143,,,,BT 424Air Baltic,E,Нет актуальной информации о статусе
144,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
145,Совершил посадку в 09:07,Совершил посадку в 09:07,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
146,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
147,Совершил посадку в 09:10,Совершил посадку в 09:10,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
148,09:25,Нижний Новгород,,SU 1229Аэрофлот,B,Нет актуальной информации о статусе
149,,,,SU 1229Аэрофлот,B,Нет актуальной информации о статусе
150,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 6
151,Совершил посадку в 09:03,Совершил посадку в 09:03,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 6
152,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 4
153,Совершил посадку в 09:12,Совершил посадку в 09:12,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 4
154,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
155,Совершил посадку в 09:26,Совершил посадку в 09:26,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
156,09:45,Казань,,"EO 9801, N4 9801Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 09:47,Совершил посадку в 09:47,,"EO 9801, N4 9801Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
158,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 5
159,Совершил посадку в 10:05,Совершил посадку в 10:05,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 5
160,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 6
161,Совершил посадку в 10:08,Совершил посадку в 10:08,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 6
162,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 4
163,Совершил посадку в 10:23,Совершил посадку в 10:23,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 4
164,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
165,Совершил посадку в 10:24,Совершил посадку в 10:24,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
166,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 3
167,Совершил посадку в 10:13,Совершил посадку в 10:13,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 3
168,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 1
169,Совершил посадку в 10:28,Совершил посадку в 10:28,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 1
170,11:00,Санта-Клара,,N4 538Nordwind,D,
171,Отменен,Отменен,,N4 538Nordwind,D,
172,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 3
173,Совершил посадку в 10:33,Совершил посадку в 10:33,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 3
174,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 10:49,Совершил посадку в 10:49,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
176,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 6
177,Совершил посадку в 11:15,Совершил посадку в 11:15,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 6
178,11:45,Нижнекамск,,SU 1255Аэрофлот,B,Нет актуальной информации о статусе
179,,,,SU 1255Аэрофлот,B,Нет актуальной информации о статусе
180,11:50,Ухта,,D2 332Северсталь,D,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 11:48,Совершил посадку в 11:48,,D2 332Северсталь,D,ПрилетелВыдача багажа: лента 2
182,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 5
183,Совершил посадку в 11:36,Совершил посадку в 11:36,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 5
184,11:55,Париж,,AF 1054Air France,E,Нет актуальной информации о статусе
185,,,,AF 1054Air France,E,Нет актуальной информации о статусе
186,12:00,Тель-Авив,,SU 501Аэрофлот,D,ПрилетелВыдача багажа: лента 9
187,Совершил посадку в 11:37,Совершил посадку в 11:37,,SU 501Аэрофлот,D,ПрилетелВыдача багажа: лента 9
188,12:00,Сочи,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 11:45,Совершил посадку в 11:45,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
190,12:05,Красноярск,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 5
191,Совершил посадку в 11:59,Совершил посадку в 11:59,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 5
192,12:10,Санкт-Петербург,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 4
193,Совершил посадку в 11:43,Совершил посадку в 11:43,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 4
194,12:20,Воронеж,,"SU 1351, FV 6466, SU 6466Аэрофлот, Россия, Аэрофлот",B,Нет актуальной информации о статусе
195,,,,"SU 1351, FV 6466, SU 6466Аэрофлот, Россия, Аэрофлот",B,Нет актуальной информации о статусе
196,12:25,Южно-Сахалинск,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
197,Совершил посадку в 12:04,Совершил посадку в 12:04,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
198,12:25,Казань,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 4
199,Совершил посадку в 12:11,Совершил посадку в 12:11,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 4
200,12:25,Сочи,,ФВ 5502Россия,D,ПрилетелВыдача багажа: лента 1
201,Совершил посадку в 12:20,Совершил посадку в 12:20,,ФВ 5502Россия,D,ПрилетелВыдача багажа: лента 1
202,12:30,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
203,Совершил посадку в 12:09,Совершил посадку в 12:09,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
204,12:30,Хабаровск,,"FV 6288, SU 6288Россия, Аэрофлот",B,
205,Отменен,Отменен,,"FV 6288, SU 6288Россия, Аэрофлот",B,
206,12:35,Пермь,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 3
207,Совершил посадку в 12:14,Совершил посадку в 12:14,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 3
208,12:40,Екатеринбург,,SU 1411Аэрофлот,B,ПрилетелВыдача багажа: лента 2
209,Совершил посадку в 12:26,Совершил посадку в 12:26,,SU 1411Аэрофлот,B,ПрилетелВыдача багажа: лента 2
210,12:40,Петропавловск-Камчатский,,SU 1731Аэрофлот,B,ПрилетелВыдача багажа: лента 6
211,Совершил посадку в 12:34,Совершил посадку в 12:34,,SU 1731Аэрофлот,B,ПрилетелВыдача багажа: лента 6
212,12:45,Ижевск,,"FV 6378, SU 6378Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
213,Совершил посадку в 12:16,Совершил посадку в 12:16,,"FV 6378, SU 6378Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
214,12:45,Челябинск,,"FV 6258, SU 6258Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
215,Совершил посадку в 12:30,Совершил посадку в 12:30,,"FV 6258, SU 6258Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
216,12:45,Челябинск,,SU 1421Аэрофлот,B,Нет актуальной информации о статусе
217,,,,SU 1421Аэрофлот,B,Нет актуальной информации о статусе
218,12:50,Уфа,,SU 1439Аэрофлот,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 12:07,Совершил посадку в 12:07,,SU 1439Аэрофлот,B,ПрилетелВыдача багажа: лента 2
220,12:55,Мурманск,,SU 1321Аэрофлот,B,ПрилетелВыдача багажа: лента 5
221,Совершил посадку в 12:38,Совершил посадку в 12:38,,SU 1321Аэрофлот,B,ПрилетелВыдача багажа: лента 5
222,12:55,Краснодар,,SU 1285Аэрофлот,B,ПрилетелВыдача багажа: лента 3
223,Совершил посадку в 12:41,Совершил посадку в 12:41,,SU 1285Аэрофлот,B,ПрилетелВыдача багажа: лента 3
224,13:00,Самара,,SU 1211Аэрофлот,B,ПрилетелВыдача багажа: лента 4
225,Совершил посадку в 12:37,Совершил посадку в 12:37,,SU 1211Аэрофлот,B,ПрилетелВыдача багажа: лента 4
226,13:00,Астрахань,,"FV 6434, SU 6434Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
227,Совершил посадку в 12:44,Совершил посадку в 12:44,,"FV 6434, SU 6434Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
228,13:00,Архангельск,,SU 1333Аэрофлот,B,Нет актуальной информации о статусе
229,,,,SU 1333Аэрофлот,B,Нет актуальной информации о статусе
230,13:00,Астрахань,,SU 1643Аэрофлот,B,Нет актуальной информации о статусе
231,,,,SU 1643Аэрофлот,B,Нет актуальной информации о статусе
232,13:00,Архангельск,,"FV 6338, SU 6338Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
233,Совершил посадку в 13:32,Совершил посадку в 13:32,,"FV 6338, SU 6338Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
234,13:15,Нижний Новгород,,"FV 6226, SU 6226Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
235,Совершил посадку в 12:47,Совершил посадку в 12:47,,"FV 6226, SU 6226Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
236,13:15,Нижний Новгород,,SU 1221Аэрофлот,B,Нет актуальной информации о статусе
237,,,,SU 1221Аэрофлот,B,Нет актуальной информации о статусе
238,13:25,Санкт-Петербург,,SU 13Аэрофлот,B,ПрилетелВыдача багажа: лента 4
239,Совершил посадку в 13:04,Совершил посадку в 13:04,,SU 13Аэрофлот,B,ПрилетелВыдача багажа: лента 4
240,13:25,Симферополь,,SU 1645Аэрофлот,B,ПрилетелВыдача багажа: лента 5
241,Совершил посадку в 15:49,Совершил посадку в 15:49,,SU 1645Аэрофлот,B,ПрилетелВыдача багажа: лента 5
242,13:30,Пенза,,SU 1545Аэрофлот,B,ПрилетелВыдача багажа: лента 1
243,Совершил посадку в 12:58,Совершил посадку в 12:58,,SU 1545Аэрофлот,B,ПрилетелВыдача багажа: лента 1
244,13:30,Минеральные Воды,,SU 1305Аэрофлот,B,ПрилетелВыдача багажа: лента 3
245,Совершил посадку в 13:28,Совершил посадку в 13:28,,SU 1305Аэрофлот,B,ПрилетелВыдача багажа: лента 3
246,13:40,Анапа,,SU 1547Аэрофлот,B,ПрилетелВыдача багажа: лента 4
247,Совершил посадку в 13:34,Совершил посадку в 13:34,,SU 1547Аэрофлот,B,ПрилетелВыдача багажа: лента 4
248,13:45,Варшава,,"LO 675, SU 3701Lot, Аэрофлот",D,Нет актуальной информации о статусе
249,,,,"LO 675, SU 3701Lot, Аэрофлот",D,Нет актуальной информации о статусе
250,13:50,Сыктывкар,,"FV 6406, SU 6406Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
251,Совершил посадку в 13:22,Совершил посадку в 13:22,,"FV 6406, SU 6406Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
252,13:50,Сочи,,SU 1139Аэрофлот,B,ПрилетелВыдача багажа: лента 2
253,Совершил посадку в 13:38,Совершил посадку в 13:38,,SU 1139Аэрофлот,B,ПрилетелВыдача багажа: лента 2
254,14:00,Владивосток,,SU 1705Аэрофлот,B,ПрилетелВыдача багажа: лента 6
255,Совершил посадку в 13:24,Совершил посадку в 13:24,,SU 1705Аэрофлот,B,ПрилетелВыдача багажа: лента 6
256,14:00,Ростов-на-Дону,,SU 1163Аэрофлот,B,ПрилетелВыдача багажа: лента 4
257,Совершил посадку в 13:45,Совершил посадку в 13:45,,SU 1163Аэрофлот,B,ПрилетелВыдача багажа: лента 4
258,14:00,Сургут,,SU 1517Аэрофлот,B,ПрилетелВыдача багажа: лента 3
