,Время,Направление,Unnamed: 2,Рейс,Статус
0,07:45 10 мая,Норильск,,Y7 104Нордстар,Прилетел
1,Совершил посадку в 10:51 11 мая,Совершил посадку в 10:51 11 мая,,Y7 104Нордстар,Прилетел
2,08:45 10 мая,Норильск,,Y7 102Нордстар,
3,Отменен,Отменен,,Y7 102Нордстар,
4,09:10 10 мая,Норильск,,S7 2584S7 Airlines,Прилетел
5,Совершил посадку в 12:29 11 мая,Совершил посадку в 12:29 11 мая,,S7 2584S7 Airlines,Прилетел
6,09:10 10 мая,Норильск,,S7 2582S7 Airlines,Прилетел
7,Совершил посадку в 12:29 11 мая,Совершил посадку в 12:29 11 мая,,S7 2582S7 Airlines,Прилетел
8,23:25 10 мая,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
9,Совершил посадку в 00:02 11 мая,Совершил посадку в 00:02 11 мая,,LH 1452Lufthansa,Прилетел
10,23:55 10 мая,Калининград,,U6 74Уральские авиалинии,Прилетел
11,Совершил посадку в 00:55 11 мая,Совершил посадку в 00:55 11 мая,,U6 74Уральские авиалинии,Прилетел
12,00:00,Сочи,,U6 432Уральские авиалинии,Прилетел
13,Совершил посадку в 00:01,Совершил посадку в 00:01,,U6 432Уральские авиалинии,Прилетел
14,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
15,Совершил посадку в 00:15,Совершил посадку в 00:15,,5N 272Smartavia,Прилетел
16,00:20,Анапа,,S7 2108S7 Airlines,Прилетел
17,Совершил посадку в 00:22,Совершил посадку в 00:22,,S7 2108S7 Airlines,Прилетел
18,00:20,Анапа,,"KC 1508, EK 7912Air Astana, Emirates",Прилетел
19,Совершил посадку в 00:22,Совершил посадку в 00:22,,"KC 1508, EK 7912Air Astana, Emirates",Прилетел
20,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
21,Совершил посадку в 00:25,Совершил посадку в 00:25,,S7 2078S7 Airlines,Прилетел
22,00:20,Краснодар,,LY 8910El Al,Прилетел
23,Совершил посадку в 00:25,Совершил посадку в 00:25,,LY 8910El Al,Прилетел
24,00:35 11 мая,Сочи,,Y7 9706Нордстар,Прилетел
25,Совершил посадку в 22:35 10 мая,Совершил посадку в 22:35 10 мая,,Y7 9706Нордстар,Прилетел
26,00:35,Калининград,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
27,Совершил посадку в 00:16,Совершил посадку в 00:16,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
28,00:40,Симферополь,,U6 8Уральские авиалинии,Прилетел
29,Совершил посадку в 00:44,Совершил посадку в 00:44,,U6 8Уральские авиалинии,Прилетел
30,00:55,Минеральные Воды,,S7 2172S7 Airlines,Прилетел
31,Совершил посадку в 00:44,Совершил посадку в 00:44,,S7 2172S7 Airlines,Прилетел
32,01:35,Симферополь,,U6 48Уральские авиалинии,Прилетел
33,Совершил посадку в 03:37,Совершил посадку в 03:37,,U6 48Уральские авиалинии,Прилетел
34,01:45,Волгоград,,S7 2148S7 Airlines,Прилетел
35,Совершил посадку в 01:27,Совершил посадку в 01:27,,S7 2148S7 Airlines,Прилетел
36,01:50,Сочи,,LY 8874El Al,Прилетел
37,Совершил посадку в 01:30,Совершил посадку в 01:30,,LY 8874El Al,Прилетел
38,01:50,Сочи,,S7 2050S7 Airlines,Прилетел
39,Совершил посадку в 01:30,Совершил посадку в 01:30,,S7 2050S7 Airlines,Прилетел
40,01:50,Сочи,,KC 1560Air Astana,Прилетел
41,Совершил посадку в 01:30,Совершил посадку в 01:30,,KC 1560Air Astana,Прилетел
42,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
43,Совершил посадку в 01:33,Совершил посадку в 01:33,,S7 2014S7 Airlines,Прилетел
44,01:55,Симферополь,,U6 2896Уральские авиалинии,Прилетел
45,Совершил посадку в 01:53,Совершил посадку в 01:53,,U6 2896Уральские авиалинии,Прилетел
46,02:10,Симферополь,,S7 2026S7 Airlines,Прилетел
47,Совершил посадку в 01:56,Совершил посадку в 01:56,,S7 2026S7 Airlines,Прилетел
48,02:25,Санкт-Петербург,,U6 192Уральские авиалинии,Прилетел
49,Совершил посадку в 04:04,Совершил посадку в 04:04,,U6 192Уральские авиалинии,Прилетел
50,03:30,Сочи,,U6 378Уральские авиалинии,Прилетел
51,Совершил посадку в 03:51,Совершил посадку в 03:51,,U6 378Уральские авиалинии,Прилетел
52,03:40,Ереван,,U6 8704Уральские авиалинии,Прилетел
53,Совершил посадку в 03:40,Совершил посадку в 03:40,,U6 8704Уральские авиалинии,Прилетел
54,04:55,Сочи,,5N 276Smartavia,Прилетел
55,Совершил посадку в 04:51,Совершил посадку в 04:51,,5N 276Smartavia,Прилетел
56,05:30,Уфа,,EK 7864Emirates,Прилетел
57,Совершил посадку в 05:08,Совершил посадку в 05:08,,EK 7864Emirates,Прилетел
58,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
59,Совершил посадку в 05:08,Совершил посадку в 05:08,,S7 1132S7 Airlines,Прилетел
60,05:30,Уфа,,"SQ 1924, LY 8914, EY 8728Singapore Airlines, El Al, Etihad Airways",Прилетел
61,Совершил посадку в 05:08,Совершил посадку в 05:08,,"SQ 1924, LY 8914, EY 8728Singapore Airlines, El Al, Etihad Airways",Прилетел
62,05:35,Новосибирск,,6R 543Алроса,Прилетел
63,Совершил посадку в 05:15,Совершил посадку в 05:15,,6R 543Алроса,Прилетел
64,06:10,Екатеринбург,,WZ 422Red Wings,Прилетел
65,Совершил посадку в 05:57,Совершил посадку в 05:57,,WZ 422Red Wings,Прилетел
66,06:15,Нижний Новгород,,"S7 1100, EY 8630S7 Airlines, Etihad Airways",Прилетел
67,Совершил посадку в 06:00,Совершил посадку в 06:00,,"S7 1100, EY 8630S7 Airlines, Etihad Airways",Прилетел
68,06:20,Самара,,"S7 1080, EY 8652, B2 180, KC 1438S7 Airlines, Etihad Airways, Белавиа, Air Astana",Прилетел
69,Совершил посадку в 05:59,Совершил посадку в 05:59,,"S7 1080, EY 8652, B2 180, KC 1438S7 Airlines, Etihad Airways, Белавиа, Air Astana",Прилетел
70,06:35,Казань,,EY 8657Etihad Airways,Прилетел
71,Совершил посадку в 06:13,Совершил посадку в 06:13,,EY 8657Etihad Airways,Прилетел
72,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
73,Совершил посадку в 06:13,Совершил посадку в 06:13,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
74,06:35,Казань,,"KC 1440, LY 8968Air Astana, El Al",Прилетел
75,Совершил посадку в 06:13,Совершил посадку в 06:13,,"KC 1440, LY 8968Air Astana, El Al",Прилетел
76,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
77,Совершил посадку в 06:20,Совершил посадку в 06:20,,S7 1184S7 Airlines,Прилетел
78,06:40,Санкт-Петербург,,EK 7894Emirates,Прилетел
79,Совершил посадку в 06:20,Совершил посадку в 06:20,,EK 7894Emirates,Прилетел
80,06:45,Екатеринбург,,LY 8942El Al,Прилетел
81,Совершил посадку в 06:16,Совершил посадку в 06:16,,LY 8942El Al,Прилетел
82,06:45,Екатеринбург,,"S7 1172, EY 8721, SQ 1914, B2 172, EK 7862S7 Airlines, Etihad Airways, Singapore Airlines, Белавиа, Emirates",Прилетел
83,Совершил посадку в 06:16,Совершил посадку в 06:16,,"S7 1172, EY 8721, SQ 1914, B2 172, EK 7862S7 Airlines, Etihad Airways, Singapore Airlines, Белавиа, Emirates",Прилетел
84,06:45,Новосибирск,,"S7 2502, B2 152, EY 8693S7 Airlines, Белавиа, Etihad Airways",Прилетел
85,Совершил посадку в 06:26,Совершил посадку в 06:26,,"S7 2502, B2 152, EY 8693S7 Airlines, Белавиа, Etihad Airways",Прилетел
86,06:50,Санкт-Петербург,,"S7 1026, EY 8664S7 Airlines, Etihad Airways",Прилетел
87,Совершил посадку в 06:43,Совершил посадку в 06:43,,"S7 1026, EY 8664S7 Airlines, Etihad Airways",Прилетел
88,07:00,Калининград,,S7 1216S7 Airlines,Прилетел
89,Совершил посадку в 06:42,Совершил посадку в 06:42,,S7 1216S7 Airlines,Прилетел
90,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
91,Совершил посадку в 06:45,Совершил посадку в 06:45,,S7 1228S7 Airlines,Прилетел
92,07:00,Мурманск,,"KC 1458, EY 8672, EK 7882Air Astana, Etihad Airways, Emirates",Прилетел
93,Совершил посадку в 06:45,Совершил посадку в 06:45,,"KC 1458, EY 8672, EK 7882Air Astana, Etihad Airways, Emirates",Прилетел
94,07:05,Омск,,U6 388Уральские авиалинии,Прилетел
95,Совершил посадку в 07:00,Совершил посадку в 07:00,,U6 388Уральские авиалинии,Прилетел
96,07:10,Ростов-на-Дону,,IO 324ИрАэро,Прилетел
97,Совершил посадку в 06:37,Совершил посадку в 06:37,,IO 324ИрАэро,Прилетел
98,07:10,Самарканд,,S7 3254S7 Airlines,Прилетел
99,Совершил посадку в 06:53,Совершил посадку в 06:53,,S7 3254S7 Airlines,Прилетел
100,07:10,Челябинск,,U6 609Уральские авиалинии,Прилетел
101,Совершил посадку в 06:58,Совершил посадку в 06:58,,U6 609Уральские авиалинии,Прилетел
102,07:15,Волгоград,,EY 8734Etihad Airways,Прилетел
103,Совершил посадку в 06:57,Совершил посадку в 06:57,,EY 8734Etihad Airways,Прилетел
104,07:15,Волгоград,,S7 2146S7 Airlines,Прилетел
105,Совершил посадку в 06:57,Совершил посадку в 06:57,,S7 2146S7 Airlines,Прилетел
106,07:15,Волгоград,,B2 146Белавиа,Прилетел
107,Совершил посадку в 06:57,Совершил посадку в 06:57,,B2 146Белавиа,Прилетел
108,07:20,Новокузнецк,,"SQ 1960, EK 7966, QR 5731Singapore Airlines, Emirates, Qatar Airways",Прилетел
109,Совершил посадку в 07:03,Совершил посадку в 07:03,,"SQ 1960, EK 7966, QR 5731Singapore Airlines, Emirates, Qatar Airways",Прилетел
110,07:20,Новокузнецк,,S7 2626S7 Airlines,Прилетел
111,Совершил посадку в 07:03,Совершил посадку в 07:03,,S7 2626S7 Airlines,Прилетел
112,07:20,Новокузнецк,,"EY 8676, LY 8884Etihad Airways, El Al",Прилетел
113,Совершил посадку в 07:03,Совершил посадку в 07:03,,"EY 8676, LY 8884Etihad Airways, El Al",Прилетел
114,07:20,Екатеринбург,,U6 264Уральские авиалинии,Прилетел
115,Совершил посадку в 07:06,Совершил посадку в 07:06,,U6 264Уральские авиалинии,Прилетел
116,07:20,Ростов-на-Дону,,SQ 1974Singapore Airlines,Прилетел
117,Совершил посадку в 07:08,Совершил посадку в 07:08,,SQ 1974Singapore Airlines,Прилетел
118,07:20,Ростов-на-Дону,,"KC 1498, S7 2128, EY 8712, EK 7834Air Astana, S7 Airlines, Etihad Airways, Emirates",Прилетел
119,Совершил посадку в 07:08,Совершил посадку в 07:08,,"KC 1498, S7 2128, EY 8712, EK 7834Air Astana, S7 Airlines, Etihad Airways, Emirates",Прилетел
120,07:20,Краснодар,,"KC 1468, LY 8900, EY 8647Air Astana, El Al, Etihad Airways",Прилетел
121,Совершил посадку в 07:18,Совершил посадку в 07:18,,"KC 1468, LY 8900, EY 8647Air Astana, El Al, Etihad Airways",Прилетел
122,07:20,Краснодар,,S7 2080S7 Airlines,Прилетел
123,Совершил посадку в 07:18,Совершил посадку в 07:18,,S7 2080S7 Airlines,Прилетел
124,07:20,Красноярск,,"S7 2544, B2 154S7 Airlines, Белавиа",Прилетел
125,Совершил посадку в 07:23,Совершил посадку в 07:23,,"S7 2544, B2 154S7 Airlines, Белавиа",Прилетел
126,07:20,Красноярск,,"EK 7944, EY 8640Emirates, Etihad Airways",Прилетел
127,Совершил посадку в 07:23,Совершил посадку в 07:23,,"EK 7944, EY 8640Emirates, Etihad Airways",Прилетел
128,07:25,Пермь,,"SQ 1948, EY 8701Singapore Airlines, Etihad Airways",Прилетел
129,Совершил посадку в 07:04,Совершил посадку в 07:04,,"SQ 1948, EY 8701Singapore Airlines, Etihad Airways",Прилетел
130,07:25,Пермь,,S7 1160S7 Airlines,Прилетел
131,Совершил посадку в 07:04,Совершил посадку в 07:04,,S7 1160S7 Airlines,Прилетел
132,07:25,Пермь,,EK 7829Emirates,Прилетел
133,Совершил посадку в 07:04,Совершил посадку в 07:04,,EK 7829Emirates,Прилетел
134,07:30,Сочи,,S7 2052S7 Airlines,Прилетел
135,Совершил посадку в 07:14,Совершил посадку в 07:14,,S7 2052S7 Airlines,Прилетел
136,07:30,Сочи,,EY 8609Etihad Airways,Прилетел
137,Совершил посадку в 07:14,Совершил посадку в 07:14,,EY 8609Etihad Airways,Прилетел
138,07:30,Омск,,"SQ 1934, QR 5738Singapore Airlines, Qatar Airways",Прилетел
139,Совершил посадку в 07:15,Совершил посадку в 07:15,,"SQ 1934, QR 5738Singapore Airlines, Qatar Airways",Прилетел
140,07:30,Омск,,S7 2566S7 Airlines,Прилетел
141,Совершил посадку в 07:15,Совершил посадку в 07:15,,S7 2566S7 Airlines,Прилетел
142,07:30,Омск,,EY 8688Etihad Airways,Прилетел
143,Совершил посадку в 07:15,Совершил посадку в 07:15,,EY 8688Etihad Airways,Прилетел
144,07:30,Челябинск,,"EY 8615, LY 8952Etihad Airways, El Al",Прилетел
145,Совершил посадку в 07:16,Совершил посадку в 07:16,,"EY 8615, LY 8952Etihad Airways, El Al",Прилетел
146,07:30,Челябинск,,"S7 1142, SQ 1902, EK 7854S7 Airlines, Singapore Airlines, Emirates",Прилетел
147,Совершил посадку в 07:16,Совершил посадку в 07:16,,"S7 1142, SQ 1902, EK 7854S7 Airlines, Singapore Airlines, Emirates",Прилетел
148,07:35,Тюмень,,U6 342Уральские авиалинии,Прилетел
149,Совершил посадку в 07:23,Совершил посадку в 07:23,,U6 342Уральские авиалинии,Прилетел
150,07:35,Новосибирск,,"WZ 438, 5N 6438Red Wings, Smartavia",Прилетел
151,Совершил посадку в 07:35,Совершил посадку в 07:35,,"WZ 438, 5N 6438Red Wings, Smartavia",Прилетел
152,07:40,Саратов,,WZ 384Red Wings,Прилетел
153,Совершил посадку в 07:12,Совершил посадку в 07:12,,WZ 384Red Wings,Прилетел
154,07:40,Ижевск,,I8 705Ижавиа,Прилетел
155,Совершил посадку в 07:55,Совершил посадку в 07:55,,I8 705Ижавиа,Прилетел
156,07:40,Томск,,U6 12Уральские авиалинии,Прилетел
157,Совершил посадку в 08:37,Совершил посадку в 08:37,,U6 12Уральские авиалинии,Прилетел
158,07:55,Барнаул,,U6 652Уральские авиалинии,Прилетел
159,Совершил посадку в 07:48,Совершил посадку в 07:48,,U6 652Уральские авиалинии,Прилетел
160,07:55,Норильск,,Y7 404Нордстар,Прилетел
161,Совершил посадку в 08:57,Совершил посадку в 08:57,,Y7 404Нордстар,Прилетел
162,08:00,Доха,,"QR 223, S7 4750Qatar Airways, S7 Airlines",Прилетел
163,Совершил посадку в 07:44,Совершил посадку в 07:44,,"QR 223, S7 4750Qatar Airways, S7 Airlines",Прилетел
164,08:00,Симферополь,,5N 288Smartavia,Прилетел
165,Совершил посадку в 07:48,Совершил посадку в 07:48,,5N 288Smartavia,Прилетел
166,08:05,Нижнекамск,,WZ 382Red Wings,Прилетел
167,Совершил посадку в 07:33,Совершил посадку в 07:33,,WZ 382Red Wings,Прилетел
168,08:10,Кемерово,,"EY 8634, LY 8890Etihad Airways, El Al",Прилетел
169,Совершил посадку в 07:45,Совершил посадку в 07:45,,"EY 8634, LY 8890Etihad Airways, El Al",Прилетел
170,08:10,Кемерово,,S7 2606S7 Airlines,Прилетел
171,Совершил посадку в 07:45,Совершил посадку в 07:45,,S7 2606S7 Airlines,Прилетел
172,08:10,Кемерово,,"SQ 1936, EK 7958, QR 5698Singapore Airlines, Emirates, Qatar Airways",Прилетел
173,Совершил посадку в 07:45,Совершил посадку в 07:45,,"SQ 1936, EK 7958, QR 5698Singapore Airlines, Emirates, Qatar Airways",Прилетел
174,08:10,Нижний Новгород,,S7 1092S7 Airlines,Прилетел
175,Совершил посадку в 07:56,Совершил посадку в 07:56,,S7 1092S7 Airlines,Прилетел
176,08:15,Аддис-Абеба,,ET 760Ethiopian Airlines,Прилетел
177,Совершил посадку в 08:14,Совершил посадку в 08:14,,ET 760Ethiopian Airlines,Прилетел
178,08:20,Магнитогорск,,EK 7897Emirates,Прилетел
179,Совершил посадку в 07:55,Совершил посадку в 07:55,,EK 7897Emirates,Прилетел
180,08:20,Магнитогорск,,S7 1164S7 Airlines,Прилетел
181,Совершил посадку в 07:55,Совершил посадку в 07:55,,S7 1164S7 Airlines,Прилетел
182,08:20,Новосибирск,,U6 99Уральские авиалинии,Прилетел
183,Совершил посадку в 08:02,Совершил посадку в 08:02,,U6 99Уральские авиалинии,Прилетел
184,08:25,Томск,,SQ 1962Singapore Airlines,Прилетел
185,Совершил посадку в 08:00,Совершил посадку в 08:00,,SQ 1962Singapore Airlines,Прилетел
186,08:25,Томск,,"QR 5759, EY 8725Qatar Airways, Etihad Airways",Прилетел
187,Совершил посадку в 08:00,Совершил посадку в 08:00,,"QR 5759, EY 8725Qatar Airways, Etihad Airways",Прилетел
188,08:25,Томск,,"S7 2614, EK 7962, LY 8994S7 Airlines, Emirates, El Al",Прилетел
189,Совершил посадку в 08:00,Совершил посадку в 08:00,,"S7 2614, EK 7962, LY 8994S7 Airlines, Emirates, El Al",Прилетел
190,08:25,Оренбург,,5N 232Smartavia,Прилетел
191,Совершил посадку в 08:08,Совершил посадку в 08:08,,5N 232Smartavia,Прилетел
192,08:25,Барнаул,,"QR 5609, EY 8613, LY 8898Qatar Airways, Etihad Airways, El Al",Прилетел
193,Совершил посадку в 08:21,Совершил посадку в 08:21,,"QR 5609, EY 8613, LY 8898Qatar Airways, Etihad Airways, El Al",Прилетел
194,08:25,Барнаул,,S7 2602S7 Airlines,Прилетел
195,Совершил посадку в 08:21,Совершил посадку в 08:21,,S7 2602S7 Airlines,Прилетел
196,08:25,Барнаул,,EK 7956Emirates,Прилетел
197,Совершил посадку в 08:21,Совершил посадку в 08:21,,EK 7956Emirates,Прилетел
198,08:40,Мурманск,,5N 522Smartavia,Прилетел
199,Совершил посадку в 08:32,Совершил посадку в 08:32,,5N 522Smartavia,Прилетел
200,08:40,Абакан,,LY 8892El Al,Прилетел
201,Совершил посадку в 08:52,Совершил посадку в 08:52,,LY 8892El Al,Прилетел
202,08:40,Абакан,,S7 2594S7 Airlines,Прилетел
203,Совершил посадку в 08:52,Совершил посадку в 08:52,,S7 2594S7 Airlines,Прилетел
204,08:40,Абакан,,"QR 5602, EY 8605, EK 7954Qatar Airways, Etihad Airways, Emirates",Прилетел
205,Совершил посадку в 08:52,Совершил посадку в 08:52,,"QR 5602, EY 8605, EK 7954Qatar Airways, Etihad Airways, Emirates",Прилетел
206,08:45,Екатеринбург,,U6 262Уральские авиалинии,Прилетел
207,Совершил посадку в 08:26,Совершил посадку в 08:26,,U6 262Уральские авиалинии,Прилетел
208,08:45,Норильск,,Y7 102Нордстар,Прилетел
209,Совершил посадку в 09:10,Совершил посадку в 09:10,,Y7 102Нордстар,Прилетел
210,08:45,Иркутск,,U6 106Уральские авиалинии,Прилетел
211,Совершил посадку в 09:56,Совершил посадку в 09:56,,U6 106Уральские авиалинии,Прилетел
212,08:50,Нижневартовск,,"SQ 1952, EY 8674, QR 5730, EK 7960Singapore Airlines, Etihad Airways, Qatar Airways, Emirates",Прилетел
213,Совершил посадку в 08:25,Совершил посадку в 08:25,,"SQ 1952, EY 8674, QR 5730, EK 7960Singapore Airlines, Etihad Airways, Qatar Airways, Emirates",Прилетел
214,08:50,Нижневартовск,,"S7 2610, B2 170S7 Airlines, Белавиа",Прилетел
215,Совершил посадку в 08:25,Совершил посадку в 08:25,,"S7 2610, B2 170S7 Airlines, Белавиа",Прилетел
216,08:50,Сочи,,У6 422Уральские авиалинии,Прилетел
217,Совершил посадку в 08:38,Совершил посадку в 08:38,,У6 422Уральские авиалинии,Прилетел
218,08:50,Красноярск,,Y7 108Нордстар,Прилетел
219,Совершил посадку в 08:51,Совершил посадку в 08:51,,Y7 108Нордстар,Прилетел
220,09:00,Улан-Удэ,,QR 5394Qatar Airways,Прилетел
221,Совершил посадку в 08:51,Совершил посадку в 08:51,,QR 5394Qatar Airways,Прилетел
222,09:00,Улан-Удэ,,S7 3032S7 Airlines,Прилетел
223,Совершил посадку в 08:51,Совершил посадку в 08:51,,S7 3032S7 Airlines,Прилетел
224,09:00,Краснодар,,6R 584Алроса,Прилетел
225,Совершил посадку в 09:11,Совершил посадку в 09:11,,6R 584Алроса,Прилетел
226,09:05,Новосибирск,,"S7 2504, B2 134, EY 8694S7 Airlines, Белавиа, Etihad Airways",Прилетел
227,Совершил посадку в 08:42,Совершил посадку в 08:42,,"S7 2504, B2 134, EY 8694S7 Airlines, Белавиа, Etihad Airways",Прилетел
228,09:10,Норильск,,S7 2582S7 Airlines,Прилетел
229,Совершил посадку в 14:17,Совершил посадку в 14:17,,S7 2582S7 Airlines,Прилетел
