,Время,Направление,Unnamed: 2,Рейс,Статус
0,17:50 31 мар,Якутск,,R3 475Якутия,ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 00:15 1 апр,Совершил посадку в 00:15 1 апр,,R3 475Якутия,ПрилетелВыдача багажа: лента А04
2,23:45 31 мар,Самара,,"UT 358, TK 9007ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
3,Совершил посадку в 00:11 1 апр,Совершил посадку в 00:11 1 апр,,"UT 358, TK 9007ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
4,23:55 31 мар,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 00:37 1 апр,Совершил посадку в 00:37 1 апр,,DP 276Победа,ПрилетелВыдача багажа: лента А06
6,00:05,Дубай,,"FZ 917, EK 2322Flydubai, Emirates",Нет актуальной информации о статусе
7,,,,"FZ 917, EK 2322Flydubai, Emirates",Нет актуальной информации о статусе
8,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
9,Совершил посадку в 00:04,Совершил посадку в 00:04,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
10,00:45,Грозный,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 00:45,Совершил посадку в 00:45,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А05
12,00:55,Ереван,,UT 880ЮТэйр,Прилетел
13,Совершил посадку в 01:29,Совершил посадку в 01:29,,UT 880ЮТэйр,Прилетел
14,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
15,Совершил посадку в 01:29,Совершил посадку в 01:29,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
16,01:05,Махачкала,,R3 762Якутия,ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 01:07,Совершил посадку в 01:07,,R3 762Якутия,ПрилетелВыдача багажа: лента А05
18,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А12
19,Совершил посадку в 02:58,Совершил посадку в 02:58,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А12
20,02:15,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
21,Совершил посадку в 02:39,Совершил посадку в 02:39,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
22,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
23,Совершил посадку в 04:46,Совершил посадку в 04:46,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
24,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 05:52,Совершил посадку в 05:52,,DP 420Победа,ПрилетелВыдача багажа: лента А04
26,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
27,Совершил посадку в 05:28,Совершил посадку в 05:28,,DP 472Победа,ПрилетелВыдача багажа: лента А06
28,06:05,Самара,,"UT 438, TK 9009ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
29,Совершил посадку в 06:21,Совершил посадку в 06:21,,"UT 438, TK 9009ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
30,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А07
31,Совершил посадку в 06:09,Совершил посадку в 06:09,,DP 414Победа,ПрилетелВыдача багажа: лента А07
32,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
33,Совершил посадку в 06:38,Совершил посадку в 06:38,,DP 434Победа,ПрилетелВыдача багажа: лента А06
34,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А08
35,Совершил посадку в 06:55,Совершил посадку в 06:55,,DP 496Победа,ПрилетелВыдача багажа: лента А08
36,07:00,Краснодар,,UT 536ЮТэйр,ПрилетелВыдача багажа: лента А05
37,Совершил посадку в 07:02,Совершил посадку в 07:02,,UT 536ЮТэйр,ПрилетелВыдача багажа: лента А05
38,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
39,Совершил посадку в 07:34,Совершил посадку в 07:34,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
40,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А07
41,Совершил посадку в 07:06,Совершил посадку в 07:06,,DP 450Победа,ПрилетелВыдача багажа: лента А07
42,07:10,Минеральные Воды,,UT 574ЮТэйр,ПрилетелВыдача багажа: лента А04
43,Совершил посадку в 07:09,Совершил посадку в 07:09,,UT 574ЮТэйр,ПрилетелВыдача багажа: лента А04
44,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
45,Совершил посадку в 07:23,Совершил посадку в 07:23,,DP 436Победа,ПрилетелВыдача багажа: лента А07
46,07:20,Сочи,,"UT 580, TK 9156ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
47,Совершил посадку в 07:18,Совершил посадку в 07:18,,"UT 580, TK 9156ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
48,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
49,Совершил посадку в 07:26,Совершил посадку в 07:26,,DP 260Победа,ПрилетелВыдача багажа: лента А06
50,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
51,Совершил посадку в 07:15,Совершил посадку в 07:15,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
52,07:50,Курган,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
53,Совершил посадку в 07:58,Совершил посадку в 07:58,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
54,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А08
55,Совершил посадку в 07:53,Совершил посадку в 07:53,,DP 406Победа,ПрилетелВыдача багажа: лента А08
56,08:00,Тюмень,,"UT 454, TK 9000ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
57,Совершил посадку в 08:14,Совершил посадку в 08:14,,"UT 454, TK 9000ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
58,08:05,Красноярск,,"UT 572, TK 9027ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
59,Совершил посадку в 08:50,Совершил посадку в 08:50,,"UT 572, TK 9027ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
60,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
61,Совершил посадку в 08:01,Совершил посадку в 08:01,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
62,08:10,Уфа,,"UT 364, TK 9049ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
63,Совершил посадку в 08:28,Совершил посадку в 08:28,,"UT 364, TK 9049ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
64,08:15,Сургут,,"UT 248, TK 9031ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
65,Совершил посадку в 08:45,Совершил посадку в 08:45,,"UT 248, TK 9031ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
66,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
67,Совершил посадку в 08:10,Совершил посадку в 08:10,,DP 204Победа,ПрилетелВыдача багажа: лента А04
68,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
69,Совершил посадку в 08:37,Совершил посадку в 08:37,,DP 446Победа,ПрилетелВыдача багажа: лента А07
70,08:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А05
71,Совершил посадку в 08:55,Совершил посадку в 08:55,,DP 418Победа,ПрилетелВыдача багажа: лента А05
72,08:25,Пенза,,7R 176РусЛайн,ПрилетелВыдача багажа: лента А04
73,Совершил посадку в 08:20,Совершил посадку в 08:20,,7R 176РусЛайн,ПрилетелВыдача багажа: лента А04
