,Время,Направление,Unnamed: 2,Рейс,Статус
0,19:45 15 мая,Ростов-на-Дону,,R3 766Якутия,
1,Отменен,Отменен,,R3 766Якутия,
2,21:40 15 мая,Краснодар,,"UT 524, 7R 4524ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 02:41 16 мая,Совершил посадку в 02:41 16 мая,,"UT 524, 7R 4524ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
4,21:40 15 мая,Краснодар,,TK 9071Turkish Airlines,ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 02:41 16 мая,Совершил посадку в 02:41 16 мая,,TK 9071Turkish Airlines,ПрилетелВыдача багажа: лента А05
6,23:40 15 мая,Анапа,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 00:14 16 мая,Совершил посадку в 00:14 16 мая,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А05
8,00:00 16 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 23:39 15 мая,Совершил посадку в 23:39 15 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
10,00:00 16 мая,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 23:39 15 мая,Совершил посадку в 23:39 15 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
12,00:00,Самара,,7R 4358РусЛайн,ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 23:55,Совершил посадку в 23:55,,7R 4358РусЛайн,ПрилетелВыдача багажа: лента А04
14,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
15,Совершил посадку в 00:08,Совершил посадку в 00:08,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
16,00:10,Мале,,ZF 840Azur Air,ПрилетелВыдача багажа: лента А10
17,Совершил посадку в 00:03,Совершил посадку в 00:03,,ZF 840Azur Air,ПрилетелВыдача багажа: лента А10
18,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 00:06,Совершил посадку в 00:06,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
20,02:25,Ростов-на-Дону,,R3 766Якутия,ПрилетелВыдача багажа: лента А04
21,Совершил посадку в 02:06,Совершил посадку в 02:06,,R3 766Якутия,ПрилетелВыдача багажа: лента А04
22,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А06
23,Совершил посадку в 02:50,Совершил посадку в 02:50,,DP 188Победа,ПрилетелВыдача багажа: лента А06
24,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 03:17,Совершил посадку в 03:17,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
26,04:10,Монастир,,BJ 888Nouvelair Tunisie,Нет актуальной информации о статусе
27,,,,BJ 888Nouvelair Tunisie,Нет актуальной информации о статусе
28,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
29,Совершил посадку в 05:32,Совершил посадку в 05:32,,DP 420Победа,ПрилетелВыдача багажа: лента А06
30,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 05:19,Совершил посадку в 05:19,,DP 472Победа,ПрилетелВыдача багажа: лента А05
32,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 06:07,Совершил посадку в 06:07,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
34,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
