,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
70,05:00,Екатеринбург,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 1
71,Совершил посадку в 04:30,Совершил посадку в 04:30,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 1
72,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 4
73,Совершил посадку в 04:49,Совершил посадку в 04:49,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 4
74,05:10,Санкт-Петербург,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 3
75,Совершил посадку в 04:58,Совершил посадку в 04:58,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 3
76,05:10,Мурманск,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
77,Совершил посадку в 05:02,Совершил посадку в 05:02,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
78,05:15,Анапа,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 1
79,Совершил посадку в 05:00,Совершил посадку в 05:00,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 1
80,05:15,Краснодар,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 2
81,Совершил посадку в 05:04,Совершил посадку в 05:04,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 2
82,05:15,Краснодар,,"SU 1113, AZ 3941, DL 7580Аэрофлот, Alitalia, Delta Airlines",B,ПрилетелВыдача багажа: лента 2
83,Совершил посадку в 05:04,Совершил посадку в 05:04,,"SU 1113, AZ 3941, DL 7580Аэрофлот, Alitalia, Delta Airlines",B,ПрилетелВыдача багажа: лента 2
84,05:20,Симферополь,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 5
85,Совершил посадку в 04:52,Совершил посадку в 04:52,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 5
86,05:30,Баку,,"SU 1851, KL 2887Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 7
87,Совершил посадку в 07:15,Совершил посадку в 07:15,,"SU 1851, KL 2887Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 7
88,05:35,Дели,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 1-2
89,Совершил посадку в 04:45,Совершил посадку в 04:45,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 1-2
90,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 2
91,Совершил посадку в 06:31,Совершил посадку в 06:31,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 2
92,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
93,Совершил посадку в 05:25,Совершил посадку в 05:25,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
94,06:00,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
95,Совершил посадку в 05:27,Совершил посадку в 05:27,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
96,06:00,Пермь,,"DP 6516, SU 5005Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 4
97,Совершил посадку в 08:25,Совершил посадку в 08:25,,"DP 6516, SU 5005Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 4
98,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
99,Совершил посадку в 05:33,Совершил посадку в 05:33,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
100,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
101,Совершил посадку в 05:35,Совершил посадку в 05:35,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
102,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 05:40,Совершил посадку в 05:40,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
104,06:10,Новосибирск,,"SU 1549, DL 7584, KL 3226Аэрофлот, Delta Airlines, KLM",B,ПрилетелВыдача багажа: лента 1
105,Совершил посадку в 06:47,Совершил посадку в 06:47,,"SU 1549, DL 7584, KL 3226Аэрофлот, Delta Airlines, KLM",B,ПрилетелВыдача багажа: лента 1
106,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
107,Совершил посадку в 05:51,Совершил посадку в 05:51,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
108,06:15,Нижний Новгород,,"SU 1223, DL 7592Аэрофлот, Delta Airlines",B,ПрилетелВыдача багажа: лента 3
109,Совершил посадку в 05:55,Совершил посадку в 05:55,,"SU 1223, DL 7592Аэрофлот, Delta Airlines",B,ПрилетелВыдача багажа: лента 3
110,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
111,Совершил посадку в 05:58,Совершил посадку в 05:58,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
112,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 1
114,06:20,Бейрут,,"SU 511, ME 2257Аэрофлот, Middle East Airlines",D,ПрилетелВыдача багажа: лента 9
115,Совершил посадку в 06:02,Совершил посадку в 06:02,,"SU 511, ME 2257Аэрофлот, Middle East Airlines",D,ПрилетелВыдача багажа: лента 9
116,06:25,Барнаул,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
117,Совершил посадку в 05:45,Совершил посадку в 05:45,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
118,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
119,Совершил посадку в 06:04,Совершил посадку в 06:04,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
120,06:30,Омск,,"SU 1763, JU 7012, KL 2947Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
121,Совершил посадку в 06:08,Совершил посадку в 06:08,,"SU 1763, JU 7012, KL 2947Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
122,06:30,Магнитогорск,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 1
123,Совершил посадку в 06:20,Совершил посадку в 06:20,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 1
124,06:30,Нью-Йорк,,SU 101Аэрофлот,D,ПрилетелВыдача багажа: лента 6
125,Совершил посадку в 07:37,Совершил посадку в 07:37,,SU 101Аэрофлот,D,ПрилетелВыдача багажа: лента 6
126,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 3
127,Совершил посадку в 06:11,Совершил посадку в 06:11,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 3
128,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
129,Совершил посадку в 06:15,Совершил посадку в 06:15,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
130,06:40,Анапа,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 06:25,Совершил посадку в 06:25,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 3
132,06:40,Пермь,,"SU 1395, DL 7594, KL 3259Аэрофлот, Delta Airlines, KLM",B,ПрилетелВыдача багажа: лента 2
133,Совершил посадку в 06:43,Совершил посадку в 06:43,,"SU 1395, DL 7594, KL 3259Аэрофлот, Delta Airlines, KLM",B,ПрилетелВыдача багажа: лента 2
134,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
135,Совершил посадку в 06:28,Совершил посадку в 06:28,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
136,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
137,Совершил посадку в 06:35,Совершил посадку в 06:35,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
138,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
139,Совершил посадку в 06:40,Совершил посадку в 06:40,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
140,07:10,Красноярск,,"SU 1481, KL 3271, AZ 5653Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
141,Совершил посадку в 07:10,Совершил посадку в 07:10,,"SU 1481, KL 3271, AZ 5653Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
142,07:15,Санкт-Петербург,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 3
143,Совершил посадку в 06:56,Совершил посадку в 06:56,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 3
144,07:20,Ташкент,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 9
145,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 9
146,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 6
147,Совершил посадку в 07:01,Совершил посадку в 07:01,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 6
148,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 4
149,Совершил посадку в 06:59,Совершил посадку в 06:59,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 4
150,07:30,Екатеринбург,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
151,Совершил посадку в 07:12,Совершил посадку в 07:12,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
152,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 07:19,Совершил посадку в 07:19,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
154,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 1
155,Совершил посадку в 07:49,Совершил посадку в 07:49,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 1
156,07:45,Ростов-на-Дону,,"SU 1165, JU 7050, KL 2952Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
157,Совершил посадку в 07:17,Совершил посадку в 07:17,,"SU 1165, JU 7050, KL 2952Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
158,07:50,Волгоград,,"SU 1185, DL 7597, JU 7018, KL 3273Аэрофлот, Delta Airlines, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 07:29,Совершил посадку в 07:29,,"SU 1185, DL 7597, JU 7018, KL 3273Аэрофлот, Delta Airlines, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
160,07:50,Омск,,КЛ 542Nordwind,D,ПрилетелВыдача багажа: лента 2
161,Совершил посадку в 07:53,Совершил посадку в 07:53,,КЛ 542Nordwind,D,ПрилетелВыдача багажа: лента 2
162,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
163,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
164,07:55,Бишкек,,"SU 1883, AZ 3037, KL 2935Аэрофлот, Alitalia, KLM",D,ПрилетелВыдача багажа: лента 7
165,Совершил посадку в 08:03,Совершил посадку в 08:03,,"SU 1883, AZ 3037, KL 2935Аэрофлот, Alitalia, KLM",D,ПрилетелВыдача багажа: лента 7
166,08:00,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 2
167,Совершил посадку в 07:27,Совершил посадку в 07:27,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 2
168,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
169,Совершил посадку в 07:38,Совершил посадку в 07:38,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
170,08:05,Ханты-Мансийск,,"FV 6506, SU 6506Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 07:41,Совершил посадку в 07:41,,"FV 6506, SU 6506Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
172,08:05,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
173,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
174,08:15,Уфа,,DP 6502Победа,D,ПрилетелВыдача багажа: лента 1
175,Совершил посадку в 07:52,Совершил посадку в 07:52,,DP 6502Победа,D,ПрилетелВыдача багажа: лента 1
176,08:20,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
177,Совершил посадку в 07:50,Совершил посадку в 07:50,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
178,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
179,Совершил посадку в 07:56,Совершил посадку в 07:56,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
180,08:30,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
181,Совершил посадку в 08:10,Совершил посадку в 08:10,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
182,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 6
183,Совершил посадку в 08:16,Совершил посадку в 08:16,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 6
184,08:30,Краснодар,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
185,Совершил посадку в 08:19,Совершил посадку в 08:19,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
186,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
187,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
188,08:35,Казань,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
189,Совершил посадку в 08:12,Совершил посадку в 08:12,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
190,08:35,Омск,,"SU 1639, JU 7013, KL 3230Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
191,Совершил посадку в 08:15,Совершил посадку в 08:15,,"SU 1639, JU 7013, KL 3230Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
192,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 6
193,Совершил посадку в 08:23,Совершил посадку в 08:23,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 6
194,08:45,Кемерово,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
195,Совершил посадку в 08:39,Совершил посадку в 08:39,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
196,08:45,Сочи,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
197,Совершил посадку в 09:22,Совершил посадку в 09:22,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
198,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
199,Совершил посадку в 08:21,Совершил посадку в 08:21,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
200,08:50,Бургас,,FB 655Bulgaria Air,D,ПрилетелВыдача багажа: лента 6
201,Совершил посадку в 08:34,Совершил посадку в 08:34,,FB 655Bulgaria Air,D,ПрилетелВыдача багажа: лента 6
202,08:55,Екатеринбург,,"SU 1437, JU 7026, KL 2872, LO 4476Аэрофлот, Air Serbia, KLM, Lot",B,ПрилетелВыдача багажа: лента 2
203,Совершил посадку в 08:32,Совершил посадку в 08:32,,"SU 1437, JU 7026, KL 2872, LO 4476Аэрофлот, Air Serbia, KLM, Lot",B,ПрилетелВыдача багажа: лента 2
204,09:00,Бангкок,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 8
205,Совершил посадку в 08:01,Совершил посадку в 08:01,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 8
206,09:00,Рига,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
207,Совершил посадку в 09:16,Совершил посадку в 09:16,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
208,09:05,Лос-Анджелес,,SU 107Аэрофлот,D,ПрилетелВыдача багажа: лента 9
209,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 107Аэрофлот,D,ПрилетелВыдача багажа: лента 9
210,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
211,Совершил посадку в 08:37,Совершил посадку в 08:37,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
212,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
213,Совершил посадку в 09:06,Совершил посадку в 09:06,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
214,09:20,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
215,Совершил посадку в 09:11,Совершил посадку в 09:11,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
216,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
217,Совершил посадку в 09:12,Совершил посадку в 09:12,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
218,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
219,Совершил посадку в 09:03,Совершил посадку в 09:03,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
