,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,23:40 25 апр,Екатеринбург,,JU 7069Air Serbia,B,ПрилетелВыдача багажа: лента 4
1,Совершил посадку в 00:16 26 апр,Совершил посадку в 00:16 26 апр,,JU 7069Air Serbia,B,ПрилетелВыдача багажа: лента 4
2,23:40 25 апр,Екатеринбург,,AZ 5574Alitalia,B,ПрилетелВыдача багажа: лента 4
3,Совершил посадку в 00:16 26 апр,Совершил посадку в 00:16 26 апр,,AZ 5574Alitalia,B,ПрилетелВыдача багажа: лента 4
4,23:40 25 апр,Екатеринбург,,SU 1415Аэрофлот,B,ПрилетелВыдача багажа: лента 4
5,Совершил посадку в 00:16 26 апр,Совершил посадку в 00:16 26 апр,,SU 1415Аэрофлот,B,ПрилетелВыдача багажа: лента 4
6,23:45 25 апр,Нижний Новгород,,"FV 6236, SU 6236Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
7,Совершил посадку в 00:18 26 апр,Совершил посадку в 00:18 26 апр,,"FV 6236, SU 6236Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
8,00:05 26 апр,Мурманск,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 6
9,Совершил посадку в 23:47 25 апр,Совершил посадку в 23:47 25 апр,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 6
10,00:10,Анталья,,N4 6620ЦNordwind,D,Нет актуальной информации о статусе
11,,,,N4 6620ЦNordwind,D,Нет актуальной информации о статусе
12,00:15 26 апр,Сочи,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 4
13,Совершил посадку в 23:33 25 апр,Совершил посадку в 23:33 25 апр,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 4
14,00:15 26 апр,Сочи,,"KL 2859, JU 7041KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
15,Совершил посадку в 23:33 25 апр,Совершил посадку в 23:33 25 апр,,"KL 2859, JU 7041KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
16,00:20 26 апр,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
17,Совершил посадку в 23:44 25 апр,Совершил посадку в 23:44 25 апр,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
18,00:25,Санкт-Петербург,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 1
19,Совершил посадку в 00:07,Совершил посадку в 00:07,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 1
20,00:25,Санкт-Петербург,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 1
21,Совершил посадку в 00:07,Совершил посадку в 00:07,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 1
22,00:35,Цюрих,,SU 2391Аэрофлот,D,Нет актуальной информации о статусе
23,,,,SU 2391Аэрофлот,D,Нет актуальной информации о статусе
24,00:55,Сочи,,AZ 5552Alitalia,B,ПрилетелВыдача багажа: лента 3
