,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
74,05:10,Мурманск,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
75,Совершил посадку в 04:49,Совершил посадку в 04:49,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
76,05:15,Анапа,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 2
77,Совершил посадку в 04:59,Совершил посадку в 04:59,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 2
78,05:15,Краснодар,,DL 7580Delta Airlines,B,ПрилетелВыдача багажа: лента 1
79,Совершил посадку в 05:02,Совершил посадку в 05:02,,DL 7580Delta Airlines,B,ПрилетелВыдача багажа: лента 1
80,05:15,Краснодар,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 1
81,Совершил посадку в 05:02,Совершил посадку в 05:02,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 1
82,05:15,Краснодар,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 1
83,Совершил посадку в 05:02,Совершил посадку в 05:02,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 1
84,05:20,Симферополь,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 6
85,Совершил посадку в 04:57,Совершил посадку в 04:57,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 6
86,05:30,Баку,,KL 2887KLM,D,ПрилетелВыдача багажа: лента 8
87,Совершил посадку в 05:03,Совершил посадку в 05:03,,KL 2887KLM,D,ПрилетелВыдача багажа: лента 8
88,05:30,Баку,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 8
89,Совершил посадку в 05:03,Совершил посадку в 05:03,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 8
90,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
91,Совершил посадку в 05:42,Совершил посадку в 05:42,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
92,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
93,Совершил посадку в 05:20,Совершил посадку в 05:20,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
94,06:00,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
95,Совершил посадку в 05:34,Совершил посадку в 05:34,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
96,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
97,Совершил посадку в 05:32,Совершил посадку в 05:32,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
98,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
99,Совершил посадку в 05:40,Совершил посадку в 05:40,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
100,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 05:44,Совершил посадку в 05:44,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
102,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
103,Совершил посадку в 05:49,Совершил посадку в 05:49,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
104,06:10,Новосибирск,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
105,Совершил посадку в 05:27,Совершил посадку в 05:27,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
106,06:10,Новосибирск,,DL 7584Delta Airlines,B,ПрилетелВыдача багажа: лента 5
107,Совершил посадку в 05:27,Совершил посадку в 05:27,,DL 7584Delta Airlines,B,ПрилетелВыдача багажа: лента 5
108,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 5
109,Совершил посадку в 05:47,Совершил посадку в 05:47,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 5
110,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
111,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
112,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
113,Совершил посадку в 06:43,Совершил посадку в 06:43,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
114,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 3
115,Совершил посадку в 05:56,Совершил посадку в 05:56,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 3
116,06:20,Шарджа,,FV 5734Россия,D,ПрилетелВыдача багажа: лента 8
117,Совершил посадку в 06:27,Совершил посадку в 06:27,,FV 5734Россия,D,ПрилетелВыдача багажа: лента 8
118,06:25,Барнаул,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
119,Совершил посадку в 05:36,Совершил посадку в 05:36,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
120,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 6
121,Совершил посадку в 06:03,Совершил посадку в 06:03,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 6
122,06:30,Омск,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
123,Совершил посадку в 05:59,Совершил посадку в 05:59,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
124,06:30,Магнитогорск,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 2
125,Совершил посадку в 06:19,Совершил посадку в 06:19,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 2
126,06:35,Тенерифе,,SU 2549Аэрофлот,D,ПрилетелВыдача багажа: лента 6
127,Совершил посадку в 06:14,Совершил посадку в 06:14,,SU 2549Аэрофлот,D,ПрилетелВыдача багажа: лента 6
128,06:40,Пермь,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
129,Совершил посадку в 06:24,Совершил посадку в 06:24,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
130,06:40,Анапа,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 4
131,Совершил посадку в 06:48,Совершил посадку в 06:48,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 4
132,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
133,Совершил посадку в 11:23,Совершил посадку в 11:23,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
134,06:45,Самарканд,,SU 7107Аэрофлот,D,ПрилетелВыдача багажа: лента 9
135,Совершил посадку в 06:15,Совершил посадку в 06:15,,SU 7107Аэрофлот,D,ПрилетелВыдача багажа: лента 9
136,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
137,Совершил посадку в 06:28,Совершил посадку в 06:28,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
138,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
139,Совершил посадку в 07:05,Совершил посадку в 07:05,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
140,07:05,Касабланка,,SU 417Аэрофлот,D,ПрилетелВыдача багажа: лента 7
141,Совершил посадку в 06:23,Совершил посадку в 06:23,,SU 417Аэрофлот,D,ПрилетелВыдача багажа: лента 7
142,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
143,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
144,07:10,Красноярск,,"SU 1481, KL 3271, AZ 5653Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
145,Совершил посадку в 06:46,Совершил посадку в 06:46,,"SU 1481, KL 3271, AZ 5653Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
146,07:15,Санкт-Петербург,,"SU 33, AZ 4366, JU 7029Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 1
147,Совершил посадку в 06:54,Совершил посадку в 06:54,,"SU 33, AZ 4366, JU 7029Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 1
148,07:20,Самара,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
149,Совершил посадку в 07:03,Совершил посадку в 07:03,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
150,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 3
151,Совершил посадку в 07:14,Совершил посадку в 07:14,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 3
152,07:30,Екатеринбург,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
153,Совершил посадку в 07:09,Совершил посадку в 07:09,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
154,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
155,Совершил посадку в 07:17,Совершил посадку в 07:17,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
156,07:30,Минск,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 07:29,Совершил посадку в 07:29,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
158,07:35,Уфа,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
159,Совершил посадку в 07:12,Совершил посадку в 07:12,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
160,07:45,Ростов-на-Дону,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
161,Совершил посадку в 07:31,Совершил посадку в 07:31,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
162,07:50,Волгоград,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
163,Совершил посадку в 07:24,Совершил посадку в 07:24,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
164,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
165,Совершил посадку в 07:26,Совершил посадку в 07:26,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
166,07:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 6
167,Совершил посадку в 07:37,Совершил посадку в 07:37,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 6
168,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 2
169,Совершил посадку в 07:39,Совершил посадку в 07:39,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 2
170,08:05,Череповец,,D2 155Северсталь,D,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 08:06,Совершил посадку в 08:06,,D2 155Северсталь,D,ПрилетелВыдача багажа: лента 3
172,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
173,Совершил посадку в 07:53,Совершил посадку в 07:53,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
174,08:10,Анапа,,ФВ 5518Россия,D,ПрилетелВыдача багажа: лента 1
175,Совершил посадку в 07:59,Совершил посадку в 07:59,,ФВ 5518Россия,D,ПрилетелВыдача багажа: лента 1
176,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
177,Совершил посадку в 07:49,Совершил посадку в 07:49,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
178,08:15,Уфа,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 4
179,Совершил посадку в 08:08,Совершил посадку в 08:08,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 4
180,08:15,Новосибирск,,N4 546Nordwind,D,
181,Отменен,Отменен,,N4 546Nordwind,D,
182,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
183,Совершил посадку в 07:46,Совершил посадку в 07:46,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
184,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 08:09,Совершил посадку в 08:09,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
186,08:25,Омск,,"EO 542, N4 542Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
187,Совершил посадку в 08:12,Совершил посадку в 08:12,,"EO 542, N4 542Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
188,08:25,Душанбе,,SU 7025Аэрофлот,D,ПрилетелВыдача багажа: лента 9
189,Совершил посадку в 08:21,Совершил посадку в 08:21,,SU 7025Аэрофлот,D,ПрилетелВыдача багажа: лента 9
190,08:30,Краснодар,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
191,Совершил посадку в 08:02,Совершил посадку в 08:02,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
192,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
193,Совершил посадку в 08:15,Совершил посадку в 08:15,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
194,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
195,Совершил посадку в 08:04,Совершил посадку в 08:04,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
196,08:35,Казань,,"SU 1199, JU 7062, KL 3176Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
197,Совершил посадку в 08:13,Совершил посадку в 08:13,,"SU 1199, JU 7062, KL 3176Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
198,08:35,Омск,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
199,Совершил посадку в 08:51,Совершил посадку в 08:51,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
200,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
201,Совершил посадку в 08:29,Совершил посадку в 08:29,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
202,08:45,Кемерово,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
203,Совершил посадку в 08:19,Совершил посадку в 08:19,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
204,08:45,Сочи,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
205,Совершил посадку в 08:25,Совершил посадку в 08:25,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
206,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
207,Совершил посадку в 08:17,Совершил посадку в 08:17,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
208,08:55,Екатеринбург,,"SU 1437, LO 4476, KL 2872, JU 7026Аэрофлот, Lot, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
209,Совершил посадку в 08:31,Совершил посадку в 08:31,,"SU 1437, LO 4476, KL 2872, JU 7026Аэрофлот, Lot, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
210,08:55,Мугла,,FV 5580Россия,D,
211,Отменен,Отменен,,FV 5580Россия,D,
212,08:55,Самарканд,,SU 1985Аэрофлот,D,ПрилетелВыдача багажа: лента 6
213,Совершил посадку в 09:05,Совершил посадку в 09:05,,SU 1985Аэрофлот,D,ПрилетелВыдача багажа: лента 6
214,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
215,Совершил посадку в 08:27,Совершил посадку в 08:27,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
216,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
217,Совершил посадку в 08:57,Совершил посадку в 08:57,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
218,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 3
219,Совершил посадку в 09:08,Совершил посадку в 09:08,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 3
220,09:35,Минеральные Воды,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
221,Совершил посадку в 09:13,Совершил посадку в 09:13,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
222,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 5
223,Совершил посадку в 09:20,Совершил посадку в 09:20,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 5
224,09:40,Варадеро,,"EO 354, N4 354Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 9
