,Время,Направление,Unnamed: 2,Рейс,Статус
0,19:50 22 июня,Казань,,7R 846РусЛайн,
1,Отменен,Отменен,,7R 846РусЛайн,
2,22:10 22 июня,Санкт-Петербург,,U6 255Уральские авиалинии,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 01:57 23 июня,Совершил посадку в 01:57 23 июня,,U6 255Уральские авиалинии,ПрилетелВыдача багажа: лента 9
4,22:40 22 июня,Симферополь,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 7
5,Совершил посадку в 00:44 23 июня,Совершил посадку в 00:44 23 июня,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 7
6,23:10 22 июня,Казань,,"7R 862, UT 4862РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 02:05 23 июня,Совершил посадку в 02:05 23 июня,,"7R 862, UT 4862РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
8,00:10,Сочи,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 23:54 22 июня,Совершил посадку в 23:54 22 июня,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 10
10,00:10,Махачкала,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 8
11,Совершил посадку в 00:23,Совершил посадку в 00:23,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 8
12,00:15,Анталья,,N4 1842Nordwind,
13,Отменен,Отменен,,N4 1842Nordwind,
14,00:35,Сочи,,WZ 827Red Wings,Прилетел
15,Совершил посадку в 00:35,Совершил посадку в 00:35,,WZ 827Red Wings,Прилетел
16,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 00:49,Совершил посадку в 00:49,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
18,00:50,Анталья,,U6 1576Уральские авиалинии,
19,Отменен,Отменен,,U6 1576Уральские авиалинии,
20,00:50,Симферополь,,WZ 727Red Wings,ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 01:06,Совершил посадку в 01:06,,WZ 727Red Wings,ПрилетелВыдача багажа: лента 10
22,01:55,Анталья,,WZ 7014Red Wings,
23,Отменен,Отменен,,WZ 7014Red Wings,
24,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 8
25,Совершил посадку в 02:14,Совершил посадку в 02:14,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 8
26,02:20,Калининград,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
27,Совершил посадку в 02:09,Совершил посадку в 02:09,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
28,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 02:59,Совершил посадку в 02:59,,DP 6541Победа,ПрилетелВыдача багажа: лента 9
30,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 03:05,Совершил посадку в 03:05,,DP 403Победа,ПрилетелВыдача багажа: лента 8
32,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 7
33,Совершил посадку в 05:05,Совершил посадку в 05:05,,N4 173Nordwind,ПрилетелВыдача багажа: лента 7
34,04:00,Красноярск,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 04:09,Совершил посадку в 04:09,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 8
36,04:10,Москва,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 03:55,Совершил посадку в 03:55,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 9
38,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
39,Совершил посадку в 04:33,Совершил посадку в 04:33,,DP 405Победа,ПрилетелВыдача багажа: лента 7
40,04:20,Москва,,U6 273Уральские авиалинии,ПрилетелВыдача багажа: лента 8
41,Совершил посадку в 07:32,Совершил посадку в 07:32,,U6 273Уральские авиалинии,ПрилетелВыдача багажа: лента 8
42,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 8
43,Совершил посадку в 04:45,Совершил посадку в 04:45,,DP 515Победа,ПрилетелВыдача багажа: лента 8
44,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
45,Совершил посадку в 04:42,Совершил посадку в 04:42,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
46,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 10
47,Совершил посадку в 04:51,Совершил посадку в 04:51,,DP 339Победа,ПрилетелВыдача багажа: лента 10
48,05:20,Москва,,"S7 1171, EY 8718, B2 171, LY 8921, EK 7863S7 Airlines, Etihad Airways, Белавиа, El Al, Emirates",ПрилетелВыдача багажа: лента 9
49,Совершил посадку в 04:57,Совершил посадку в 04:57,,"S7 1171, EY 8718, B2 171, LY 8921, EK 7863S7 Airlines, Etihad Airways, Белавиа, El Al, Emirates",ПрилетелВыдача багажа: лента 9
50,05:20,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 10
51,Совершил посадку в 05:40,Совершил посадку в 05:40,,A4 213Азимут,ПрилетелВыдача багажа: лента 10
52,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 05:48,Совершил посадку в 05:48,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
54,05:40,Анапа,,DP 304Победа,ПрилетелВыдача багажа: лента 8
55,Совершил посадку в 05:26,Совершил посадку в 05:26,,DP 304Победа,ПрилетелВыдача багажа: лента 8
56,06:15,Наманган,,U6 8224Уральские авиалинии,ПрилетелВыдача багажа: лента 2
57,Совершил посадку в 07:25,Совершил посадку в 07:25,,U6 8224Уральские авиалинии,ПрилетелВыдача багажа: лента 2
58,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 10
59,Совершил посадку в 06:04,Совершил посадку в 06:04,,DP 564Победа,ПрилетелВыдача багажа: лента 10
60,06:25,Москва,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 8
61,Совершил посадку в 05:58,Совершил посадку в 05:58,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 8
62,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 9
63,Совершил посадку в 06:01,Совершил посадку в 06:01,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 9
64,07:45,Душанбе,,U6 8958Уральские авиалинии,"ПрилетелВыдача багажа: лента 2,3"
65,Совершил посадку в 14:20,Совершил посадку в 14:20,,U6 8958Уральские авиалинии,"ПрилетелВыдача багажа: лента 2,3"
66,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
67,Совершил посадку в 09:16,Совершил посадку в 09:16,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
68,09:50,Томск,,7R 816РусЛайн,ПрилетелВыдача багажа: лента 7
69,Совершил посадку в 11:10,Совершил посадку в 11:10,,7R 816РусЛайн,ПрилетелВыдача багажа: лента 7
70,10:20,Душанбе,,U6 8954Уральские авиалинии,"ПрилетелВыдача багажа: лента 1,2"
71,Совершил посадку в 13:41,Совершил посадку в 13:41,,U6 8954Уральские авиалинии,"ПрилетелВыдача багажа: лента 1,2"
72,10:30,Ханты-Мансийск,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
73,Совершил посадку в 10:02,Совершил посадку в 10:02,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
74,10:45,Уфа,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
75,Совершил посадку в 15:12,Совершил посадку в 15:12,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
