,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
81,,,,VN 63Vietnam Airlines,D,Нет актуальной информации о статусе
82,05:25,Магнитогорск,,N4 340Nordwind,D,Нет актуальной информации о статусе
83,,,,N4 340Nordwind,D,Нет актуальной информации о статусе
84,05:35,Дели,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 2
85,Совершил посадку в 05:00,Совершил посадку в 05:00,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 2
86,05:45,Челябинск,,N4 180Nordwind,D,Нет актуальной информации о статусе
87,,,,N4 180Nordwind,D,Нет актуальной информации о статусе
88,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
89,Совершил посадку в 05:23,Совершил посадку в 05:23,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
90,06:00,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 9
91,Совершил посадку в 05:34,Совершил посадку в 05:34,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 9
92,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
93,Совершил посадку в 05:26,Совершил посадку в 05:26,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
94,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
95,Совершил посадку в 05:41,Совершил посадку в 05:41,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
96,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 4
97,Совершил посадку в 05:45,Совершил посадку в 05:45,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 4
98,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
99,Совершил посадку в 05:47,Совершил посадку в 05:47,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
100,06:10,Новосибирск,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
101,Совершил посадку в 05:37,Совершил посадку в 05:37,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
102,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
103,Совершил посадку в 05:50,Совершил посадку в 05:50,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
104,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 05:52,Совершил посадку в 05:52,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
106,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
107,Совершил посадку в 05:55,Совершил посадку в 05:55,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
108,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 3
109,Совершил посадку в 05:58,Совершил посадку в 05:58,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 3
110,06:25,Барнаул,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
111,Совершил посадку в 06:00,Совершил посадку в 06:00,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
112,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
113,Совершил посадку в 06:07,Совершил посадку в 06:07,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
114,06:30,Омск,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
115,Совершил посадку в 06:03,Совершил посадку в 06:03,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
116,06:30,Магнитогорск,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 1
117,Совершил посадку в 06:10,Совершил посадку в 06:10,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 1
118,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 3
119,Совершил посадку в 09:14,Совершил посадку в 09:14,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 3
120,06:40,Пермь,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
121,Совершил посадку в 06:21,Совершил посадку в 06:21,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
122,06:40,Анапа,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 06:24,Совершил посадку в 06:24,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 3
124,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
125,Совершил посадку в 06:54,Совершил посадку в 06:54,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
126,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
127,Совершил посадку в 06:26,Совершил посадку в 06:26,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
128,06:45,Екатеринбург,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 2
129,Совершил посадку в 07:02,Совершил посадку в 07:02,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 2
130,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
131,Совершил посадку в 07:00,Совершил посадку в 07:00,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
132,07:05,Ереван,,SU 1869Аэрофлот,D,ПрилетелВыдача багажа: лента 9
133,Совершил посадку в 06:44,Совершил посадку в 06:44,,SU 1869Аэрофлот,D,ПрилетелВыдача багажа: лента 9
134,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
135,Совершил посадку в 06:47,Совершил посадку в 06:47,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
136,07:10,Красноярск,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 2
137,Совершил посадку в 09:33,Совершил посадку в 09:33,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 2
138,07:15,Санкт-Петербург,,"SU 33, AZ 4366, JU 7029Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
139,Совершил посадку в 06:52,Совершил посадку в 06:52,,"SU 33, AZ 4366, JU 7029Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
140,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 4
141,Совершил посадку в 07:08,Совершил посадку в 07:08,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 4
142,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 6
143,Совершил посадку в 06:58,Совершил посадку в 06:58,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 6
144,07:25,Минск,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
145,Совершил посадку в 08:32,Совершил посадку в 08:32,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
146,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
147,Совершил посадку в 07:14,Совершил посадку в 07:14,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
148,07:30,Екатеринбург,,"SU 1407, JU 7066, KL 3240Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 07:52,Совершил посадку в 07:52,,"SU 1407, JU 7066, KL 3240Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
150,07:35,Уфа,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
151,Совершил посадку в 07:04,Совершил посадку в 07:04,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
152,07:40,Ханты-Мансийск,,FV 6506Россия,B,
153,Отменен,Отменен,,FV 6506Россия,B,
154,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 2
155,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 2
156,07:45,Ростов-на-Дону,,"SU 1165, JU 7050, KL 2952Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 07:21,Совершил посадку в 07:21,,"SU 1165, JU 7050, KL 2952Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
158,07:50,Волгоград,,"SU 1185, JU 7018, KL 3273Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
159,Совершил посадку в 07:19,Совершил посадку в 07:19,,"SU 1185, JU 7018, KL 3273Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
160,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 3
161,Совершил посадку в 07:31,Совершил посадку в 07:31,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 3
162,08:00,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 6
163,Совершил посадку в 07:37,Совершил посадку в 07:37,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 6
164,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
165,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
166,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
167,Совершил посадку в 07:39,Совершил посадку в 07:39,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
168,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
169,Совершил посадку в 07:48,Совершил посадку в 07:48,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
170,08:15,Уфа,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 07:58,Совершил посадку в 07:58,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 3
172,08:15,Новосибирск,,N4 546Nordwind,D,
173,Отменен,Отменен,,N4 546Nordwind,D,
174,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
175,Совершил посадку в 07:55,Совершил посадку в 07:55,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
176,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
177,Совершил посадку в 08:06,Совершил посадку в 08:06,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
178,08:25,Кайо-Коко,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 9
179,Совершил посадку в 08:55,Совершил посадку в 08:55,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 9
180,08:30,Краснодар,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 6
181,Совершил посадку в 07:59,Совершил посадку в 07:59,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 6
182,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
183,Совершил посадку в 08:12,Совершил посадку в 08:12,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
184,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
185,Совершил посадку в 08:09,Совершил посадку в 08:09,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
186,08:35,Казань,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
187,Совершил посадку в 08:15,Совершил посадку в 08:15,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
188,08:35,Омск,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 08:19,Совершил посадку в 08:19,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
190,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 1
191,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 1
192,08:40,Душанбе,,SU 7025Аэрофлот,D,ПрилетелВыдача багажа: лента 8
193,Совершил посадку в 08:26,Совершил посадку в 08:26,,SU 7025Аэрофлот,D,ПрилетелВыдача багажа: лента 8
194,08:40,Ереван,,N4 378Nordwind,D,Нет актуальной информации о статусе
195,,,,N4 378Nordwind,D,Нет актуальной информации о статусе
196,08:45,Сочи,,"SU 1141, JU 7044, KL 3231Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
197,Совершил посадку в 08:21,Совершил посадку в 08:21,,"SU 1141, JU 7044, KL 3231Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
198,08:45,Кемерово,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
199,Совершил посадку в 08:23,Совершил посадку в 08:23,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
200,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
201,Совершил посадку в 08:15,Совершил посадку в 08:15,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
202,08:55,Екатеринбург,,"SU 1437, JU 7026, KL 2872, LO 4476Аэрофлот, Air Serbia, KLM, Lot",B,ПрилетелВыдача багажа: лента 4
203,Совершил посадку в 08:38,Совершил посадку в 08:38,,"SU 1437, JU 7026, KL 2872, LO 4476Аэрофлот, Air Serbia, KLM, Lot",B,ПрилетелВыдача багажа: лента 4
204,08:55,Орск,,EO 564Pegas Fly,D,ПрилетелВыдача багажа: лента 3
205,Совершил посадку в 09:14,Совершил посадку в 09:14,,EO 564Pegas Fly,D,ПрилетелВыдача багажа: лента 3
206,09:00,Бангкок,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 7
207,Совершил посадку в 07:46,Совершил посадку в 07:46,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 7
208,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
209,Совершил посадку в 08:34,Совершил посадку в 08:34,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
210,09:10,Минеральные Воды,,FV 6476Россия,B,
211,Отменен,Отменен,,FV 6476Россия,B,
212,09:10,Минск,,B2 975Белавиа,F,ПрилетелВыдача багажа: лента 1
213,Совершил посадку в 09:30,Совершил посадку в 09:30,,B2 975Белавиа,F,ПрилетелВыдача багажа: лента 1
214,09:15,Самара,,SU 1203Аэрофлот,B,ПрилетелВыдача багажа: лента 3
215,Совершил посадку в 09:00,Совершил посадку в 09:00,,SU 1203Аэрофлот,B,ПрилетелВыдача багажа: лента 3
216,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
217,Совершил посадку в 09:06,Совершил посадку в 09:06,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
218,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
219,Совершил посадку в 09:04,Совершил посадку в 09:04,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
220,09:25,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 8
221,Совершил посадку в 09:10,Совершил посадку в 09:10,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 8
222,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 5
223,Совершил посадку в 09:02,Совершил посадку в 09:02,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 5
224,09:35,Минеральные Воды,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
225,Совершил посадку в 09:15,Совершил посадку в 09:15,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
226,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
227,Совершил посадку в 09:20,Совершил посадку в 09:20,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
228,09:40,Новый Уренгой,,N4 232Nordwind,D,Нет актуальной информации о статусе
229,,,,N4 232Nordwind,D,Нет актуальной информации о статусе
230,09:45,Волгоград,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
231,Совершил посадку в 09:17,Совершил посадку в 09:17,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
232,09:45,Новый Уренгой,,SU 1773Аэрофлот,B,ПрилетелВыдача багажа: лента 3
