,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:00 13 апр,Певек,,R3 9734Якутия,
1,Отменен,Отменен,,R3 9734Якутия,
2,23:45 13 апр,Тюмень,,TK 9002Turkish Airlines,ПрилетелВыдача багажа: лента А06
3,Совершил посадку в 00:15 14 апр,Совершил посадку в 00:15 14 апр,,TK 9002Turkish Airlines,ПрилетелВыдача багажа: лента А06
4,23:45 13 апр,Тюмень,,"UT 464, 7R 4464ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 00:15 14 апр,Совершил посадку в 00:15 14 апр,,"UT 464, 7R 4464ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
6,23:45 13 апр,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 00:56 14 апр,Совершил посадку в 00:56 14 апр,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
8,23:45 13 апр,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 00:56 14 апр,Совершил посадку в 00:56 14 апр,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
10,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
11,Совершил посадку в 00:21,Совершил посадку в 00:21,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
12,00:25,Махачкала,,UT 1558ЮТэйр,ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 00:29,Совершил посадку в 00:29,,UT 1558ЮТэйр,ПрилетелВыдача багажа: лента А04
14,02:10,Певек,,R3 9734Якутия,ПрилетелВыдача багажа: лента А06
15,Совершил посадку в 02:53,Совершил посадку в 02:53,,R3 9734Якутия,ПрилетелВыдача багажа: лента А06
16,03:20,Симферополь,,R3 782Якутия,ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 13:31,Совершил посадку в 13:31,,R3 782Якутия,ПрилетелВыдача багажа: лента А04
18,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
