,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:00,Белгород,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 23:27 7 июня,Совершил посадку в 23:27 7 июня,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 7
2,00:00,Сочи,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 23:36 7 июня,Совершил посадку в 23:36 7 июня,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 10
4,00:00,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 23:58 7 июня,Совершил посадку в 23:58 7 июня,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
6,00:30,Анталья,,N4 1842Nordwind,Нет актуальной информации о статусе
7,,,,N4 1842Nordwind,Нет актуальной информации о статусе
8,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 00:51,Совершил посадку в 00:51,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 10
10,01:05,Чебоксары,,7R 876РусЛайн,ПрилетелВыдача багажа: лента 7
11,Совершил посадку в 00:46,Совершил посадку в 00:46,,7R 876РусЛайн,ПрилетелВыдача багажа: лента 7
12,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
13,Совершил посадку в 01:24,Совершил посадку в 01:24,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
14,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 01:36,Совершил посадку в 01:36,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 8
16,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:00,Совершил посадку в 03:00,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
18,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 03:06,Совершил посадку в 03:06,,DP 403Победа,ПрилетелВыдача багажа: лента 10
20,03:25,Анапа,,SU 2978Аэрофлот,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 03:10,Совершил посадку в 03:10,,SU 2978Аэрофлот,ПрилетелВыдача багажа: лента 7
22,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:47,Совершил посадку в 03:47,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
24,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 03:59,Совершил посадку в 03:59,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
26,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
