,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:50 14 апр,Анталья,,RL 7702Royal Flight,Прилетел
1,Совершил посадку в 03:44 15 апр,Совершил посадку в 03:44 15 апр,,RL 7702Royal Flight,Прилетел
2,00:20,Краснодар,,LY 8910El Al,Прилетел
3,Совершил посадку в 00:10,Совершил посадку в 00:10,,LY 8910El Al,Прилетел
4,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
5,Совершил посадку в 00:10,Совершил посадку в 00:10,,S7 2078S7 Airlines,Прилетел
6,05:30,Уфа,,"EK 7864, LY 8914Emirates, El Al",Прилетел
7,Совершил посадку в 05:13,Совершил посадку в 05:13,,"EK 7864, LY 8914Emirates, El Al",Прилетел
8,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
9,Совершил посадку в 05:13,Совершил посадку в 05:13,,S7 1132S7 Airlines,Прилетел
10,05:30,Уфа,,"SQ 1924, EY 8728Singapore Airlines, Etihad Airways",Прилетел
11,Совершил посадку в 05:13,Совершил посадку в 05:13,,"SQ 1924, EY 8728Singapore Airlines, Etihad Airways",Прилетел
12,05:35,Новосибирск,,6R 543Алроса,Прилетел
13,Совершил посадку в 05:33,Совершил посадку в 05:33,,6R 543Алроса,Прилетел
14,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
15,Совершил посадку в 05:55,Совершил посадку в 05:55,,S7 1100S7 Airlines,Прилетел
16,06:20,Самара,,"S7 1080, KC 1438, EY 8652, B2 180S7 Airlines, Air Astana, Etihad Airways, Белавиа",Прилетел
17,Совершил посадку в 06:02,Совершил посадку в 06:02,,"S7 1080, KC 1438, EY 8652, B2 180S7 Airlines, Air Astana, Etihad Airways, Белавиа",Прилетел
18,06:35,Казань,,"KC 1440, EY 8657, LY 8968Air Astana, Etihad Airways, El Al",Прилетел
19,Совершил посадку в 06:14,Совершил посадку в 06:14,,"KC 1440, EY 8657, LY 8968Air Astana, Etihad Airways, El Al",Прилетел
20,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
21,Совершил посадку в 06:14,Совершил посадку в 06:14,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
22,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
23,Совершил посадку в 06:25,Совершил посадку в 06:25,,S7 1184S7 Airlines,Прилетел
24,06:45,Новосибирск,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
25,Совершил посадку в 06:30,Совершил посадку в 06:30,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
26,06:45,Новосибирск,,EY 8693Etihad Airways,Прилетел
27,Совершил посадку в 06:30,Совершил посадку в 06:30,,EY 8693Etihad Airways,Прилетел
28,06:45,Екатеринбург,,"S7 1172, B2 172, EK 7862S7 Airlines, Белавиа, Emirates",Прилетел
29,Совершил посадку в 06:51,Совершил посадку в 06:51,,"S7 1172, B2 172, EK 7862S7 Airlines, Белавиа, Emirates",Прилетел
30,06:45,Екатеринбург,,LY 8942El Al,Прилетел
31,Совершил посадку в 06:51,Совершил посадку в 06:51,,LY 8942El Al,Прилетел
32,06:45,Екатеринбург,,"SQ 1914, EY 8721Singapore Airlines, Etihad Airways",Прилетел
33,Совершил посадку в 06:51,Совершил посадку в 06:51,,"SQ 1914, EY 8721Singapore Airlines, Etihad Airways",Прилетел
34,06:50,Санкт-Петербург,,EY 8664Etihad Airways,Прилетел
35,Совершил посадку в 06:51,Совершил посадку в 06:51,,EY 8664Etihad Airways,Прилетел
36,06:50,Санкт-Петербург,,S7 1026S7 Airlines,Прилетел
37,Совершил посадку в 06:51,Совершил посадку в 06:51,,S7 1026S7 Airlines,Прилетел
38,07:00,Мурманск,,"EK 7882, EY 8672Emirates, Etihad Airways",Прилетел
39,Совершил посадку в 06:55,Совершил посадку в 06:55,,"EK 7882, EY 8672Emirates, Etihad Airways",Прилетел
40,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
41,Совершил посадку в 06:55,Совершил посадку в 06:55,,S7 1228S7 Airlines,Прилетел
42,07:00,Мурманск,,KC 1458Air Astana,Прилетел
43,Совершил посадку в 06:55,Совершил посадку в 06:55,,KC 1458Air Astana,Прилетел
44,07:05,Омск,,U6 388Уральские авиалинии,Прилетел
45,Совершил посадку в 07:25,Совершил посадку в 07:25,,U6 388Уральские авиалинии,Прилетел
46,07:10,Челябинск,,U6 609Уральские авиалинии,Прилетел
47,Совершил посадку в 07:04,Совершил посадку в 07:04,,U6 609Уральские авиалинии,Прилетел
48,07:20,Новокузнецк,,"QR 5731, EK 7966, LY 8884, EY 8676Qatar Airways, Emirates, El Al, Etihad Airways",Прилетел
49,Совершил посадку в 07:01,Совершил посадку в 07:01,,"QR 5731, EK 7966, LY 8884, EY 8676Qatar Airways, Emirates, El Al, Etihad Airways",Прилетел
50,07:20,Новокузнецк,,S7 2626S7 Airlines,Прилетел
51,Совершил посадку в 07:01,Совершил посадку в 07:01,,S7 2626S7 Airlines,Прилетел
52,07:20,Новокузнецк,,SQ 1960Singapore Airlines,Прилетел
