,Время,Направление,Unnamed: 2,Рейс,Статус
136,14:15,Нальчик,,DP 194Победа,ПрилетелВыдача багажа: лента А05
137,Совершил посадку в 14:28,Совершил посадку в 14:28,,DP 194Победа,ПрилетелВыдача багажа: лента А05
138,14:20,Санкт-Петербург,,"UT 370, TK 9065ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
139,Совершил посадку в 14:19,Совершил посадку в 14:19,,"UT 370, TK 9065ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
140,14:20,Ташкент,,WZ 1114Red Wings,Нет актуальной информации о статусе
141,,,,WZ 1114Red Wings,Нет актуальной информации о статусе
142,14:30,Анталья,,ZF 8888Azur Air,ПрилетелВыдача багажа: лента А09
143,Совершил посадку в 14:22,Совершил посадку в 14:22,,ZF 8888Azur Air,ПрилетелВыдача багажа: лента А09
144,14:50,Стамбул,,"TK 417, UT 4417Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
145,Совершил посадку в 15:02,Совершил посадку в 15:02,,"TK 417, UT 4417Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
146,14:55,Сочи,,ZF 302Azur Air,ПрилетелВыдача багажа: лента А06
147,Совершил посадку в 14:57,Совершил посадку в 14:57,,ZF 302Azur Air,ПрилетелВыдача багажа: лента А06
148,14:55,Владикавказ,,DP 196Победа,ПрилетелВыдача багажа: лента А04
149,Совершил посадку в 14:59,Совершил посадку в 14:59,,DP 196Победа,ПрилетелВыдача багажа: лента А04
150,15:05,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А05
151,Совершил посадку в 15:47,Совершил посадку в 15:47,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А05
152,15:10,Элиста,,A4 436Азимут,ПрилетелВыдача багажа: лента А05
153,Совершил посадку в 15:13,Совершил посадку в 15:13,,A4 436Азимут,ПрилетелВыдача багажа: лента А05
154,15:10,Сочи,,DP 114Победа,ПрилетелВыдача багажа: лента А06
155,Совершил посадку в 15:36,Совершил посадку в 15:36,,DP 114Победа,ПрилетелВыдача багажа: лента А06
156,15:15,Минеральные Воды,,"UT 374, TK 9063ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
157,Совершил посадку в 15:20,Совершил посадку в 15:20,,"UT 374, TK 9063ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
158,15:35,Нарьян-Мар,,UT 334ЮТэйр,ПрилетелВыдача багажа: лента А08
159,Совершил посадку в 15:34,Совершил посадку в 15:34,,UT 334ЮТэйр,ПрилетелВыдача багажа: лента А08
160,15:40,Вахтовый посёлок Талакан,,4G 292Газпромавиа,Нет актуальной информации о статусе
161,,,,4G 292Газпромавиа,Нет актуальной информации о статусе
162,15:45,Санкт-Петербург,,"FV 6029, SU 6029Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
163,Совершил посадку в 15:25,Совершил посадку в 15:25,,"FV 6029, SU 6029Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
164,15:45,Газипаша,,DP 836Победа,ПрилетелВыдача багажа: лента А12
165,Совершил посадку в 15:42,Совершил посадку в 15:42,,DP 836Победа,ПрилетелВыдача багажа: лента А12
166,16:00,Сочи,,"UT 250, TK 9152ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
167,Совершил посадку в 15:53,Совершил посадку в 15:53,,"UT 250, TK 9152ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
168,16:05,Нижнекамск,,DP 442Победа,ПрилетелВыдача багажа: лента А04
169,Совершил посадку в 15:57,Совершил посадку в 15:57,,DP 442Победа,ПрилетелВыдача багажа: лента А04
170,16:05,Анапа,,TK 9085Turkish Airlines,ПрилетелВыдача багажа: лента А08
171,Совершил посадку в 16:01,Совершил посадку в 16:01,,TK 9085Turkish Airlines,ПрилетелВыдача багажа: лента А08
172,16:05,Анапа,,UT 460ЮТэйр,ПрилетелВыдача багажа: лента А08
173,Совершил посадку в 16:01,Совершил посадку в 16:01,,UT 460ЮТэйр,ПрилетелВыдача багажа: лента А08
174,16:05,Краснодар,,UT 576ЮТэйр,ПрилетелВыдача багажа: лента А06
175,Совершил посадку в 16:11,Совершил посадку в 16:11,,UT 576ЮТэйр,ПрилетелВыдача багажа: лента А06
176,16:15,Ставрополь,,"UT 350, TK 9083ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
177,Совершил посадку в 16:14,Совершил посадку в 16:14,,"UT 350, TK 9083ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
178,16:30,Сочи,,"R3 474, 6R 4474Якутия, Алроса",ПрилетелВыдача багажа: лента А07
179,Совершил посадку в 16:48,Совершил посадку в 16:48,,"R3 474, 6R 4474Якутия, Алроса",ПрилетелВыдача багажа: лента А07
180,16:40,Сочи,,DP 112Победа,ПрилетелВыдача багажа: лента А06
181,Совершил посадку в 16:42,Совершил посадку в 16:42,,DP 112Победа,ПрилетелВыдача багажа: лента А06
182,16:50,Казань,,DP 286Победа,ПрилетелВыдача багажа: лента А08
183,Совершил посадку в 16:45,Совершил посадку в 16:45,,DP 286Победа,ПрилетелВыдача багажа: лента А08
184,17:00,Грозный,,UT 1400ЮТэйр,ПрилетелВыдача багажа: лента А05
185,Совершил посадку в 16:58,Совершил посадку в 16:58,,UT 1400ЮТэйр,ПрилетелВыдача багажа: лента А05
186,17:00,Краснодар,,DP 158Победа,ПрилетелВыдача багажа: лента А08
187,Совершил посадку в 17:18,Совершил посадку в 17:18,,DP 158Победа,ПрилетелВыдача багажа: лента А08
188,17:05,Санкт-Петербург,,"FV 6011, SU 6011Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
189,Совершил посадку в 16:52,Совершил посадку в 16:52,,"FV 6011, SU 6011Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
190,17:05,Минеральные Воды,,DP 180Победа,ПрилетелВыдача багажа: лента А06
191,Совершил посадку в 17:20,Совершил посадку в 17:20,,DP 180Победа,ПрилетелВыдача багажа: лента А06
192,17:20,Стамбул,,DP 884Победа,ПрилетелВыдача багажа: лента А10
193,Совершил посадку в 16:55,Совершил посадку в 16:55,,DP 884Победа,ПрилетелВыдача багажа: лента А10
194,17:25,Махачкала,,DP 190Победа,ПрилетелВыдача багажа: лента А07
195,Совершил посадку в 17:22,Совершил посадку в 17:22,,DP 190Победа,ПрилетелВыдача багажа: лента А07
196,17:35,Волгоград,,DP 184Победа,ПрилетелВыдача багажа: лента А04
197,Совершил посадку в 17:14,Совершил посадку в 17:14,,DP 184Победа,ПрилетелВыдача багажа: лента А04
198,17:45,Усинск,,"UT 596, TK 9019ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
199,Совершил посадку в 17:25,Совершил посадку в 17:25,,"UT 596, TK 9019ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
200,18:10,Ноябрьск,,UT 456ЮТэйр,ПрилетелВыдача багажа: лента А04
201,Совершил посадку в 18:11,Совершил посадку в 18:11,,UT 456ЮТэйр,ПрилетелВыдача багажа: лента А04
202,18:45,Пермь,,DP 432Победа,ПрилетелВыдача багажа: лента А06
203,Совершил посадку в 18:43,Совершил посадку в 18:43,,DP 432Победа,ПрилетелВыдача багажа: лента А06
204,18:45,Назрань,,UT 550ЮТэйр,ПрилетелВыдача багажа: лента А05
205,Совершил посадку в 18:46,Совершил посадку в 18:46,,UT 550ЮТэйр,ПрилетелВыдача багажа: лента А05
206,18:55,Стамбул,,"TK 415, UT 4415Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
207,Совершил посадку в 18:35,Совершил посадку в 18:35,,"TK 415, UT 4415Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
208,19:15,Санкт-Петербург,,"FV 6035, SU 6035Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
209,Совершил посадку в 18:52,Совершил посадку в 18:52,,"FV 6035, SU 6035Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
210,19:15,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А07
211,Совершил посадку в 18:55,Совершил посадку в 18:55,,DP 404Победа,ПрилетелВыдача багажа: лента А07
212,19:15,Челябинск,,DP 416Победа,ПрилетелВыдача багажа: лента А08
213,Совершил посадку в 19:02,Совершил посадку в 19:02,,DP 416Победа,ПрилетелВыдача багажа: лента А08
214,19:20,Анталья,,DP 840Победа,ПрилетелВыдача багажа: лента А11
215,Совершил посадку в 18:59,Совершил посадку в 18:59,,DP 840Победа,ПрилетелВыдача багажа: лента А11
216,19:25,Сургут,,UT 296ЮТэйр,ПрилетелВыдача багажа: лента А06
217,Совершил посадку в 19:36,Совершил посадку в 19:36,,UT 296ЮТэйр,ПрилетелВыдача багажа: лента А06
218,19:50,Курск,,7R 122РусЛайн,ПрилетелВыдача багажа: лента А04
219,Совершил посадку в 19:23,Совершил посадку в 19:23,,7R 122РусЛайн,ПрилетелВыдача багажа: лента А04
220,20:00,Ереван,,RM 928Armenia,Нет актуальной информации о статусе
221,,,,RM 928Armenia,Нет актуальной информации о статусе
222,20:00,Певек,,R3 9734Якутия,ПрилетелВыдача багажа: лента А06
223,Совершил посадку в 22:08,Совершил посадку в 22:08,,R3 9734Якутия,ПрилетелВыдача багажа: лента А06
224,20:05,Стамбул,,DP 996Победа,ПрилетелВыдача багажа: лента А10
225,Совершил посадку в 20:13,Совершил посадку в 20:13,,DP 996Победа,ПрилетелВыдача багажа: лента А10
226,20:10,Нарьян-Мар,,7R 146РусЛайн,ПрилетелВыдача багажа: лента А04
227,Совершил посадку в 19:50,Совершил посадку в 19:50,,7R 146РусЛайн,ПрилетелВыдача багажа: лента А04
228,20:25,Калининград,,DP 266Победа,ПрилетелВыдача багажа: лента А05
229,Совершил посадку в 19:58,Совершил посадку в 19:58,,DP 266Победа,ПрилетелВыдача багажа: лента А05
230,20:30,Казань,,DP 284Победа,ПрилетелВыдача багажа: лента А08
231,Совершил посадку в 20:18,Совершил посадку в 20:18,,DP 284Победа,ПрилетелВыдача багажа: лента А08
232,20:35,Симферополь,,R3 782Якутия,Нет актуальной информации о статусе
233,,,,R3 782Якутия,Нет актуальной информации о статусе
234,20:35,Екатеринбург,,DP 408Победа,ПрилетелВыдача багажа: лента А07
235,Совершил посадку в 20:37,Совершил посадку в 20:37,,DP 408Победа,ПрилетелВыдача багажа: лента А07
236,20:45,Санкт-Петербург,,"FV 6023, SU 6023Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
237,Совершил посадку в 20:22,Совершил посадку в 20:22,,"FV 6023, SU 6023Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
238,20:55,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
239,Совершил посадку в 20:44,Совершил посадку в 20:44,,DP 212Победа,ПрилетелВыдача багажа: лента А04
240,21:05,Ульяновск,,DP 466Победа,ПрилетелВыдача багажа: лента А08
241,Совершил посадку в 21:08,Совершил посадку в 21:08,,DP 466Победа,ПрилетелВыдача багажа: лента А08
242,21:10,Махачкала,,DP 192Победа,ПрилетелВыдача багажа: лента А05
243,Совершил посадку в 21:10,Совершил посадку в 21:10,,DP 192Победа,ПрилетелВыдача багажа: лента А05
244,21:10,Фергана,,HY 627Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
245,,,,HY 627Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
246,21:30,Санкт-Петербург,,"FV 6015, SU 6015Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
247,Совершил посадку в 21:13,Совершил посадку в 21:13,,"FV 6015, SU 6015Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
248,21:30,Ташкент,,HY 601Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
249,,,,HY 601Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
250,21:30,Ташкент,,HY 3601Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А11
251,Совершил посадку в 21:33,Совершил посадку в 21:33,,HY 3601Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А11
252,21:40,Владикавказ,,"UT 396, TK 9047ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
253,Совершил посадку в 21:35,Совершил посадку в 21:35,,"UT 396, TK 9047ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
254,21:40,Краснодар,,"UT 524, TK 9071ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
255,Совершил посадку в 22:22,Совершил посадку в 22:22,,"UT 524, TK 9071ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
256,21:45,Санкт-Петербург,,DP 208Победа,ПрилетелВыдача багажа: лента А06
257,Совершил посадку в 21:30,Совершил посадку в 21:30,,DP 208Победа,ПрилетелВыдача багажа: лента А06
258,21:50,Краснодар,,A4 301Азимут,ПрилетелВыдача багажа: лента А04
259,Совершил посадку в 21:40,Совершил посадку в 21:40,,A4 301Азимут,ПрилетелВыдача багажа: лента А04
260,21:55,Ухта,,UT 180ЮТэйр,ПрилетелВыдача багажа: лента А05
