,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
59,Совершил посадку в 05:02,Совершил посадку в 05:02,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 1
60,05:15,Краснодар,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 1
61,Совершил посадку в 05:02,Совершил посадку в 05:02,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 1
62,05:20,Симферополь,,SU 1587Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
63,Совершил посадку в 04:39,Совершил посадку в 04:39,,SU 1587Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
64,05:25,Магнитогорск,,N4 340Nordwind,D,ПрилетелВыдача багажа: лента 4
65,Совершил посадку в 04:56,Совершил посадку в 04:56,,N4 340Nordwind,D,ПрилетелВыдача багажа: лента 4
66,05:35,Дели,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 2-3
67,Совершил посадку в 04:42,Совершил посадку в 04:42,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 2-3
68,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 3
69,Совершил посадку в 05:31,Совершил посадку в 05:31,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 3
70,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
71,Совершил посадку в 05:33,Совершил посадку в 05:33,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
72,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
73,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
74,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
75,Совершил посадку в 05:28,Совершил посадку в 05:28,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
76,06:05,Пермь,,"DP 6516, SU 5005Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 2
77,Совершил посадку в 05:41,Совершил посадку в 05:41,,"DP 6516, SU 5005Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 2
78,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
79,Совершил посадку в 05:44,Совершил посадку в 05:44,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
80,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
81,Совершил посадку в 05:58,Совершил посадку в 05:58,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
82,06:10,Новосибирск,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
83,Совершил посадку в 05:35,Совершил посадку в 05:35,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
84,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
85,Совершил посадку в 05:49,Совершил посадку в 05:49,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
86,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
87,Совершил посадку в 05:50,Совершил посадку в 05:50,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
88,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
89,Совершил посадку в 06:00,Совершил посадку в 06:00,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
90,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 05:58,Совершил посадку в 05:58,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 4
92,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
93,Совершил посадку в 06:06,Совершил посадку в 06:06,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
94,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
95,Совершил посадку в 06:08,Совершил посадку в 06:08,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
96,06:30,Омск,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
97,Совершил посадку в 06:15,Совершил посадку в 06:15,,"SU 1763, KL 2947, JU 7012Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
98,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 4
99,Совершил посадку в 06:02,Совершил посадку в 06:02,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 4
100,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
101,Совершил посадку в 06:12,Совершил посадку в 06:12,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
102,06:40,Пермь,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 06:16,Совершил посадку в 06:16,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
104,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 06:23,Совершил посадку в 06:23,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
106,06:55,Ульяновск,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
107,Совершил посадку в 06:20,Совершил посадку в 06:20,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
108,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
109,Совершил посадку в 06:43,Совершил посадку в 06:43,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
110,07:10,Красноярск,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 1
111,Совершил посадку в 07:01,Совершил посадку в 07:01,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 1
112,07:10,Ташкент,,SU 7103Аэрофлот,D,ПрилетелВыдача багажа: лента 9
113,Совершил посадку в 07:12,Совершил посадку в 07:12,,SU 7103Аэрофлот,D,ПрилетелВыдача багажа: лента 9
114,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
115,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
116,07:15,Санкт-Петербург,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 4
117,Совершил посадку в 06:58,Совершил посадку в 06:58,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 4
118,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
119,Совершил посадку в 07:06,Совершил посадку в 07:06,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
120,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 2
121,Совершил посадку в 06:56,Совершил посадку в 06:56,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 2
122,07:25,Минск,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
123,Совершил посадку в 07:47,Совершил посадку в 07:47,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
124,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
125,Совершил посадку в 07:19,Совершил посадку в 07:19,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
126,07:30,Екатеринбург,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
127,Совершил посадку в 07:21,Совершил посадку в 07:21,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
128,07:35,Барнаул,,"SU 1431, KL 3227, AZ 5667Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
129,Совершил посадку в 07:03,Совершил посадку в 07:03,,"SU 1431, KL 3227, AZ 5667Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
130,07:35,Уфа,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 2
131,Совершил посадку в 07:08,Совершил посадку в 07:08,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 2
132,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 4
133,Совершил посадку в 07:34,Совершил посадку в 07:34,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 4
134,07:45,Ростов-на-Дону,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
135,Совершил посадку в 07:53,Совершил посадку в 07:53,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
136,07:50,Волгоград,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
137,Совершил посадку в 07:23,Совершил посадку в 07:23,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
138,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 07:31,Совершил посадку в 07:31,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
140,07:55,Кайо-Коко,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 8-9
141,Совершил посадку в 08:08,Совершил посадку в 08:08,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 8-9
142,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
143,Совершил посадку в 07:38,Совершил посадку в 07:38,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
144,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
145,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
146,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
147,Совершил посадку в 07:51,Совершил посадку в 07:51,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
148,08:15,Уфа,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 1
149,Совершил посадку в 07:57,Совершил посадку в 07:57,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 1
150,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
151,Совершил посадку в 07:55,Совершил посадку в 07:55,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
152,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
153,Совершил посадку в 08:12,Совершил посадку в 08:12,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
154,08:30,Краснодар,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
155,Совершил посадку в 08:09,Совершил посадку в 08:09,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
156,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 6
157,Совершил посадку в 08:20,Совершил посадку в 08:20,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 6
158,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 1
159,Совершил посадку в 08:05,Совершил посадку в 08:05,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 1
160,08:35,Казань,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
161,Совершил посадку в 08:14,Совершил посадку в 08:14,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
162,08:35,Омск,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
163,Совершил посадку в 08:24,Совершил посадку в 08:24,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
164,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 5
165,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 5
166,08:40,Ереван,,N4 378Nordwind,D,Нет актуальной информации о статусе
167,,,,N4 378Nordwind,D,Нет актуальной информации о статусе
168,08:45,Сочи,,"SU 1141, JU 7044, KL 3231Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
169,Совершил посадку в 08:22,Совершил посадку в 08:22,,"SU 1141, JU 7044, KL 3231Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
170,08:45,Кемерово,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
171,Совершил посадку в 08:30,Совершил посадку в 08:30,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
172,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 08:16,Совершил посадку в 08:16,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
174,08:55,Екатеринбург,,"SU 1437, KL 2872, LO 4476, JU 7026Аэрофлот, KLM, Lot, Air Serbia",B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 08:48,Совершил посадку в 08:48,,"SU 1437, KL 2872, LO 4476, JU 7026Аэрофлот, KLM, Lot, Air Serbia",B,ПрилетелВыдача багажа: лента 2
176,09:00,Бангкок,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 7
177,Совершил посадку в 08:12,Совершил посадку в 08:12,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 7
178,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
179,Совершил посадку в 08:33,Совершил посадку в 08:33,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
180,09:10,Минск,,B2 975Белавиа,F,ПрилетелВыдача багажа: лента 1
181,Совершил посадку в 08:57,Совершил посадку в 08:57,,B2 975Белавиа,F,ПрилетелВыдача багажа: лента 1
182,09:15,Самара,,SU 1203Аэрофлот,B,ПрилетелВыдача багажа: лента 5
183,Совершил посадку в 08:52,Совершил посадку в 08:52,,SU 1203Аэрофлот,B,ПрилетелВыдача багажа: лента 5
184,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
185,Совершил посадку в 09:05,Совершил посадку в 09:05,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
186,09:25,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 7
187,Совершил посадку в 08:51,Совершил посадку в 08:51,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 7
188,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
189,Совершил посадку в 08:59,Совершил посадку в 08:59,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
190,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
191,Совершил посадку в 08:54,Совершил посадку в 08:54,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
192,09:35,Минеральные Воды,,"SU 1301, KL 3286Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
193,Совершил посадку в 09:08,Совершил посадку в 09:08,,"SU 1301, KL 3286Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
194,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
195,Совершил посадку в 09:14,Совершил посадку в 09:14,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
196,09:40,Новый Уренгой,,N4 232Nordwind,D,ПрилетелВыдача багажа: лента 3
197,Совершил посадку в 09:35,Совершил посадку в 09:35,,N4 232Nordwind,D,ПрилетелВыдача багажа: лента 3
198,09:45,Волгоград,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
199,Совершил посадку в 09:18,Совершил посадку в 09:18,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
200,09:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 6
201,Совершил посадку в 09:30,Совершил посадку в 09:30,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 6
202,10:00,Нижневартовск,,SU 1473Аэрофлот,B,ПрилетелВыдача багажа: лента 5
203,Совершил посадку в 09:42,Совершил посадку в 09:42,,SU 1473Аэрофлот,B,ПрилетелВыдача багажа: лента 5
204,10:05,Краснодар,,"FV 6088, SU 6088Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
205,Совершил посадку в 09:46,Совершил посадку в 09:46,,"FV 6088, SU 6088Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
206,10:10,Хабаровск,,N4 79Nordwind,D,ПрилетелВыдача багажа: лента 4
207,Совершил посадку в 09:53,Совершил посадку в 09:53,,N4 79Nordwind,D,ПрилетелВыдача багажа: лента 4
208,10:15,Владивосток,,"SU 1701, KL 3065, AZ 5581Аэрофлот, KLM, Alitalia",B,
209,Отменен,Отменен,,"SU 1701, KL 3065, AZ 5581Аэрофлот, KLM, Alitalia",B,
210,10:20,Симферополь,,FV 5520Россия,D,ПрилетелВыдача багажа: лента 1
211,Совершил посадку в 10:04,Совершил посадку в 10:04,,FV 5520Россия,D,ПрилетелВыдача багажа: лента 1
212,10:25,Новосибирск,,"SU 1307, KL 3209, AZ 3951Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
213,Совершил посадку в 10:13,Совершил посадку в 10:13,,"SU 1307, KL 3209, AZ 3951Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
214,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
215,Совершил посадку в 10:11,Совершил посадку в 10:11,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
216,10:35,Красноярск,,"SU 1485, AZ 4372, KL 3187Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 6
217,Совершил посадку в 10:24,Совершил посадку в 10:24,,"SU 1485, AZ 4372, KL 3187Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 6
218,10:35,Хабаровск,,"SU 1711, KL 3282Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
219,Совершил посадку в 10:32,Совершил посадку в 10:32,,"SU 1711, KL 3282Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
220,10:40,Санкт-Петербург,,"SU 7, JU 7000Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
