,Время,Направление,Unnamed: 2,Рейс,Статус
0,21:30 8 июня,Нальчик,,R3 786Якутия,ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 03:20 9 июня,Совершил посадку в 03:20 9 июня,,R3 786Якутия,ПрилетелВыдача багажа: лента А06
2,23:05 8 июня,Махачкала,,"UT 448, 7R 4448ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
3,Совершил посадку в 00:33 9 июня,Совершил посадку в 00:33 9 июня,,"UT 448, 7R 4448ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
4,23:30 8 июня,Мурманск,,DP 236Победа,ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 00:07 9 июня,Совершил посадку в 00:07 9 июня,,DP 236Победа,ПрилетелВыдача багажа: лента А06
6,23:40 8 июня,Тюмень,,"UT 464, 7R 4464, TK 9002ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
7,Совершил посадку в 00:41 9 июня,Совершил посадку в 00:41 9 июня,,"UT 464, 7R 4464, TK 9002ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
8,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
9,Совершил посадку в 23:37 8 июня,Совершил посадку в 23:37 8 июня,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
10,00:00,Самара,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",Нет актуальной информации о статусе
11,,,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",Нет актуальной информации о статусе
12,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
13,Совершил посадку в 23:55 8 июня,Совершил посадку в 23:55 8 июня,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
14,00:15,Анталья,,EO 1818Pegas Fly,Нет актуальной информации о статусе
15,,,,EO 1818Pegas Fly,Нет актуальной информации о статусе
16,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 00:03,Совершил посадку в 00:03,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
18,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
19,Совершил посадку в 00:50,Совершил посадку в 00:50,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
20,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А08
21,Совершил посадку в 03:11,Совершил посадку в 03:11,,DP 188Победа,ПрилетелВыдача багажа: лента А08
22,03:15,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 02:59,Совершил посадку в 02:59,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
24,03:20,Анапа,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 03:06,Совершил посадку в 03:06,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А04
26,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
27,Совершил посадку в 03:25,Совершил посадку в 03:25,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
28,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
29,Совершил посадку в 04:03,Совершил посадку в 04:03,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
30,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
31,Совершил посадку в 04:25,Совершил посадку в 04:25,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
32,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А04
33,Совершил посадку в 05:10,Совершил посадку в 05:10,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А04
34,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 05:06,Совершил посадку в 05:06,,DP 420Победа,ПрилетелВыдача багажа: лента А05
36,05:10,Монастир,,BJ 400Nouvelair Tunisie,Нет актуальной информации о статусе
37,,,,BJ 400Nouvelair Tunisie,Нет актуальной информации о статусе
38,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
