,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:50 30 апр,Анапа,,ZF 210Azur Air,ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 05:13 1 мая,Совершил посадку в 05:13 1 мая,,ZF 210Azur Air,ПрилетелВыдача багажа: лента А06
2,23:45 30 апр,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
3,Совершил посадку в 00:27 1 мая,Совершил посадку в 00:27 1 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
4,23:45 30 апр,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 00:27 1 мая,Совершил посадку в 00:27 1 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
6,23:55 30 апр,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 00:05 1 мая,Совершил посадку в 00:05 1 мая,,DP 212Победа,ПрилетелВыдача багажа: лента А05
8,23:55 30 апр,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 00:34 1 мая,Совершил посадку в 00:34 1 мая,,DP 276Победа,ПрилетелВыдача багажа: лента А05
10,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
11,Совершил посадку в 00:09,Совершил посадку в 00:09,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
12,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 00:12,Совершил посадку в 00:12,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
14,01:40,Тюмень,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А06
15,Совершил посадку в 01:56,Совершил посадку в 01:56,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А06
16,01:55,Пенза,,"7R 176, UT 4176РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 02:06,Совершил посадку в 02:06,,"7R 176, UT 4176РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
18,03:20,Махачкала,,DP 1200Победа,ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 03:14,Совершил посадку в 03:14,,DP 1200Победа,ПрилетелВыдача багажа: лента А04
20,03:20,Самарканд,,UT 9808ЮТэйр,ПрилетелВыдача багажа: лента А10
21,Совершил посадку в 03:23,Совершил посадку в 03:23,,UT 9808ЮТэйр,ПрилетелВыдача багажа: лента А10
22,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А04
23,Совершил посадку в 05:17,Совершил посадку в 05:17,,DP 420Победа,ПрилетелВыдача багажа: лента А04
24,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А07
25,Совершил посадку в 05:49,Совершил посадку в 05:49,,DP 472Победа,ПрилетелВыдача багажа: лента А07
26,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 05:59,Совершил посадку в 05:59,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
28,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
29,Совершил посадку в 05:59,Совершил посадку в 05:59,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
30,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 19:03,Совершил посадку в 19:03,,DP 434Победа,ПрилетелВыдача багажа: лента А05
32,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А04
33,Совершил посадку в 19:22,Совершил посадку в 19:22,,DP 414Победа,ПрилетелВыдача багажа: лента А04
34,06:30,Карши,,ZF 5026Azur Air,ПрилетелВыдача багажа: лента А10
35,Совершил посадку в 10:44,Совершил посадку в 10:44,,ZF 5026Azur Air,ПрилетелВыдача багажа: лента А10
36,06:50,Кисони,,ZF 8808Azur Air,Нет актуальной информации о статусе
37,,,,ZF 8808Azur Air,Нет актуальной информации о статусе
38,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А08
39,Совершил посадку в 06:47,Совершил посадку в 06:47,,DP 496Победа,ПрилетелВыдача багажа: лента А08
40,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
41,Совершил посадку в 06:58,Совершил посадку в 06:58,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
42,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
43,Совершил посадку в 07:21,Совершил посадку в 07:21,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
44,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
45,Совершил посадку в 07:02,Совершил посадку в 07:02,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
46,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
47,Совершил посадку в 07:08,Совершил посадку в 07:08,,DP 450Победа,ПрилетелВыдача багажа: лента А06
48,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А04
49,Совершил посадку в 07:04,Совершил посадку в 07:04,,DP 436Победа,ПрилетелВыдача багажа: лента А04
50,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А08
