,Время,Направление,Unnamed: 2,Рейс,Статус
0,21:30 20 мая,Ростов-на-Дону,,A4 291Азимут,
1,Отменен,Отменен,,A4 291Азимут,
2,23:40 20 мая,Анапа,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:18 21 мая,Совершил посадку в 00:18 21 мая,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А05
4,23:55 20 мая,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А07
5,Совершил посадку в 00:04 21 мая,Совершил посадку в 00:04 21 мая,,DP 276Победа,ПрилетелВыдача багажа: лента А07
6,00:00,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 23:39 20 мая,Совершил посадку в 23:39 20 мая,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А05
8,00:00,Сыктывкар,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 23:39 20 мая,Совершил посадку в 23:39 20 мая,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А05
10,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
11,Совершил посадку в 23:47 20 мая,Совершил посадку в 23:47 20 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
12,00:00,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 23:47 20 мая,Совершил посадку в 23:47 20 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
14,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
15,Совершил посадку в 00:01,Совершил посадку в 00:01,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
16,01:40,Монастир,,BJ 852Nouvelair Tunisie,
17,Отменен,Отменен,,BJ 852Nouvelair Tunisie,
18,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А06
19,Совершил посадку в 02:49,Совершил посадку в 02:49,,DP 188Победа,ПрилетелВыдача багажа: лента А06
20,03:10,Минеральные Воды,,UT 1574ЮТэйр,ПрилетелВыдача багажа: лента А04
21,Совершил посадку в 02:52,Совершил посадку в 02:52,,UT 1574ЮТэйр,ПрилетелВыдача багажа: лента А04
22,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 03:48,Совершил посадку в 03:48,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
24,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
25,Совершил посадку в 03:21,Совершил посадку в 03:21,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
