,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:30 11 апр,Калининград,,DP 264Победа,ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 01:08 12 апр,Совершил посадку в 01:08 12 апр,,DP 264Победа,ПрилетелВыдача багажа: лента А04
2,23:40 11 апр,Ижевск,,DP 290Победа,ПрилетелВыдача багажа: лента А04
3,Совершил посадку в 12:16 12 апр,Совершил посадку в 12:16 12 апр,,DP 290Победа,ПрилетелВыдача багажа: лента А04
4,23:45 11 апр,Самара,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 00:46 12 апр,Совершил посадку в 00:46 12 апр,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
6,23:55 11 апр,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 00:05 12 апр,Совершил посадку в 00:05 12 апр,,DP 212Победа,ПрилетелВыдача багажа: лента А04
8,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
9,Совершил посадку в 00:23,Совершил посадку в 00:23,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
10,00:25,Махачкала,,UT 1558ЮТэйр,ПрилетелВыдача багажа: лента А04
11,Совершил посадку в 00:49,Совершил посадку в 00:49,,UT 1558ЮТэйр,ПрилетелВыдача багажа: лента А04
12,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А06
13,Совершил посадку в 00:13,Совершил посадку в 00:13,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А06
14,00:55,Бухара,,F7 6112I Fly,ПрилетелВыдача багажа: лента А09
15,Совершил посадку в 00:55,Совершил посадку в 00:55,,F7 6112I Fly,ПрилетелВыдача багажа: лента А09
16,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
17,Совершил посадку в 01:44,Совершил посадку в 01:44,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
18,02:15,Тегеран,,W5 5104Mahan Airlines,Прилетел
19,Совершил посадку в 02:34,Совершил посадку в 02:34,,W5 5104Mahan Airlines,Прилетел
20,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
21,,,,V8 636Атран,Нет актуальной информации о статусе
22,02:55,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
23,Совершил посадку в 02:39,Совершил посадку в 02:39,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
24,04:20,Душанбе,,UT 6804ЮТэйр,
25,Отменен,Отменен,,UT 6804ЮТэйр,
26,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
27,,,,V8 815Атран,Нет актуальной информации о статусе
28,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
29,Совершил посадку в 04:41,Совершил посадку в 04:41,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
30,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 07:47,Совершил посадку в 07:47,,DP 420Победа,ПрилетелВыдача багажа: лента А05
32,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 05:32,Совершил посадку в 05:32,,DP 472Победа,ПрилетелВыдача багажа: лента А05
34,06:05,Самара,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
35,Совершил посадку в 06:18,Совершил посадку в 06:18,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
36,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А05
37,Совершил посадку в 06:02,Совершил посадку в 06:02,,DP 414Победа,ПрилетелВыдача багажа: лента А05
38,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
39,Совершил посадку в 08:34,Совершил посадку в 08:34,,DP 434Победа,ПрилетелВыдача багажа: лента А05
40,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А07
41,Совершил посадку в 06:41,Совершил посадку в 06:41,,DP 496Победа,ПрилетелВыдача багажа: лента А07
42,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
43,Совершил посадку в 06:54,Совершил посадку в 06:54,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
44,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 07:40,Совершил посадку в 07:40,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
46,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 07:05,Совершил посадку в 07:05,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
48,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А07
49,Совершил посадку в 07:12,Совершил посадку в 07:12,,DP 450Победа,ПрилетелВыдача багажа: лента А07
50,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А06
51,Совершил посадку в 06:58,Совершил посадку в 06:58,,DP 436Победа,ПрилетелВыдача багажа: лента А06
52,07:20,Сочи,,"UT 580, TK 9156, 7R 4580ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А08
53,Совершил посадку в 07:15,Совершил посадку в 07:15,,"UT 580, TK 9156, 7R 4580ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А08
54,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 07:34,Совершил посадку в 07:34,,DP 260Победа,ПрилетелВыдача багажа: лента А06
56,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
57,Совершил посадку в 07:09,Совершил посадку в 07:09,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
58,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А04
59,Совершил посадку в 08:07,Совершил посадку в 08:07,,DP 406Победа,ПрилетелВыдача багажа: лента А04
60,08:00,Тюмень,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
61,Совершил посадку в 08:31,Совершил посадку в 08:31,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
62,08:05,Красноярск,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
63,Совершил посадку в 08:06,Совершил посадку в 08:06,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
64,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
65,Совершил посадку в 07:52,Совершил посадку в 07:52,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
66,08:10,Уфа,,"UT 364, 7R 4364, TK 9049ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
67,Совершил посадку в 08:09,Совершил посадку в 08:09,,"UT 364, 7R 4364, TK 9049ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
68,08:10,Якутск,,R3 4736Якутия,ПрилетелВыдача багажа: лента А06
69,Совершил посадку в 17:54,Совершил посадку в 17:54,,R3 4736Якутия,ПрилетелВыдача багажа: лента А06
70,08:15,Сургут,,"UT 248, 7R 4248, TK 9031ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А06
71,Совершил посадку в 08:44,Совершил посадку в 08:44,,"UT 248, 7R 4248, TK 9031ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А06
72,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
73,Совершил посадку в 08:14,Совершил посадку в 08:14,,DP 204Победа,ПрилетелВыдача багажа: лента А04
74,08:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А06
75,Совершил посадку в 08:18,Совершил посадку в 08:18,,DP 418Победа,ПрилетелВыдача багажа: лента А06
76,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
