,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
79,Совершил посадку в 05:59,Совершил посадку в 05:59,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 1
80,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
81,Совершил посадку в 06:12,Совершил посадку в 06:12,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
82,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 1
83,Совершил посадку в 06:48,Совершил посадку в 06:48,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 1
84,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
85,Совершил посадку в 06:48,Совершил посадку в 06:48,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
86,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
87,Совершил посадку в 06:08,Совершил посадку в 06:08,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
88,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 6
89,Совершил посадку в 06:38,Совершил посадку в 06:38,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 6
90,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
91,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
92,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 5
93,Совершил посадку в 06:43,Совершил посадку в 06:43,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 5
94,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 5
95,Совершил посадку в 06:43,Совершил посадку в 06:43,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 5
96,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
97,Совершил посадку в 06:24,Совершил посадку в 06:24,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
98,06:50,Тамчы,,N4 2012Nordwind,D,ПрилетелВыдача багажа: лента 7
99,Совершил посадку в 06:53,Совершил посадку в 06:53,,N4 2012Nordwind,D,ПрилетелВыдача багажа: лента 7
100,06:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 3
101,Совершил посадку в 06:27,Совершил посадку в 06:27,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 3
102,06:55,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
103,Совершил посадку в 06:32,Совершил посадку в 06:32,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
104,07:00,Нур-Султан (Астана),,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 7
105,Совершил посадку в 06:34,Совершил посадку в 06:34,,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 7
106,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
107,Совершил посадку в 06:45,Совершил посадку в 06:45,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
108,07:00,Оренбург,,EO 730Pegas Fly,D,ПрилетелВыдача багажа: лента 1
109,Совершил посадку в 06:45,Совершил посадку в 06:45,,EO 730Pegas Fly,D,ПрилетелВыдача багажа: лента 1
110,07:05,Ереван,,SU 1967Аэрофлот,D,ПрилетелВыдача багажа: лента 6
111,Совершил посадку в 06:40,Совершил посадку в 06:40,,SU 1967Аэрофлот,D,ПрилетелВыдача багажа: лента 6
112,07:05,Ереван,,KL 3217KLM,D,ПрилетелВыдача багажа: лента 6
113,Совершил посадку в 06:40,Совершил посадку в 06:40,,KL 3217KLM,D,ПрилетелВыдача багажа: лента 6
114,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 2
115,Совершил посадку в 06:51,Совершил посадку в 06:51,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 2
116,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 1
117,Совершил посадку в 07:09,Совершил посадку в 07:09,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 1
118,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
119,Совершил посадку в 07:09,Совершил посадку в 07:09,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
120,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
121,Совершил посадку в 07:01,Совершил посадку в 07:01,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
122,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 3
124,07:20,Тегеран,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 7
125,Совершил посадку в 06:57,Совершил посадку в 06:57,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 7
126,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
127,Совершил посадку в 07:07,Совершил посадку в 07:07,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
128,07:25,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
129,Совершил посадку в 07:11,Совершил посадку в 07:11,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
130,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 6
131,Совершил посадку в 07:29,Совершил посадку в 07:29,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 6
132,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 6
133,Совершил посадку в 07:29,Совершил посадку в 07:29,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 6
134,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 6
135,Совершил посадку в 07:29,Совершил посадку в 07:29,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 6
136,07:35,Каир,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 8
137,Совершил посадку в 07:04,Совершил посадку в 07:04,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 8
138,07:35,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
139,Совершил посадку в 07:04,Совершил посадку в 07:04,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
140,07:35,Барнаул,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 1
141,Совершил посадку в 07:24,Совершил посадку в 07:24,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 1
142,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
143,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
144,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
145,Совершил посадку в 07:24,Совершил посадку в 07:24,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
146,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
147,Совершил посадку в 07:15,Совершил посадку в 07:15,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
148,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 5
149,Совершил посадку в 07:15,Совершил посадку в 07:15,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 5
150,07:50,Волгоград,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
151,Совершил посадку в 07:20,Совершил посадку в 07:20,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
152,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 07:20,Совершил посадку в 07:20,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
154,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 2
155,Совершил посадку в 07:33,Совершил посадку в 07:33,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 2
156,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
157,Совершил посадку в 07:36,Совершил посадку в 07:36,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
158,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
160,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
161,Совершил посадку в 07:50,Совершил посадку в 07:50,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
162,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
163,Совершил посадку в 07:56,Совершил посадку в 07:56,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
164,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 4
165,Совершил посадку в 07:53,Совершил посадку в 07:53,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 4
166,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 4
167,Совершил посадку в 07:53,Совершил посадку в 07:53,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 4
168,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
169,Совершил посадку в 08:33,Совершил посадку в 08:33,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
170,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
171,Совершил посадку в 08:00,Совершил посадку в 08:00,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
172,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 08:00,Совершил посадку в 08:00,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 2
174,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 5
175,Совершил посадку в 08:28,Совершил посадку в 08:28,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 5
176,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 5
177,Совершил посадку в 08:28,Совершил посадку в 08:28,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 5
178,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
179,Совершил посадку в 08:09,Совершил посадку в 08:09,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
180,08:35,Казань,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
181,Совершил посадку в 08:09,Совершил посадку в 08:09,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
182,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 1
183,Совершил посадку в 08:25,Совершил посадку в 08:25,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 1
184,08:35,Омск,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
185,Совершил посадку в 08:25,Совершил посадку в 08:25,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
186,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
187,Совершил посадку в 08:13,Совершил посадку в 08:13,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
188,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 3
189,Совершил посадку в 08:35,Совершил посадку в 08:35,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 3
190,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
191,Совершил посадку в 08:35,Совершил посадку в 08:35,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
192,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
193,Совершил посадку в 08:37,Совершил посадку в 08:37,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
194,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 4
195,Совершил посадку в 08:37,Совершил посадку в 08:37,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 4
196,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
197,Совершил посадку в 08:42,Совершил посадку в 08:42,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
198,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
199,Совершил посадку в 08:42,Совершил посадку в 08:42,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
200,08:55,Екатеринбург,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
201,Совершил посадку в 08:39,Совершил посадку в 08:39,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
202,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 2
203,Совершил посадку в 08:39,Совершил посадку в 08:39,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 2
204,09:00,Рига,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
205,Совершил посадку в 09:18,Совершил посадку в 09:18,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
206,09:05,Ижевск,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 4
207,Совершил посадку в 08:51,Совершил посадку в 08:51,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 4
208,09:05,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
209,Совершил посадку в 08:55,Совершил посадку в 08:55,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
210,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
211,Совершил посадку в 09:03,Совершил посадку в 09:03,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
212,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 2
213,Совершил посадку в 09:09,Совершил посадку в 09:09,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 2
214,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 2
215,Совершил посадку в 09:09,Совершил посадку в 09:09,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 2
216,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
217,Совершил посадку в 09:23,Совершил посадку в 09:23,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
218,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,Нет актуальной информации о статусе
219,,,,SU 1301Аэрофлот,B,Нет актуальной информации о статусе
220,09:45,Волгоград,,SU 1189Аэрофлот,B,
221,Отменен,Отменен,,SU 1189Аэрофлот,B,
222,09:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
223,Совершил посадку в 09:26,Совершил посадку в 09:26,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
224,10:05,Краснодар,,JU 7109Air Serbia,B,ПрилетелВыдача багажа: лента 3
225,Совершил посадку в 09:34,Совершил посадку в 09:34,,JU 7109Air Serbia,B,ПрилетелВыдача багажа: лента 3
226,10:05,Краснодар,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 3
227,Совершил посадку в 09:34,Совершил посадку в 09:34,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 3
228,10:05,Краснодар,,KL 3213KLM,B,ПрилетелВыдача багажа: лента 3
229,Совершил посадку в 09:34,Совершил посадку в 09:34,,KL 3213KLM,B,ПрилетелВыдача багажа: лента 3
230,10:05,Красноярск,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 3
231,Совершил посадку в 10:08,Совершил посадку в 10:08,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 3
232,10:15,Владивосток,,KL 3065KLM,B,ПрилетелВыдача багажа: лента 6
233,Совершил посадку в 10:13,Совершил посадку в 10:13,,KL 3065KLM,B,ПрилетелВыдача багажа: лента 6
234,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
235,Совершил посадку в 10:13,Совершил посадку в 10:13,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
236,10:15,Владивосток,,AZ 5581Alitalia,B,ПрилетелВыдача багажа: лента 6
237,Совершил посадку в 10:13,Совершил посадку в 10:13,,AZ 5581Alitalia,B,ПрилетелВыдача багажа: лента 6
238,10:25,Новосибирск,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 4
239,Совершил посадку в 10:06,Совершил посадку в 10:06,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 4
240,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
241,Совершил посадку в 10:06,Совершил посадку в 10:06,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
242,10:25,Новосибирск,,KL 3209KLM,B,ПрилетелВыдача багажа: лента 4
243,Совершил посадку в 10:06,Совершил посадку в 10:06,,KL 3209KLM,B,ПрилетелВыдача багажа: лента 4
244,10:25,Пунта Кана,,N4 3518Nordwind,D,Нет актуальной информации о статусе
245,,,,N4 3518Nordwind,D,Нет актуальной информации о статусе
246,10:25,Красноярск,,SU 1485Аэрофлот,B,Нет актуальной информации о статусе
