,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
30,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 6
31,Совершил посадку в 04:37,Совершил посадку в 04:37,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 6
32,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 5
33,Совершил посадку в 04:47,Совершил посадку в 04:47,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 5
34,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
35,Совершил посадку в 04:47,Совершил посадку в 04:47,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
36,05:15,Краснодар,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 4
37,Совершил посадку в 05:09,Совершил посадку в 05:09,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 4
38,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
39,Совершил посадку в 05:01,Совершил посадку в 05:01,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
40,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
41,Совершил посадку в 05:25,Совершил посадку в 05:25,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
42,05:45,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 2
43,Совершил посадку в 05:25,Совершил посадку в 05:25,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 2
44,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
45,Совершил посадку в 05:40,Совершил посадку в 05:40,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
46,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
47,Совершил посадку в 05:30,Совершил посадку в 05:30,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
48,05:50,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 4
49,Совершил посадку в 05:30,Совершил посадку в 05:30,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 4
50,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
51,Совершил посадку в 05:36,Совершил посадку в 05:36,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
52,06:00,Варадеро,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 6-7
53,Совершил посадку в 07:13,Совершил посадку в 07:13,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 6-7
54,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
55,Совершил посадку в 05:38,Совершил посадку в 05:38,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
56,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 6
57,Совершил посадку в 05:38,Совершил посадку в 05:38,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 6
58,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
59,Совершил посадку в 05:42,Совершил посадку в 05:42,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
60,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
61,Совершил посадку в 05:42,Совершил посадку в 05:42,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
62,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
63,Совершил посадку в 05:44,Совершил посадку в 05:44,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
64,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 5
65,Совершил посадку в 05:33,Совершил посадку в 05:33,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 5
66,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 5
67,Совершил посадку в 05:33,Совершил посадку в 05:33,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 5
68,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 2
69,Совершил посадку в 05:48,Совершил посадку в 05:48,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 2
70,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 2
71,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 2
72,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 4
73,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 4
74,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
75,Совершил посадку в 05:58,Совершил посадку в 05:58,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
76,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
77,Совершил посадку в 06:01,Совершил посадку в 06:01,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
78,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
79,Совершил посадку в 05:55,Совершил посадку в 05:55,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
80,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
81,Совершил посадку в 05:55,Совершил посадку в 05:55,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
82,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
83,Совершил посадку в 06:10,Совершил посадку в 06:10,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
84,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
85,Совершил посадку в 06:04,Совершил посадку в 06:04,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
86,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
87,Совершил посадку в 06:12,Совершил посадку в 06:12,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
88,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
89,Совершил посадку в 06:12,Совершил посадку в 06:12,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
90,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 6
91,Совершил посадку в 06:17,Совершил посадку в 06:17,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 6
92,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
93,Совершил посадку в 06:17,Совершил посадку в 06:17,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
94,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
95,Совершил посадку в 06:19,Совершил посадку в 06:19,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
96,06:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 1
97,Совершил посадку в 06:25,Совершил посадку в 06:25,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 1
98,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 2
99,Совершил посадку в 06:33,Совершил посадку в 06:33,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 2
100,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
101,Совершил посадку в 06:46,Совершил посадку в 06:46,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
102,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
103,Совершил посадку в 06:36,Совершил посадку в 06:36,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
104,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
105,Совершил посадку в 06:41,Совершил посадку в 06:41,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
106,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
107,Совершил посадку в 06:41,Совершил посадку в 06:41,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
108,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
109,Совершил посадку в 07:00,Совершил посадку в 07:00,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
110,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
111,Совершил посадку в 07:00,Совершил посадку в 07:00,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
112,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
113,Совершил посадку в 06:54,Совершил посадку в 06:54,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
114,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 8
115,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 8
116,07:25,Каир,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 8
117,Совершил посадку в 07:08,Совершил посадку в 07:08,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 8
118,07:25,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
119,Совершил посадку в 07:08,Совершил посадку в 07:08,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
120,07:30,Екатеринбург,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
121,Совершил посадку в 07:10,Совершил посадку в 07:10,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
122,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 2
123,Совершил посадку в 07:10,Совершил посадку в 07:10,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 2
124,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
125,Совершил посадку в 07:14,Совершил посадку в 07:14,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
126,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 5
127,Совершил посадку в 06:58,Совершил посадку в 06:58,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 5
128,07:35,Барнаул,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
129,Совершил посадку в 06:58,Совершил посадку в 06:58,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
130,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 07:22,Совершил посадку в 07:22,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
132,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
133,Совершил посадку в 07:22,Совершил посадку в 07:22,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
134,07:50,Волгоград,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 6
135,Совершил посадку в 07:34,Совершил посадку в 07:34,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 6
136,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 6
137,Совершил посадку в 07:34,Совершил посадку в 07:34,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 6
138,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 07:34,Совершил посадку в 07:34,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 6
140,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 1
141,Совершил посадку в 07:47,Совершил посадку в 07:47,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 1
142,07:55,Бишкек,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
143,Совершил посадку в 07:20,Совершил посадку в 07:20,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
144,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
145,Совершил посадку в 07:20,Совершил посадку в 07:20,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
146,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
147,Совершил посадку в 07:27,Совершил посадку в 07:27,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
148,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
149,Совершил посадку в 07:37,Совершил посадку в 07:37,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
150,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 2
151,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 2
152,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
153,Совершил посадку в 07:40,Совершил посадку в 07:40,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
154,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 5
155,Совершил посадку в 07:57,Совершил посадку в 07:57,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 5
156,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 08:00,Совершил посадку в 08:00,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 1
158,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 08:04,Совершил посадку в 08:04,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 4
160,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 4
161,Совершил посадку в 08:04,Совершил посадку в 08:04,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 4
162,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
163,Совершил посадку в 08:10,Совершил посадку в 08:10,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
164,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
165,Совершил посадку в 08:16,Совершил посадку в 08:16,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
166,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 5
167,Совершил посадку в 08:16,Совершил посадку в 08:16,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 5
168,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
169,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
170,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
171,Совершил посадку в 08:17,Совершил посадку в 08:17,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
172,08:35,Казань,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 3
173,Совершил посадку в 08:06,Совершил посадку в 08:06,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 3
174,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 3
175,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 3
176,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 3
177,Совершил посадку в 08:06,Совершил посадку в 08:06,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 3
178,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 6
179,Совершил посадку в 08:22,Совершил посадку в 08:22,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 6
180,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 6
181,Совершил посадку в 08:22,Совершил посадку в 08:22,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 6
182,08:35,Омск,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 6
183,Совершил посадку в 08:22,Совершил посадку в 08:22,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 6
184,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 2
185,Совершил посадку в 08:28,Совершил посадку в 08:28,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 2
186,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
187,Совершил посадку в 08:12,Совершил посадку в 08:12,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
188,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 08:12,Совершил посадку в 08:12,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
190,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
191,Совершил посадку в 08:32,Совершил посадку в 08:32,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
192,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 3
193,Совершил посадку в 08:32,Совершил посадку в 08:32,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 3
194,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
195,Совершил посадку в 08:20,Совершил посадку в 08:20,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
196,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
197,Совершил посадку в 08:20,Совершил посадку в 08:20,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
198,08:55,Екатеринбург,,JU 7026Air Serbia,B,ПрилетелВыдача багажа: лента 4
199,Совершил посадку в 08:30,Совершил посадку в 08:30,,JU 7026Air Serbia,B,ПрилетелВыдача багажа: лента 4
200,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 4
201,Совершил посадку в 08:30,Совершил посадку в 08:30,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 4
202,08:55,Екатеринбург,,SU 1437Аэрофлот,B,ПрилетелВыдача багажа: лента 4
203,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 1437Аэрофлот,B,ПрилетелВыдача багажа: лента 4
204,09:05,Ижевск,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 3
205,Совершил посадку в 08:36,Совершил посадку в 08:36,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 3
206,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
207,Совершил посадку в 09:07,Совершил посадку в 09:07,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
208,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
209,Совершил посадку в 09:05,Совершил посадку в 09:05,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
210,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 09:02,Совершил посадку в 09:02,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
212,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
213,Совершил посадку в 09:02,Совершил посадку в 09:02,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
214,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 5
215,Совершил посадку в 09:16,Совершил посадку в 09:16,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 5
216,09:35,Минеральные Воды,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 5
217,Совершил посадку в 09:16,Совершил посадку в 09:16,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 5
218,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 09:24,Совершил посадку в 09:24,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
220,09:45,Волгоград,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 4
221,Совершил посадку в 09:26,Совершил посадку в 09:26,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 4
222,09:45,Волгоград,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 4
223,Совершил посадку в 09:26,Совершил посадку в 09:26,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 4
224,10:05,Краснодар,,JU 7109Air Serbia,B,ПрилетелВыдача багажа: лента 6
225,Совершил посадку в 09:54,Совершил посадку в 09:54,,JU 7109Air Serbia,B,ПрилетелВыдача багажа: лента 6
226,10:05,Краснодар,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 09:54,Совершил посадку в 09:54,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 6
228,10:05,Краснодар,,KL 3213KLM,B,ПрилетелВыдача багажа: лента 6
229,Совершил посадку в 09:54,Совершил посадку в 09:54,,KL 3213KLM,B,ПрилетелВыдача багажа: лента 6
230,10:10,Хабаровск,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
231,Совершил посадку в 09:52,Совершил посадку в 09:52,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
232,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
233,Совершил посадку в 11:34,Совершил посадку в 11:34,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
234,10:15,Владивосток,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
235,Совершил посадку в 11:34,Совершил посадку в 11:34,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
236,10:25,Новосибирск,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 5
237,Совершил посадку в 09:58,Совершил посадку в 09:58,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 5
238,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 5
239,Совершил посадку в 09:58,Совершил посадку в 09:58,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 5
240,10:25,Новосибирск,,KL 3209KLM,B,ПрилетелВыдача багажа: лента 5
241,Совершил посадку в 09:58,Совершил посадку в 09:58,,KL 3209KLM,B,ПрилетелВыдача багажа: лента 5
242,10:25,Красноярск,,"KL 3187, AZ 4372KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
243,Совершил посадку в 10:16,Совершил посадку в 10:16,,"KL 3187, AZ 4372KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
244,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
