,Время,Направление,Unnamed: 2,Рейс,Статус
0,02:15 13 июня,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
1,Совершил посадку в 02:39 14 июня,Совершил посадку в 02:39 14 июня,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
2,23:55 13 июня,Бухара,,WZ 4382Red Wings,"ПрилетелВыдача багажа: лента 1,2"
3,Совершил посадку в 01:07 14 июня,Совершил посадку в 01:07 14 июня,,WZ 4382Red Wings,"ПрилетелВыдача багажа: лента 1,2"
4,00:30,Анталья,,N4 1842ЦNordwind,Нет актуальной информации о статусе
5,,,,N4 1842ЦNordwind,Нет актуальной информации о статусе
6,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 00:50,Совершил посадку в 00:50,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
8,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 8
9,Совершил посадку в 01:22,Совершил посадку в 01:22,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 8
10,01:55,Сочи,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 9
11,Совершил посадку в 01:38,Совершил посадку в 01:38,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 9
12,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 03:03,Совершил посадку в 03:03,,DP 403Победа,ПрилетелВыдача багажа: лента 7
14,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 03:09,Совершил посадку в 03:09,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
16,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:51,Совершил посадку в 03:51,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
18,04:00,Ижевск,,WZ 1084Red Wings,ПрилетелВыдача багажа: лента 7
19,Совершил посадку в 04:12,Совершил посадку в 04:12,,WZ 1084Red Wings,ПрилетелВыдача багажа: лента 7
20,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 08:09,Совершил посадку в 08:09,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
22,04:10,Москва,,"SU 1408, JU 7067, LO 4453Аэрофлот, Air Serbia, Lot",ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:55,Совершил посадку в 03:55,,"SU 1408, JU 7067, LO 4453Аэрофлот, Air Serbia, Lot",ПрилетелВыдача багажа: лента 8
24,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 04:45,Совершил посадку в 04:45,,DP 405Победа,ПрилетелВыдача багажа: лента 9
26,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 10
27,Совершил посадку в 04:19,Совершил посадку в 04:19,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 10
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 7
29,Совершил посадку в 05:10,Совершил посадку в 05:10,,DP 515Победа,ПрилетелВыдача багажа: лента 7
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 04:49,Совершил посадку в 04:49,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
32,05:05,Сочи,,N4 142Nordwind,ПрилетелВыдача багажа: лента 8
33,Совершил посадку в 04:56,Совершил посадку в 04:56,,N4 142Nordwind,ПрилетелВыдача багажа: лента 8
34,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 7
35,Совершил посадку в 05:02,Совершил посадку в 05:02,,DP 339Победа,ПрилетелВыдача багажа: лента 7
36,05:05,Душанбе,,U6 8876Уральские авиалинии,"ПрилетелВыдача багажа: лента 1,2"
37,Совершил посадку в 05:14,Совершил посадку в 05:14,,U6 8876Уральские авиалинии,"ПрилетелВыдача багажа: лента 1,2"
38,05:20,Москва,,"S7 1171, LY 8921, B2 171, EY 8718, EK 7863S7 Airlines, El Al, Белавиа, Etihad Airways, Emirates",ПрилетелВыдача багажа: лента 9
39,Совершил посадку в 04:53,Совершил посадку в 04:53,,"S7 1171, LY 8921, B2 171, EY 8718, EK 7863S7 Airlines, El Al, Белавиа, Etihad Airways, Emirates",ПрилетелВыдача багажа: лента 9
40,05:25,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 10
41,Совершил посадку в 04:58,Совершил посадку в 04:58,,A4 213Азимут,ПрилетелВыдача багажа: лента 10
42,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
43,Совершил посадку в 05:38,Совершил посадку в 05:38,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
44,05:40,Анапа,,DP 304Победа,ПрилетелВыдача багажа: лента 8
45,Совершил посадку в 05:29,Совершил посадку в 05:29,,DP 304Победа,ПрилетелВыдача багажа: лента 8
46,06:15,Симферополь,,SU 2898Аэрофлот,ПрилетелВыдача багажа: лента 9
47,Совершил посадку в 06:02,Совершил посадку в 06:02,,SU 2898Аэрофлот,ПрилетелВыдача багажа: лента 9
48,06:20,Бишкек,,U6 8986Уральские авиалинии,Нет актуальной информации о статусе
49,,,,U6 8986Уральские авиалинии,Нет актуальной информации о статусе
50,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 10
51,Совершил посадку в 07:12,Совершил посадку в 07:12,,DP 564Победа,ПрилетелВыдача багажа: лента 10
52,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 8
53,Совершил посадку в 05:58,Совершил посадку в 05:58,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 8
54,06:25,Москва,,"SU 1436, KL 2855, LO 4475Аэрофлот, KLM, Lot",ПрилетелВыдача багажа: лента 7
55,Совершил посадку в 06:00,Совершил посадку в 06:00,,"SU 1436, KL 2855, LO 4475Аэрофлот, KLM, Lot",ПрилетелВыдача багажа: лента 7
56,06:50,Симферополь,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 9
57,Совершил посадку в 06:27,Совершил посадку в 06:27,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 9
58,07:35,Анапа,,FV 5594Россия,ПрилетелВыдача багажа: лента 8
59,Совершил посадку в 08:57,Совершил посадку в 08:57,,FV 5594Россия,ПрилетелВыдача багажа: лента 8
60,08:40,Новокузнецк,,WZ 1092Red Wings,ПрилетелВыдача багажа: лента 10
61,Совершил посадку в 08:12,Совершил посадку в 08:12,,WZ 1092Red Wings,ПрилетелВыдача багажа: лента 10
62,09:15,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 7
63,Совершил посадку в 08:45,Совершил посадку в 08:45,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 7
64,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
65,Совершил посадку в 09:33,Совершил посадку в 09:33,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
66,10:30,Ханты-Мансийск,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
67,Совершил посадку в 10:17,Совершил посадку в 10:17,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
68,10:30,Когалым,,D2 9572Северсталь,Прилетел
69,Совершил посадку в 10:33,Совершил посадку в 10:33,,D2 9572Северсталь,Прилетел
70,11:10,Москва,,"SU 1410, JU 7068, KL 3200, AZ 3021Аэрофлот, Air Serbia, KLM, Alitalia",ПрилетелВыдача багажа: лента 9
71,Совершил посадку в 10:51,Совершил посадку в 10:51,,"SU 1410, JU 7068, KL 3200, AZ 3021Аэрофлот, Air Serbia, KLM, Alitalia",ПрилетелВыдача багажа: лента 9
72,11:35,Самарканд,,ZF 5096Azur Air,"ПрилетелВыдача багажа: лента 1,2,3"
73,Совершил посадку в 12:17,Совершил посадку в 12:17,,ZF 5096Azur Air,"ПрилетелВыдача багажа: лента 1,2,3"
74,11:40,Ереван,,SU 2993Аэрофлот,ПрилетелВыдача багажа: лента 8
75,Совершил посадку в 11:07,Совершил посадку в 11:07,,SU 2993Аэрофлот,ПрилетелВыдача багажа: лента 8
76,11:40,Сочи,,U6 524Уральские авиалинии,ПрилетелВыдача багажа: лента 9
77,Совершил посадку в 11:24,Совершил посадку в 11:24,,U6 524Уральские авиалинии,ПрилетелВыдача багажа: лента 9
78,12:10,Оренбург,,WZ 1050Red Wings,ПрилетелВыдача багажа: лента 10
79,Совершил посадку в 11:41,Совершил посадку в 11:41,,WZ 1050Red Wings,ПрилетелВыдача багажа: лента 10
80,12:40,Белоярский,,7R 826РусЛайн,ПрилетелВыдача багажа: лента 7
81,Совершил посадку в 12:24,Совершил посадку в 12:24,,7R 826РусЛайн,ПрилетелВыдача багажа: лента 7
82,12:50,Салехард,,YC 122Ямал,ПрилетелВыдача багажа: лента 8
83,Совершил посадку в 12:41,Совершил посадку в 12:41,,YC 122Ямал,ПрилетелВыдача багажа: лента 8
84,12:50,Анталья,,N4 1842ЦNordwind,Нет актуальной информации о статусе
85,,,,N4 1842ЦNordwind,Нет актуальной информации о статусе
86,12:55,Москва,,"SU 1400, KL 2863Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
87,Совершил посадку в 12:38,Совершил посадку в 12:38,,"SU 1400, KL 2863Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
88,13:25,Новосибирск,,WZ 436Red Wings,ПрилетелВыдача багажа: лента 10
89,Совершил посадку в 13:01,Совершил посадку в 13:01,,WZ 436Red Wings,ПрилетелВыдача багажа: лента 10
90,13:30,Ереван,,U6 2950Уральские авиалинии,ПрилетелВыдача багажа: лента 8
91,Совершил посадку в 13:36,Совершил посадку в 13:36,,U6 2950Уральские авиалинии,ПрилетелВыдача багажа: лента 8
92,13:35,Симферополь,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 7
93,Совершил посадку в 17:33,Совершил посадку в 17:33,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 7
94,13:40,Сочи,,U6 220Уральские авиалинии,ПрилетелВыдача багажа: лента 7
95,Совершил посадку в 14:12,Совершил посадку в 14:12,,U6 220Уральские авиалинии,ПрилетелВыдача багажа: лента 7
96,13:55,Москва,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 7
97,Совершил посадку в 13:23,Совершил посадку в 13:23,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 7
98,13:55,Минеральные Воды,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 9
99,Совершил посадку в 13:40,Совершил посадку в 13:40,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 9
100,14:00,Благовещенск,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 9
101,Совершил посадку в 13:30,Совершил посадку в 13:30,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 9
102,14:05,Анапа,,U6 202Уральские авиалинии,ПрилетелВыдача багажа: лента 10
103,Совершил посадку в 14:03,Совершил посадку в 14:03,,U6 202Уральские авиалинии,ПрилетелВыдача багажа: лента 10
104,14:10,Хабаровск,,U6 174Уральские авиалинии,ПрилетелВыдача багажа: лента 10
105,Совершил посадку в 16:20,Совершил посадку в 16:20,,U6 174Уральские авиалинии,ПрилетелВыдача багажа: лента 10
106,14:45,Новосибирск,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 9
107,Совершил посадку в 14:34,Совершил посадку в 14:34,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 9
108,14:50,Советский,,4G 9804Газпромавиа,Прилетел
109,Совершил посадку в 15:00,Совершил посадку в 15:00,,4G 9804Газпромавиа,Прилетел
110,15:20,Симферополь,,SU 2931Аэрофлот,ПрилетелВыдача багажа: лента 9
111,Совершил посадку в 16:04,Совершил посадку в 16:04,,SU 2931Аэрофлот,ПрилетелВыдача багажа: лента 9
112,15:50,Москва,,"SU 1402, JU 7105Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 10
113,Совершил посадку в 15:14,Совершил посадку в 15:14,,"SU 1402, JU 7105Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 10
114,15:55,Санкт-Петербург,,U6 365Уральские авиалинии,ПрилетелВыдача багажа: лента 7
115,Совершил посадку в 15:50,Совершил посадку в 15:50,,U6 365Уральские авиалинии,ПрилетелВыдача багажа: лента 7
116,16:35,Нижний Новгород,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 8
117,Совершил посадку в 16:00,Совершил посадку в 16:00,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 8
118,16:45,Анапа,,UT 1016ЮТэйр,ПрилетелВыдача багажа: лента 9
119,Совершил посадку в 16:39,Совершил посадку в 16:39,,UT 1016ЮТэйр,ПрилетелВыдача багажа: лента 9
120,17:25,Ульяновск,,WZ 1080Red Wings,ПрилетелВыдача багажа: лента 10
121,Совершил посадку в 16:57,Совершил посадку в 16:57,,WZ 1080Red Wings,ПрилетелВыдача багажа: лента 10
122,17:35,Москва,,"U6 269, B2 469Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
123,Совершил посадку в 18:06,Совершил посадку в 18:06,,"U6 269, B2 469Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
124,17:50,Москва,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
125,Совершил посадку в 17:45,Совершил посадку в 17:45,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
126,19:20,Москва,,EY 7865Etihad Airways,ПрилетелВыдача багажа: лента 9
127,Совершил посадку в 19:00,Совершил посадку в 19:00,,EY 7865Etihad Airways,ПрилетелВыдача багажа: лента 9
128,19:20,Москва,,"S7 1175, SQ 1921, LY 8943, B2 165, QR 5681, EK 7865, A3 3550S7 Airlines, Singapore Airlines, El Al, Белавиа, Qatar Airways, Emirates, Aegean Airlines",ПрилетелВыдача багажа: лента 9
129,Совершил посадку в 19:00,Совершил посадку в 19:00,,"S7 1175, SQ 1921, LY 8943, B2 165, QR 5681, EK 7865, A3 3550S7 Airlines, Singapore Airlines, El Al, Белавиа, Qatar Airways, Emirates, Aegean Airlines",ПрилетелВыдача багажа: лента 9
130,19:40,Сочи,,WZ 827Red Wings,ПрилетелВыдача багажа: лента 10
