,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:25 10 июня,Сочи,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 10
1,Совершил посадку в 00:44 11 июня,Совершил посадку в 00:44 11 июня,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 10
2,00:05,Анапа,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 7
3,Совершил посадку в 23:48 10 июня,Совершил посадку в 23:48 10 июня,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 7
4,00:20,Самара,,"7R 882, UT 4882РусЛайн, ЮТэйр",Нет актуальной информации о статусе
5,,,,"7R 882, UT 4882РусЛайн, ЮТэйр",Нет актуальной информации о статусе
6,00:30,Анталья,,N4 1842Nordwind,Нет актуальной информации о статусе
7,,,,N4 1842Nordwind,Нет актуальной информации о статусе
8,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
9,Совершил посадку в 00:54,Совершил посадку в 00:54,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
10,00:50,Ульяновск,,WZ 1080Red Wings,ПрилетелВыдача багажа: лента 9
11,Совершил посадку в 00:13,Совершил посадку в 00:13,,WZ 1080Red Wings,ПрилетелВыдача багажа: лента 9
12,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 10
13,Совершил посадку в 01:31,Совершил посадку в 01:31,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 10
14,02:10,Казань,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 01:42,Совершил посадку в 01:42,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 8
16,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 02:27,Совершил посадку в 02:27,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
18,02:55,Анапа,,U6 9668Уральские авиалинии,ПрилетелВыдача багажа: лента 7
19,Совершил посадку в 04:05,Совершил посадку в 04:05,,U6 9668Уральские авиалинии,ПрилетелВыдача багажа: лента 7
20,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:08,Совершил посадку в 03:08,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
22,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
23,Совершил посадку в 03:21,Совершил посадку в 03:21,,DP 403Победа,ПрилетелВыдача багажа: лента 10
24,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 03:41,Совершил посадку в 03:41,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
26,04:00,Красноярск,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 8
27,Совершил посадку в 03:58,Совершил посадку в 03:58,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 8
28,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 04:32,Совершил посадку в 04:32,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
30,04:10,Москва,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 10
31,Совершил посадку в 03:51,Совершил посадку в 03:51,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 10
32,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
33,Совершил посадку в 04:12,Совершил посадку в 04:12,,DP 405Победа,ПрилетелВыдача багажа: лента 7
34,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 7
35,Совершил посадку в 04:36,Совершил посадку в 04:36,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 7
36,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
37,Совершил посадку в 04:38,Совершил посадку в 04:38,,DP 515Победа,ПрилетелВыдача багажа: лента 10
38,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
39,Совершил посадку в 04:42,Совершил посадку в 04:42,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
40,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
41,Совершил посадку в 05:07,Совершил посадку в 05:07,,DP 339Победа,ПрилетелВыдача багажа: лента 9
42,05:20,Москва,,"S7 1171, EY 8718, LY 8921, EK 7863, B2 171S7 Airlines, Etihad Airways, El Al, Emirates, Белавиа",ПрилетелВыдача багажа: лента 10
43,Совершил посадку в 05:03,Совершил посадку в 05:03,,"S7 1171, EY 8718, LY 8921, EK 7863, B2 171S7 Airlines, Etihad Airways, El Al, Emirates, Белавиа",ПрилетелВыдача багажа: лента 10
44,05:25,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 8
45,Совершил посадку в 05:10,Совершил посадку в 05:10,,A4 213Азимут,ПрилетелВыдача багажа: лента 8
46,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
