,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,00:05 12 мая,Мурманск,,KL 3285KLM,B,ПрилетелВыдача багажа: лента 3
1,Совершил посадку в 23:37 11 мая,Совершил посадку в 23:37 11 мая,,KL 3285KLM,B,ПрилетелВыдача багажа: лента 3
2,00:05 12 мая,Мурманск,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 3
3,Совершил посадку в 23:37 11 мая,Совершил посадку в 23:37 11 мая,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 3
4,00:15 12 мая,Сочи,,"KL 2859, JU 7041KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
5,Совершил посадку в 23:33 11 мая,Совершил посадку в 23:33 11 мая,,"KL 2859, JU 7041KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
6,00:15 12 мая,Сочи,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 4
7,Совершил посадку в 23:33 11 мая,Совершил посадку в 23:33 11 мая,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 4
8,00:20 12 мая,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
9,Совершил посадку в 23:43 11 мая,Совершил посадку в 23:43 11 мая,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
10,00:25,Санкт-Петербург,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 5
11,Совершил посадку в 00:04,Совершил посадку в 00:04,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 5
12,00:25,Санкт-Петербург,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 5
13,Совершил посадку в 00:04,Совершил посадку в 00:04,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 5
14,00:30,Оренбург,,N4 530Nordwind,D,ПрилетелВыдача багажа: лента 1
15,Совершил посадку в 00:08,Совершил посадку в 00:08,,N4 530Nordwind,D,ПрилетелВыдача багажа: лента 1
16,00:35,Анталья,,ZF 9008Azur Air,D,Нет актуальной информации о статусе
17,,,,ZF 9008Azur Air,D,Нет актуальной информации о статусе
18,00:55,Сочи,,"KL 3197, AZ 5552KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
19,Совершил посадку в 00:32,Совершил посадку в 00:32,,"KL 3197, AZ 5552KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
20,00:55,Сочи,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 3
21,Совершил посадку в 00:32,Совершил посадку в 00:32,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 3
22,01:30,Амстердам,,SU 3206Аэрофлот,D,ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 01:20,Совершил посадку в 01:20,,SU 3206Аэрофлот,D,ПрилетелВыдача багажа: лента 9
24,01:30,Амстердам,,KL 905KLM,D,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 01:20,Совершил посадку в 01:20,,KL 905KLM,D,ПрилетелВыдача багажа: лента 9
26,03:15,Дели,,AI 195Air India,F,ПрилетелВыдача багажа: лента 2-3
27,Совершил посадку в 02:48,Совершил посадку в 02:48,,AI 195Air India,F,ПрилетелВыдача багажа: лента 2-3
28,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
29,Совершил посадку в 04:04,Совершил посадку в 04:04,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
30,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 3
31,Совершил посадку в 04:28,Совершил посадку в 04:28,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 3
32,04:55,Минеральные Воды,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 3
33,Совершил посадку в 04:28,Совершил посадку в 04:28,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 3
34,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 5
35,Совершил посадку в 04:35,Совершил посадку в 04:35,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 5
36,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 6
37,Совершил посадку в 05:02,Совершил посадку в 05:02,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 6
38,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
39,Совершил посадку в 05:02,Совершил посадку в 05:02,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
40,05:20,Мале,,SU 335Аэрофлот,D,ПрилетелВыдача багажа: лента 9
41,Совершил посадку в 03:58,Совершил посадку в 03:58,,SU 335Аэрофлот,D,ПрилетелВыдача багажа: лента 9
42,05:45,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 5
43,Совершил посадку в 05:21,Совершил посадку в 05:21,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 5
44,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
45,Совершил посадку в 05:21,Совершил посадку в 05:21,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
46,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 1
47,Совершил посадку в 05:19,Совершил посадку в 05:19,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 1
48,05:50,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 1
49,Совершил посадку в 05:19,Совершил посадку в 05:19,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 1
50,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
51,Совершил посадку в 05:26,Совершил посадку в 05:26,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
52,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 6
53,Совершил посадку в 05:38,Совершил посадку в 05:38,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 6
54,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
55,Совершил посадку в 05:38,Совершил посадку в 05:38,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
56,06:05,Пермь,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 2
57,Совершил посадку в 05:41,Совершил посадку в 05:41,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 2
58,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 1
59,Совершил посадку в 05:43,Совершил посадку в 05:43,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 1
60,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
61,Совершил посадку в 05:43,Совершил посадку в 05:43,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
62,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
63,Совершил посадку в 05:31,Совершил посадку в 05:31,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
64,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 2
65,Совершил посадку в 05:31,Совершил посадку в 05:31,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 2
66,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 3
67,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 3
68,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 3
69,Совершил посадку в 05:46,Совершил посадку в 05:46,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 3
70,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 4
71,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 4
72,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
73,Совершил посадку в 05:49,Совершил посадку в 05:49,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
74,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
75,Совершил посадку в 06:10,Совершил посадку в 06:10,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
76,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 5
77,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 5
78,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
79,Совершил посадку в 05:52,Совершил посадку в 05:52,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
80,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
81,Совершил посадку в 06:02,Совершил посадку в 06:02,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
82,06:35,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 7
83,Совершил посадку в 06:35,Совершил посадку в 06:35,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 7
84,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 1
85,Совершил посадку в 06:06,Совершил посадку в 06:06,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 1
86,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 1
87,Совершил посадку в 06:06,Совершил посадку в 06:06,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 1
88,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
89,Совершил посадку в 06:15,Совершил посадку в 06:15,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
90,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 06:15,Совершил посадку в 06:15,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
92,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
93,Совершил посадку в 06:24,Совершил посадку в 06:24,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
94,06:55,Ереван,,SU 1867Аэрофлот,D,ПрилетелВыдача багажа: лента 9
95,Совершил посадку в 06:19,Совершил посадку в 06:19,,SU 1867Аэрофлот,D,ПрилетелВыдача багажа: лента 9
96,06:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 5
97,Совершил посадку в 06:21,Совершил посадку в 06:21,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 5
98,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
99,Совершил посадку в 06:28,Совершил посадку в 06:28,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
100,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
101,Совершил посадку в 06:52,Совершил посадку в 06:52,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
102,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
103,Совершил посадку в 06:37,Совершил посадку в 06:37,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
104,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 06:37,Совершил посадку в 06:37,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 6
