,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
35,Совершил посадку в 04:13,Совершил посадку в 04:13,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 5
36,04:50,Архангельск,,SU 1335Аэрофлот,B,Нет актуальной информации о статусе
37,,,,SU 1335Аэрофлот,B,Нет актуальной информации о статусе
38,04:50,Ростов-на-Дону,,SU 1675Аэрофлот,B,Нет актуальной информации о статусе
39,,,,SU 1675Аэрофлот,B,Нет актуальной информации о статусе
40,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
41,Совершил посадку в 04:16,Совершил посадку в 04:16,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
42,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 4
43,Совершил посадку в 05:09,Совершил посадку в 05:09,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 4
44,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
45,Совершил посадку в 05:04,Совершил посадку в 05:04,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
46,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
47,Совершил посадку в 05:00,Совершил посадку в 05:00,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
48,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
49,Совершил посадку в 05:16,Совершил посадку в 05:16,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
50,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 3
51,Совершил посадку в 05:26,Совершил посадку в 05:26,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 3
52,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
53,Совершил посадку в 05:39,Совершил посадку в 05:39,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
54,06:00,Стамбул,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 7
55,Совершил посадку в 05:20,Совершил посадку в 05:20,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 7
56,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
57,Совершил посадку в 05:37,Совершил посадку в 05:37,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
58,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 5
59,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 5
60,06:05,Челябинск,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
61,,,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
62,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
63,Совершил посадку в 05:34,Совершил посадку в 05:34,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
64,06:10,Сочи,,ФВ 5502Россия,D,ПрилетелВыдача багажа: лента 1
65,Совершил посадку в 06:01,Совершил посадку в 06:01,,ФВ 5502Россия,D,ПрилетелВыдача багажа: лента 1
66,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
67,Совершил посадку в 05:43,Совершил посадку в 05:43,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
68,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 4
69,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 4
70,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
71,Совершил посадку в 05:51,Совершил посадку в 05:51,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
72,06:20,Тюмень,,SU 1503Аэрофлот,B,Нет актуальной информации о статусе
73,,,,SU 1503Аэрофлот,B,Нет актуальной информации о статусе
74,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 2
75,Совершил посадку в 06:28,Совершил посадку в 06:28,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 2
76,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 2
77,Совершил посадку в 05:53,Совершил посадку в 05:53,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 2
78,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 2
79,Совершил посадку в 05:53,Совершил посадку в 05:53,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 2
80,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
81,Совершил посадку в 06:06,Совершил посадку в 06:06,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
82,06:30,Магнитогорск,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
83,,,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
84,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
85,Совершил посадку в 06:19,Совершил посадку в 06:19,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
86,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 1
87,Совершил посадку в 06:08,Совершил посадку в 06:08,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 1
88,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 3
89,Совершил посадку в 06:15,Совершил посадку в 06:15,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 3
90,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 06:22,Совершил посадку в 06:22,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
92,06:45,Нижнекамск,,SU 1251Аэрофлот,B,Нет актуальной информации о статусе
93,,,,SU 1251Аэрофлот,B,Нет актуальной информации о статусе
94,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
95,Совершил посадку в 06:25,Совершил посадку в 06:25,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
96,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 8
97,Совершил посадку в 06:48,Совершил посадку в 06:48,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 8
98,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
99,Совершил посадку в 06:31,Совершил посадку в 06:31,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
100,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
101,Совершил посадку в 06:52,Совершил посадку в 06:52,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
102,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 2
103,Совершил посадку в 07:08,Совершил посадку в 07:08,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 2
104,07:15,Санкт-Петербург,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 2
105,Совершил посадку в 07:08,Совершил посадку в 07:08,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 2
106,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 6
107,Совершил посадку в 06:54,Совершил посадку в 06:54,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 6
108,07:20,Самара,,JU 7058Air Serbia,B,ПрилетелВыдача багажа: лента 4
109,Совершил посадку в 06:57,Совершил посадку в 06:57,,JU 7058Air Serbia,B,ПрилетелВыдача багажа: лента 4
110,07:20,Самара,,SU 1217Аэрофлот,B,ПрилетелВыдача багажа: лента 4
111,Совершил посадку в 06:57,Совершил посадку в 06:57,,SU 1217Аэрофлот,B,ПрилетелВыдача багажа: лента 4
112,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 7
113,Совершил посадку в 07:05,Совершил посадку в 07:05,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 7
114,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 1
115,Совершил посадку в 07:01,Совершил посадку в 07:01,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 1
116,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 1
117,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 1
118,07:30,Воронеж,,SU 1353Аэрофлот,B,Нет актуальной информации о статусе
119,,,,SU 1353Аэрофлот,B,Нет актуальной информации о статусе
120,07:30,Ярославль,,SU 1343Аэрофлот,B,
121,Отменен,Отменен,,SU 1343Аэрофлот,B,
122,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 07:04,Совершил посадку в 07:04,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 3
124,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 1
125,Совершил посадку в 07:25,Совершил посадку в 07:25,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 1
126,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 1
127,Совершил посадку в 07:25,Совершил посадку в 07:25,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 1
128,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
129,Совершил посадку в 07:19,Совершил посадку в 07:19,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
130,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 4
131,Совершил посадку в 07:19,Совершил посадку в 07:19,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 4
132,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
133,Совершил посадку в 07:11,Совершил посадку в 07:11,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
134,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 3
135,Совершил посадку в 07:36,Совершил посадку в 07:36,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 3
136,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
137,Совершил посадку в 07:43,Совершил посадку в 07:43,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
138,08:00,Челябинск,,SU 1533Аэрофлот,B,Нет актуальной информации о статусе
139,,,,SU 1533Аэрофлот,B,Нет актуальной информации о статусе
140,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
141,Совершил посадку в 07:51,Совершил посадку в 07:51,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
142,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
143,Совершил посадку в 07:54,Совершил посадку в 07:54,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
144,08:20,Тюмень,,SU 1509Аэрофлот,B,Нет актуальной информации о статусе
145,,,,SU 1509Аэрофлот,B,Нет актуальной информации о статусе
146,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 1
147,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 1
148,08:25,Благовещенск,,RL 8853Royal Flight,D,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 08:17,Совершил посадку в 08:17,,RL 8853Royal Flight,D,ПрилетелВыдача багажа: лента 3
150,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 6
151,Совершил посадку в 08:18,Совершил посадку в 08:18,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 6
152,08:25,Белгород,,SU 1373Аэрофлот,B,Нет актуальной информации о статусе
153,,,,SU 1373Аэрофлот,B,Нет актуальной информации о статусе
154,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 2
155,Совершил посадку в 08:14,Совершил посадку в 08:14,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 2
156,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 2
157,Совершил посадку в 08:14,Совершил посадку в 08:14,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 2
158,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 3
159,Совершил посадку в 08:02,Совершил посадку в 08:02,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 3
160,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 3
161,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 3
162,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 4
163,Совершил посадку в 08:09,Совершил посадку в 08:09,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 4
164,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 4
165,Совершил посадку в 08:09,Совершил посадку в 08:09,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 4
166,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
167,Совершил посадку в 08:25,Совершил посадку в 08:25,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
168,08:40,Астрахань,,SU 1173Аэрофлот,B,Нет актуальной информации о статусе
169,,,,SU 1173Аэрофлот,B,Нет актуальной информации о статусе
170,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 4
171,Совершил посадку в 08:22,Совершил посадку в 08:22,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 4
172,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 08:31,Совершил посадку в 08:31,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
174,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 08:31,Совершил посадку в 08:31,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
176,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
177,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
178,09:00,Рига,,BT 424Air Baltic,E,Нет актуальной информации о статусе
179,,,,BT 424Air Baltic,E,Нет актуальной информации о статусе
180,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 09:12,Совершил посадку в 09:12,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
182,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
183,Совершил посадку в 08:55,Совершил посадку в 08:55,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
184,09:25,Нижний Новгород,,SU 1229Аэрофлот,B,Нет актуальной информации о статусе
185,,,,SU 1229Аэрофлот,B,Нет актуальной информации о статусе
186,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
187,Совершил посадку в 09:01,Совершил посадку в 09:01,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
188,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
189,Совершил посадку в 09:15,Совершил посадку в 09:15,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
190,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
191,Совершил посадку в 09:20,Совершил посадку в 09:20,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
192,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
193,Совершил посадку в 10:04,Совершил посадку в 10:04,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
194,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
195,Совершил посадку в 09:55,Совершил посадку в 09:55,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
196,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 3
197,Совершил посадку в 10:14,Совершил посадку в 10:14,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 3
198,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 4
199,Совершил посадку в 10:19,Совершил посадку в 10:19,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 4
200,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
201,Совершил посадку в 10:42,Совершил посадку в 10:42,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
202,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
203,Совершил посадку в 10:22,Совершил посадку в 10:22,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
204,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
205,Совершил посадку в 10:22,Совершил посадку в 10:22,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
206,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 2
207,Совершил посадку в 10:26,Совершил посадку в 10:26,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 2
208,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 3
209,Совершил посадку в 10:36,Совершил посадку в 10:36,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 3
210,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 11:00,Совершил посадку в 11:00,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
212,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 4
213,Совершил посадку в 11:16,Совершил посадку в 11:16,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 4
214,11:45,Нижнекамск,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
215,Совершил посадку в 11:16,Совершил посадку в 11:16,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
216,11:45,Нижнекамск,,SU 1255Аэрофлот,B,Нет актуальной информации о статусе
217,,,,SU 1255Аэрофлот,B,Нет актуальной информации о статусе
218,11:50,Ухта,,D2 332Северсталь,D,ПрилетелВыдача багажа: лента 4
219,Совершил посадку в 11:42,Совершил посадку в 11:42,,D2 332Северсталь,D,ПрилетелВыдача багажа: лента 4
220,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 2
221,Совершил посадку в 11:25,Совершил посадку в 11:25,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 2
222,11:55,Париж,,AF 1054Air France,E,Нет актуальной информации о статусе
223,,,,AF 1054Air France,E,Нет актуальной информации о статусе
224,12:00,Сочи,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 2
225,Совершил посадку в 12:13,Совершил посадку в 12:13,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 2
226,12:00,Сочи,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
227,Совершил посадку в 12:13,Совершил посадку в 12:13,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
228,12:05,Красноярск,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 3
229,Совершил посадку в 11:30,Совершил посадку в 11:30,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 3
230,12:10,Санкт-Петербург,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 1
231,Совершил посадку в 11:48,Совершил посадку в 11:48,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 1
232,12:20,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
233,Совершил посадку в 11:56,Совершил посадку в 11:56,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
234,12:20,Воронеж,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
235,Совершил посадку в 11:59,Совершил посадку в 11:59,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
236,12:20,Воронеж,,SU 1351Аэрофлот,B,Нет актуальной информации о статусе
237,,,,SU 1351Аэрофлот,B,Нет актуальной информации о статусе
238,12:25,Казань,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 3
239,Совершил посадку в 12:04,Совершил посадку в 12:04,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 3
240,12:25,Южно-Сахалинск,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
241,Совершил посадку в 12:21,Совершил посадку в 12:21,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
242,12:30,Ростов-на-Дону,,SU 1159Аэрофлот,B,ПрилетелВыдача багажа: лента 3
243,Совершил посадку в 12:12,Совершил посадку в 12:12,,SU 1159Аэрофлот,B,ПрилетелВыдача багажа: лента 3
244,12:30,Хабаровск,,"FV 6288, SU 6288Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
245,Совершил посадку в 12:17,Совершил посадку в 12:17,,"FV 6288, SU 6288Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
246,12:35,Пермь,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 1
247,Совершил посадку в 12:08,Совершил посадку в 12:08,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 1
248,12:35,Тель-Авив,,SU 501Аэрофлот,D,ПрилетелВыдача багажа: лента 9
249,Совершил посадку в 12:36,Совершил посадку в 12:36,,SU 501Аэрофлот,D,ПрилетелВыдача багажа: лента 9
250,12:40,Екатеринбург,,SU 1411Аэрофлот,B,ПрилетелВыдача багажа: лента 1
251,Совершил посадку в 12:23,Совершил посадку в 12:23,,SU 1411Аэрофлот,B,ПрилетелВыдача багажа: лента 1
252,12:40,Петропавловск-Камчатский,,SU 1731Аэрофлот,B,ПрилетелВыдача багажа: лента 6
253,Совершил посадку в 12:28,Совершил посадку в 12:28,,SU 1731Аэрофлот,B,ПрилетелВыдача багажа: лента 6
254,12:45,Ижевск,,"FV 6378, SU 6378Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
255,Совершил посадку в 12:06,Совершил посадку в 12:06,,"FV 6378, SU 6378Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
256,12:45,Челябинск,,"FV 6258, SU 6258Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
257,Совершил посадку в 12:33,Совершил посадку в 12:33,,"FV 6258, SU 6258Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
258,12:45,Челябинск,,SU 1421Аэрофлот,B,Нет актуальной информации о статусе
