,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:20,Краснодар,,"S7 2078, QR 5706S7 Airlines, Qatar Airways",Прилетел
1,Совершил посадку в 00:14,Совершил посадку в 00:14,,"S7 2078, QR 5706S7 Airlines, Qatar Airways",Прилетел
2,00:25,Мюнхен,,LH 2530Lufthansa,Нет актуальной информации о статусе
3,,,,LH 2530Lufthansa,Нет актуальной информации о статусе
4,00:55,Вена,,OS 605Austrian,Нет актуальной информации о статусе
5,,,,OS 605Austrian,Нет актуальной информации о статусе
6,01:05,Санкт-Петербург,,U6 192Уральские авиалинии,Прилетел
7,Совершил посадку в 01:15,Совершил посадку в 01:15,,U6 192Уральские авиалинии,Прилетел
8,02:55,Цюрих,,LX 1324Swiss,Нет актуальной информации о статусе
9,,,,LX 1324Swiss,Нет актуальной информации о статусе
10,03:30,Нижний Новгород,,S7 1104S7 Airlines,Прилетел
11,Совершил посадку в 03:08,Совершил посадку в 03:08,,S7 1104S7 Airlines,Прилетел
12,03:40,Ереван,,U6 8704Уральские авиалинии,Прилетел
13,Совершил посадку в 04:46,Совершил посадку в 04:46,,U6 8704Уральские авиалинии,Прилетел
14,05:20,Екатеринбург,,WZ 422Red Wings,
15,Отменен,Отменен,,WZ 422Red Wings,
16,05:30,Уфа,,"S7 1132, EY 8728, LY 8914, SQ 1924, QR 5760, EK 7864, TP 8151S7 Airlines, Etihad Airways, El Al, Singapore Airlines, Qatar Airways, Emirates, Tap",Прилетел
17,Совершил посадку в 05:08,Совершил посадку в 05:08,,"S7 1132, EY 8728, LY 8914, SQ 1924, QR 5760, EK 7864, TP 8151S7 Airlines, Etihad Airways, El Al, Singapore Airlines, Qatar Airways, Emirates, Tap",Прилетел
18,06:00,Ош,,U6 2910Уральские авиалинии,Нет актуальной информации о статусе
19,,,,U6 2910Уральские авиалинии,Нет актуальной информации о статусе
20,06:15,Нижний Новгород,,"S7 1100, KC 1569S7 Airlines, Air Astana",Прилетел
21,Совершил посадку в 06:09,Совершил посадку в 06:09,,"S7 1100, KC 1569S7 Airlines, Air Astana",Прилетел
22,06:20,Самара,,"S7 1080, QR 5712, KC 1438, TP 8149, EY 8652, B2 180, LY 8930S7 Airlines, Qatar Airways, Air Astana, Tap, Etihad Airways, Белавиа, El Al",Прилетел
23,Совершил посадку в 06:02,Совершил посадку в 06:02,,"S7 1080, QR 5712, KC 1438, TP 8149, EY 8652, B2 180, LY 8930S7 Airlines, Qatar Airways, Air Astana, Tap, Etihad Airways, Белавиа, El Al",Прилетел
24,06:35,Казань,,"S7 1060, EY 8657, B2 160, KC 1440, LY 8968, QR 5715, TP 8139S7 Airlines, Etihad Airways, Белавиа, Air Astana, El Al, Qatar Airways, Tap",Прилетел
25,Совершил посадку в 06:19,Совершил посадку в 06:19,,"S7 1060, EY 8657, B2 160, KC 1440, LY 8968, QR 5715, TP 8139S7 Airlines, Etihad Airways, Белавиа, Air Astana, El Al, Qatar Airways, Tap",Прилетел
26,06:35,Манама,,GF 12Gulf Air,Нет актуальной информации о статусе
27,,,,GF 12Gulf Air,Нет актуальной информации о статусе
28,06:40,Ульяновск,,"S7 1184, EK 7894, QR 5636S7 Airlines, Emirates, Qatar Airways",Прилетел
29,Совершил посадку в 06:27,Совершил посадку в 06:27,,"S7 1184, EK 7894, QR 5636S7 Airlines, Emirates, Qatar Airways",Прилетел
30,06:45,Екатеринбург,,"S7 1172, EY 8721, LY 8942, QR 5756, A3 3513, EK 7862, B2 172, SQ 1914, TP 8145S7 Airlines, Etihad Airways, El Al, Qatar Airways, Aegean Airlines, Emirates, Белавиа, Singapore Airlines, Tap",Прилетел
31,Совершил посадку в 06:23,Совершил посадку в 06:23,,"S7 1172, EY 8721, LY 8942, QR 5756, A3 3513, EK 7862, B2 172, SQ 1914, TP 8145S7 Airlines, Etihad Airways, El Al, Qatar Airways, Aegean Airlines, Emirates, Белавиа, Singapore Airlines, Tap",Прилетел
32,06:45,Новосибирск,,"S7 2502, B2 152, LY 8978, EY 8693, TP 8157, QR 5739S7 Airlines, Белавиа, El Al, Etihad Airways, Tap, Qatar Airways",Прилетел
33,Совершил посадку в 06:24,Совершил посадку в 06:24,,"S7 2502, B2 152, LY 8978, EY 8693, TP 8157, QR 5739S7 Airlines, Белавиа, El Al, Etihad Airways, Tap, Qatar Airways",Прилетел
34,06:50,Санкт-Петербург,,"S7 1026, QR 5386S7 Airlines, Qatar Airways",Прилетел
35,Совершил посадку в 06:55,Совершил посадку в 06:55,,"S7 1026, QR 5386S7 Airlines, Qatar Airways",Прилетел
