,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:50 30 мая,Симферополь,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 01:34 31 мая,Совершил посадку в 01:34 31 мая,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 7
2,00:35,Саратов,,WZ 1048Red Wings,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 00:43,Совершил посадку в 00:43,,WZ 1048Red Wings,ПрилетелВыдача багажа: лента 10
4,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 7
5,Совершил посадку в 04:32,Совершил посадку в 04:32,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 7
6,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
7,Совершил посадку в 01:19,Совершил посадку в 01:19,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
8,01:55,Сочи,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 7
9,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 7
10,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
11,Совершил посадку в 02:10,Совершил посадку в 02:10,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
12,02:15,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 02:41,Совершил посадку в 02:41,,FV 5604Россия,ПрилетелВыдача багажа: лента 8
14,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
15,Совершил посадку в 03:10,Совершил посадку в 03:10,,DP 403Победа,ПрилетелВыдача багажа: лента 10
16,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 8
17,Совершил посадку в 04:04,Совершил посадку в 04:04,,N4 173Nordwind,ПрилетелВыдача багажа: лента 8
18,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 9
19,Совершил посадку в 04:13,Совершил посадку в 04:13,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 9
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 03:49,Совершил посадку в 03:49,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 10
22,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 10
23,Совершил посадку в 03:49,Совершил посадку в 03:49,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 10
24,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
25,Совершил посадку в 04:16,Совершил посадку в 04:16,,DP 405Победа,ПрилетелВыдача багажа: лента 7
26,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 8
27,Совершил посадку в 04:27,Совершил посадку в 04:27,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 8
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 04:43,Совершил посадку в 04:43,,DP 515Победа,ПрилетелВыдача багажа: лента 9
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
31,Совершил посадку в 04:52,Совершил посадку в 04:52,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
