,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
1,Совершил посадку в 00:41,Совершил посадку в 00:41,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
2,01:10,Ереван,,RM 763Armenia,
3,Отменен,Отменен,,RM 763Armenia,
4,01:20,Анталья,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
5,Совершил посадку в 01:43,Совершил посадку в 01:43,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
6,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
7,Совершил посадку в 01:20,Совершил посадку в 01:20,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
8,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 01:55,Совершил посадку в 01:55,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 9
10,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 02:19,Совершил посадку в 02:19,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
12,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 03:01,Совершил посадку в 03:01,,DP 403Победа,ПрилетелВыдача багажа: лента 7
14,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 03:52,Совершил посадку в 03:52,,N4 173Nordwind,ПрилетелВыдача багажа: лента 8
16,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:47,Совершил посадку в 03:47,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
18,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 04:00,Совершил посадку в 04:00,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 10
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 04:00,Совершил посадку в 04:00,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 10
22,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
