,Время,Направление,Unnamed: 2,Рейс,Статус
0,13:05 29 апр,Норильск,,Y7 917Нордстар,ПрилетелВыдача багажа: лента 9
1,Совершил посадку в 13:19 30 апр,Совершил посадку в 13:19 30 апр,,Y7 917Нордстар,ПрилетелВыдача багажа: лента 9
2,00:05,Франкфурт-на-Майне,,OM 138Mongolian Airlines,Нет актуальной информации о статусе
3,,,,OM 138Mongolian Airlines,Нет актуальной информации о статусе
4,00:20 30 апр,Самара,,"7R 882, UT 4882РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
5,Совершил посадку в 23:59 29 апр,Совершил посадку в 23:59 29 апр,,"7R 882, UT 4882РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
6,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
7,Совершил посадку в 01:05,Совершил посадку в 01:05,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
8,00:45,Нижний Новгород,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 00:15,Совершил посадку в 00:15,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 9
10,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 01:34,Совершил посадку в 01:34,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
12,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 02:29,Совершил посадку в 02:29,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 7
14,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 03:05,Совершил посадку в 03:05,,DP 403Победа,ПрилетелВыдача багажа: лента 8
16,03:30,Сочи,,FV 5602Россия,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:17,Совершил посадку в 03:17,,FV 5602Россия,ПрилетелВыдача багажа: лента 9
18,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 7
