,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
1,Совершил посадку в 00:32,Совершил посадку в 00:32,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
2,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 01:22,Совершил посадку в 01:22,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
4,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 02:02,Совершил посадку в 02:02,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 8
6,02:20,Симферополь,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 04:23,Совершил посадку в 04:23,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 7
8,03:00,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 03:50,Совершил посадку в 03:50,,FV 5604Россия,ПрилетелВыдача багажа: лента 10
10,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
11,Совершил посадку в 03:46,Совершил посадку в 03:46,,DP 403Победа,ПрилетелВыдача багажа: лента 7
12,03:30,Санкт-Петербург,,U6 224Уральские авиалинии,ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 03:31,Совершил посадку в 03:31,,U6 224Уральские авиалинии,ПрилетелВыдача багажа: лента 8
14,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
15,Совершил посадку в 03:25,Совершил посадку в 03:25,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
16,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
17,Совершил посадку в 04:19,Совершил посадку в 04:19,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
18,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
19,Совершил посадку в 03:55,Совершил посадку в 03:55,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:55,Совершил посадку в 03:55,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
22,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
23,Совершил посадку в 04:04,Совершил посадку в 04:04,,DP 405Победа,ПрилетелВыдача багажа: лента 7
24,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 10
25,Совершил посадку в 04:14,Совершил посадку в 04:14,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 10
26,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
27,Совершил посадку в 05:01,Совершил посадку в 05:01,,DP 515Победа,ПрилетелВыдача багажа: лента 10
28,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
29,Совершил посадку в 04:54,Совершил посадку в 04:54,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
30,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
31,Совершил посадку в 04:38,Совершил посадку в 04:38,,DP 339Победа,ПрилетелВыдача багажа: лента 9
32,05:05,Сочи,,КЛ 142Nordwind,ПрилетелВыдача багажа: лента 10
33,Совершил посадку в 06:30,Совершил посадку в 06:30,,КЛ 142Nordwind,ПрилетелВыдача багажа: лента 10
34,05:20,Москва,,"S7 1171, B2 171, EY 8718, EK 7863S7 Airlines, Белавиа, Etihad Airways, Emirates",ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 04:58,Совершил посадку в 04:58,,"S7 1171, B2 171, EY 8718, EK 7863S7 Airlines, Белавиа, Etihad Airways, Emirates",ПрилетелВыдача багажа: лента 9
36,05:25,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 05:17,Совершил посадку в 05:17,,A4 213Азимут,ПрилетелВыдача багажа: лента 8
38,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 7
39,Совершил посадку в 07:43,Совершил посадку в 07:43,,DP 564Победа,ПрилетелВыдача багажа: лента 7
40,06:25,Москва,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 8
41,Совершил посадку в 05:53,Совершил посадку в 05:53,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 8
