,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:15 18 апр,Нур-Султан (Астана),,"KC 873, S7 4768Air Astana, S7 Airlines",Прилетел
1,Совершил посадку в 00:49 19 апр,Совершил посадку в 00:49 19 апр,,"KC 873, S7 4768Air Astana, S7 Airlines",Прилетел
2,23:40 18 апр,Симферополь,,U6 2842Уральские авиалинии,Прилетел
3,Совершил посадку в 01:00 19 апр,Совершил посадку в 01:00 19 апр,,U6 2842Уральские авиалинии,Прилетел
4,00:20,Краснодар,,LY 8910El Al,Прилетел
5,Совершил посадку в 00:28,Совершил посадку в 00:28,,LY 8910El Al,Прилетел
6,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
7,Совершил посадку в 00:28,Совершил посадку в 00:28,,S7 2078S7 Airlines,Прилетел
8,01:45,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
9,Совершил посадку в 02:00,Совершил посадку в 02:00,,LH 1452Lufthansa,Прилетел
10,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
11,Совершил посадку в 05:13,Совершил посадку в 05:13,,S7 1132S7 Airlines,Прилетел
12,05:30,Уфа,,"SQ 1924, LY 8914, EK 7864, EY 8728Singapore Airlines, El Al, Emirates, Etihad Airways",Прилетел
13,Совершил посадку в 05:13,Совершил посадку в 05:13,,"SQ 1924, LY 8914, EK 7864, EY 8728Singapore Airlines, El Al, Emirates, Etihad Airways",Прилетел
14,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
15,Совершил посадку в 05:57,Совершил посадку в 05:57,,S7 1100S7 Airlines,Прилетел
16,06:20,Самара,,"S7 1080, KC 1438, EY 8652, B2 180S7 Airlines, Air Astana, Etihad Airways, Белавиа",Прилетел
17,Совершил посадку в 06:00,Совершил посадку в 06:00,,"S7 1080, KC 1438, EY 8652, B2 180S7 Airlines, Air Astana, Etihad Airways, Белавиа",Прилетел
18,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
19,Совершил посадку в 06:17,Совершил посадку в 06:17,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
20,06:35,Казань,,"KC 1440, LY 8968, EY 8657Air Astana, El Al, Etihad Airways",Прилетел
21,Совершил посадку в 06:17,Совершил посадку в 06:17,,"KC 1440, LY 8968, EY 8657Air Astana, El Al, Etihad Airways",Прилетел
22,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
23,Совершил посадку в 06:19,Совершил посадку в 06:19,,S7 1184S7 Airlines,Прилетел
24,06:45,Екатеринбург,,"S7 1172, B2 172, SQ 1914, EY 8721, EK 7862S7 Airlines, Белавиа, Singapore Airlines, Etihad Airways, Emirates",Прилетел
25,Совершил посадку в 06:37,Совершил посадку в 06:37,,"S7 1172, B2 172, SQ 1914, EY 8721, EK 7862S7 Airlines, Белавиа, Singapore Airlines, Etihad Airways, Emirates",Прилетел
26,06:45,Екатеринбург,,LY 8942El Al,Прилетел
27,Совершил посадку в 06:37,Совершил посадку в 06:37,,LY 8942El Al,Прилетел
28,06:45,Новосибирск,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
29,Совершил посадку в 07:16,Совершил посадку в 07:16,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
30,06:45,Новосибирск,,EY 8693Etihad Airways,Прилетел
31,Совершил посадку в 07:16,Совершил посадку в 07:16,,EY 8693Etihad Airways,Прилетел
32,06:50,Санкт-Петербург,,EY 8664Etihad Airways,Прилетел
33,Совершил посадку в 06:38,Совершил посадку в 06:38,,EY 8664Etihad Airways,Прилетел
