,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:35 17 апр,Анталья,,U6 1556Уральские авиалинии,Прилетел
1,Совершил посадку в 00:19 18 апр,Совершил посадку в 00:19 18 апр,,U6 1556Уральские авиалинии,Прилетел
2,23:40 17 апр,Симферополь,,U6 2842Уральские авиалинии,Прилетел
3,Совершил посадку в 00:59 18 апр,Совершил посадку в 00:59 18 апр,,U6 2842Уральские авиалинии,Прилетел
4,00:20,Краснодар,,LY 8910El Al,Прилетел
5,Совершил посадку в 00:09,Совершил посадку в 00:09,,LY 8910El Al,Прилетел
6,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
7,Совершил посадку в 00:09,Совершил посадку в 00:09,,S7 2078S7 Airlines,Прилетел
8,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
9,Совершил посадку в 00:13,Совершил посадку в 00:13,,5N 272Smartavia,Прилетел
10,01:05,Ростов-на-Дону,,U6 142Уральские авиалинии,Прилетел
11,Совершил посадку в 00:58,Совершил посадку в 00:58,,U6 142Уральские авиалинии,Прилетел
12,04:00,Лондон,,BA 882British Airways,
13,Отменен,Отменен,,BA 882British Airways,
14,05:30,Уфа,,"EK 7864, EY 8728, LY 8914Emirates, Etihad Airways, El Al",Прилетел
15,Совершил посадку в 05:06,Совершил посадку в 05:06,,"EK 7864, EY 8728, LY 8914Emirates, Etihad Airways, El Al",Прилетел
16,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
17,Совершил посадку в 05:06,Совершил посадку в 05:06,,S7 1132S7 Airlines,Прилетел
18,05:30,Уфа,,SQ 1924Singapore Airlines,Прилетел
19,Совершил посадку в 05:06,Совершил посадку в 05:06,,SQ 1924Singapore Airlines,Прилетел
20,05:50,Ереван,,5N 9274Smartavia,Прилетел
21,Совершил посадку в 06:34,Совершил посадку в 06:34,,5N 9274Smartavia,Прилетел
22,06:00,Сингапур,,SQ 362Singapore Airlines,Прилетел
23,Совершил посадку в 05:58,Совершил посадку в 05:58,,SQ 362Singapore Airlines,Прилетел
24,06:00,Сингапур,,S7 4408S7 Airlines,Прилетел
25,Совершил посадку в 05:58,Совершил посадку в 05:58,,S7 4408S7 Airlines,Прилетел
26,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
27,Совершил посадку в 06:01,Совершил посадку в 06:01,,S7 1100S7 Airlines,Прилетел
28,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
29,Совершил посадку в 05:56,Совершил посадку в 05:56,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
30,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
31,Совершил посадку в 06:06,Совершил посадку в 06:06,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
32,06:35,Казань,,"KC 1440, EY 8657, LY 8968Air Astana, Etihad Airways, El Al",Прилетел
33,Совершил посадку в 06:06,Совершил посадку в 06:06,,"KC 1440, EY 8657, LY 8968Air Astana, Etihad Airways, El Al",Прилетел
34,06:35,Бишкек,,U6 8804Уральские авиалинии,Прилетел
35,Совершил посадку в 07:04,Совершил посадку в 07:04,,U6 8804Уральские авиалинии,Прилетел
36,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
37,Совершил посадку в 06:16,Совершил посадку в 06:16,,S7 1184S7 Airlines,Прилетел
38,06:45,Новосибирск,,EY 8693Etihad Airways,Прилетел
39,Совершил посадку в 06:28,Совершил посадку в 06:28,,EY 8693Etihad Airways,Прилетел
40,06:45,Новосибирск,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
41,Совершил посадку в 06:28,Совершил посадку в 06:28,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
42,06:45,Екатеринбург,,"S7 1172, B2 172, EY 8721S7 Airlines, Белавиа, Etihad Airways",Прилетел
43,Совершил посадку в 06:36,Совершил посадку в 06:36,,"S7 1172, B2 172, EY 8721S7 Airlines, Белавиа, Etihad Airways",Прилетел
44,06:45,Екатеринбург,,LY 8942El Al,Прилетел
45,Совершил посадку в 06:36,Совершил посадку в 06:36,,LY 8942El Al,Прилетел
46,06:45,Екатеринбург,,"SQ 1914, EK 7862Singapore Airlines, Emirates",Прилетел
47,Совершил посадку в 06:36,Совершил посадку в 06:36,,"SQ 1914, EK 7862Singapore Airlines, Emirates",Прилетел
48,06:50,Санкт-Петербург,,S7 1026S7 Airlines,Прилетел
49,Совершил посадку в 06:43,Совершил посадку в 06:43,,S7 1026S7 Airlines,Прилетел
50,06:50,Санкт-Петербург,,EY 8664Etihad Airways,Прилетел
51,Совершил посадку в 06:43,Совершил посадку в 06:43,,EY 8664Etihad Airways,Прилетел
52,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
53,Совершил посадку в 06:47,Совершил посадку в 06:47,,S7 1228S7 Airlines,Прилетел
54,07:00,Мурманск,,"KC 1458, EK 7882, EY 8672Air Astana, Emirates, Etihad Airways",Прилетел
55,Совершил посадку в 06:47,Совершил посадку в 06:47,,"KC 1458, EK 7882, EY 8672Air Astana, Emirates, Etihad Airways",Прилетел
56,07:05,Омск,,U6 388Уральские авиалинии,Прилетел
57,Совершил посадку в 07:18,Совершил посадку в 07:18,,U6 388Уральские авиалинии,Прилетел
58,07:10,Челябинск,,U6 609Уральские авиалинии,Прилетел
59,Совершил посадку в 07:00,Совершил посадку в 07:00,,U6 609Уральские авиалинии,Прилетел
60,07:20,Екатеринбург,,U6 264Уральские авиалинии,Прилетел
61,Совершил посадку в 07:01,Совершил посадку в 07:01,,U6 264Уральские авиалинии,Прилетел
62,07:20,Краснодар,,S7 2080S7 Airlines,Прилетел
63,Совершил посадку в 07:05,Совершил посадку в 07:05,,S7 2080S7 Airlines,Прилетел
64,07:20,Краснодар,,LY 8900El Al,Прилетел
65,Совершил посадку в 07:05,Совершил посадку в 07:05,,LY 8900El Al,Прилетел
66,07:20,Ростов-на-Дону,,"KC 1498, EK 7834, EY 8712, S7 2128Air Astana, Emirates, Etihad Airways, S7 Airlines",Прилетел
67,Совершил посадку в 07:10,Совершил посадку в 07:10,,"KC 1498, EK 7834, EY 8712, S7 2128Air Astana, Emirates, Etihad Airways, S7 Airlines",Прилетел
68,07:20,Новокузнецк,,EK 7966Emirates,Прилетел
69,Совершил посадку в 07:24,Совершил посадку в 07:24,,EK 7966Emirates,Прилетел
70,07:20,Новокузнецк,,S7 2626S7 Airlines,Прилетел
71,Совершил посадку в 07:24,Совершил посадку в 07:24,,S7 2626S7 Airlines,Прилетел
72,07:20,Новокузнецк,,"SQ 1960, QR 5731, LY 8884, EY 8676Singapore Airlines, Qatar Airways, El Al, Etihad Airways",Прилетел
73,Совершил посадку в 07:24,Совершил посадку в 07:24,,"SQ 1960, QR 5731, LY 8884, EY 8676Singapore Airlines, Qatar Airways, El Al, Etihad Airways",Прилетел
74,07:25,Пермь,,S7 1160S7 Airlines,Прилетел
75,Совершил посадку в 06:59,Совершил посадку в 06:59,,S7 1160S7 Airlines,Прилетел
76,07:25,Касабланка,,AT 220Royal Air Maroc,
77,Отменен,Отменен,,AT 220Royal Air Maroc,
78,07:30,Челябинск,,"SQ 1902, EK 7854, EY 8615, LY 8952Singapore Airlines, Emirates, Etihad Airways, El Al",Прилетел
79,Совершил посадку в 07:11,Совершил посадку в 07:11,,"SQ 1902, EK 7854, EY 8615, LY 8952Singapore Airlines, Emirates, Etihad Airways, El Al",Прилетел
80,07:30,Челябинск,,S7 1142S7 Airlines,Прилетел
81,Совершил посадку в 07:11,Совершил посадку в 07:11,,S7 1142S7 Airlines,Прилетел
82,07:30,Сочи,,EY 8609Etihad Airways,Прилетел
83,Совершил посадку в 07:25,Совершил посадку в 07:25,,EY 8609Etihad Airways,Прилетел
84,07:30,Сочи,,S7 2052S7 Airlines,Прилетел
85,Совершил посадку в 07:25,Совершил посадку в 07:25,,S7 2052S7 Airlines,Прилетел
86,07:30,Омск,,S7 2566S7 Airlines,Прилетел
87,Совершил посадку в 07:45,Совершил посадку в 07:45,,S7 2566S7 Airlines,Прилетел
88,07:30,Омск,,"SQ 1934, EY 8688, QR 5738Singapore Airlines, Etihad Airways, Qatar Airways",Прилетел
89,Совершил посадку в 07:45,Совершил посадку в 07:45,,"SQ 1934, EY 8688, QR 5738Singapore Airlines, Etihad Airways, Qatar Airways",Прилетел
90,07:35,Тюмень,,U6 342Уральские авиалинии,Прилетел
91,Совершил посадку в 07:23,Совершил посадку в 07:23,,U6 342Уральские авиалинии,Прилетел
92,07:40,Ижевск,,I8 301Ижавиа,Прилетел
93,Совершил посадку в 07:32,Совершил посадку в 07:32,,I8 301Ижавиа,Прилетел
94,07:40,Томск,,U6 12Уральские авиалинии,Прилетел
95,Совершил посадку в 08:18,Совершил посадку в 08:18,,U6 12Уральские авиалинии,Прилетел
96,07:55,Барнаул,,U6 652Уральские авиалинии,Прилетел
97,Совершил посадку в 08:23,Совершил посадку в 08:23,,U6 652Уральские авиалинии,Прилетел
98,08:10,Кемерово,,LY 8890El Al,Прилетел
99,Совершил посадку в 08:03,Совершил посадку в 08:03,,LY 8890El Al,Прилетел
100,08:10,Кемерово,,S7 2606S7 Airlines,Прилетел
101,Совершил посадку в 08:03,Совершил посадку в 08:03,,S7 2606S7 Airlines,Прилетел
102,08:10,Кемерово,,"SQ 1936, QR 5698, EK 7958, EY 8634Singapore Airlines, Qatar Airways, Emirates, Etihad Airways",Прилетел
103,Совершил посадку в 08:03,Совершил посадку в 08:03,,"SQ 1936, QR 5698, EK 7958, EY 8634Singapore Airlines, Qatar Airways, Emirates, Etihad Airways",Прилетел
104,08:20,Магнитогорск,,EK 7897Emirates,Прилетел
105,Совершил посадку в 08:11,Совершил посадку в 08:11,,EK 7897Emirates,Прилетел
106,08:20,Магнитогорск,,S7 1164S7 Airlines,Прилетел
107,Совершил посадку в 08:11,Совершил посадку в 08:11,,S7 1164S7 Airlines,Прилетел
108,08:20,Новосибирск,,U6 99Уральские авиалинии,Прилетел
109,Совершил посадку в 08:50,Совершил посадку в 08:50,,U6 99Уральские авиалинии,Прилетел
110,08:25,Оренбург,,5N 232Smartavia,Прилетел
111,Совершил посадку в 08:11,Совершил посадку в 08:11,,5N 232Smartavia,Прилетел
112,08:25,Томск,,EK 7962Emirates,Прилетел
113,Совершил посадку в 08:24,Совершил посадку в 08:24,,EK 7962Emirates,Прилетел
114,08:25,Томск,,"QR 5759, EY 8725Qatar Airways, Etihad Airways",Прилетел
115,Совершил посадку в 08:24,Совершил посадку в 08:24,,"QR 5759, EY 8725Qatar Airways, Etihad Airways",Прилетел
116,08:25,Томск,,"SQ 1962, LY 8994, S7 2614Singapore Airlines, El Al, S7 Airlines",Прилетел
117,Совершил посадку в 08:24,Совершил посадку в 08:24,,"SQ 1962, LY 8994, S7 2614Singapore Airlines, El Al, S7 Airlines",Прилетел
118,08:25,Барнаул,,S7 2602S7 Airlines,Прилетел
119,Совершил посадку в 08:36,Совершил посадку в 08:36,,S7 2602S7 Airlines,Прилетел
120,08:25,Барнаул,,"QR 5609, EK 7956, EY 8613, LY 8898Qatar Airways, Emirates, Etihad Airways, El Al",Прилетел
