,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
61,Совершил посадку в 05:34,Совершил посадку в 05:34,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 6
62,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
63,Совершил посадку в 05:44,Совершил посадку в 05:44,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
64,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
65,Совершил посадку в 05:50,Совершил посадку в 05:50,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
66,06:00,Стамбул,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 8
67,Совершил посадку в 05:19,Совершил посадку в 05:19,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 8
68,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
69,Совершил посадку в 05:32,Совершил посадку в 05:32,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
70,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 5
71,Совершил посадку в 05:37,Совершил посадку в 05:37,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 5
72,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
73,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
74,06:05,Челябинск,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
75,,,,SU 1425Аэрофлот,B,Нет актуальной информации о статусе
76,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
77,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
78,06:15,Нижний Новгород,,"FV 6352, SU 6352Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
79,Совершил посадку в 05:39,Совершил посадку в 05:39,,"FV 6352, SU 6352Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
80,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
81,Совершил посадку в 05:42,Совершил посадку в 05:42,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
82,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
83,Совершил посадку в 05:48,Совершил посадку в 05:48,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
84,06:20,Тюмень,,SU 1503Аэрофлот,B,Нет актуальной информации о статусе
85,,,,SU 1503Аэрофлот,B,Нет актуальной информации о статусе
86,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
87,Совершил посадку в 06:00,Совершил посадку в 06:00,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
88,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 1
89,Совершил посадку в 05:54,Совершил посадку в 05:54,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 1
90,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 1
91,Совершил посадку в 05:54,Совершил посадку в 05:54,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 1
92,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
93,Совершил посадку в 06:06,Совершил посадку в 06:06,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
94,06:30,Магнитогорск,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
95,,,,SU 1429Аэрофлот,B,Нет актуальной информации о статусе
96,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
97,Совершил посадку в 06:03,Совершил посадку в 06:03,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
98,06:35,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 8
99,Совершил посадку в 06:23,Совершил посадку в 06:23,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 8
100,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 06:09,Совершил посадку в 06:09,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 2
102,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 06:26,Совершил посадку в 06:26,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
104,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 06:30,Совершил посадку в 06:30,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
106,06:45,Екатеринбург,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 2
107,Совершил посадку в 06:35,Совершил посадку в 06:35,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 2
108,06:45,Нижнекамск,,SU 1251Аэрофлот,B,Нет актуальной информации о статусе
109,,,,SU 1251Аэрофлот,B,Нет актуальной информации о статусе
110,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
111,Совершил посадку в 06:38,Совершил посадку в 06:38,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
112,07:05,Ташкент,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 7
113,Совершил посадку в 06:48,Совершил посадку в 06:48,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 7
114,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
115,Совершил посадку в 06:40,Совершил посадку в 06:40,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
116,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 4
117,Совершил посадку в 07:06,Совершил посадку в 07:06,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 4
118,07:15,Санкт-Петербург,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 3
119,Совершил посадку в 06:59,Совершил посадку в 06:59,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 3
120,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 3
121,Совершил посадку в 06:59,Совершил посадку в 06:59,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 3
122,07:20,Самара,,JU 7058Air Serbia,B,ПрилетелВыдача багажа: лента 2
123,Совершил посадку в 06:51,Совершил посадку в 06:51,,JU 7058Air Serbia,B,ПрилетелВыдача багажа: лента 2
124,07:20,Самара,,SU 1217Аэрофлот,B,ПрилетелВыдача багажа: лента 2
125,Совершил посадку в 06:51,Совершил посадку в 06:51,,SU 1217Аэрофлот,B,ПрилетелВыдача багажа: лента 2
126,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 6
127,Совершил посадку в 06:55,Совершил посадку в 06:55,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 6
128,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 6
129,Совершил посадку в 07:14,Совершил посадку в 07:14,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 6
130,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 6
131,Совершил посадку в 07:14,Совершил посадку в 07:14,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 6
132,07:30,Воронеж,,SU 1353Аэрофлот,B,Нет актуальной информации о статусе
133,,,,SU 1353Аэрофлот,B,Нет актуальной информации о статусе
134,07:35,Барнаул,,SU 1431Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
135,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 1431Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
136,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 1
137,Совершил посадку в 07:23,Совершил посадку в 07:23,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 1
138,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 1
139,Совершил посадку в 07:23,Совершил посадку в 07:23,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 1
140,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 4
141,Совершил посадку в 07:20,Совершил посадку в 07:20,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 4
142,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
143,Совершил посадку в 07:35,Совершил посадку в 07:35,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
144,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 4
145,Совершил посадку в 07:35,Совершил посадку в 07:35,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 4
146,07:55,Бишкек,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 9
147,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 9
148,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 07:32,Совершил посадку в 07:32,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
150,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 2
151,Совершил посадку в 07:39,Совершил посадку в 07:39,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 2
152,08:00,Челябинск,,SU 1533Аэрофлот,B,Нет актуальной информации о статусе
153,,,,SU 1533Аэрофлот,B,Нет актуальной информации о статусе
154,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
155,Совершил посадку в 07:46,Совершил посадку в 07:46,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
156,08:10,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
157,Совершил посадку в 08:03,Совершил посадку в 08:03,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
158,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 07:44,Совершил посадку в 07:44,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
160,08:20,Тюмень,,SU 1509Аэрофлот,B,Нет актуальной информации о статусе
161,,,,SU 1509Аэрофлот,B,Нет актуальной информации о статусе
162,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
163,Совершил посадку в 07:52,Совершил посадку в 07:52,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
164,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
165,Совершил посадку в 08:10,Совершил посадку в 08:10,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
166,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 5
167,Совершил посадку в 08:24,Совершил посадку в 08:24,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 5
168,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 5
169,Совершил посадку в 08:24,Совершил посадку в 08:24,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 5
170,08:30,Белгород,,SU 1373Аэрофлот,B,Нет актуальной информации о статусе
171,,,,SU 1373Аэрофлот,B,Нет актуальной информации о статусе
172,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 08:06,Совершил посадку в 08:06,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 2
174,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 2
176,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 1
177,Совершил посадку в 08:19,Совершил посадку в 08:19,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 1
178,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
179,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
180,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
181,Совершил посадку в 08:30,Совершил посадку в 08:30,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
182,08:40,Астрахань,,SU 1173Аэрофлот,B,Нет актуальной информации о статусе
183,,,,SU 1173Аэрофлот,B,Нет актуальной информации о статусе
184,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 6
185,Совершил посадку в 08:26,Совершил посадку в 08:26,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 6
186,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
187,Совершил посадку в 08:34,Совершил посадку в 08:34,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
188,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 08:34,Совершил посадку в 08:34,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
190,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 4
191,Совершил посадку в 08:22,Совершил посадку в 08:22,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 4
192,09:00,Рига,,BT 424Air Baltic,D,Смена терминалаПрилетелВыдача багажа: лента 8
193,Совершил посадку в 09:43,Совершил посадку в 09:43,,BT 424Air Baltic,D,Смена терминалаПрилетелВыдача багажа: лента 8
194,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
195,Совершил посадку в 09:10,Совершил посадку в 09:10,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
196,09:20,Новокузнецк,,N4 262Nordwind,D,ПрилетелВыдача багажа: лента 1
197,Совершил посадку в 08:56,Совершил посадку в 08:56,,N4 262Nordwind,D,ПрилетелВыдача багажа: лента 1
198,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
199,Совершил посадку в 08:53,Совершил посадку в 08:53,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
200,09:25,Нижний Новгород,,SU 1229Аэрофлот,B,Нет актуальной информации о статусе
201,,,,SU 1229Аэрофлот,B,Нет актуальной информации о статусе
202,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 5
203,Совершил посадку в 09:30,Совершил посадку в 09:30,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 5
204,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
205,Совершил посадку в 09:19,Совершил посадку в 09:19,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
206,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 4
207,Совершил посадку в 09:21,Совершил посадку в 09:21,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 4
208,10:05,Красноярск,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 1
209,Совершил посадку в 10:18,Совершил посадку в 10:18,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 1
210,10:10,Анталья,,FV 5860Россия,D,ПрилетелВыдача багажа: лента 9
211,Совершил посадку в 10:22,Совершил посадку в 10:22,,FV 5860Россия,D,ПрилетелВыдача багажа: лента 9
212,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
213,Совершил посадку в 10:13,Совершил посадку в 10:13,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
214,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
215,Совершил посадку в 09:54,Совершил посадку в 09:54,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
216,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 3
217,Совершил посадку в 10:44,Совершил посадку в 10:44,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 3
218,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 10:15,Совершил посадку в 10:15,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 2
220,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
221,Совершил посадку в 10:39,Совершил посадку в 10:39,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
222,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
223,Совершил посадку в 10:20,Совершил посадку в 10:20,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
224,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
225,Совершил посадку в 10:20,Совершил посадку в 10:20,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
226,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 5
227,Совершил посадку в 10:25,Совершил посадку в 10:25,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 5
228,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 4
229,Совершил посадку в 10:36,Совершил посадку в 10:36,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 4
230,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
231,Совершил посадку в 10:42,Совершил посадку в 10:42,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
232,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 5
233,Совершил посадку в 11:08,Совершил посадку в 11:08,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 5
234,11:45,Нью-Йорк,,SU 103Аэрофлот,D,ПрилетелВыдача багажа: лента 8
235,Совершил посадку в 10:52,Совершил посадку в 10:52,,SU 103Аэрофлот,D,ПрилетелВыдача багажа: лента 8
236,11:45,Нижнекамск,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
237,Совершил посадку в 11:18,Совершил посадку в 11:18,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
238,11:45,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 9
239,Совершил посадку в 11:35,Совершил посадку в 11:35,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 9
240,11:45,Нижнекамск,,SU 1255Аэрофлот,B,Нет актуальной информации о статусе
241,,,,SU 1255Аэрофлот,B,Нет актуальной информации о статусе
242,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 4
243,Совершил посадку в 11:40,Совершил посадку в 11:40,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 4
244,11:55,Париж,,AF 1054Air France,E,Нет актуальной информации о статусе
245,,,,AF 1054Air France,E,Нет актуальной информации о статусе
246,12:00,Сочи,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
247,Совершил посадку в 11:46,Совершил посадку в 11:46,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
248,12:00,Сочи,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 2
249,Совершил посадку в 11:46,Совершил посадку в 11:46,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 2
250,12:05,Красноярск,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 3
251,Совершил посадку в 11:50,Совершил посадку в 11:50,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 3
252,12:10,Санкт-Петербург,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 5
253,Совершил посадку в 11:44,Совершил посадку в 11:44,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 5
254,12:20,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
255,Совершил посадку в 11:57,Совершил посадку в 11:57,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
256,12:20,Воронеж,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
257,Совершил посадку в 12:09,Совершил посадку в 12:09,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
258,12:20,Воронеж,,SU 1351Аэрофлот,B,Нет актуальной информации о статусе
