,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:40 14 апр,Махачкала,,R3 762Якутия,ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 00:18 15 апр,Совершил посадку в 00:18 15 апр,,R3 762Якутия,ПрилетелВыдача багажа: лента А06
2,23:45 14 апр,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:15 15 апр,Совершил посадку в 00:15 15 апр,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
4,23:45 14 апр,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 00:15 15 апр,Совершил посадку в 00:15 15 апр,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
6,23:55 14 апр,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 00:11 15 апр,Совершил посадку в 00:11 15 апр,,DP 276Победа,ПрилетелВыдача багажа: лента А04
8,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
9,Совершил посадку в 01:11,Совершил посадку в 01:11,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
10,00:45,Грозный,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 01:42,Совершил посадку в 01:42,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А05
12,00:55,Бухара,,F7 6112I Fly,ПрилетелВыдача багажа: лента А10
13,Совершил посадку в 00:02,Совершил посадку в 00:02,,F7 6112I Fly,ПрилетелВыдача багажа: лента А10
14,00:55,Ереван,,UT 880ЮТэйр,Нет актуальной информации о статусе
15,,,,UT 880ЮТэйр,Нет актуальной информации о статусе
16,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
17,Совершил посадку в 00:55,Совершил посадку в 00:55,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
18,01:40,Тюмень,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 01:37,Совершил посадку в 01:37,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А04
20,01:45 15 апр,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
21,Совершил посадку в 22:04 14 апр,Совершил посадку в 22:04 14 апр,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
22,02:55 15 апр,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А12
23,Совершил посадку в 22:42 14 апр,Совершил посадку в 22:42 14 апр,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А12
24,04:20 15 апр,Душанбе,,UT 6804ЮТэйр,
25,Отменен,Отменен,,UT 6804ЮТэйр,
26,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",
27,Отменен,Отменен,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",
28,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А04
29,Совершил посадку в 05:12,Совершил посадку в 05:12,,DP 420Победа,ПрилетелВыдача багажа: лента А04
30,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А08
31,Совершил посадку в 05:19,Совершил посадку в 05:19,,DP 472Победа,ПрилетелВыдача багажа: лента А08
32,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 06:03,Совершил посадку в 06:03,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
34,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 06:03,Совершил посадку в 06:03,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
36,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А07
37,Совершил посадку в 05:44,Совершил посадку в 05:44,,DP 414Победа,ПрилетелВыдача багажа: лента А07
38,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
39,Совершил посадку в 06:10,Совершил посадку в 06:10,,DP 434Победа,ПрилетелВыдача багажа: лента А06
40,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А08
41,Совершил посадку в 06:29,Совершил посадку в 06:29,,DP 496Победа,ПрилетелВыдача багажа: лента А08
42,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
43,Совершил посадку в 07:24,Совершил посадку в 07:24,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
44,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
45,Совершил посадку в 07:49,Совершил посадку в 07:49,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
46,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 06:47,Совершил посадку в 06:47,,DP 450Победа,ПрилетелВыдача багажа: лента А05
48,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
