,Время,Направление,Unnamed: 2,Рейс,Статус
0,15:35 12 апр,Калининград,,"R3 776, 6R 4776Якутия, Алроса",
1,Отменен,Отменен,,"R3 776, 6R 4776Якутия, Алроса",
2,23:45 12 апр,Тюмень,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:03 13 апр,Совершил посадку в 00:03 13 апр,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
4,23:55 12 апр,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 00:43 13 апр,Совершил посадку в 00:43 13 апр,,DP 212Победа,ПрилетелВыдача багажа: лента А04
6,23:55 12 апр,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 04:12 13 апр,Совершил посадку в 04:12 13 апр,,DP 276Победа,ПрилетелВыдача багажа: лента А04
8,00:20,Калининград,,R3 776Якутия,ПрилетелВыдача багажа: лента А07
9,Совершил посадку в 00:09,Совершил посадку в 00:09,,R3 776Якутия,ПрилетелВыдача багажа: лента А07
10,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А08
11,Совершил посадку в 00:06,Совершил посадку в 00:06,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А08
12,00:45,Грозный,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А06
13,Совершил посадку в 00:27,Совершил посадку в 00:27,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А06
14,01:40,Байконур,,4G 102Газпромавиа,ПрилетелВыдача багажа: лента А13
15,Совершил посадку в 02:25,Совершил посадку в 02:25,,4G 102Газпромавиа,ПрилетелВыдача багажа: лента А13
16,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
17,Совершил посадку в 01:24,Совершил посадку в 01:24,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
18,04:50,Якутск,,"R3 479, 6R 4479Якутия, Алроса",ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 06:37,Совершил посадку в 06:37,,"R3 479, 6R 4479Якутия, Алроса",ПрилетелВыдача багажа: лента А04
20,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
21,Совершил посадку в 04:54,Совершил посадку в 04:54,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
22,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 05:05,Совершил посадку в 05:05,,DP 420Победа,ПрилетелВыдача багажа: лента А05
24,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
25,Совершил посадку в 05:20,Совершил посадку в 05:20,,DP 472Победа,ПрилетелВыдача багажа: лента А06
26,06:05,Самара,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
27,Совершил посадку в 05:42,Совершил посадку в 05:42,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
28,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
29,Совершил посадку в 06:08,Совершил посадку в 06:08,,DP 434Победа,ПрилетелВыдача багажа: лента А05
30,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 06:59,Совершил посадку в 06:59,,DP 414Победа,ПрилетелВыдача багажа: лента А05
32,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
33,Совершил посадку в 06:53,Совершил посадку в 06:53,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
34,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 07:37,Совершил посадку в 07:37,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
36,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 11:21,Совершил посадку в 11:21,,DP 496Победа,ПрилетелВыдача багажа: лента А04
38,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
39,Совершил посадку в 06:56,Совершил посадку в 06:56,,DP 450Победа,ПрилетелВыдача багажа: лента А06
40,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
41,Совершил посадку в 07:03,Совершил посадку в 07:03,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
42,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А04
43,Совершил посадку в 06:48,Совершил посадку в 06:48,,DP 436Победа,ПрилетелВыдача багажа: лента А04
44,07:20,Сочи,,"UT 580, 7R 4580, TK 9156ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
45,Совершил посадку в 07:09,Совершил посадку в 07:09,,"UT 580, 7R 4580, TK 9156ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
46,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 07:16,Совершил посадку в 07:16,,DP 260Победа,ПрилетелВыдача багажа: лента А05
48,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
49,Совершил посадку в 07:19,Совершил посадку в 07:19,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
50,07:50,Курган,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
51,Совершил посадку в 10:24,Совершил посадку в 10:24,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
52,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А04
53,Совершил посадку в 07:40,Совершил посадку в 07:40,,DP 406Победа,ПрилетелВыдача багажа: лента А04
54,08:00,Тюмень,,"UT 454, TK 9000, 7R 4454ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
