,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:45 2 мая,Белгород,,"UT 278, 7R 4278ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 00:12 3 мая,Совершил посадку в 00:12 3 мая,,"UT 278, 7R 4278ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
2,22:45 2 мая,Белгород,,TK 9073Turkish Airlines,ПрилетелВыдача багажа: лента А04
3,Совершил посадку в 00:12 3 мая,Совершил посадку в 00:12 3 мая,,TK 9073Turkish Airlines,ПрилетелВыдача багажа: лента А04
4,00:00 3 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А08
5,Совершил посадку в 23:58 2 мая,Совершил посадку в 23:58 2 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А08
6,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
7,Совершил посадку в 00:00,Совершил посадку в 00:00,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
8,00:05 3 мая,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
9,Совершил посадку в 23:48 2 мая,Совершил посадку в 23:48 2 мая,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
10,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А06
11,Совершил посадку в 00:04,Совершил посадку в 00:04,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А06
12,01:45,Екатеринбург,,7R 9501РусЛайн,ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 01:47,Совершил посадку в 01:47,,7R 9501РусЛайн,ПрилетелВыдача багажа: лента А04
14,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
15,,,,V8 636Атран,Нет актуальной информации о статусе
16,03:05,Фергана,,ZF 5034Azur Air,ПрилетелВыдача багажа: лента А09
17,Совершил посадку в 03:05,Совершил посадку в 03:05,,ZF 5034Azur Air,ПрилетелВыдача багажа: лента А09
18,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 03:25,Совершил посадку в 03:25,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
20,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
21,Совершил посадку в 04:05,Совершил посадку в 04:05,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
22,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
23,,,,V8 815Атран,Нет актуальной информации о статусе
24,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
25,Совершил посадку в 05:39,Совершил посадку в 05:39,,DP 420Победа,ПрилетелВыдача багажа: лента А05
26,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
27,Совершил посадку в 05:30,Совершил посадку в 05:30,,DP 472Победа,ПрилетелВыдача багажа: лента А06
28,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
29,Совершил посадку в 06:00,Совершил посадку в 06:00,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
30,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
31,Совершил посадку в 06:00,Совершил посадку в 06:00,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
32,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 06:16,Совершил посадку в 06:16,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
34,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 06:11,Совершил посадку в 06:11,,DP 434Победа,ПрилетелВыдача багажа: лента А06
36,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 06:20,Совершил посадку в 06:20,,DP 414Победа,ПрилетелВыдача багажа: лента А04
38,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А07
39,Совершил посадку в 06:48,Совершил посадку в 06:48,,DP 496Победа,ПрилетелВыдача багажа: лента А07
40,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
41,Совершил посадку в 07:09,Совершил посадку в 07:09,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
42,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А07
43,Совершил посадку в 07:44,Совершил посадку в 07:44,,DP 1444Победа,ПрилетелВыдача багажа: лента А07
44,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А07
45,Совершил посадку в 07:03,Совершил посадку в 07:03,,DP 450Победа,ПрилетелВыдача багажа: лента А07
46,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
47,Совершил посадку в 07:06,Совершил посадку в 07:06,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
48,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А08
49,Совершил посадку в 07:01,Совершил посадку в 07:01,,DP 436Победа,ПрилетелВыдача багажа: лента А08
50,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
51,Совершил посадку в 07:11,Совершил посадку в 07:11,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
52,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А06
53,Совершил посадку в 07:11,Совершил посадку в 07:11,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А06
54,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 07:35,Совершил посадку в 07:35,,DP 260Победа,ПрилетелВыдача багажа: лента А06
56,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
57,Совершил посадку в 07:21,Совершил посадку в 07:21,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
58,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 07:48,Совершил посадку в 07:48,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А05
60,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А05
61,Совершил посадку в 07:48,Совершил посадку в 07:48,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А05
62,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А08
63,Совершил посадку в 07:52,Совершил посадку в 07:52,,DP 406Победа,ПрилетелВыдача багажа: лента А08
64,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 08:00,Совершил посадку в 08:00,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
66,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
67,Совершил посадку в 08:00,Совершил посадку в 08:00,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
68,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
69,Совершил посадку в 08:13,Совершил посадку в 08:13,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
70,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А07
71,Совершил посадку в 08:13,Совершил посадку в 08:13,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А07
72,08:10,Уфа,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
73,Совершил посадку в 08:02,Совершил посадку в 08:02,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
74,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
75,Совершил посадку в 08:04,Совершил посадку в 08:04,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
76,08:10,Красноярск,,DP 1418Победа,ПрилетелВыдача багажа: лента А06
77,Совершил посадку в 08:32,Совершил посадку в 08:32,,DP 1418Победа,ПрилетелВыдача багажа: лента А06
78,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
79,Совершил посадку в 08:41,Совершил посадку в 08:41,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
80,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А06
81,Совершил посадку в 08:41,Совершил посадку в 08:41,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А06
82,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А05
83,Совершил посадку в 08:15,Совершил посадку в 08:15,,DP 204Победа,ПрилетелВыдача багажа: лента А05
84,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А08
85,Совершил посадку в 08:43,Совершил посадку в 08:43,,DP 446Победа,ПрилетелВыдача багажа: лента А08
86,08:25,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А07
87,Совершил посадку в 07:57,Совершил посадку в 07:57,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А07
88,08:30,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А04
89,Совершил посадку в 08:18,Совершил посадку в 08:18,,DP 404Победа,ПрилетелВыдача багажа: лента А04
90,08:35,Якутск,,R3 473Якутия,ПрилетелВыдача багажа: лента А07
91,Совершил посадку в 08:31,Совершил посадку в 08:31,,R3 473Якутия,ПрилетелВыдача багажа: лента А07
92,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
93,Совершил посадку в 08:21,Совершил посадку в 08:21,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
94,08:50,Махачкала,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
95,Совершил посадку в 08:35,Совершил посадку в 08:35,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
96,08:50,Махачкала,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А08
97,Совершил посадку в 08:35,Совершил посадку в 08:35,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А08
98,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А05
