,Время,Направление,Unnamed: 2,Рейс,Статус
0,07:20 19 июня,Краснодар,,"S7 2080, AT 9036, EY 8647, LY 8900, KC 1468S7 Airlines, Royal Air Maroc, Etihad Airways, El Al, Air Astana",Прилетел
1,Совершил посадку в 02:47 20 июня,Совершил посадку в 02:47 20 июня,,"S7 2080, AT 9036, EY 8647, LY 8900, KC 1468S7 Airlines, Royal Air Maroc, Etihad Airways, El Al, Air Astana",Прилетел
2,20:20 19 июня,Симферополь,,U6 576Уральские авиалинии,Прилетел
3,Совершил посадку в 02:42 20 июня,Совершил посадку в 02:42 20 июня,,U6 576Уральские авиалинии,Прилетел
4,20:40 19 июня,Сочи,,U6 280Уральские авиалинии,Прилетел
5,Совершил посадку в 01:35 20 июня,Совершил посадку в 01:35 20 июня,,U6 280Уральские авиалинии,Прилетел
6,20:55 19 июня,Краснодар,,U6 110Уральские авиалинии,Прилетел
7,Совершил посадку в 00:54 20 июня,Совершил посадку в 00:54 20 июня,,U6 110Уральские авиалинии,Прилетел
8,21:40 19 июня,Сочи,,U6 378Уральские авиалинии,Прилетел
9,Совершил посадку в 00:03 20 июня,Совершил посадку в 00:03 20 июня,,U6 378Уральские авиалинии,Прилетел
10,22:20 19 июня,Симферополь,,U6 2792Уральские авиалинии,Прилетел
11,Совершил посадку в 00:59 20 июня,Совершил посадку в 00:59 20 июня,,U6 2792Уральские авиалинии,Прилетел
12,23:30 19 июня,Воронеж,,"S7 1118, EK 7847, KC 1448S7 Airlines, Emirates, Air Astana",Прилетел
13,Совершил посадку в 00:07 20 июня,Совершил посадку в 00:07 20 июня,,"S7 1118, EK 7847, KC 1448S7 Airlines, Emirates, Air Astana",Прилетел
14,23:40 19 июня,Ростов-на-Дону,,"S7 2126, AT 9024S7 Airlines, Royal Air Maroc",Прилетел
15,Совершил посадку в 00:06 20 июня,Совершил посадку в 00:06 20 июня,,"S7 2126, AT 9024S7 Airlines, Royal Air Maroc",Прилетел
16,23:40 19 июня,Симферополь,,U6 2842Уральские авиалинии,Прилетел
17,Совершил посадку в 02:52 20 июня,Совершил посадку в 02:52 20 июня,,U6 2842Уральские авиалинии,Прилетел
18,23:55 19 июня,Калининград,,U6 74Уральские авиалинии,Прилетел
19,Совершил посадку в 00:04 20 июня,Совершил посадку в 00:04 20 июня,,U6 74Уральские авиалинии,Прилетел
20,00:10,Ташкент,,WZ 8974Red Wings,Нет актуальной информации о статусе
21,,,,WZ 8974Red Wings,Нет актуальной информации о статусе
22,00:20,Анапа,,"S7 2108, KC 1508, EK 7912S7 Airlines, Air Astana, Emirates",Прилетел
23,Совершил посадку в 00:13,Совершил посадку в 00:13,,"S7 2108, KC 1508, EK 7912S7 Airlines, Air Astana, Emirates",Прилетел
24,00:20,Краснодар,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
25,Совершил посадку в 00:28,Совершил посадку в 00:28,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
26,00:35,Калининград,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
27,Совершил посадку в 00:29,Совершил посадку в 00:29,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
28,00:35,Тиват,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
29,,,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
30,00:40,Пафос,,WZ 5076Red Wings,Прилетел
31,Совершил посадку в 01:31,Совершил посадку в 01:31,,WZ 5076Red Wings,Прилетел
32,00:50,Уфа,,U6 9584Уральские авиалинии,Прилетел
33,Совершил посадку в 00:47,Совершил посадку в 00:47,,U6 9584Уральские авиалинии,Прилетел
34,01:05,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
35,Совершил посадку в 01:01,Совершил посадку в 01:01,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
36,01:30,Анапа,,U6 1394Уральские авиалинии,Прилетел
37,Совершил посадку в 02:34,Совершил посадку в 02:34,,U6 1394Уральские авиалинии,Прилетел
38,01:50,Сочи,,"S7 2050, AT 9004, LY 8874, KC 1560S7 Airlines, Royal Air Maroc, El Al, Air Astana",Прилетел
