,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:00 2 июля,Минеральные Воды,,U6 584Уральские авиалинии,Прилетел
1,Совершил посадку в 03:25 3 июля,Совершил посадку в 03:25 3 июля,,U6 584Уральские авиалинии,Прилетел
2,21:20 2 июля,Симферополь,,U6 36Уральские авиалинии,Прилетел
3,Совершил посадку в 00:14 3 июля,Совершил посадку в 00:14 3 июля,,U6 36Уральские авиалинии,Прилетел
4,23:40 2 июля,Симферополь,,U6 2842Уральские авиалинии,Прилетел
5,Совершил посадку в 00:34 3 июля,Совершил посадку в 00:34 3 июля,,U6 2842Уральские авиалинии,Прилетел
6,23:45 2 июля,Калининград,,U6 74Уральские авиалинии,Прилетел
7,Совершил посадку в 00:38 3 июля,Совершил посадку в 00:38 3 июля,,U6 74Уральские авиалинии,Прилетел
8,23:50 2 июля,Сочи,,U6 278Уральские авиалинии,Прилетел
9,Совершил посадку в 01:01 3 июля,Совершил посадку в 01:01 3 июля,,U6 278Уральские авиалинии,Прилетел
10,00:05,Самара,,5N 270Smartavia,Прилетел
11,Совершил посадку в 23:57 2 июля,Совершил посадку в 23:57 2 июля,,5N 270Smartavia,Прилетел
12,00:10,Геленджик,,RT 232ЮВТ Аэро,Прилетел
13,Совершил посадку в 00:11,Совершил посадку в 00:11,,RT 232ЮВТ Аэро,Прилетел
14,00:20,Краснодар,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
15,Совершил посадку в 00:07,Совершил посадку в 00:07,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
16,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
17,Совершил посадку в 00:18,Совершил посадку в 00:18,,5N 272Smartavia,Прилетел
18,00:20,Анапа,,"S7 2108, EK 7912, KC 1508S7 Airlines, Emirates, Air Astana",Прилетел
19,Совершил посадку в 00:30,Совершил посадку в 00:30,,"S7 2108, EK 7912, KC 1508S7 Airlines, Emirates, Air Astana",Прилетел
20,00:35,Тиват,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
21,,,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
22,01:05,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
23,Совершил посадку в 01:34,Совершил посадку в 01:34,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
24,01:10,Сочи,,"WZ 124, 5N 6124Red Wings, Smartavia",Прилетел
