,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
20,00:55,Оренбург,,"EO 530, N4 530Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
21,Совершил посадку в 00:48,Совершил посадку в 00:48,,"EO 530, N4 530Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
22,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
23,Совершил посадку в 04:01,Совершил посадку в 04:01,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
24,04:45,Махачкала,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 3
25,Совершил посадку в 03:58,Совершил посадку в 03:58,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 3
26,04:55,Минеральные Воды,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 2
27,Совершил посадку в 04:20,Совершил посадку в 04:20,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 2
28,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
29,Совершил посадку в 04:20,Совершил посадку в 04:20,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
30,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 5
31,Совершил посадку в 05:03,Совершил посадку в 05:03,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 5
32,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
33,Совершил посадку в 05:03,Совершил посадку в 05:03,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
34,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
35,Совершил посадку в 04:51,Совершил посадку в 04:51,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
36,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 04:56,Совершил посадку в 04:56,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
38,05:45,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 5
39,Совершил посадку в 05:26,Совершил посадку в 05:26,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 5
40,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
41,Совершил посадку в 05:26,Совершил посадку в 05:26,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
42,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
43,Совершил посадку в 05:46,Совершил посадку в 05:46,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
44,05:50,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 4
45,Совершил посадку в 05:37,Совершил посадку в 05:37,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 4
46,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
47,Совершил посадку в 05:37,Совершил посадку в 05:37,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 4
48,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
49,Совершил посадку в 05:34,Совершил посадку в 05:34,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
50,06:00,Варадеро,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 8
51,Совершил посадку в 09:02,Совершил посадку в 09:02,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 8
52,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 3
53,Совершил посадку в 05:39,Совершил посадку в 05:39,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 3
54,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 3
55,Совершил посадку в 05:39,Совершил посадку в 05:39,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 3
56,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
57,Совершил посадку в 05:41,Совершил посадку в 05:41,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
58,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
59,Совершил посадку в 05:41,Совершил посадку в 05:41,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
60,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
61,Совершил посадку в 05:55,Совершил посадку в 05:55,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
62,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 1
63,Совершил посадку в 06:16,Совершил посадку в 06:16,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 1
64,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 1
65,Совершил посадку в 06:16,Совершил посадку в 06:16,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 1
66,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
67,Совершил посадку в 05:43,Совершил посадку в 05:43,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
68,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
69,Совершил посадку в 05:49,Совершил посадку в 05:49,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
70,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
71,Совершил посадку в 05:49,Совершил посадку в 05:49,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
72,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
73,Совершил посадку в 06:04,Совершил посадку в 06:04,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
74,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
75,Совершил посадку в 06:09,Совершил посадку в 06:09,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
76,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
77,Совершил посадку в 06:18,Совершил посадку в 06:18,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
78,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
79,Совершил посадку в 06:21,Совершил посадку в 06:21,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
80,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
81,Совершил посадку в 06:21,Совершил посадку в 06:21,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
82,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
83,Совершил посадку в 06:11,Совершил посадку в 06:11,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
84,06:40,Пермь,,KL 2925KLM,B,ПрилетелВыдача багажа: лента 4
85,Совершил посадку в 06:28,Совершил посадку в 06:28,,KL 2925KLM,B,ПрилетелВыдача багажа: лента 4
86,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 4
87,Совершил посадку в 06:28,Совершил посадку в 06:28,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 4
88,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 3
89,Совершил посадку в 06:39,Совершил посадку в 06:39,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 3
90,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 3
91,Совершил посадку в 06:39,Совершил посадку в 06:39,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 3
92,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
93,Совершил посадку в 06:23,Совершил посадку в 06:23,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
94,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
95,Совершил посадку в 06:36,Совершил посадку в 06:36,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
96,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
97,Совершил посадку в 06:32,Совершил посадку в 06:32,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
98,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 2
99,Совершил посадку в 06:47,Совершил посадку в 06:47,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 2
100,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 1
101,Совершил посадку в 06:51,Совершил посадку в 06:51,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 1
102,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
103,Совершил посадку в 06:51,Совершил посадку в 06:51,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
104,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",D,ПрилетелВыдача багажа: лента 1
105,Совершил посадку в 06:58,Совершил посадку в 06:58,,"AZ 4366, JU 7029Alitalia, Air Serbia",D,ПрилетелВыдача багажа: лента 1
106,07:15,Санкт-Петербург,,SU 33Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
107,Совершил посадку в 06:58,Совершил посадку в 06:58,,SU 33Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
108,07:20,Самара,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
109,Совершил посадку в 06:56,Совершил посадку в 06:56,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
110,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
111,Совершил посадку в 07:09,Совершил посадку в 07:09,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
112,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 2
113,Совершил посадку в 07:25,Совершил посадку в 07:25,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 2
114,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 2
115,Совершил посадку в 07:25,Совершил посадку в 07:25,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 2
116,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 2
117,Совершил посадку в 07:25,Совершил посадку в 07:25,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 2
118,07:35,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
119,Совершил посадку в 07:02,Совершил посадку в 07:02,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
120,07:35,Барнаул,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
121,Совершил посадку в 07:32,Совершил посадку в 07:32,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
122,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
123,Совершил посадку в 07:32,Совершил посадку в 07:32,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
124,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 4
125,Совершил посадку в 07:13,Совершил посадку в 07:13,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 4
126,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 4
127,Совершил посадку в 07:13,Совершил посадку в 07:13,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 4
128,07:45,Ростов-на-Дону,,KL 2952KLM,B,ПрилетелВыдача багажа: лента 4
129,Совершил посадку в 07:13,Совершил посадку в 07:13,,KL 2952KLM,B,ПрилетелВыдача багажа: лента 4
130,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
132,07:50,Волгоград,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
133,Совершил посадку в 07:18,Совершил посадку в 07:18,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
134,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
135,Совершил посадку в 07:22,Совершил посадку в 07:22,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
136,07:55,Бишкек,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
137,Совершил посадку в 07:22,Совершил посадку в 07:22,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
138,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 07:40,Совершил посадку в 07:40,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
140,08:00,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 6
141,Совершил посадку в 07:40,Совершил посадку в 07:40,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 6
142,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
143,Совершил посадку в 08:04,Совершил посадку в 08:04,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
144,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
145,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
146,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
147,Совершил посадку в 07:49,Совершил посадку в 07:49,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
148,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
149,Совершил посадку в 08:17,Совершил посадку в 08:17,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
150,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 2
151,Совершил посадку в 08:01,Совершил посадку в 08:01,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 2
152,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 2
153,Совершил посадку в 08:01,Совершил посадку в 08:01,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 2
154,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 5
155,Совершил посадку в 08:13,Совершил посадку в 08:13,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 5
156,08:30,Краснодар,,KL 3210KLM,B,ПрилетелВыдача багажа: лента 5
157,Совершил посадку в 07:58,Совершил посадку в 07:58,,KL 3210KLM,B,ПрилетелВыдача багажа: лента 5
158,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 5
159,Совершил посадку в 07:58,Совершил посадку в 07:58,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 5
160,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 5
161,Совершил посадку в 07:58,Совершил посадку в 07:58,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 5
162,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
163,Совершил посадку в 08:10,Совершил посадку в 08:10,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
164,08:35,Казань,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
165,Совершил посадку в 08:10,Совершил посадку в 08:10,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
166,08:35,Омск,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 1
167,Совершил посадку в 08:39,Совершил посадку в 08:39,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 1
168,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 1
169,Совершил посадку в 08:39,Совершил посадку в 08:39,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 1
170,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 1
171,Совершил посадку в 08:39,Совершил посадку в 08:39,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 1
172,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
173,Совершил посадку в 08:19,Совершил посадку в 08:19,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
174,08:45,Сочи,,KL 3231KLM,B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 08:23,Совершил посадку в 08:23,,KL 3231KLM,B,ПрилетелВыдача багажа: лента 2
176,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
177,Совершил посадку в 08:23,Совершил посадку в 08:23,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
178,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
179,Совершил посадку в 08:23,Совершил посадку в 08:23,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
180,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
181,Совершил посадку в 08:41,Совершил посадку в 08:41,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
182,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
183,Совершил посадку в 08:41,Совершил посадку в 08:41,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
184,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 6
185,Совершил посадку в 08:35,Совершил посадку в 08:35,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 6
186,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
187,Совершил посадку в 08:35,Совершил посадку в 08:35,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
188,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
189,Совершил посадку в 09:07,Совершил посадку в 09:07,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
190,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
191,Совершил посадку в 08:55,Совершил посадку в 08:55,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
192,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
193,Совершил посадку в 09:05,Совершил посадку в 09:05,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
194,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
195,Совершил посадку в 09:05,Совершил посадку в 09:05,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
196,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
197,Совершил посадку в 09:11,Совершил посадку в 09:11,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
198,09:35,Минеральные Воды,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
199,Совершил посадку в 09:11,Совершил посадку в 09:11,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
200,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
201,Совершил посадку в 09:18,Совершил посадку в 09:18,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
202,09:55,Уфа,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
203,Совершил посадку в 09:36,Совершил посадку в 09:36,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
204,10:05,Красноярск,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 2
205,Совершил посадку в 09:56,Совершил посадку в 09:56,,N4 294Nordwind,D,ПрилетелВыдача багажа: лента 2
206,10:10,Хабаровск,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
207,Совершил посадку в 09:52,Совершил посадку в 09:52,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
208,10:15,Владивосток,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
209,Совершил посадку в 09:46,Совершил посадку в 09:46,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
210,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
211,Совершил посадку в 09:46,Совершил посадку в 09:46,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
212,10:25,Новосибирск,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
213,Совершил посадку в 10:23,Совершил посадку в 10:23,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
214,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
215,Совершил посадку в 10:23,Совершил посадку в 10:23,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
216,10:25,Красноярск,,KL 3187KLM,B,ПрилетелВыдача багажа: лента 3
217,Совершил посадку в 10:27,Совершил посадку в 10:27,,KL 3187KLM,B,ПрилетелВыдача багажа: лента 3
218,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 3
219,Совершил посадку в 10:27,Совершил посадку в 10:27,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 3
220,10:25,Красноярск,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 3
221,Совершил посадку в 10:27,Совершил посадку в 10:27,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 3
222,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
223,Совершил посадку в 10:13,Совершил посадку в 10:13,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
224,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
225,Совершил посадку в 10:17,Совершил посадку в 10:17,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 6
226,10:35,Хабаровск,,KL 3282KLM,B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 10:17,Совершил посадку в 10:17,,KL 3282KLM,B,ПрилетелВыдача багажа: лента 6
228,10:35,Норильск,,SU 1087Аэрофлот,B,
229,Отменен,Отменен,,SU 1087Аэрофлот,B,
230,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
231,Совершил посадку в 10:19,Совершил посадку в 10:19,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
232,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
233,Совершил посадку в 10:19,Совершил посадку в 10:19,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
234,10:50,Самара,,"SU 1603, KL 3069Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
235,Совершил посадку в 10:22,Совершил посадку в 10:22,,"SU 1603, KL 3069Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
236,11:10,Иркутск,,KL 3239KLM,B,ПрилетелВыдача багажа: лента 5
237,Совершил посадку в 10:41,Совершил посадку в 10:41,,KL 3239KLM,B,ПрилетелВыдача багажа: лента 5
238,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 5
239,Совершил посадку в 10:41,Совершил посадку в 10:41,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 5
240,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
241,Совершил посадку в 10:44,Совершил посадку в 10:44,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
242,11:20,Калининград,,KL 2866KLM,B,ПрилетелВыдача багажа: лента 6
243,Совершил посадку в 11:45,Совершил посадку в 11:45,,KL 2866KLM,B,ПрилетелВыдача багажа: лента 6
244,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 6
