,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:40 29 мая,Тюмень,,TK 9002Turkish Airlines,ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 00:02 30 мая,Совершил посадку в 00:02 30 мая,,TK 9002Turkish Airlines,ПрилетелВыдача багажа: лента А06
2,23:40 29 мая,Тюмень,,"UT 464, 7R 4464ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
3,Совершил посадку в 00:02 30 мая,Совершил посадку в 00:02 30 мая,,"UT 464, 7R 4464ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
4,23:55 29 мая,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 00:06 30 мая,Совершил посадку в 00:06 30 мая,,DP 276Победа,ПрилетелВыдача багажа: лента А05
6,00:00,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А08
7,Совершил посадку в 23:44 29 мая,Совершил посадку в 23:44 29 мая,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А08
8,00:00,Сыктывкар,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А08
9,Совершил посадку в 23:44 29 мая,Совершил посадку в 23:44 29 мая,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А08
10,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
11,Совершил посадку в 23:48 29 мая,Совершил посадку в 23:48 29 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
12,00:00,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 23:48 29 мая,Совершил посадку в 23:48 29 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
14,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
15,Совершил посадку в 00:20,Совершил посадку в 00:20,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
16,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 00:00,Совершил посадку в 00:00,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
18,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А05
19,Совершил посадку в 02:55,Совершил посадку в 02:55,,DP 188Победа,ПрилетелВыдача багажа: лента А05
20,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
21,Совершил посадку в 03:09,Совершил посадку в 03:09,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
22,04:10,Монастир,,BJ 888Nouvelair Tunisie,Нет актуальной информации о статусе
23,,,,BJ 888Nouvelair Tunisie,Нет актуальной информации о статусе
24,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 05:07,Совершил посадку в 05:07,,DP 420Победа,ПрилетелВыдача багажа: лента А04
26,05:25,Монастир,,BJ 832Nouvelair Tunisie,Нет актуальной информации о статусе
27,,,,BJ 832Nouvelair Tunisie,Нет актуальной информации о статусе
28,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А05
29,Совершил посадку в 05:14,Совершил посадку в 05:14,,DP 472Победа,ПрилетелВыдача багажа: лента А05
30,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 07:15,Совершил посадку в 07:15,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
32,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 07:15,Совершил посадку в 07:15,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
34,06:10,Канкун,,ZF 112Azur Air,Нет актуальной информации о статусе
35,,,,ZF 112Azur Air,Нет актуальной информации о статусе
36,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А06
37,Совершил посадку в 05:56,Совершил посадку в 05:56,,DP 414Победа,ПрилетелВыдача багажа: лента А06
38,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А07
