,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:45 19 апр,Москва,,WZ 425Red Wings,ПрилетелВыдача багажа: лента 10
1,Совершил посадку в 00:23 20 апр,Совершил посадку в 00:23 20 апр,,WZ 425Red Wings,ПрилетелВыдача багажа: лента 10
2,00:05 20 апр,Белгород,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 23:34 19 апр,Совершил посадку в 23:34 19 апр,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 10
4,00:30,Анталья,,RL 8072Royal Flight,ПрилетелВыдача багажа: лента 2
5,Совершил посадку в 00:19,Совершил посадку в 00:19,,RL 8072Royal Flight,ПрилетелВыдача багажа: лента 2
6,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 00:45,Совершил посадку в 00:45,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 9
8,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
9,Совершил посадку в 01:41,Совершил посадку в 01:41,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
10,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 7
11,Совершил посадку в 01:50,Совершил посадку в 01:50,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 7
12,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
13,Совершил посадку в 02:22,Совершил посадку в 02:22,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
14,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 9
15,Совершил посадку в 03:30,Совершил посадку в 03:30,,DP 403Победа,ПрилетелВыдача багажа: лента 9
16,03:35,Анталья,,ZF 9696Azur Air,Нет актуальной информации о статусе
17,,,,ZF 9696Azur Air,Нет актуальной информации о статусе
18,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 03:43,Совершил посадку в 03:43,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 03:56,Совершил посадку в 03:56,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 7
22,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
23,Совершил посадку в 03:56,Совершил посадку в 03:56,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
24,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 8
25,Совершил посадку в 04:25,Совершил посадку в 04:25,,DP 405Победа,ПрилетелВыдача багажа: лента 8
26,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 04:40,Совершил посадку в 04:40,,DP 515Победа,ПрилетелВыдача багажа: лента 9
28,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
29,Совершил посадку в 04:54,Совершил посадку в 04:54,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
30,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 7
31,Совершил посадку в 04:57,Совершил посадку в 04:57,,DP 339Победа,ПрилетелВыдача багажа: лента 7
32,05:05,Сочи,,N4 142Nordwind,ПрилетелВыдача багажа: лента 8
33,Совершил посадку в 05:03,Совершил посадку в 05:03,,N4 142Nordwind,ПрилетелВыдача багажа: лента 8
34,05:20,Москва,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 05:07,Совершил посадку в 05:07,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 9
36,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 06:10,Совершил посадку в 06:10,,DP 564Победа,ПрилетелВыдача багажа: лента 8
38,09:15,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 8
39,Совершил посадку в 08:46,Совершил посадку в 08:46,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 8
40,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
41,Совершил посадку в 09:10,Совершил посадку в 09:10,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
42,11:10,Москва,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
43,Совершил посадку в 11:16,Совершил посадку в 11:16,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
44,12:10,Надым,,YC 212Ямал,ПрилетелВыдача багажа: лента 9
45,Совершил посадку в 11:48,Совершил посадку в 11:48,,YC 212Ямал,ПрилетелВыдача багажа: лента 9
46,12:10,Чита,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 8
47,Совершил посадку в 11:56,Совершил посадку в 11:56,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 8
48,12:20,Кисони,,RL 8994Royal Flight,ПрилетелВыдача багажа: лента 2
49,Совершил посадку в 12:27,Совершил посадку в 12:27,,RL 8994Royal Flight,ПрилетелВыдача багажа: лента 2
50,12:20,Москва,,DP 407Победа,ПрилетелВыдача багажа: лента 7
51,Совершил посадку в 12:32,Совершил посадку в 12:32,,DP 407Победа,ПрилетелВыдача багажа: лента 7
52,13:00,Владивосток,,U6 366Уральские авиалинии,ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 12:51,Совершил посадку в 12:51,,U6 366Уральские авиалинии,ПрилетелВыдача багажа: лента 9
54,13:05,Норильск,,Y7 917Нордстар,ПрилетелВыдача багажа: лента 10
55,Совершил посадку в 12:37,Совершил посадку в 12:37,,Y7 917Нордстар,ПрилетелВыдача багажа: лента 10
56,13:25,Урай,,UT 261ЮТэйр,ПрилетелВыдача багажа: лента 7
57,Совершил посадку в 12:56,Совершил посадку в 12:56,,UT 261ЮТэйр,ПрилетелВыдача багажа: лента 7
58,13:55,Москва,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
59,Совершил посадку в 13:36,Совершил посадку в 13:36,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
60,14:00,Советский,,4G 9806Газпромавиа,Прилетел
61,Совершил посадку в 13:45,Совершил посадку в 13:45,,4G 9806Газпромавиа,Прилетел
62,14:00,Благовещенск,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 9
63,Совершил посадку в 13:51,Совершил посадку в 13:51,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 9
64,14:15,Москва,,U6 261Уральские авиалинии,ПрилетелВыдача багажа: лента 10
65,Совершил посадку в 14:10,Совершил посадку в 14:10,,U6 261Уральские авиалинии,ПрилетелВыдача багажа: лента 10
66,14:40,Самара,,UT 282ЮТэйр,ПрилетелВыдача багажа: лента 7
67,Совершил посадку в 14:39,Совершил посадку в 14:39,,UT 282ЮТэйр,ПрилетелВыдача багажа: лента 7
68,14:45,Новосибирск,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 8
69,Совершил посадку в 14:29,Совершил посадку в 14:29,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 8
70,16:20,Саратов,,WZ 1048Red Wings,ПрилетелВыдача багажа: лента 9
71,Совершил посадку в 15:59,Совершил посадку в 15:59,,WZ 1048Red Wings,ПрилетелВыдача багажа: лента 9
72,17:35,Москва,,U6 269Уральские авиалинии,ПрилетелВыдача багажа: лента 8
73,Совершил посадку в 17:26,Совершил посадку в 17:26,,U6 269Уральские авиалинии,ПрилетелВыдача багажа: лента 8
74,17:50,Москва,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
75,Совершил посадку в 17:35,Совершил посадку в 17:35,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
76,19:05,Благовещенск,,U6 9333Уральские авиалинии,Нет актуальной информации о статусе
77,,,,U6 9333Уральские авиалинии,Нет актуальной информации о статусе
78,19:20,Москва,,"S7 1175, B2 165, SQ 1921, QR 5681, EK 7865S7 Airlines, Белавиа, Singapore Airlines, Qatar Airways, Emirates",ПрилетелВыдача багажа: лента 8
79,Совершил посадку в 19:11,Совершил посадку в 19:11,,"S7 1175, B2 165, SQ 1921, QR 5681, EK 7865S7 Airlines, Белавиа, Singapore Airlines, Qatar Airways, Emirates",ПрилетелВыдача багажа: лента 8
80,19:35,Санкт-Петербург,,DP 581Победа,ПрилетелВыдача багажа: лента 9
81,Совершил посадку в 19:41,Совершил посадку в 19:41,,DP 581Победа,ПрилетелВыдача багажа: лента 9
82,19:50,Москва,,SU 1404Аэрофлот,ПрилетелВыдача багажа: лента 10
83,Совершил посадку в 19:35,Совершил посадку в 19:35,,SU 1404Аэрофлот,ПрилетелВыдача багажа: лента 10
84,19:50,Казань,,7R 846РусЛайн,ПрилетелВыдача багажа: лента 7
85,Совершил посадку в 19:39,Совершил посадку в 19:39,,7R 846РусЛайн,ПрилетелВыдача багажа: лента 7
86,20:00,Уфа,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
87,Совершил посадку в 19:54,Совершил посадку в 19:54,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
88,20:25,Новосибирск,,S7 5019S7 Airlines,ПрилетелВыдача багажа: лента 8
89,Совершил посадку в 20:28,Совершил посадку в 20:28,,S7 5019S7 Airlines,ПрилетелВыдача багажа: лента 8
