,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:40 18 мая,Анапа,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А08
1,Совершил посадку в 00:09 19 мая,Совершил посадку в 00:09 19 мая,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А08
2,00:00 19 мая,Сыктывкар,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А08
3,Совершил посадку в 23:42 18 мая,Совершил посадку в 23:42 18 мая,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А08
4,00:00 19 мая,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А08
5,Совершил посадку в 23:42 18 мая,Совершил посадку в 23:42 18 мая,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А08
6,00:00 19 мая,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
7,Совершил посадку в 23:51 18 мая,Совершил посадку в 23:51 18 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
8,00:00 19 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А07
9,Совершил посадку в 23:51 18 мая,Совершил посадку в 23:51 18 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А07
10,00:05 19 мая,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
11,Совершил посадку в 23:58 18 мая,Совершил посадку в 23:58 18 мая,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
12,00:15 19 мая,Нальчик,,R3 786Якутия,ПрилетелВыдача багажа: лента А06
13,Совершил посадку в 23:48 18 мая,Совершил посадку в 23:48 18 мая,,R3 786Якутия,ПрилетелВыдача багажа: лента А06
14,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
15,Совершил посадку в 00:05,Совершил посадку в 00:05,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
16,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 02:39,Совершил посадку в 02:39,,DP 188Победа,ПрилетелВыдача багажа: лента А05
18,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 03:22,Совершил посадку в 03:22,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
20,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
21,Совершил посадку в 04:31,Совершил посадку в 04:31,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
22,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 04:53,Совершил посадку в 04:53,,DP 420Победа,ПрилетелВыдача багажа: лента А05
24,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
25,Совершил посадку в 05:10,Совершил посадку в 05:10,,DP 472Победа,ПрилетелВыдача багажа: лента А06
26,06:00,Термез,,ZF 5016Azur Air,ПрилетелВыдача багажа: лента А10
27,Совершил посадку в 06:13,Совершил посадку в 06:13,,ZF 5016Azur Air,ПрилетелВыдача багажа: лента А10
28,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
29,Совершил посадку в 06:04,Совершил посадку в 06:04,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
30,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
31,Совершил посадку в 06:04,Совершил посадку в 06:04,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
32,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
33,Совершил посадку в 06:08,Совершил посадку в 06:08,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
34,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А07
35,Совершил посадку в 05:50,Совершил посадку в 05:50,,DP 434Победа,ПрилетелВыдача багажа: лента А07
36,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А05
37,Совершил посадку в 06:01,Совершил посадку в 06:01,,DP 414Победа,ПрилетелВыдача багажа: лента А05
38,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А04
39,Совершил посадку в 06:27,Совершил посадку в 06:27,,DP 496Победа,ПрилетелВыдача багажа: лента А04
40,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А05
41,Совершил посадку в 06:48,Совершил посадку в 06:48,,DP 450Победа,ПрилетелВыдача багажа: лента А05
42,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
43,Совершил посадку в 06:58,Совершил посадку в 06:58,,DP 436Победа,ПрилетелВыдача багажа: лента А07
44,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 06:52,Совершил посадку в 06:52,,DP 260Победа,ПрилетелВыдача багажа: лента А06
46,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 07:22,Совершил посадку в 07:22,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
48,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
49,Совершил посадку в 07:22,Совершил посадку в 07:22,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
50,07:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А07
51,Совершил посадку в 07:25,Совершил посадку в 07:25,,DP 418Победа,ПрилетелВыдача багажа: лента А07
52,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
53,Совершил посадку в 07:18,Совершил посадку в 07:18,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
54,07:45,Новосибирск,,DP 444Победа,ПрилетелВыдача багажа: лента А05
55,Совершил посадку в 08:10,Совершил посадку в 08:10,,DP 444Победа,ПрилетелВыдача багажа: лента А05
56,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А08
57,Совершил посадку в 07:20,Совершил посадку в 07:20,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А08
58,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А08
59,Совершил посадку в 07:20,Совершил посадку в 07:20,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А08
60,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А06
61,Совершил посадку в 07:28,Совершил посадку в 07:28,,DP 406Победа,ПрилетелВыдача багажа: лента А06
62,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
63,Совершил посадку в 08:17,Совершил посадку в 08:17,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
64,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 08:17,Совершил посадку в 08:17,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
66,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
67,Совершил посадку в 07:48,Совершил посадку в 07:48,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
68,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
69,Совершил посадку в 07:48,Совершил посадку в 07:48,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
70,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
71,Совершил посадку в 07:46,Совершил посадку в 07:46,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
72,08:10,Уфа,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
73,Совершил посадку в 07:51,Совершил посадку в 07:51,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
74,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
75,Совершил посадку в 08:15,Совершил посадку в 08:15,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
76,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А07
77,Совершил посадку в 08:15,Совершил посадку в 08:15,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А07
78,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А08
79,Совершил посадку в 08:07,Совершил посадку в 08:07,,DP 446Победа,ПрилетелВыдача багажа: лента А08
80,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А05
81,Совершил посадку в 08:20,Совершил посадку в 08:20,,DP 204Победа,ПрилетелВыдача багажа: лента А05
82,08:25,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А04
83,Совершил посадку в 07:55,Совершил посадку в 07:55,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А04
84,08:30,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А04
85,Совершил посадку в 08:01,Совершил посадку в 08:01,,DP 404Победа,ПрилетелВыдача багажа: лента А04
86,08:35,Якутск,,R3 473Якутия,ПрилетелВыдача багажа: лента А07
87,Совершил посадку в 08:04,Совершил посадку в 08:04,,R3 473Якутия,ПрилетелВыдача багажа: лента А07
88,08:50,Махачкала,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А08
89,Совершил посадку в 08:23,Совершил посадку в 08:23,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А08
