,Время,Направление,Unnamed: 2,Рейс,Статус
0,17:25 24 мая,Бохтар,,N4 2018Nordwind,
1,Отменен,Отменен,,N4 2018Nordwind,
2,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 00:36,Совершил посадку в 00:36,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 10
4,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 01:27,Совершил посадку в 01:27,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
6,02:00,Ижевск,,WZ 1084Red Wings,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 01:33,Совершил посадку в 01:33,,WZ 1084Red Wings,ПрилетелВыдача багажа: лента 9
8,02:05,Наманган,,ZF 5092Azur Air,ПрилетелВыдача багажа: лента 2
9,Совершил посадку в 03:05,Совершил посадку в 03:05,,ZF 5092Azur Air,ПрилетелВыдача багажа: лента 2
10,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 02:08,Совершил посадку в 02:08,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
12,02:20,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 02:15,Совершил посадку в 02:15,,FV 5604Россия,ПрилетелВыдача багажа: лента 8
14,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 03:00,Совершил посадку в 03:00,,DP 403Победа,ПрилетелВыдача багажа: лента 8
16,03:50,Москва,,"EO 173, N4 173Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:36,Совершил посадку в 03:36,,"EO 173, N4 173Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
18,04:00,Красноярск,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 04:07,Совершил посадку в 04:07,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 10
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:51,Совершил посадку в 03:51,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
