,Время,Направление,Unnamed: 2,Рейс,Статус
21,Совершил посадку в 02:47,Совершил посадку в 02:47,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
22,03:15,Самарканд,,ZF 5028Azur Air,
23,Отменен,Отменен,,ZF 5028Azur Air,
24,03:20,Анапа,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 03:05,Совершил посадку в 03:05,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А04
26,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 03:33,Совершил посадку в 03:33,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
28,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
29,Совершил посадку в 03:45,Совершил посадку в 03:45,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
30,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
31,Совершил посадку в 04:17,Совершил посадку в 04:17,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
32,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А04
33,Совершил посадку в 05:02,Совершил посадку в 05:02,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А04
34,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 05:11,Совершил посадку в 05:11,,DP 420Победа,ПрилетелВыдача багажа: лента А05
36,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
37,Совершил посадку в 05:14,Совершил посадку в 05:14,,DP 472Победа,ПрилетелВыдача багажа: лента А06
38,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
39,Совершил посадку в 08:34,Совершил посадку в 08:34,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
40,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А06
41,Совершил посадку в 05:55,Совершил посадку в 05:55,,DP 414Победа,ПрилетелВыдача багажа: лента А06
42,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
43,Совершил посадку в 06:09,Совершил посадку в 06:09,,DP 434Победа,ПрилетелВыдача багажа: лента А05
44,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А04
45,Совершил посадку в 06:06,Совершил посадку в 06:06,,DP 406Победа,ПрилетелВыдача багажа: лента А04
46,06:30,Томск,,DP 464Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 07:27,Совершил посадку в 07:27,,DP 464Победа,ПрилетелВыдача багажа: лента А05
48,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А06
49,Совершил посадку в 06:35,Совершил посадку в 06:35,,DP 496Победа,ПрилетелВыдача багажа: лента А06
50,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А05
51,Совершил посадку в 06:46,Совершил посадку в 06:46,,DP 450Победа,ПрилетелВыдача багажа: лента А05
52,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
53,Совершил посадку в 06:42,Совершил посадку в 06:42,,DP 436Победа,ПрилетелВыдача багажа: лента А07
54,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 06:59,Совершил посадку в 06:59,,DP 260Победа,ПрилетелВыдача багажа: лента А06
56,07:20,Ташкент,,HY 3611Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А09
57,Совершил посадку в 07:03,Совершил посадку в 07:03,,HY 3611Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А09
58,07:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А07
59,Совершил посадку в 07:13,Совершил посадку в 07:13,,DP 418Победа,ПрилетелВыдача багажа: лента А07
60,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
61,Совершил посадку в 07:10,Совершил посадку в 07:10,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
62,07:55,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А04
63,Совершил посадку в 07:30,Совершил посадку в 07:30,,DP 404Победа,ПрилетелВыдача багажа: лента А04
64,08:00,Тюмень,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 07:59,Совершил посадку в 07:59,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А06
66,08:05,Красноярск,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
67,Совершил посадку в 08:10,Совершил посадку в 08:10,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
68,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
69,Совершил посадку в 07:42,Совершил посадку в 07:42,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
70,08:10,Уфа,,"UT 364, TK 9049, 7R 4364ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
71,Совершил посадку в 07:56,Совершил посадку в 07:56,,"UT 364, TK 9049, 7R 4364ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
72,08:15,Сургут,,"UT 248, 7R 4248, TK 9031ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
73,Совершил посадку в 08:53,Совершил посадку в 08:53,,"UT 248, 7R 4248, TK 9031ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
74,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
75,Совершил посадку в 08:05,Совершил посадку в 08:05,,DP 204Победа,ПрилетелВыдача багажа: лента А04
76,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А06
77,Совершил посадку в 08:23,Совершил посадку в 08:23,,DP 446Победа,ПрилетелВыдача багажа: лента А06
78,08:25,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А04
79,Совершил посадку в 07:53,Совершил посадку в 07:53,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А04
80,08:30,Душанбе,,UT 804ЮТэйр,ПрилетелВыдача багажа: лента А10
81,Совершил посадку в 08:31,Совершил посадку в 08:31,,UT 804ЮТэйр,ПрилетелВыдача багажа: лента А10
82,08:50,Махачкала,,"UT 560, 7R 4560, TK 9160ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
83,Совершил посадку в 08:21,Совершил посадку в 08:21,,"UT 560, 7R 4560, TK 9160ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
84,09:00,Анапа,,R3 770Якутия,ПрилетелВыдача багажа: лента А07
85,Совершил посадку в 08:41,Совершил посадку в 08:41,,R3 770Якутия,ПрилетелВыдача багажа: лента А07
86,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А06
87,Совершил посадку в 09:31,Совершил посадку в 09:31,,DP 160Победа,ПрилетелВыдача багажа: лента А06
88,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А08
89,Совершил посадку в 08:49,Совершил посадку в 08:49,,DP 206Победа,ПрилетелВыдача багажа: лента А08
90,09:05,Новосибирск,,DP 444Победа,ПрилетелВыдача багажа: лента А05
91,Совершил посадку в 09:14,Совершил посадку в 09:14,,DP 444Победа,ПрилетелВыдача багажа: лента А05
92,09:10,Ханты-Мансийск,,"UT 352, TK 9013, 7R 4352ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
93,Совершил посадку в 08:37,Совершил посадку в 08:37,,"UT 352, TK 9013, 7R 4352ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
94,09:20,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А04
95,Совершил посадку в 09:08,Совершил посадку в 09:08,,A4 302Азимут,ПрилетелВыдача багажа: лента А04
96,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А07
97,Совершил посадку в 09:16,Совершил посадку в 09:16,,DP 454Победа,ПрилетелВыдача багажа: лента А07
98,09:25,Ростов-на-Дону,,A4 201Азимут,ПрилетелВыдача багажа: лента А04
99,Совершил посадку в 09:29,Совершил посадку в 09:29,,A4 201Азимут,ПрилетелВыдача багажа: лента А04
100,09:30,Кельн,,V8 634Атран,Нет актуальной информации о статусе
101,,,,V8 634Атран,Нет актуальной информации о статусе
102,09:35,Санкт-Петербург,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
103,Совершил посадку в 09:23,Совершил посадку в 09:23,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
104,09:40,Санкт-Петербург,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
105,Совершил посадку в 09:38,Совершил посадку в 09:38,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
106,09:40,Сочи,,"UT 580, 7R 4580, TK 9156ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
107,Совершил посадку в 09:47,Совершил посадку в 09:47,,"UT 580, 7R 4580, TK 9156ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
108,09:50,Минеральные Воды,,UT 324ЮТэйр,ПрилетелВыдача багажа: лента А05
109,Совершил посадку в 09:34,Совершил посадку в 09:34,,UT 324ЮТэйр,ПрилетелВыдача багажа: лента А05
110,09:50,Когалым,,"UT 446, TK 9021ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
111,Совершил посадку в 09:42,Совершил посадку в 09:42,,"UT 446, TK 9021ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
112,09:55,Новый Уренгой,,UT 242ЮТэйр,ПрилетелВыдача багажа: лента А06
113,Совершил посадку в 09:25,Совершил посадку в 09:25,,UT 242ЮТэйр,ПрилетелВыдача багажа: лента А06
114,10:05,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
115,Совершил посадку в 09:44,Совершил посадку в 09:44,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
116,10:10,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
117,Совершил посадку в 09:52,Совершил посадку в 09:52,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
118,10:20,Ташкент,,HY 3603Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А09
119,Совершил посадку в 10:15,Совершил посадку в 10:15,,HY 3603Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А09
120,10:30,Сулеймания,,7R 5552РусЛайн,ПрилетелВыдача багажа: лента А10
121,Совершил посадку в 10:18,Совершил посадку в 10:18,,7R 5552РусЛайн,ПрилетелВыдача багажа: лента А10
122,10:35,Санкт-Петербург,,"FV 6027, SU 6027Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
123,Совершил посадку в 10:27,Совершил посадку в 10:27,,"FV 6027, SU 6027Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
124,10:40,Анапа,,DP 148Победа,ПрилетелВыдача багажа: лента А06
125,Совершил посадку в 10:30,Совершил посадку в 10:30,,DP 148Победа,ПрилетелВыдача багажа: лента А06
126,10:50,Якутск,,R3 473Якутия,ПрилетелВыдача багажа: лента А06
127,Совершил посадку в 16:13,Совершил посадку в 16:13,,R3 473Якутия,ПрилетелВыдача багажа: лента А06
128,11:10,Сочи,,DP 124Победа,ПрилетелВыдача багажа: лента А07
129,Совершил посадку в 11:01,Совершил посадку в 11:01,,DP 124Победа,ПрилетелВыдача багажа: лента А07
130,11:15,Чебоксары,,DP 460Победа,ПрилетелВыдача багажа: лента А08
131,Совершил посадку в 10:54,Совершил посадку в 10:54,,DP 460Победа,ПрилетелВыдача багажа: лента А08
132,11:35,Казань,,DP 286Победа,ПрилетелВыдача багажа: лента А05
133,Совершил посадку в 11:26,Совершил посадку в 11:26,,DP 286Победа,ПрилетелВыдача багажа: лента А05
134,11:35,Якутск,,R3 9734Якутия,Нет актуальной информации о статусе
135,,,,R3 9734Якутия,Нет актуальной информации о статусе
136,11:40,Томск,,4G 9652Газпромавиа,Прилетел
137,Совершил посадку в 11:40,Совершил посадку в 11:40,,4G 9652Газпромавиа,Прилетел
138,11:40,Саратов,,DP 476Победа,ПрилетелВыдача багажа: лента А07
139,Совершил посадку в 11:40,Совершил посадку в 11:40,,DP 476Победа,ПрилетелВыдача багажа: лента А07
140,11:40,Ульяновск,,DP 486Победа,ПрилетелВыдача багажа: лента А04
141,Совершил посадку в 11:42,Совершил посадку в 11:42,,DP 486Победа,ПрилетелВыдача багажа: лента А04
142,11:45,Анталья,,EO 1804Pegas Fly,Нет актуальной информации о статусе
143,,,,EO 1804Pegas Fly,Нет актуальной информации о статусе
144,11:50,Казань,,"UT 344, 7R 4344ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
145,Совершил посадку в 11:45,Совершил посадку в 11:45,,"UT 344, 7R 4344ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
146,11:55,Волгоград,,DP 234Победа,ПрилетелВыдача багажа: лента А08
147,Совершил посадку в 11:52,Совершил посадку в 11:52,,DP 234Победа,ПрилетелВыдача багажа: лента А08
148,11:55,Астрахань,,DP 164Победа,ПрилетелВыдача багажа: лента А06
149,Совершил посадку в 11:55,Совершил посадку в 11:55,,DP 164Победа,ПрилетелВыдача багажа: лента А06
150,12:00,Калининград,,"UT 390, 7R 4390, TK 9077ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
151,Совершил посадку в 12:19,Совершил посадку в 12:19,,"UT 390, 7R 4390, TK 9077ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
152,12:10,Калининград,,DP 262Победа,ПрилетелВыдача багажа: лента А07
153,Совершил посадку в 11:58,Совершил посадку в 11:58,,DP 262Победа,ПрилетелВыдача багажа: лента А07
154,12:20,Якутск,,R3 479Якутия,ПрилетелВыдача багажа: лента А08
155,Совершил посадку в 12:15,Совершил посадку в 12:15,,R3 479Якутия,ПрилетелВыдача багажа: лента А08
156,12:20,Анталья,,EO 1816Pegas Fly,Нет актуальной информации о статусе
157,,,,EO 1816Pegas Fly,Нет актуальной информации о статусе
158,12:20,Сочи,,DP 114Победа,ПрилетелВыдача багажа: лента А06
159,Совершил посадку в 12:30,Совершил посадку в 12:30,,DP 114Победа,ПрилетелВыдача багажа: лента А06
160,12:25,Нижнекамск,,DP 442Победа,ПрилетелВыдача багажа: лента А04
161,Совершил посадку в 12:35,Совершил посадку в 12:35,,DP 442Победа,ПрилетелВыдача багажа: лента А04
162,12:35,Уфа,,UT 1366ЮТэйр,ПрилетелВыдача багажа: лента А04
163,Совершил посадку в 12:32,Совершил посадку в 12:32,,UT 1366ЮТэйр,ПрилетелВыдача багажа: лента А04
164,12:45,Нальчик,,R3 786Якутия,ПрилетелВыдача багажа: лента А07
165,Совершил посадку в 12:21,Совершил посадку в 12:21,,R3 786Якутия,ПрилетелВыдача багажа: лента А07
166,12:50,Геленджик,,DP 176Победа,ПрилетелВыдача багажа: лента А08
167,Совершил посадку в 12:40,Совершил посадку в 12:40,,DP 176Победа,ПрилетелВыдача багажа: лента А08
168,13:10,Санкт-Петербург,,"FV 6013, SU 6013Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
169,Совершил посадку в 13:04,Совершил посадку в 13:04,,"FV 6013, SU 6013Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
170,13:10,Мурманск,,DP 238Победа,ПрилетелВыдача багажа: лента А07
171,Совершил посадку в 13:15,Совершил посадку в 13:15,,DP 238Победа,ПрилетелВыдача багажа: лента А07
172,13:15,Нальчик,,DP 194Победа,ПрилетелВыдача багажа: лента А05
173,Совершил посадку в 12:51,Совершил посадку в 12:51,,DP 194Победа,ПрилетелВыдача багажа: лента А05
174,13:20,Тбилиси,,A9 936Georgian Airways,Нет актуальной информации о статусе
175,,,,A9 936Georgian Airways,Нет актуальной информации о статусе
176,13:20,Гюмри,,RM 936Armenia,ПрилетелВыдача багажа: лента А13
177,Совершил посадку в 13:37,Совершил посадку в 13:37,,RM 936Armenia,ПрилетелВыдача багажа: лента А13
178,13:45,Сочи,,DP 120Победа,ПрилетелВыдача багажа: лента А06
179,Совершил посадку в 13:46,Совершил посадку в 13:46,,DP 120Победа,ПрилетелВыдача багажа: лента А06
180,13:50,Кишинёв,,5F 121Fly One,ПрилетелВыдача багажа: лента А12
181,Совершил посадку в 13:43,Совершил посадку в 13:43,,5F 121Fly One,ПрилетелВыдача багажа: лента А12
182,13:55,Ереван,,RM 930Armenia,ПрилетелВыдача багажа: лента А13
183,Совершил посадку в 13:40,Совершил посадку в 13:40,,RM 930Armenia,ПрилетелВыдача багажа: лента А13
184,14:20,Минеральные Воды,,DP 180Победа,ПрилетелВыдача багажа: лента А07
185,Совершил посадку в 14:13,Совершил посадку в 14:13,,DP 180Победа,ПрилетелВыдача багажа: лента А07
186,14:20,Санкт-Петербург,,"UT 370, 7R 4370, TK 9065ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
187,Совершил посадку в 14:43,Совершил посадку в 14:43,,"UT 370, 7R 4370, TK 9065ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
188,14:45,Калининград,,DP 258Победа,ПрилетелВыдача багажа: лента А05
189,Совершил посадку в 14:30,Совершил посадку в 14:30,,DP 258Победа,ПрилетелВыдача багажа: лента А05
190,14:55,Сочи,,ZF 302Azur Air,ПрилетелВыдача багажа: лента А08
191,Совершил посадку в 15:04,Совершил посадку в 15:04,,ZF 302Azur Air,ПрилетелВыдача багажа: лента А08
192,14:55,Владикавказ,,DP 196Победа,ПрилетелВыдача багажа: лента А05
193,Совершил посадку в 15:55,Совершил посадку в 15:55,,DP 196Победа,ПрилетелВыдача багажа: лента А05
194,15:00,Анадырь,,UT 534ЮТэйр,ПрилетелВыдача багажа: лента А06
195,Совершил посадку в 14:40,Совершил посадку в 14:40,,UT 534ЮТэйр,ПрилетелВыдача багажа: лента А06
196,15:00,Вологда,,ВГ 2390Вологодское авиапредприятие,ПрилетелВыдача багажа: лента А04
197,Совершил посадку в 15:01,Совершил посадку в 15:01,,ВГ 2390Вологодское авиапредприятие,ПрилетелВыдача багажа: лента А04
198,15:05,Элиста,,A4 436Азимут,ПрилетелВыдача багажа: лента А04
199,Совершил посадку в 15:07,Совершил посадку в 15:07,,A4 436Азимут,ПрилетелВыдача багажа: лента А04
200,15:15,Грозный,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А05
201,Совершил посадку в 14:57,Совершил посадку в 14:57,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А05
202,15:25,Махачкала,,DP 200Победа,ПрилетелВыдача багажа: лента А07
203,Совершил посадку в 15:15,Совершил посадку в 15:15,,DP 200Победа,ПрилетелВыдача багажа: лента А07
204,15:30,Тбилиси,,A9 2929Georgian Airways,
205,Отменен,Отменен,,A9 2929Georgian Airways,
206,15:35,Минеральные Воды,,"UT 374, TK 9063ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
207,Совершил посадку в 15:23,Совершил посадку в 15:23,,"UT 374, TK 9063ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
208,15:35,Нарьян-Мар,,UT 334ЮТэйр,ПрилетелВыдача багажа: лента А05
209,Совершил посадку в 15:28,Совершил посадку в 15:28,,UT 334ЮТэйр,ПрилетелВыдача багажа: лента А05
210,15:35,Сочи,,"UT 250, TK 9152ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
211,Совершил посадку в 15:39,Совершил посадку в 15:39,,"UT 250, TK 9152ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
212,15:45,Санкт-Петербург,,"FV 6029, SU 6029Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
213,Совершил посадку в 15:37,Совершил посадку в 15:37,,"FV 6029, SU 6029Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
214,15:50,Краснодар,,UT 576ЮТэйр,ПрилетелВыдача багажа: лента А05
215,Совершил посадку в 15:42,Совершил посадку в 15:42,,UT 576ЮТэйр,ПрилетелВыдача багажа: лента А05
216,15:50,Сочи,,DP 116Победа,ПрилетелВыдача багажа: лента А08
217,Совершил посадку в 15:44,Совершил посадку в 15:44,,DP 116Победа,ПрилетелВыдача багажа: лента А08
218,16:00,Уфа,,"UT 366, 7R 4366, TK 9051ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
219,Совершил посадку в 15:52,Совершил посадку в 15:52,,"UT 366, 7R 4366, TK 9051ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
220,16:05,Анапа,,"UT 460, TK 9085ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
221,Совершил посадку в 15:47,Совершил посадку в 15:47,,"UT 460, TK 9085ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
222,16:10,Геленджик,,UT 398ЮТэйр,ПрилетелВыдача багажа: лента А07
223,Совершил посадку в 15:49,Совершил посадку в 15:49,,UT 398ЮТэйр,ПрилетелВыдача багажа: лента А07
224,16:15,Сочи,,DP 128Победа,ПрилетелВыдача багажа: лента А06
225,Совершил посадку в 16:20,Совершил посадку в 16:20,,DP 128Победа,ПрилетелВыдача багажа: лента А06
226,16:20,Ставрополь,,"UT 350, TK 9083ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
227,Совершил посадку в 15:58,Совершил посадку в 15:58,,"UT 350, TK 9083ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
228,16:25,Махачкала,,"UT 558, TK 9158, 7R 4558ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
229,Совершил посадку в 16:00,Совершил посадку в 16:00,,"UT 558, TK 9158, 7R 4558ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
230,16:40,Сочи,,DP 118Победа,ПрилетелВыдача багажа: лента А06
231,Совершил посадку в 17:12,Совершил посадку в 17:12,,DP 118Победа,ПрилетелВыдача багажа: лента А06
232,16:50,Загреб,,ZF 7728Azur Air,
233,Отменен,Отменен,,ZF 7728Azur Air,
234,17:00,Ницца,,"ВЦ 3532, 7R 3532Сириус Аэро, РусЛайн",Нет актуальной информации о статусе
235,,,,"ВЦ 3532, 7R 3532Сириус Аэро, РусЛайн",Нет актуальной информации о статусе
236,17:05,Санкт-Петербург,,"FV 6011, SU 6011Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
237,Совершил посадку в 17:03,Совершил посадку в 17:03,,"FV 6011, SU 6011Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
238,17:10,Самарканд,,R3 9756Якутия,ПрилетелВыдача багажа: лента А10
239,Совершил посадку в 16:45,Совершил посадку в 16:45,,R3 9756Якутия,ПрилетелВыдача багажа: лента А10
240,17:10,Ростов-на-Дону,,"UT 368, 7R 4368ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
241,Совершил посадку в 16:52,Совершил посадку в 16:52,,"UT 368, 7R 4368ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
242,17:10,Сочи,,DP 112Победа,ПрилетелВыдача багажа: лента А06
243,Совершил посадку в 17:45,Совершил посадку в 17:45,,DP 112Победа,ПрилетелВыдача багажа: лента А06
244,17:25,Махачкала,,DP 190Победа,ПрилетелВыдача багажа: лента А05
245,Совершил посадку в 17:37,Совершил посадку в 17:37,,DP 190Победа,ПрилетелВыдача багажа: лента А05
246,17:30,Калининград,,DP 268Победа,ПрилетелВыдача багажа: лента А08
247,Совершил посадку в 17:20,Совершил посадку в 17:20,,DP 268Победа,ПрилетелВыдача багажа: лента А08
248,17:30,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А07
249,Совершил посадку в 17:23,Совершил посадку в 17:23,,DP 212Победа,ПрилетелВыдача багажа: лента А07
250,17:35,Волгоград,,DP 184Победа,ПрилетелВыдача багажа: лента А05
251,Совершил посадку в 17:18,Совершил посадку в 17:18,,DP 184Победа,ПрилетелВыдача багажа: лента А05
252,17:35,Назрань,,DP 174Победа,ПрилетелВыдача багажа: лента А08
253,Совершил посадку в 18:06,Совершил посадку в 18:06,,DP 174Победа,ПрилетелВыдача багажа: лента А08
254,17:45,Усинск,,UT 596ЮТэйр,Нет актуальной информации о статусе
255,,,,UT 596ЮТэйр,Нет актуальной информации о статусе
