,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:30 7 апр,Санкт-Петербург,,DP 202Победа,ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 00:04 8 апр,Совершил посадку в 00:04 8 апр,,DP 202Победа,ПрилетелВыдача багажа: лента А04
2,23:30 7 апр,Калининград,,DP 264Победа,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:09 8 апр,Совершил посадку в 00:09 8 апр,,DP 264Победа,ПрилетелВыдача багажа: лента А05
4,23:40 7 апр,Махачкала,,R3 762Якутия,
5,Отменен,Отменен,,R3 762Якутия,
6,23:55 7 апр,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А07
7,Совершил посадку в 00:16 8 апр,Совершил посадку в 00:16 8 апр,,DP 276Победа,ПрилетелВыдача багажа: лента А07
8,23:55 7 апр,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
9,Совершил посадку в 00:49 8 апр,Совершил посадку в 00:49 8 апр,,DP 212Победа,ПрилетелВыдача багажа: лента А04
10,00:05 8 апр,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А12
11,Совершил посадку в 23:56 7 апр,Совершил посадку в 23:56 7 апр,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А12
12,00:05,Дубай,,"FZ 917, EK 2322Flydubai, Emirates",Нет актуальной информации о статусе
13,,,,"FZ 917, EK 2322Flydubai, Emirates",Нет актуальной информации о статусе
14,00:45,Грозный,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А04
15,Совершил посадку в 01:15,Совершил посадку в 01:15,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А04
16,00:55,Ереван,,UT 880ЮТэйр,
17,Отменен,Отменен,,UT 880ЮТэйр,
18,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
19,Совершил посадку в 01:20,Совершил посадку в 01:20,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
20,02:15,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
21,Совершил посадку в 02:24,Совершил посадку в 02:24,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
22,02:35,Махачкала,,R3 762Якутия,ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 02:36,Совершил посадку в 02:36,,R3 762Якутия,ПрилетелВыдача багажа: лента А05
24,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
25,Совершил посадку в 04:18,Совершил посадку в 04:18,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
