,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:45 23 июня,Махачкала,,DP 200Победа,ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 00:32 24 июня,Совершил посадку в 00:32 24 июня,,DP 200Победа,ПрилетелВыдача багажа: лента А04
2,23:55 23 июня,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А07
3,Совершил посадку в 00:07 24 июня,Совершил посадку в 00:07 24 июня,,DP 276Победа,ПрилетелВыдача багажа: лента А07
4,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 23:27 23 июня,Совершил посадку в 23:27 23 июня,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
6,00:00,Самара,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
7,Совершил посадку в 23:46 23 июня,Совершил посадку в 23:46 23 июня,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
8,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
9,Совершил посадку в 23:48 23 июня,Совершил посадку в 23:48 23 июня,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
10,00:15,Анталья,,EO 1818Pegas Fly,
11,Отменен,Отменен,,EO 1818Pegas Fly,
12,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 00:13,Совершил посадку в 00:13,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
14,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
15,Совершил посадку в 01:00,Совершил посадку в 01:00,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
16,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
17,Совершил посадку в 01:07,Совершил посадку в 01:07,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
18,01:05,Анталья,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
19,Совершил посадку в 00:50,Совершил посадку в 00:50,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
20,01:25,Анталья,,TK 3130Turkish Airlines,
21,Отменен,Отменен,,TK 3130Turkish Airlines,
22,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А12
23,Совершил посадку в 01:42,Совершил посадку в 01:42,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А12
24,02:25,Анталья,,TK 3136Turkish Airlines,
25,Отменен,Отменен,,TK 3136Turkish Airlines,
26,02:55,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
27,Совершил посадку в 02:56,Совершил посадку в 02:56,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
28,03:05,Даламан,,TK 4007Turkish Airlines,
29,Отменен,Отменен,,TK 4007Turkish Airlines,
30,03:15,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
31,Совершил посадку в 03:30,Совершил посадку в 03:30,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
32,03:40,Анапа,,"ZF 458, UT 458Azur Air, ЮТэйр",Нет актуальной информации о статусе
33,,,,"ZF 458, UT 458Azur Air, ЮТэйр",Нет актуальной информации о статусе
34,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 03:57,Совершил посадку в 03:57,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
36,03:40,Анапа,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А07
37,Совершил посадку в 04:03,Совершил посадку в 04:03,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А07
38,04:00,Мугла,,TK 4005Turkish Airlines,
39,Отменен,Отменен,,TK 4005Turkish Airlines,
40,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
41,Совершил посадку в 04:09,Совершил посадку в 04:09,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
42,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
43,Совершил посадку в 04:16,Совершил посадку в 04:16,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
44,04:50,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
45,Совершил посадку в 04:46,Совершил посадку в 04:46,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
46,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А07
47,Совершил посадку в 04:57,Совершил посадку в 04:57,,DP 420Победа,ПрилетелВыдача багажа: лента А07
48,05:15,Нур-Султан (Астана),,DV 5056SCAT,ПрилетелВыдача багажа: лента А13
49,Совершил посадку в 05:24,Совершил посадку в 05:24,,DV 5056SCAT,ПрилетелВыдача багажа: лента А13
50,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
51,Совершил посадку в 05:05,Совершил посадку в 05:05,,DP 472Победа,ПрилетелВыдача багажа: лента А06
52,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
53,Совершил посадку в 05:33,Совершил посадку в 05:33,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
54,06:05,Самара,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
55,Совершил посадку в 05:40,Совершил посадку в 05:40,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
56,06:10,Канкун,,ZF 112Azur Air,ПрилетелВыдача багажа: лента А10
57,Совершил посадку в 06:14,Совершил посадку в 06:14,,ZF 112Azur Air,ПрилетелВыдача багажа: лента А10
58,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А07
59,Совершил посадку в 06:05,Совершил посадку в 06:05,,DP 414Победа,ПрилетелВыдача багажа: лента А07
60,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А07
61,Совершил посадку в 06:26,Совершил посадку в 06:26,,DP 434Победа,ПрилетелВыдача багажа: лента А07
62,06:20,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
63,Совершил посадку в 06:08,Совершил посадку в 06:08,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
64,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 06:16,Совершил посадку в 06:16,,DP 406Победа,ПрилетелВыдача багажа: лента А06
66,06:35,Термез,,ZF 5016Azur Air,ПрилетелВыдача багажа: лента А11
67,Совершил посадку в 06:55,Совершил посадку в 06:55,,ZF 5016Azur Air,ПрилетелВыдача багажа: лента А11
68,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А04
