,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
1,Совершил посадку в 00:59,Совершил посадку в 00:59,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
2,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 01:20,Совершил посадку в 01:20,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
4,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
5,Совершил посадку в 01:36,Совершил посадку в 01:36,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
6,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 02:09,Совершил посадку в 02:09,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
8,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
9,Совершил посадку в 03:20,Совершил посадку в 03:20,,DP 403Победа,ПрилетелВыдача багажа: лента 8
10,03:40,Анталья,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
11,Совершил посадку в 03:53,Совершил посадку в 03:53,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
12,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
13,Совершил посадку в 03:32,Совершил посадку в 03:32,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
14,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
15,Совершил посадку в 04:14,Совершил посадку в 04:14,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
16,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 7
17,Совершил посадку в 03:48,Совершил посадку в 03:48,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 7
18,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
19,Совершил посадку в 03:48,Совершил посадку в 03:48,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
20,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 04:07,Совершил посадку в 04:07,,DP 405Победа,ПрилетелВыдача багажа: лента 8
22,04:35,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 05:21,Совершил посадку в 05:21,,FV 5604Россия,ПрилетелВыдача багажа: лента 9
24,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 04:40,Совершил посадку в 04:40,,DP 515Победа,ПрилетелВыдача багажа: лента 9
26,04:50,Анталья,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 3
27,Совершил посадку в 04:21,Совершил посадку в 04:21,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 3
28,04:55,Сочи,,N4 144Nordwind,ПрилетелВыдача багажа: лента 8
29,Совершил посадку в 04:36,Совершил посадку в 04:36,,N4 144Nordwind,ПрилетелВыдача багажа: лента 8
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
31,Совершил посадку в 04:48,Совершил посадку в 04:48,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
32,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 06:15,Совершил посадку в 06:15,,DP 339Победа,ПрилетелВыдача багажа: лента 9
34,05:20,Москва,,"S7 1171, EK 7863, EY 8718, QR 5679, LY 8921, B2 171S7 Airlines, Emirates, Etihad Airways, Qatar Airways, El Al, Белавиа",ПрилетелВыдача багажа: лента 10
35,Совершил посадку в 04:53,Совершил посадку в 04:53,,"S7 1171, EK 7863, EY 8718, QR 5679, LY 8921, B2 171S7 Airlines, Emirates, Etihad Airways, Qatar Airways, El Al, Белавиа",ПрилетелВыдача багажа: лента 10
36,05:25,Ростов-на-Дону,,A4 213Азимут,
37,Отменен,Отменен,,A4 213Азимут,
38,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 8
39,Совершил посадку в 06:05,Совершил посадку в 06:05,,DP 564Победа,ПрилетелВыдача багажа: лента 8
40,06:35,Ханты-Мансийск,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 10
