,Время,Направление,Unnamed: 2,Рейс,Статус
0,18:45 17 мая,Наманган,,Y7 9828Нордстар,
1,Отменен,Отменен,,Y7 9828Нордстар,
2,23:25 17 мая,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
3,Совершил посадку в 00:15 18 мая,Совершил посадку в 00:15 18 мая,,LH 1452Lufthansa,Прилетел
4,23:40 17 мая,Симферополь,,U6 2842Уральские авиалинии,Прилетел
5,Совершил посадку в 00:04 18 мая,Совершил посадку в 00:04 18 мая,,U6 2842Уральские авиалинии,Прилетел
6,23:55 17 мая,Санкт-Петербург,,"S7 1020, EK 7816S7 Airlines, Emirates",Прилетел
7,Совершил посадку в 00:23 18 мая,Совершил посадку в 00:23 18 мая,,"S7 1020, EK 7816S7 Airlines, Emirates",Прилетел
8,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
9,Совершил посадку в 00:01,Совершил посадку в 00:01,,S7 2078S7 Airlines,Прилетел
10,00:20,Краснодар,,LY 8910El Al,Прилетел
11,Совершил посадку в 00:01,Совершил посадку в 00:01,,LY 8910El Al,Прилетел
12,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
13,Совершил посадку в 00:33,Совершил посадку в 00:33,,5N 272Smartavia,Прилетел
14,00:20,Анапа,,S7 2108S7 Airlines,Прилетел
15,Совершил посадку в 00:34,Совершил посадку в 00:34,,S7 2108S7 Airlines,Прилетел
16,00:20,Анапа,,"KC 1508, EK 7912Air Astana, Emirates",Прилетел
17,Совершил посадку в 00:34,Совершил посадку в 00:34,,"KC 1508, EK 7912Air Astana, Emirates",Прилетел
18,00:35,Калининград,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
19,Совершил посадку в 00:23,Совершил посадку в 00:23,,"5N 212, WZ 5212Smartavia, Red Wings",Прилетел
20,00:50,Краснодар,,U6 112Уральские авиалинии,Прилетел
21,Совершил посадку в 00:45,Совершил посадку в 00:45,,U6 112Уральские авиалинии,Прилетел
22,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
23,Совершил посадку в 01:22,Совершил посадку в 01:22,,S7 2014S7 Airlines,Прилетел
24,01:50,Сочи,,LY 8874El Al,Прилетел
25,Совершил посадку в 01:48,Совершил посадку в 01:48,,LY 8874El Al,Прилетел
26,01:50,Сочи,,S7 2050S7 Airlines,Прилетел
27,Совершил посадку в 01:48,Совершил посадку в 01:48,,S7 2050S7 Airlines,Прилетел
28,01:50,Сочи,,KC 1560Air Astana,Прилетел
29,Совершил посадку в 01:48,Совершил посадку в 01:48,,KC 1560Air Astana,Прилетел
30,03:40,Ереван,,U6 8704Уральские авиалинии,
31,Отменен,Отменен,,U6 8704Уральские авиалинии,
32,03:45,Наманган,,Y7 9828Нордстар,Прилетел
33,Совершил посадку в 04:29,Совершил посадку в 04:29,,Y7 9828Нордстар,Прилетел
34,04:00,Адана,,5N 9218Smartavia,Прилетел
35,Совершил посадку в 03:54,Совершил посадку в 03:54,,5N 9218Smartavia,Прилетел
36,04:20,Самарканд,,WZ 4480Red Wings,Прилетел
37,Совершил посадку в 04:20,Совершил посадку в 04:20,,WZ 4480Red Wings,Прилетел
38,05:10,Нур-Султан (Астана),,U6 8358Уральские авиалинии,Прилетел
39,Совершил посадку в 05:20,Совершил посадку в 05:20,,U6 8358Уральские авиалинии,Прилетел
40,05:30,Уфа,,"SQ 1924, LY 8914, EY 8728, EK 7864Singapore Airlines, El Al, Etihad Airways, Emirates",Прилетел
41,Совершил посадку в 05:04,Совершил посадку в 05:04,,"SQ 1924, LY 8914, EY 8728, EK 7864Singapore Airlines, El Al, Etihad Airways, Emirates",Прилетел
42,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
43,Совершил посадку в 05:04,Совершил посадку в 05:04,,S7 1132S7 Airlines,Прилетел
44,06:10,Екатеринбург,,WZ 422Red Wings,Прилетел
45,Совершил посадку в 06:06,Совершил посадку в 06:06,,WZ 422Red Wings,Прилетел
46,06:15,Нижний Новгород,,"S7 1100, EY 8630S7 Airlines, Etihad Airways",Прилетел
47,Совершил посадку в 06:02,Совершил посадку в 06:02,,"S7 1100, EY 8630S7 Airlines, Etihad Airways",Прилетел
48,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
49,Совершил посадку в 06:07,Совершил посадку в 06:07,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
50,06:35,Казань,,KC 1440Air Astana,Прилетел
51,Совершил посадку в 06:15,Совершил посадку в 06:15,,KC 1440Air Astana,Прилетел
52,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
53,Совершил посадку в 06:15,Совершил посадку в 06:15,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
54,06:35,Казань,,"EY 8657, LY 8968Etihad Airways, El Al",Прилетел
55,Совершил посадку в 06:15,Совершил посадку в 06:15,,"EY 8657, LY 8968Etihad Airways, El Al",Прилетел
56,06:40,Санкт-Петербург,,EK 7894Emirates,Прилетел
57,Совершил посадку в 06:19,Совершил посадку в 06:19,,EK 7894Emirates,Прилетел
58,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
59,Совершил посадку в 06:19,Совершил посадку в 06:19,,S7 1184S7 Airlines,Прилетел
60,06:45,Новосибирск,,"S7 2502, B2 152, EY 8693S7 Airlines, Белавиа, Etihad Airways",Прилетел
61,Совершил посадку в 06:21,Совершил посадку в 06:21,,"S7 2502, B2 152, EY 8693S7 Airlines, Белавиа, Etihad Airways",Прилетел
62,06:45,Екатеринбург,,LY 8942El Al,Прилетел
63,Совершил посадку в 06:29,Совершил посадку в 06:29,,LY 8942El Al,Прилетел
64,06:45,Екатеринбург,,"S7 1172, B2 172, SQ 1914, EY 8721, EK 7862S7 Airlines, Белавиа, Singapore Airlines, Etihad Airways, Emirates",Прилетел
65,Совершил посадку в 06:29,Совершил посадку в 06:29,,"S7 1172, B2 172, SQ 1914, EY 8721, EK 7862S7 Airlines, Белавиа, Singapore Airlines, Etihad Airways, Emirates",Прилетел
66,06:50,Санкт-Петербург,,"S7 1026, EY 8664S7 Airlines, Etihad Airways",Прилетел
67,Совершил посадку в 06:41,Совершил посадку в 06:41,,"S7 1026, EY 8664S7 Airlines, Etihad Airways",Прилетел
68,07:00,Калининград,,S7 1216S7 Airlines,Прилетел
69,Совершил посадку в 06:45,Совершил посадку в 06:45,,S7 1216S7 Airlines,Прилетел
70,07:00,Мурманск,,"KC 1458, EK 7882, EY 8672Air Astana, Emirates, Etihad Airways",Прилетел
71,Совершил посадку в 06:47,Совершил посадку в 06:47,,"KC 1458, EK 7882, EY 8672Air Astana, Emirates, Etihad Airways",Прилетел
72,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
73,Совершил посадку в 06:47,Совершил посадку в 06:47,,S7 1228S7 Airlines,Прилетел
74,07:05,Омск,,U6 388Уральские авиалинии,Прилетел
75,Совершил посадку в 07:29,Совершил посадку в 07:29,,U6 388Уральские авиалинии,Прилетел
76,07:10,Челябинск,,U6 609Уральские авиалинии,Прилетел
77,Совершил посадку в 06:56,Совершил посадку в 06:56,,U6 609Уральские авиалинии,Прилетел
78,07:10,Самарканд,,S7 3254S7 Airlines,Прилетел
79,Совершил посадку в 07:34,Совершил посадку в 07:34,,S7 3254S7 Airlines,Прилетел
80,07:15,Волгоград,,S7 2146S7 Airlines,Прилетел
81,Совершил посадку в 06:58,Совершил посадку в 06:58,,S7 2146S7 Airlines,Прилетел
82,07:15,Волгоград,,"B2 146, EY 8734Белавиа, Etihad Airways",Прилетел
83,Совершил посадку в 06:58,Совершил посадку в 06:58,,"B2 146, EY 8734Белавиа, Etihad Airways",Прилетел
84,07:20,Краснодар,,S7 2080S7 Airlines,Прилетел
85,Совершил посадку в 07:00,Совершил посадку в 07:00,,S7 2080S7 Airlines,Прилетел
86,07:20,Краснодар,,"KC 1468, LY 8900, EY 8647Air Astana, El Al, Etihad Airways",Прилетел
87,Совершил посадку в 07:00,Совершил посадку в 07:00,,"KC 1468, LY 8900, EY 8647Air Astana, El Al, Etihad Airways",Прилетел
88,07:20,Новокузнецк,,SQ 1960Singapore Airlines,Прилетел
89,Совершил посадку в 07:10,Совершил посадку в 07:10,,SQ 1960Singapore Airlines,Прилетел
90,07:20,Новокузнецк,,S7 2626S7 Airlines,Прилетел
91,Совершил посадку в 07:10,Совершил посадку в 07:10,,S7 2626S7 Airlines,Прилетел
92,07:20,Новокузнецк,,"QR 5731, EY 8676, LY 8884, EK 7966Qatar Airways, Etihad Airways, El Al, Emirates",Прилетел
93,Совершил посадку в 07:10,Совершил посадку в 07:10,,"QR 5731, EY 8676, LY 8884, EK 7966Qatar Airways, Etihad Airways, El Al, Emirates",Прилетел
94,07:20,Красноярск,,EY 8640Etihad Airways,Прилетел
95,Совершил посадку в 07:16,Совершил посадку в 07:16,,EY 8640Etihad Airways,Прилетел
96,07:20,Красноярск,,"S7 2544, B2 154S7 Airlines, Белавиа",Прилетел
97,Совершил посадку в 07:16,Совершил посадку в 07:16,,"S7 2544, B2 154S7 Airlines, Белавиа",Прилетел
98,07:20,Красноярск,,EK 7944Emirates,Прилетел
99,Совершил посадку в 07:16,Совершил посадку в 07:16,,EK 7944Emirates,Прилетел
100,07:20,Ростов-на-Дону,,"KC 1498, S7 2128Air Astana, S7 Airlines",Прилетел
101,Совершил посадку в 07:19,Совершил посадку в 07:19,,"KC 1498, S7 2128Air Astana, S7 Airlines",Прилетел
102,07:20,Ростов-на-Дону,,SQ 1974Singapore Airlines,Прилетел
103,Совершил посадку в 07:19,Совершил посадку в 07:19,,SQ 1974Singapore Airlines,Прилетел
104,07:20,Ростов-на-Дону,,"EK 7834, EY 8712Emirates, Etihad Airways",Прилетел
105,Совершил посадку в 07:19,Совершил посадку в 07:19,,"EK 7834, EY 8712Emirates, Etihad Airways",Прилетел
106,07:25,Пермь,,"SQ 1948, EK 7829, EY 8701Singapore Airlines, Emirates, Etihad Airways",Прилетел
