,Время,Направление,Unnamed: 2,Рейс,Статус
0,01:05 1 июня,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
1,Совершил посадку в 00:54 2 июня,Совершил посадку в 00:54 2 июня,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
2,22:20 1 июня,Симферополь,,U6 2792Уральские авиалинии,Прилетел
3,Совершил посадку в 00:15 2 июня,Совершил посадку в 00:15 2 июня,,U6 2792Уральские авиалинии,Прилетел
4,23:10 1 июня,Алматы,,"KC 875, S7 4764Air Astana, S7 Airlines",Прилетел
5,Совершил посадку в 15:26 2 июня,Совершил посадку в 15:26 2 июня,,"KC 875, S7 4764Air Astana, S7 Airlines",Прилетел
6,23:40 1 июня,Симферополь,,U6 2842Уральские авиалинии,Прилетел
7,Совершил посадку в 01:05 2 июня,Совершил посадку в 01:05 2 июня,,U6 2842Уральские авиалинии,Прилетел
8,23:55 1 июня,Калининград,,U6 74Уральские авиалинии,Прилетел
9,Совершил посадку в 00:49 2 июня,Совершил посадку в 00:49 2 июня,,U6 74Уральские авиалинии,Прилетел
10,00:20,Анапа,,"KC 1508, EK 7912Air Astana, Emirates",Прилетел
11,Совершил посадку в 00:07,Совершил посадку в 00:07,,"KC 1508, EK 7912Air Astana, Emirates",Прилетел
12,00:20,Анапа,,S7 2108S7 Airlines,Прилетел
13,Совершил посадку в 00:07,Совершил посадку в 00:07,,S7 2108S7 Airlines,Прилетел
14,00:20,Краснодар,,LY 8910El Al,Прилетел
15,Совершил посадку в 00:10,Совершил посадку в 00:10,,LY 8910El Al,Прилетел
16,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
17,Совершил посадку в 00:10,Совершил посадку в 00:10,,S7 2078S7 Airlines,Прилетел
18,00:40,Калининград,,"5N 252, WZ 5252Smartavia, Red Wings",Прилетел
19,Совершил посадку в 00:29,Совершил посадку в 00:29,,"5N 252, WZ 5252Smartavia, Red Wings",Прилетел
20,00:50,Санкт-Петербург,,S7 1004S7 Airlines,Прилетел
21,Совершил посадку в 00:41,Совершил посадку в 00:41,,S7 1004S7 Airlines,Прилетел
22,01:05,Симферополь,,"5N 560, WZ 5560Smartavia, Red Wings",Прилетел
23,Совершил посадку в 01:02,Совершил посадку в 01:02,,"5N 560, WZ 5560Smartavia, Red Wings",Прилетел
24,01:10,Термез,,RL 2204Royal Flight,Прилетел
