,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:00 11 мая,Белгород,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 9
1,Совершил посадку в 23:34 10 мая,Совершил посадку в 23:34 10 мая,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 9
2,00:00 11 мая,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 23:43 10 мая,Совершил посадку в 23:43 10 мая,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 10
4,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 00:53,Совершил посадку в 00:53,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
6,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 01:29,Совершил посадку в 01:29,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
8,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 02:19,Совершил посадку в 02:19,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
10,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 7
11,Совершил посадку в 02:49,Совершил посадку в 02:49,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 7
12,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 03:40,Совершил посадку в 03:40,,DP 403Победа,ПрилетелВыдача багажа: лента 8
14,03:40,Сочи,,FV 5602Россия,ПрилетелВыдача багажа: лента 9
15,Совершил посадку в 03:36,Совершил посадку в 03:36,,FV 5602Россия,ПрилетелВыдача багажа: лента 9
16,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
17,Совершил посадку в 03:45,Совершил посадку в 03:45,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
18,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 7
19,Совершил посадку в 03:52,Совершил посадку в 03:52,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 7
20,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 03:52,Совершил посадку в 03:52,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 7
22,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 04:25,Совершил посадку в 04:25,,DP 405Победа,ПрилетелВыдача багажа: лента 8
24,04:25,Санкт-Петербург,,U6 224Уральские авиалинии,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 04:06,Совершил посадку в 04:06,,U6 224Уральские авиалинии,ПрилетелВыдача багажа: лента 9
26,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 10
27,Совершил посадку в 04:22,Совершил посадку в 04:22,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 10
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
29,Совершил посадку в 05:08,Совершил посадку в 05:08,,DP 515Победа,ПрилетелВыдача багажа: лента 10
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 04:48,Совершил посадку в 04:48,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
32,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 04:50,Совершил посадку в 04:50,,DP 339Победа,ПрилетелВыдача багажа: лента 9
34,05:05,Сочи,,"EO 142, N4 142Pegas Fly, Nordwind",Прилетел
35,Совершил посадку в 05:05,Совершил посадку в 05:05,,"EO 142, N4 142Pegas Fly, Nordwind",Прилетел
36,05:20,Москва,,"S7 1171, EK 7863, B2 171, EY 8718S7 Airlines, Emirates, Белавиа, Etihad Airways",ПрилетелВыдача багажа: лента 7
37,Совершил посадку в 05:00,Совершил посадку в 05:00,,"S7 1171, EK 7863, B2 171, EY 8718S7 Airlines, Emirates, Белавиа, Etihad Airways",ПрилетелВыдача багажа: лента 7
38,05:20,Симферополь,,N4 132Nordwind,ПрилетелВыдача багажа: лента 9
39,Совершил посадку в 05:22,Совершил посадку в 05:22,,N4 132Nordwind,ПрилетелВыдача багажа: лента 9
40,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 9
41,Совершил посадку в 06:20,Совершил посадку в 06:20,,DP 564Победа,ПрилетелВыдача багажа: лента 9
42,06:25,Москва,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 10
43,Совершил посадку в 05:50,Совершил посадку в 05:50,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 10
44,06:25,Санкт-Петербург,,WZ 793Red Wings,
45,Отменен,Отменен,,WZ 793Red Wings,
