,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:05 27 июня,Махачкала,,"UT 448, 7R 4448ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
1,Совершил посадку в 00:16 28 июня,Совершил посадку в 00:16 28 июня,,"UT 448, 7R 4448ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
2,23:30 27 июня,Мурманск,,DP 236Победа,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:02 28 июня,Совершил посадку в 00:02 28 июня,,DP 236Победа,ПрилетелВыдача багажа: лента А05
4,23:40 27 июня,Тюмень,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 00:21 28 июня,Совершил посадку в 00:21 28 июня,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
6,23:55 27 июня,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 00:27 28 июня,Совершил посадку в 00:27 28 июня,,DP 276Победа,ПрилетелВыдача багажа: лента А05
8,00:00,Самара,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 23:54 27 июня,Совершил посадку в 23:54 27 июня,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
10,00:00,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А07
11,Совершил посадку в 00:10,Совершил посадку в 00:10,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А07
12,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
13,Совершил посадку в 00:10,Совершил посадку в 00:10,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
14,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
15,Совершил посадку в 23:44 27 июня,Совершил посадку в 23:44 27 июня,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
16,00:20,Душанбе,,UT 6806ЮТэйр,Нет актуальной информации о статусе
17,,,,UT 6806ЮТэйр,Нет актуальной информации о статусе
18,00:30,Анапа,,7R 154РусЛайн,
19,Отменен,Отменен,,7R 154РусЛайн,
20,00:30,Санкт-Петербург,,ZF 366Azur Air,Нет актуальной информации о статусе
21,,,,ZF 366Azur Air,Нет актуальной информации о статусе
22,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
23,Совершил посадку в 00:14,Совершил посадку в 00:14,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
24,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
25,Совершил посадку в 01:10,Совершил посадку в 01:10,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
26,01:05,Анталья,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
27,Совершил посадку в 01:01,Совершил посадку в 01:01,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
28,01:10,Анталья,,ZF 8880Azur Air,ПрилетелВыдача багажа: лента А11
29,Совершил посадку в 00:50,Совершил посадку в 00:50,,ZF 8880Azur Air,ПрилетелВыдача багажа: лента А11
30,01:15,Дубай,,ZF 774Azur Air,ПрилетелВыдача багажа: лента А10
31,Совершил посадку в 00:57,Совершил посадку в 00:57,,ZF 774Azur Air,ПрилетелВыдача багажа: лента А10
32,01:25,Анталья,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А12
33,Совершил посадку в 01:04,Совершил посадку в 01:04,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А12
34,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
35,Совершил посадку в 01:34,Совершил посадку в 01:34,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
36,02:25,Анталья,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А12
37,Совершил посадку в 02:12,Совершил посадку в 02:12,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А12
38,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
39,,,,V8 636Атран,Нет актуальной информации о статусе
40,02:55,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
41,Совершил посадку в 02:32,Совершил посадку в 02:32,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
42,03:40,Анапа,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А05
43,Совершил посадку в 03:34,Совершил посадку в 03:34,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А05
44,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
45,Совершил посадку в 03:37,Совершил посадку в 03:37,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
46,04:00,Мугла,,TK 4005Turkish Airlines,
47,Отменен,Отменен,,TK 4005Turkish Airlines,
48,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А09
49,Совершил посадку в 03:59,Совершил посадку в 03:59,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А09
50,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
51,Совершил посадку в 04:22,Совершил посадку в 04:22,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
52,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
53,,,,V8 815Атран,Нет актуальной информации о статусе
54,04:50,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
55,Совершил посадку в 04:26,Совершил посадку в 04:26,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
56,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
57,Совершил посадку в 05:02,Совершил посадку в 05:02,,DP 472Победа,ПрилетелВыдача багажа: лента А06
58,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 05:29,Совершил посадку в 05:29,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А05
60,06:00,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
61,Совершил посадку в 05:41,Совершил посадку в 05:41,,DP 420Победа,ПрилетелВыдача багажа: лента А06
62,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А07
63,Совершил посадку в 06:03,Совершил посадку в 06:03,,DP 414Победа,ПрилетелВыдача багажа: лента А07
64,06:20,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
65,Совершил посадку в 06:17,Совершил посадку в 06:17,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
66,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А08
67,Совершил посадку в 06:13,Совершил посадку в 06:13,,DP 406Победа,ПрилетелВыдача багажа: лента А08
68,06:30,Томск,,DP 464Победа,ПрилетелВыдача багажа: лента А06
69,Совершил посадку в 06:44,Совершил посадку в 06:44,,DP 464Победа,ПрилетелВыдача багажа: лента А06
70,06:45,Махачкала,,DP 1200Победа,ПрилетелВыдача багажа: лента А04
71,Совершил посадку в 06:36,Совершил посадку в 06:36,,DP 1200Победа,ПрилетелВыдача багажа: лента А04
72,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А05
73,Совершил посадку в 06:27,Совершил посадку в 06:27,,DP 496Победа,ПрилетелВыдача багажа: лента А05
74,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
75,Совершил посадку в 06:40,Совершил посадку в 06:40,,DP 436Победа,ПрилетелВыдача багажа: лента А07
76,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
77,Совершил посадку в 07:00,Совершил посадку в 07:00,,DP 260Победа,ПрилетелВыдача багажа: лента А05
78,07:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А06
79,Совершил посадку в 07:57,Совершил посадку в 07:57,,DP 418Победа,ПрилетелВыдача багажа: лента А06
80,07:30,Белгород,,7R 156РусЛайн,Нет актуальной информации о статусе
81,,,,7R 156РусЛайн,Нет актуальной информации о статусе
82,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
83,Совершил посадку в 07:16,Совершил посадку в 07:16,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
84,07:40,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А07
85,Совершил посадку в 07:12,Совершил посадку в 07:12,,DP 450Победа,ПрилетелВыдача багажа: лента А07
86,07:50,Курган,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
87,Совершил посадку в 07:23,Совершил посадку в 07:23,,"UT 266, TK 9043ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
88,07:50,Саратов,,7R 480РусЛайн,Нет актуальной информации о статусе
89,,,,7R 480РусЛайн,Нет актуальной информации о статусе
90,07:55,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А05
91,Совершил посадку в 07:19,Совершил посадку в 07:19,,DP 404Победа,ПрилетелВыдача багажа: лента А05
92,07:55,Пенза,,7R 176РусЛайн,Нет актуальной информации о статусе
93,,,,7R 176РусЛайн,Нет актуальной информации о статусе
94,08:00,Тюмень,,"UT 454, TK 9000, 7R 4454ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
95,Совершил посадку в 07:49,Совершил посадку в 07:49,,"UT 454, TK 9000, 7R 4454ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
96,08:05,Красноярск,,"UT 572, 7R 4572, TK 9027ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А06
97,Совершил посадку в 08:14,Совершил посадку в 08:14,,"UT 572, 7R 4572, TK 9027ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А06
98,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
99,Совершил посадку в 07:46,Совершил посадку в 07:46,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
100,08:15,Сургут,,"UT 248, TK 9031, 7R 4248ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
101,Совершил посадку в 08:00,Совершил посадку в 08:00,,"UT 248, TK 9031, 7R 4248ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
102,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
103,Совершил посадку в 08:06,Совершил посадку в 08:06,,DP 446Победа,ПрилетелВыдача багажа: лента А07
104,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
105,Совершил посадку в 08:19,Совершил посадку в 08:19,,DP 204Победа,ПрилетелВыдача багажа: лента А04
106,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
107,Совершил посадку в 08:21,Совершил посадку в 08:21,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
108,08:50,Махачкала,,"UT 560, TK 9160, 7R 4560ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
109,Совершил посадку в 08:27,Совершил посадку в 08:27,,"UT 560, TK 9160, 7R 4560ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А04
110,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А08
111,Совершил посадку в 08:51,Совершил посадку в 08:51,,DP 160Победа,ПрилетелВыдача багажа: лента А08
112,09:05,Воронеж,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
113,Совершил посадку в 08:45,Совершил посадку в 08:45,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
114,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А07
115,Совершил посадку в 08:48,Совершил посадку в 08:48,,DP 206Победа,ПрилетелВыдача багажа: лента А07
116,09:05,Новосибирск,,DP 444Победа,ПрилетелВыдача багажа: лента А05
117,Совершил посадку в 09:02,Совершил посадку в 09:02,,DP 444Победа,ПрилетелВыдача багажа: лента А05
118,09:10,Ханты-Мансийск,,"UT 352, 7R 4352, TK 9013ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
119,Совершил посадку в 08:17,Совершил посадку в 08:17,,"UT 352, 7R 4352, TK 9013ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А08
120,09:20,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А04
121,Совершил посадку в 09:05,Совершил посадку в 09:05,,A4 302Азимут,ПрилетелВыдача багажа: лента А04
122,09:20,Горно-Алтайск,,DP 474Победа,ПрилетелВыдача багажа: лента А08
123,Совершил посадку в 09:41,Совершил посадку в 09:41,,DP 474Победа,ПрилетелВыдача багажа: лента А08
124,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А08
125,Совершил посадку в 13:07,Совершил посадку в 13:07,,DP 454Победа,ПрилетелВыдача багажа: лента А08
126,09:25,Улан-Удэ,,DP 426Победа,ПрилетелВыдача багажа: лента А06
